Date,Open,High,Low,Close,Adj Close,Volume,ETH Gas price,ETH total supply,ETH daily transaction fee,Gas utilization rate of ETH,ETH daily new contracts,ETH market cap,ETH average daily block size,ETH average computing power of the entire network,ETH average daily transaction fee,ETH mining difficulty,ETH number of daily active addresses,Number of new addresses added per day on ETH,ETH number of daily transactions on the chain,ETH daily transaction volume on the chain
2021-12-07,4358.5869140625,4428.58935546875,4264.32373046875,4315.0615234375,4315.0615234375,22366213354,1.1119422522730545e-07,117858480.1073742,10636.62,51.41,17615,511715212442.9047,66151.60499597099,853284377821513.8,0.0088169804016813,1.1879413004706606e+16,577773,143350.0,1206379,3806234.95653342
2021-12-08,4311.67431640625,4453.1123046875,4234.53759765625,4439.35791015625,4439.35791015625,18704315119,8.226245747649767e-08,117865877.7342443,7948.74,51.44,19995,512512714831.6098,68484.22509578544,866603295557073.5,0.0061201353572762,1.1952705170063338e+16,666034,140245.0,1298785,3235758.1323307906
2021-12-09,4433.02490234375,4482.31396484375,4078.84423828125,4119.81591796875,4119.81591796875,22296131874,8.95105534538253e-08,117872704.4580962,8620.77,51.46,12989,515669871643.3781,69087.3875,853115226180090.2,0.006759315378578,1.181275385069271e+16,613766,131391.0,1275391,3284133.1591431834
2021-12-10,4113.58837890625,4227.11181640625,3897.767578125,3908.49609375,3908.49609375,28014595631,9.031295319013152e-08,117879870.3382723,8926.07,51.43,18920,474787377140.82416,68178.6504369538,849370977529271.1,0.0071830810234884,1.1448545067652618e+16,625000,136260.0,1242652,3254817.27011226
2021-12-11,3909.667724609375,4095.6484375,3846.054443359375,4084.452392578125,4084.452392578125,19131502454,7.969995403363389e-08,117887845.8271212,7931.89,51.42,16045,468027121072.5324,66769.49015045758,842996642311918.4,0.0065580125936753,1.1298064369526674e+16,589983,126743.0,1209496,2847791.2576143704
2021-12-12,4084.811279296875,4173.60888671875,3993.055908203125,4134.453125,4134.453125,14057603914,7.074690879400531e-08,117896393.9245978,7048.04,51.470000000000006,15218,477044035785.8381,67463.15021725636,829419907242261.0,0.0060471257868812,1.1116904381455834e+16,574887,125359.0,1165519,1499716.425688269
2021-12-13,4136.35986328125,4145.955078125,3680.609130859375,3784.226806640625,3784.226806640625,23999841386,7.715501840288404e-08,117904878.718072,7821.34,51.52,16350,468949833123.8033,69551.59065934065,873983590667970.8,0.0063614765531909,1.1526283971813464e+16,599015,136297.0,1229485,2849058.8903497965
2021-12-14,3782.82275390625,3866.6337890625,3700.104736328125,3745.4404296875,3745.4404296875,23836759957,8.871523135977559e-08,117912040.3570547,8837.92,51.38,24916,444505364174.94586,71611.06954770756,888106791797749.6,0.0073683780500717,1.1883983307253668e+16,583195,140713.0,1199439,4661436.715835541
2021-12-15,3862.25146484375,4086.372802734375,3664.719970703125,4018.388671875,4018.388671875,26411188833,8.312693060621159e-08,117919696.8147866,8249.8,51.470000000000006,14762,454699131633.4587,70587.053894081,878742137794467.9,0.0065131885396682,1.1826125106348448e+16,625151,141216.0,1266630,2830463.53815884
2021-12-16,4020.4150390625,4110.36865234375,3956.05712890625,3962.4697265625,3962.4697265625,19825531254,9.250460268703101e-08,117926438.9760445,9237.81,51.43,14180,472094520878.2247,69777.84101453758,869287758911774.0,0.0074173539783785,1.1616992189744862e+16,623355,135041.0,1245432,3404659.456960581
2021-12-17,3959.012451171875,3992.79248046875,3711.424560546875,3879.486572265625,3879.486572265625,23143541098,1.0139481649987893e-07,117932095.6748568,10030.34,51.38,17589,455657542507.7648,64046.485023400935,850753141706390.4,0.0087522414315145,1.1460543492333112e+16,576854,125762.0,1146031,3100087.4221891714
2021-12-18,3880.29150390625,3993.829833984375,3774.614990234375,3960.860107421875,3960.860107421875,19530895889,9.9536770312054e-08,117939097.6375735,9984.91,51.43,16188,457844096055.4664,79242.04065291038,868499351112015.2,0.0081384568988002,1.1555602563055308e+16,573152,121382.0,1226880,2695991.936348566
2021-12-19,3960.872314453125,4018.658447265625,3894.398681640625,3922.592529296875,3922.592529296875,16167785597,5.8418036530873663e-08,117949479.1288149,5896.63,51.43,17166,468174748640.1964,68553.25160697888,880607915489590.2,0.0050926836767389,1.164281474061126e+16,572302,122089.0,1157863,1575277.4396166366
2021-12-20,3923.69580078125,3980.0986328125,3759.4033203125,3933.844482421875,3933.844482421875,21589690675,6.398133023746864e-08,117959009.9321484,6343.78,51.45,17091,451447631669.6592,70291.57060473815,866826518471405.8,0.0054112348432828,1.1672633199007624e+16,571524,121033.0,1172335,1945997.2615730565
2021-12-21,3938.4638671875,4058.8212890625,3918.837890625,4020.260009765625,4020.260009765625,16388555198,7.532071808064088e-08,117967533.3805394,7538.33,51.45,20800,470943263613.881,69444.8539447275,903506421666964.8,0.0062941838542632,1.2052658471492806e+16,586418,141278.0,1197666,2499880.1058470686
2021-12-22,4018.69580078125,4073.79150390625,3947.690185546875,3982.099609375,3982.099609375,13921756199,7.244973440930914e-08,117976146.2592222,7256.9,51.43,20957,476582167506.3174,67271.68866615267,891632281539456.2,0.0060216240436795,1.1878896207357246e+16,590573,141077.0,1205140,2310707.6963032945
2021-12-23,3981.961669921875,4149.02685546875,3897.234375,4108.015625,4108.015625,18007273742,8.538077267877437e-08,117983382.7594627,8479.98,51.39,14279,460297371691.08905,70303.37016317017,873983130993278.6,0.0067896221021936,1.1730173965463722e+16,614478,142799.0,1248962,2241559.505903262
2021-12-24,4111.34521484375,4134.1064453125,4029.064453125,4047.98291015625,4047.98291015625,12769090623,8.301322974279113e-08,117991448.8746548,8280.91,51.39,14638,481030021315.3855,72624.04594678218,883497701657546.9,0.0064482070425682,1.18097245774249e+16,618473,140464.0,1284219,2633407.7714312924
2021-12-25,4049.781982421875,4138.56494140625,4027.927001953125,4093.281005859375,4093.281005859375,10894785525,7.738452377973552e-08,117999611.2742254,7720.89,51.48,9858,477077685194.4728,73634.72637124264,874146069326498.5,0.0058272890983385,1.1701744910372062e+16,616058,109125.0,1324954,2483468.424911492
2021-12-26,4094.151611328125,4105.02392578125,4013.0263671875,4067.328125,4067.328125,11197244172,5.987724490940779e-08,118009145.911504,5964.33,51.44,14587,475045434731.4482,70477.13120347394,878968893367506.2,0.004868542742281,1.1771120880341826e+16,596092,124141.0,1225075,1233689.1004451064
2021-12-27,4064.746337890625,4126.00146484375,4033.492431640625,4037.547607421875,4037.547607421875,11424360002,6.50987230734136e-08,118018279.3807225,6525.22,51.43,13306,476918097148.57495,78289.6346687211,881086983407018.4,0.0053293988314104,1.1726644511475378e+16,592600,136527.0,1224382,1867639.888948312
2021-12-28,4037.5380859375,4037.5380859375,3769.280029296875,3800.89306640625,3800.89306640625,17299472803,9.388536625736352e-08,118024793.20059,9314.49,51.39,12121,460892617831.9425,76482.93389329601,876252766017091.9,0.0074886157161004,1.1776793553476758e+16,603793,146782.0,1243820,3847325.389157506
2021-12-29,3797.436279296875,3827.98193359375,3612.7958984375,3628.53173828125,3628.53173828125,15722555672,1.295397604821173e-07,118028083.9193525,13025.57,51.43,10412,446611142093.99,85887.80875576037,891777195715225.6,0.0101580610923122,1.1835331548910702e+16,570518,117998.0,1282289,2697891.744799363
2021-12-30,3632.2197265625,3767.559814453125,3595.204833984375,3713.85205078125,3713.85205078125,12925377999,1.1568411739889497e-07,118032487.1645005,11477.93,51.42,13949,436913327198.2447,79674.78163424124,897721121992290.6,0.0093278510135302,1.2071302652368626e+16,576299,130828.0,1230501,3100922.256130584
2021-12-31,3713.43017578125,3807.288818359375,3636.869873046875,3682.6328125,3682.6328125,14157285268,1.0107041143750393e-07,118038300.4356926,10060.71,51.42,13801,436305309243.13824,78896.43484331368,894696671123495.0,0.0080165786445766,1.1992544720199784e+16,588769,136695.0,1254988,4416244.862981047
2022-01-01,3683.047119140625,3769.91796875,3682.28662109375,3769.697021484375,3769.697021484375,9776191466,8.29107636771052e-08,118045703.4946997,8253.04,51.45,12828,437227990758.90894,75516.97035542449,866833815230848.8,0.0071050794227463,1.1625288336986834e+16,555786,126489.0,1161569,2320764.0184933133
2022-01-02,3769.29833984375,3836.161865234375,3727.357421875,3829.56494140625,3829.56494140625,9881471548,8.771466539147024e-08,118052691.5898419,8796.59,51.44,12782,440230711143.7085,87326.39879852126,886679111035914.1,0.0075316172284034,1.1797299039654082e+16,531530,118138.0,1167955,1777815.063740783
2022-01-03,3829.53564453125,3836.19873046875,3698.047607421875,3761.38037109375,3761.38037109375,12080777893,1.0736399419569753e-07,118057791.7579923,10682.47,51.5,13798,448235791449.542,87188.73367537314,907290262507126.8,0.0090347868816133,1.2185849234030958e+16,555163,127308.0,1182371,1651524.8493469397
2022-01-04,3761.361572265625,3876.78515625,3723.349853515625,3794.056640625,3794.056640625,14030925983,1.1120009455331885e-07,118062596.4125503,11175.05,51.43,16453,442138401835.8011,83034.64386719951,925747904726271.2,0.0091483441366539,1.2291598236926678e+16,590982,144542.0,1221538,2602035.820020142
2022-01-05,3794.26904296875,3842.059814453125,3456.745361328125,3550.386962890625,3550.386962890625,18061338502,1.4402194887824157e-07,118064345.7920189,14340.18,51.5,16523,448909810987.23206,86428.50497048773,915067428412807.8,0.0116782511183373,1.227742713296134e+16,596628,145092.0,1227939,2398253.4447975177
2022-01-06,3549.708984375,3549.708984375,3335.376708984375,3418.408203125,3418.408203125,24293791313,1.5835085862901172e-07,118065023.8624266,15794.03,51.4,12609,406292422282.2985,84572.54449775576,912050986023499.6,0.0127274522096923,1.2194375814987878e+16,601038,132159.0,1240942,4912240.228406626
2022-01-07,3417.837890625,3420.4619140625,3117.38134765625,3193.21044921875,3193.21044921875,24494179209,1.3986052074523628e-07,118067151.6564585,13879.29,51.42,12278,375624936379.4685,84833.67071272954,894588409142966.5,0.0115612289182117,1.2026331400982816e+16,586110,122090.0,1200503,4494895.441376215
2022-01-08,3193.50244140625,3240.304443359375,3020.880859375,3091.97265625,3091.97265625,16037732700,1.1916537943921993e-07,118071306.4473385,11911.33,51.44,16890,377834523396.4016,88626.11142018235,877364853082551.2,0.0101500263734877,1.1712481775957668e+16,573946,117272.0,1173527,2604745.984113088
2022-01-09,3091.6962890625,3206.790771484375,3075.911376953125,3157.75146484375,3157.75146484375,12334683863,1.3843095401774486e-07,118073478.5854881,14046.59,51.44,12294,368606679155.3704,100782.1020097442,929559682149063.2,0.0124698188197047,1.2226109094908032e+16,504718,105700.0,1126447,2508039.274790527
2022-01-10,3157.570556640625,3177.21337890625,2947.68359375,3083.097900390625,3083.097900390625,19535744145,1.9494469900115747e-07,118070446.2980806,19363.12,51.48,9111,372093781962.4885,95741.96746575342,909758831956670.0,0.0162078014261571,1.2235923433946888e+16,506789,103956.0,1194679,2561547.5757021806
2022-01-11,3082.990966796875,3247.511962890625,3061.140625,3238.111572265625,3238.111572265625,15211447193,1.9512917836631002e-07,118067259.5010612,19481.21,51.43,12877,368642414576.7356,94505.39449257424,896423864672171.8,0.0153468342424271,1.1977515524333188e+16,551654,110783.0,1269396,3151375.0758815054
2022-01-12,3238.449951171875,3401.219970703125,3216.718017578125,3372.25830078125,3372.25830078125,16662871689,1.7931347762737284e-07,118065914.2921664,17903.2,51.44,15225,378397871158.20496,86403.94367940584,919272714144049.6,0.0139061109152003,1.2287555042431488e+16,616218,121219.0,1287434,2910189.205982928
2022-01-13,3372.10498046875,3396.9697265625,3247.91748046875,3248.28857421875,3248.28857421875,15294466275,1.9225716045354689e-07,118063779.0767138,19263.29,51.46,13638,393128522029.8952,89041.02051835853,925239948662202.8,0.0148742544839067,1.233048906124103e+16,626823,125895.0,1295076,3193336.1380761564
2022-01-14,3248.648681640625,3330.76611328125,3203.82373046875,3310.00146484375,3310.00146484375,13562957230,1.887374192392883e-07,118061333.0266014,18856.37,51.5,13289,384359792005.4869,89783.4527863777,925517044268085.2,0.0152165671400903,1.2378056100333528e+16,582469,120415.0,1239200,2550508.901448393
2022-01-15,3309.84423828125,3364.537841796875,3278.6708984375,3330.53076171875,3330.53076171875,9619999078,1.4504208150227573e-07,118062973.945429,14323.99,51.35,15298,389393032130.76746,90019.04404185538,890735877367263.1,0.0122444846781418,1.2016864572373188e+16,581031,111462.0,1169832,2177789.174068487
2022-01-16,3330.38720703125,3376.401123046875,3291.563720703125,3350.921875,3350.921875,9505934874,1.2094246182519464e-07,118066838.0128861,12172.13,51.470000000000006,15255,392385287737.3566,90493.45538319768,902831492110679.6,0.0104116278473,1.1980754189239554e+16,578768,121709.0,1169090,1667070.3907195332
2022-01-17,3350.947265625,3355.8193359375,3157.22412109375,3212.304931640625,3212.304931640625,12344309617,1.4843073999774538e-07,118068901.5939436,14825.37,51.44,14391,385249234992.5713,91360.33776678008,912178844776864.8,0.0124621165315411,1.2188346067626404e+16,565827,110956.0,1189635,2137525.6366126146
2022-01-18,3212.28759765625,3236.01611328125,3096.12353515625,3164.025146484375,3164.025146484375,13024154091,1.2595878954572734e-07,118072242.2048397,12634.78,51.42,15392,375019105492.8617,92196.79876828328,934254787714922.4,0.010790951670043,1.2428293325516544e+16,553999,111945.0,1170868,2409841.53455269
2022-01-19,3163.850341796875,3171.158447265625,3055.21240234375,3095.825927734375,3095.825927734375,13187424144,1.171209581518088e-07,118076910.3661491,11667.67,51.470000000000006,19458,359844845782.02875,87963.94117647059,929776878475926.0,0.0097788466534915,1.2467410204847714e+16,577079,120543.0,1193154,3138018.075716176
2022-01-20,3095.271728515625,3265.3369140625,3000.908203125,3001.1201171875,3001.1201171875,10645922764,1.265946002298642e-07,118080350.9563271,12685.03,51.44,15760,369338925412.9757,82545.36180052413,917919092086609.2,0.0104820058636293,1.2224061298023568e+16,581527,126142.0,1210172,3187358.577747545
2022-01-21,3002.956787109375,3029.0810546875,2496.81298828125,2557.931640625,2557.931640625,26796291874,1.790030519521021e-07,118079724.8322471,17920.48,51.470000000000006,11861,339137099498.36383,84626.0458545623,943366510039930.0,0.0147997951868919,1.2583804195460062e+16,557519,118556.0,1210860,5212021.609389627
2022-01-22,2561.145263671875,2615.247314453125,2330.247314453125,2405.18115234375,2405.18115234375,27369692036,1.928612097097087e-07,118077318.2821274,19308.66,51.4,11089,290380819998.3212,87490.98381128584,936850751261753.4,0.0161339638076123,1.24794009710093e+16,538781,107102.0,1196771,8710057.885424443
2022-01-23,2406.92431640625,2542.144775390625,2381.51513671875,2535.0390625,2535.0390625,16481489511,1.2827298419049718e-07,118080368.5852122,12842.96,51.43,14527,293005450551.9004,82795.18747106928,945864560557634.4,0.011554058552261,1.2604958970209032e+16,533456,108166.0,1111554,4248772.812143131
2022-01-24,2535.89111328125,2537.20849609375,2172.30126953125,2440.352294921875,2440.352294921875,28220804648,1.33571286667693e-07,118083419.4265674,13288.04,51.44,17123,280445292944.32654,86562.16713264989,932789693936231.6,0.0118799031944577,1.2512018105256492e+16,525273,110776.0,1118531,5436889.243778275
2022-01-25,2440.3935546875,2498.507080078125,2359.384765625,2455.93505859375,2455.93505859375,16179776932,1.3284346712388976e-07,118086627.3834281,13154.65,51.39,16437,280401505106.5849,87805.9783387876,916659877511430.2,0.0112440498119103,1.2342048032840152e+16,548926,117249.0,1169921,4513116.342515835
2022-01-26,2455.5791015625,2705.7841796875,2417.68310546875,2468.0302734375,2468.0302734375,21229909340,1.363724260804392e-07,118089009.5301768,13771.13,51.51,17876,289710460899.39966,89011.54640122512,944292861912669.2,0.0118959684873405,1.2491162094034246e+16,534877,120861.0,1157630,4295844.370335378
2022-01-27,2467.1884765625,2510.45166015625,2328.4521484375,2423.001220703125,2423.001220703125,16126522783,1.4577013915267365e-07,118090538.6740822,14417.14,51.35,16552,283216724337.63824,96023.93359314108,933460709125475.2,0.012594303485086,1.2570429574369158e+16,518932,110529.0,1144735,4168553.853841763
2022-01-28,2421.64697265625,2548.778564453125,2367.833740234375,2547.092041015625,2547.092041015625,14666227351,1.5459774422305166e-07,118091159.6426735,15516.12,51.46,14939,282193631265.9094,87416.78833128078,945457059277629.6,0.0137956874139776,1.2573196002778442e+16,518319,103868.0,1124708,3878553.467431631
2022-01-29,2546.590576171875,2627.609375,2526.98974609375,2597.084716796875,2597.084716796875,11172062661,1.3031816467667898e-07,118094330.0965753,12977.97,51.38,16675,301628978276.6023,87901.73605947956,934083307831940.4,0.0112397631139533,1.250123268220005e+16,533568,107267.0,1154648,3225731.8645165
