Time,ETH total supply,Price
2020-09-08,1.1251882115573E8,346.769
2020-09-09,1.1253239559323E8,341.871
2020-09-10,1.1254600296823E8,363.924
2020-09-11,1.1255968409323E8,362.306
2020-09-12,1.1257332440573E8,368.483
2020-09-13,1.1258693471823E8,387.652
2020-09-14,1.1260041684323E8,369.284
2020-09-15,1.1261404159323E8,375.509
2020-09-16,1.1262755221823E8,365.793
2020-09-17,1.1264129371823E8,380.315
2020-09-18,1.1265469846823E8,386.224
2020-09-19,1.1266837184323E8,378.197
2020-09-20,1.1268201028073E8,381.224
2020-09-21,1.1269570465573E8,369.865
2020-09-22,1.1270927490573E8,336.47
2020-09-23,1.1272300559323E8,335.898
2020-09-24,1.1273655984323E8,327.895
2020-09-25,1.1275004171823E8,342.924
2020-09-26,1.1276345490573E8,350.661
2020-09-27,1.1277675240573E8,354.384
2020-09-28,1.1278989328073E8,357.35
2020-09-29,1.1280320221823E8,354.961
2020-09-30,1.1281651184323E8,354.571
2020-10-01,1.1282975134323E8,363.959
2020-10-02,1.1284323190573E8,342.018
2020-10-03,1.1285650209323E8,346.228
2020-10-04,1.1286988590573E8,348.355
2020-10-05,1.1288313678073E8,351.193
2020-10-06,1.1289650103073E8,350.855
2020-10-07,1.1290983496823E8,341.327
2020-10-08,1.1292305409323E8,336.618
2020-10-09,1.1293637378073E8,350.545
2020-10-10,1.1294973971823E8,374.994
2020-10-11,1.1296331828073E8,372.24
2020-10-12,1.1297700540573E8,374.134
2020-10-13,1.1299062465573E8,382.99
2020-10-14,1.1300422453073E8,382.471
2020-10-15,1.1301791465573E8,378.974
2020-10-16,1.1303148559323E8,369.814
2020-10-17,1.1304504134323E8,368.038
2020-10-18,1.1305843671823E8,374.022
2020-10-19,1.1307217521823E8,375.153
2020-10-20,1.1308584103073E8,375.78
2020-10-21,1.1309934296823E8,379.146
2020-10-22,1.1311282634323E8,395.107
2020-10-23,1.1312647265573E8,412.905
2020-10-24,1.1314000109323E8,410.813
2020-10-25,1.1315351434323E8,409.996
2020-10-26,1.1316693596823E8,405.177
2020-10-27,1.1318068371823E8,394.808
2020-10-28,1.1319424915573E8,397.55
2020-10-29,1.1320786734323E8,388.139
2020-10-30,1.1322130759323E8,378.727
2020-10-31,1.1323489165573E8,384.938
2020-11-01,1.1324844765573E8,389.574
2020-11-02,1.1326192365573E8,399.805
2020-11-03,1.1327545346823E8,375.562
2020-11-04,1.1328892521823E8,378.407
2020-11-05,1.1330251553073E8,403.61
2020-11-06,1.1331620546823E8,435.998
2020-11-07,1.1332974259323E8,457.34
2020-11-08,1.1334316078073E8,437.229
2020-11-09,1.1335673659323E8,445.673
2020-11-10,1.1337022190573E8,449.865
2020-11-11,1.1338387115573E8,463.022
2020-11-12,1.1339724015573E8,465.138
2020-11-13,1.1341089234323E8,461.282
2020-11-14,1.1342432765573E8,467.639
2020-11-15,1.1343800678073E8,461.149
2020-11-16,1.1345150671823E8,455.151
2020-11-17,1.1346519696823E8,466.196
2020-11-18,1.1347860553073E8,476.354
2020-11-19,1.1349222753073E8,472.582
2020-11-20,1.1350583784323E8,490.843
2020-11-21,1.1351932621823E8,510.629
2020-11-22,1.1353296115573E8,542.855
2020-11-23,1.1354643215573E8,581.396
2020-11-24,1.1356004053073E8,605.713
2020-11-25,1.1357357796823E8,593.233
2020-11-26,1.1358712203073E8,516.841
2020-11-27,1.1360062265573E8,518.394
2020-11-28,1.1361418090573E8,514.494
2020-11-29,1.1362789084323E8,542.005
2020-11-30,1.1364142209323E8,585.931
2020-12-01,1.1365502984323E8,611.457
2020-12-02,1.1366838465573E8,598.515
2020-12-03,1.1368202846823E8,598.914
2020-12-04,1.1369553484323E8,605.208
2020-12-05,1.1370900603073E8,585.401
2020-12-06,1.1372261265573E8,600.54
2020-12-07,1.1373609021823E8,601.208
2020-12-08,1.1374955365573E8,589.094
2020-12-09,1.1376313428073E8,539.286
2020-12-10,1.1377660603073E8,563.55
2020-12-11,1.1379001578073E8,541.876
2020-12-12,1.1380355315573E8,559.563
2020-12-13,1.1381712446823E8,579.267
2020-12-14,1.1383049628073E8,586.144
2020-12-15,1.1384410596823E8,585.502
2020-12-16,1.1385756453073E8,584.977
2020-12-17,1.1387122315573E8,648.132
2020-12-18,1.1388472628073E8,644.56
2020-12-19,1.1389821734323E8,649.565
2020-12-20,1.1391992297573E8,656.262
2020-12-21,1.1393407412573E8,645.999
2020-12-22,1.1394809959573E8,595.695
2020-12-23,1.1396212386323E8,616.578
2020-12-24,1.1397607015323E8,581.81
2020-12-25,1.1399003297823E8,611.912
2020-12-26,1.1400424790573E8,624.794
2020-12-27,1.1401821774323E8,649.581
2020-12-28,1.1403248763073E8,733.778
2020-12-29,1.1404643520823E8,707.811
2020-12-30,1.1406039514573E8,734.654
2020-12-31,1.1407445061073E8,748.864
2021-01-01,1.1408854420823E8,738.554
2021-01-02,1.1410256552823E8,767.28605789
2021-01-03,1.1411671733073E8,773.78175013
2021-01-04,1.1413073126573E8,1045.586
2021-01-05,1.1414479974323E8,1004.476
2021-01-06,1.1415901924323E8,1109.529
2021-01-07,1.1417316405823E8,1190.206
2021-01-08,1.1418724631073E8,1204.996
2021-01-09,1.1420117743323E8,1194.602
2021-01-10,1.1421543880323E8,1347.931
2021-01-11,1.1422949380323E8,1070.844
2021-01-12,1.1424355575823E8,1141.299
2021-01-13,1.1425776350073E8,1072.729
2021-01-14,1.1427193456073E8,1148.518
2021-01-15,1.1428611811323E8,1233.948
2021-01-16,1.1430019949323E8,1182.671
2021-01-17,1.1431429253073E8,1184.177
2021-01-18,1.1432854599323E8,1218.045
2021-01-19,1.1434272680573E8,1375.472
2021-01-20,1.1435689893323E8,1373.569
2021-01-21,1.1437105980073E8,1307.813
2021-01-22,1.1438515085323E8,1133.53
2021-01-23,1.1439936888823E8,1260.578
2021-01-24,1.1441362303573E8,1312.597
2021-01-25,1.1442784627323E8,1423.177
2021-01-26,1.1444193079073E8,1320.525
2021-01-27,1.1445606315073E8,1302.016
2021-01-28,1.1447012163823E8,1285.27
2021-01-29,1.1448428875573E8,1319.051
2021-01-30,1.1449848027323E8,1349.892
2021-01-31,1.1451273174073E8,1346.449
2021-02-01,1.1452696721323E8,1320.069
2021-02-02,1.1454112651823E8,1419.065
2021-02-03,1.1455532910573E8,1548.021
2021-02-04,1.1456959089073E8,1665.8
2021-02-05,1.1458377027573E8,1660.576
2021-02-06,1.1459794788073E8,1681.12
2021-02-07,1.1461226625073E8,1635.058
2021-02-08,1.1462648257073E8,1641.181
2021-02-09,1.1464065914823E8,1753.792
2021-02-10,1.1465488834073E8,1815.127
2021-02-11,1.1466917319823E8,1739.973
2021-02-12,1.1468344887573E8,1770.62
2021-02-13,1.1469768759823E8,1810.867
2021-02-14,1.1471187798573E8,1838.09
2021-02-15,1.1472624364073E8,1753.012
2021-02-16,1.1474047533323E8,1798.692
2021-02-17,1.1475473769823E8,1806.601
2021-02-18,1.1476896085573E8,1898.429
2021-02-19,1.1478330566073E8,1918.801
2021-02-20,1.1479737867573E8,1999.934
2021-02-21,1.1481172225573E8,1914.252
2021-02-22,1.1482613459573E8,1888.087
2021-02-23,1.1484041020823E8,1591.943
2021-02-24,1.1485476627823E8,1645.739
2021-02-25,1.1486904121573E8,1636.277
2021-02-26,1.1488333332323E8,1416.608
2021-02-27,1.1489762629823E8,1491.979
2021-02-28,1.1491197235323E8,1348.697
2021-03-01,1.1492627752073E8,1440.6
2021-03-02,1.1494059686823E8,1539.224
2021-03-03,1.1495492002323E8,1567.16
2021-03-04,1.1496923720323E8,1560.518
2021-03-05,1.1498366688323E8,1480.0
2021-03-06,1.1499810309823E8,1585.191
2021-03-07,1.1501236249323E8,1682.79
2021-03-08,1.1502663655073E8,1690.425
2021-03-09,1.1504095687573E8,1813.659
2021-03-10,1.1505480593073E8,1812.074
2021-03-11,1.1506957941073E8,1770.391
2021-03-12,1.1508371736573E8,1792.458
2021-03-13,1.1509825180823E8,1788.715
2021-03-14,1.1511256697323E8,1887.732
2021-03-15,1.1512690642323E8,1799.154
2021-03-16,1.1514120003323E8,1800.663
2021-03-17,1.1515569630823E8,1784.397
2021-03-18,1.1517001404823E8,1814.534
2021-03-19,1.1518446959573E8,1793.18
2021-03-20,1.1519868837073E8,1823.564
2021-03-21,1.1521305720073E8,1779.703
2021-03-22,1.1522731063573E8,1789.836
2021-03-23,1.1524176986323E8,1679.069
2021-03-24,1.1525594967073E8,1695.929
2021-03-25,1.1527033811073E8,1576.537
2021-03-26,1.1528482275573E8,1636.389
2021-03-27,1.1529908364573E8,1692.118
2021-03-28,1.1531354510573E8,1718.128
2021-03-29,1.1532797127823E8,1704.818
2021-03-30,1.1534220228323E8,1817.695
2021-03-31,1.1535661106323E8,1814.751
2021-04-01,1.1537095456323E8,1926.697
2021-04-02,1.1538526566573E8,1996.558
2021-04-03,1.1539970701573E8,2111.577
2021-04-04,1.1541411726323E8,2033.063
2021-04-05,1.1542851158573E8,2030.72
2021-04-06,1.1544294590073E8,2095.259
2021-04-07,1.1545724077573E8,2078.969
2021-04-08,1.1547165365823E8,2023.208
2021-04-09,1.1548586335073E8,2076.849
2021-04-10,1.1550022538323E8,2158.767
2021-04-11,1.1551457540573E8,2129.453
2021-04-12,1.1552902590573E8,2182.728
2021-04-13,1.1554347588573E8,2166.35
2021-04-14,1.1555788268823E8,2374.619
2021-04-15,1.1557210518073E8,2474.784
2021-04-16,1.1558629776823E8,2425.607
2021-04-17,1.1560069821573E8,2465.05
2021-04-18,1.1561505190323E8,2214.949
2021-04-19,1.1562933054073E8,2274.54
2021-04-20,1.1564378563323E8,2096.829
2021-04-21,1.1565820694323E8,2290.984
2021-04-22,1.1567271494573E8,2482.854
2021-04-23,1.1568696494823E8,2133.555
2021-04-24,1.1570130173323E8,2277.834
2021-04-25,1.1571570518823E8,2194.006
2021-04-26,1.1573021364323E8,2456.575
2021-04-27,1.1574451115073E8,2544.483
2021-04-28,1.1575895099073E8,2612.258
2021-04-29,1.1577328395323E8,2731.784
2021-04-30,1.1578758621573E8,2776.607
2021-05-01,1.1580200615073E8,2853.384
2021-05-02,1.1581633867823E8,2896.554
2021-05-03,1.1583080725823E8,3143.779
2021-05-04,1.1584523842073E8,3326.884
2021-05-05,1.1585955962073E8,3340.197
2021-05-06,1.1587409116073E8,3442.802
2021-05-07,1.1588837934573E8,3440.036
2021-05-08,1.1590285510073E8,3539.629
2021-05-09,1.1591720476073E8,3949.514
2021-05-10,1.1593156149323E8,4114.827
2021-05-11,1.1594604126823E8,3968.521
2021-05-12,1.1596046089573E8,4311.684
2021-05-13,1.1597484999823E8,3968.691
2021-05-14,1.1598930844573E8,3888.501
2021-05-15,1.1600377047573E8,3916.265
2021-05-16,1.1601830790823E8,3854.966
2021-05-17,1.1603266433073E8,3525.279
2021-05-18,1.1604712301323E8,3505.803
2021-05-19,1.1606160408323E8,2989.084
2021-05-20,1.1607602971573E8,2713.535
2021-05-21,1.1609034273573E8,2691.51
2021-05-22,1.1610476193073E8,2245.141
2021-05-23,1.1611918353573E8,2154.164
2021-05-24,1.1613358534323E8,2293.335
2021-05-25,1.1614804478573E8,2656.371
2021-05-26,1.1616237534323E8,2887.582
2021-05-27,1.1617673397823E8,2735.811
2021-05-28,1.1619120906823E8,2567.561
2021-05-29,1.1620559964323E8,2491.822
2021-05-30,1.1622014318823E8,2457.191
2021-05-31,1.1623451528073E8,2446.77
2021-06-01,1.1624886823573E8,2652.619
2021-06-02,1.1626344917823E8,2689.245
2021-06-03,1.1627782714323E8,2815.143
2021-06-04,1.1629240426823E8,2618.303
2021-06-05,1.1630669981823E8,2781.692
2021-06-06,1.1632125941323E8,2691.031
2021-06-07,1.1633569045323E8,2765.091
2021-06-08,1.1635015143323E8,2504.845
2021-06-09,1.1636452723323E8,2511.897
2021-06-10,1.1637896810823E8,2549.427
2021-06-11,1.1639343360323E8,2447.836
2021-06-12,1.1640778832823E8,2324.431
2021-06-13,1.1642226841573E8,2324.39
2021-06-14,1.1643671723573E8,2497.655
2021-06-15,1.1645128140073E8,2621.46
2021-06-16,1.1646576450073E8,2529.594
2021-06-17,1.1648015676573E8,2443.438
2021-06-18,1.1649467744323E8,2342.092
2021-06-19,1.1650908031823E8,2240.949
2021-06-20,1.1652342144323E8,2199.985
2021-06-21,1.1653792489823E8,2012.064
2021-06-22,1.1655233922573E8,1938.913
2021-06-23,1.1656669315573E8,2006.469
2021-06-24,1.1658112809573E8,1920.13
2021-06-25,1.1659547317823E8,1945.004
2021-06-26,1.1660993857573E8,1751.054
2021-06-27,1.1662434540573E8,1869.225
2021-06-28,1.1663882700573E8,2048.917
2021-06-29,1.1665334116573E8,2133.623
2021-06-30,1.1666777579823E8,2159.196
2021-07-01,1.1668224557073E8,2135.487
2021-07-02,1.1669670019573E8,2063.882
2021-07-03,1.1671108469073E8,2198.461
2021-07-04,1.1672555161073E8,2336.429
2021-07-05,1.1674011433823E8,2274.121
2021-07-06,1.1675458797073E8,2339.325
2021-07-07,1.1676912207073E8,2375.341
2021-07-08,1.1678354000323E8,2172.922
2021-07-09,1.1679802227073E8,2118.773
2021-07-10,1.1681266048823E8,2123.156
2021-07-11,1.1682698013573E8,2098.616
2021-07-12,1.1684144712073E8,2146.921
2021-07-13,1.1685583719073E8,2028.396
2021-07-14,1.1687014337573E8,1899.752
2021-07-15,1.1688457752323E8,1953.491
2021-07-16,1.1689909471823E8,1904.963
2021-07-17,1.1691340927073E8,1879.483
2021-07-18,1.1692774597823E8,1957.833
2021-07-19,1.1694225528573E8,1893.869
2021-07-20,1.1695665035073E8,1765.66
2021-07-21,1.1697100138323E8,1871.425
2021-07-22,1.1698555076323E8,1992.152
2021-07-23,1.1699997375573E8,2062.25
2021-07-24,1.1701444778323E8,2135.875
2021-07-25,1.1702884067323E8,2177.222
2021-07-26,1.1704329593573E8,2329.702
2021-07-27,1.1705746768823E8,2205.895
2021-07-28,1.1707180388573E8,2297.331
2021-07-29,1.1708601070573E8,2296.385
2021-07-30,1.1710021395073E8,2399.557
2021-07-31,1.1711459066323E8,2443.645
2021-08-01,1.1712873207823E8,2587.389
2021-08-02,1.1714298199323E8,2617.858
2021-08-03,1.1715738316823E8,2490.874
2021-08-04,1.1717169610573E8,2471.762
2021-08-05,1.171852443549763E8,2680.316
2021-08-06,1.171952827645155E8,2769.405
2021-08-07,1.172054099127429E8,2960.576
2021-08-08,1.172162514766381E8,3140.192
2021-08-09,1.172266794240859E8,2946.105
2021-08-10,1.172369417413299E8,3146.639
2021-08-11,1.172456316450086E8,3231.465
2021-08-12,1.172554796892818E8,3144.368
2021-08-13,1.172652491869426E8,3227.004
2021-08-14,1.172751006687206E8,3309.366
2021-08-15,1.172860767157385E8,3157.756
2021-08-16,1.172939416588771E8,3277.219
2021-08-17,1.173044438812258E8,3167.207
2021-08-18,1.173153023674031E8,3031.928
2021-08-19,1.173263862021941E8,2981.949
2021-08-20,1.173370442154182E8,3214.852
2021-08-21,1.173481809806193E8,3295.274
2021-08-22,1.173586864773344E8,3266.142
2021-08-23,1.173706451247056E8,3327.004
2021-08-24,1.173788384776511E8,3349.916
2021-08-25,1.173857136077565E8,3185.137
2021-08-26,1.173914319146612E8,3101.657
2021-08-27,1.173980211271953E8,3128.655
2021-08-28,1.174022645723859E8,3234.435
2021-08-29,1.17409183158349E8,3210.049
2021-08-30,1.174148978413289E8,3181.163
2021-08-31,1.174173889706968E8,3352.854
2021-09-01,1.174216093075686E8,3514.949
2021-09-02,1.174253425170607E8,3738.052
2021-09-03,1.174264813144274E8,3800.17
2021-09-04,1.174302139602991E8,3918.382
2021-09-05,1.174347622323343E8,3870.989
2021-09-06,1.174391789196964E8,3945.368
2021-09-07,1.174417130633155E8,3886.451
2021-09-08,1.174414930488722E8,3271.004
2021-09-09,1.174406990206908E8,3502.215
2021-09-10,1.17446459360398E8,3402.989
2021-09-11,1.174539492908534E8,3241.824
2021-09-12,1.174635686283746E8,3323.531
2021-09-13,1.174708686122657E8,3201.041
2021-09-14,1.174802270808267E8,3310.29
2021-09-15,1.17488212314136E8,3397.536
2021-09-16,1.1749605641352E8,3635.19
2021-09-17,1.175028914635342E8,3518.521
2021-09-18,1.175117108093988E8,3500.923
2021-09-19,1.175217526153591E8,3438.523
2021-09-20,1.175296057731588E8,3116.236
2021-09-21,1.175365956382803E8,3067.58
2021-09-22,1.175429958138795E8,2945.822
2021-09-23,1.175513026521415E8,3146.573
2021-09-24,1.17559088501793E8,2927.843
2021-09-25,1.175688340863501E8,2890.092
2021-09-26,1.175778566531269E8,2777.896
2021-09-27,1.175864208318093E8,3098.286
2021-09-28,1.175925664027484E8,2895.497
2021-09-29,1.176003325675952E8,2924.041
2021-09-30,1.176065197896947E8,3000.182
2021-10-01,1.176110579659921E8,3093.867
2021-10-02,1.176189638367936E8,3283.993
2021-10-03,1.176283633214578E8,3394.686
2021-10-04,1.176358398914883E8,3366.027
2021-10-05,1.176394274043421E8,3394.255
2021-10-06,1.176406833410821E8,3455.964
2021-10-07,1.176426538540756E8,3611.851
2021-10-08,1.176454480887671E8,3602.427
2021-10-09,1.176506012912391E8,3604.781
2021-10-10,1.176583885640854E8,3582.362
2021-10-11,1.176644116065061E8,3613.426
2021-10-12,1.176698476846444E8,3483.067
2021-10-13,1.17676143379173E8,3436.817
2021-10-14,1.176811575285816E8,3631.106
2021-10-15,1.176826697994451E8,3811.252
2021-10-16,1.176875852397422E8,3847.484
2021-10-17,1.176954140450932E8,3879.788
2021-10-18,1.177025724100508E8,3838.741
2021-10-19,1.177097275476311E8,3809.571
2021-10-20,1.177174327383452E8,3855.165
2021-10-21,1.177239569798255E8,4168.182
2021-10-22,1.17730320411707E8,4136.177
2021-10-23,1.177382523291488E8,4020.078
2021-10-24,1.177473102701718E8,4094.972
2021-10-25,1.177543967978607E8,4149.958
2021-10-26,1.177586204942908E8,4199.489
2021-10-27,1.177599082417472E8,4144.402
2021-10-28,1.177575103135142E8,4015.071
2021-10-29,1.177556584789697E8,4306.163
2021-10-30,1.177557942028503E8,4350.46
2021-10-31,1.177562850832205E8,4316.342
2021-11-01,1.177577201479383E8,4300.714
2021-11-02,1.177566962120549E8,4345.203
2021-11-03,1.177564650556764E8,4611.42
2021-11-04,1.177575167730239E8,4523.864
2021-11-05,1.177599652828233E8,4532.89
2021-11-06,1.177621718583935E8,4472.83
2021-11-07,1.17768356375993E8,4546.21
2021-11-08,1.177738837021833E8,4732.6
2021-11-09,1.177732399933295E8,4789.0
2021-11-10,1.177741759958378E8,4721.22
2021-11-11,1.177740279486624E8,4696.32
2021-11-12,1.177741591337502E8,4709.94
2021-11-13,1.17776171365254E8,4640.24
2021-11-14,1.177802487663325E8,4602.16
2021-11-15,1.17782845378448E8,4684.52
2021-11-16,1.177835421703439E8,4304.97
2021-11-17,1.1778607178395E8,4184.84
2021-11-18,1.177884546927921E8,4249.73
2021-11-19,1.177908775724343E8,4061.1
2021-11-20,1.177954183125998E8,4284.09
2021-11-21,1.178011300889633E8,4353.27
2021-11-22,1.178030836984042E8,4191.45
2021-11-23,1.178046698627082E8,4109.41
2021-11-24,1.178083972048997E8,4272.25
2021-11-25,1.178109313968097E8,4294.4
2021-11-26,1.178153403700062E8,4334.06
2021-11-27,1.178198026146598E8,4122.73
2021-11-28,1.178257492552092E8,4072.2
2021-11-29,1.178288644627651E8,4350.69
2021-11-30,1.178318926010587E8,4413.74
2021-12-01,1.178327013873301E8,4771.38
2021-12-02,1.178359646920214E8,4561.56
2021-12-03,1.178411987331448E8,4565.84
2021-12-04,1.178424017013312E8,3880.21
2021-12-05,1.178483635844462E8,4193.1
2021-12-06,1.178535109353466E8,4068.4
2021-12-07,1.178584801073742E8,4354.85
2021-12-08,1.178658777342443E8,4361.41
2021-12-09,1.178727044580962E8,4388.07
2021-12-10,1.178798703382723E8,4039.98
2021-12-11,1.178878458271212E8,3982.23
2021-12-12,1.178963939245978E8,4058.7
2021-12-13,1.17904878718072E8,3989.59
2021-12-14,1.179120403570547E8,3781.44
2021-12-15,1.179196968147866E8,3867.95
2021-12-16,1.179264389760445E8,4015.74
2021-12-17,1.179320956748568E8,3875.78
2021-12-18,1.179390976375735E8,3894.19
2021-12-19,1.179494791288149E8,3981.75
2021-12-20,1.179590099321484E8,3839.22
2021-12-21,1.179675333805394E8,4004.77
2021-12-22,1.179761462592222E8,4052.47
2021-12-23,1.179833827594627E8,3913.8
2021-12-24,1.179914488746548E8,4089.85
2021-12-25,1.179996112742254E8,4056.01
2021-12-26,1.18009145911504E8,4038.45
2021-12-27,1.180182793807225E8,4054.1
2021-12-28,1.1802479320059E8,3917.7
2021-12-29,1.180280839193525E8,3796.24
2021-12-30,1.180324871645005E8,3713.71
2021-12-31,1.180383004356926E8,3708.4
2022-01-01,1.180457034946997E8,3716.05
2022-01-02,1.180526915898419E8,3741.39
2022-01-03,1.180577917579923E8,3809.3
2022-01-04,1.180625964125503E8,3757.37
2022-01-05,1.180643457920189E8,3814.9
2022-01-06,1.180650238624266E8,3452.75
2022-01-07,1.180671516564585E8,3192.11
2022-01-08,1.180713064473385E8,3210.81
2022-01-09,1.180734785854881E8,3132.37
2022-01-10,1.180704462980806E8,3162.12
2022-01-11,1.180672595010612E8,3132.91
2022-01-12,1.180659142921664E8,3215.89
2022-01-13,1.180637790767138E8,3341.18
2022-01-14,1.180613330266014E8,3266.76
2022-01-15,1.18062973945429E8,3309.53
2022-01-16,1.180668380128861E8,3334.89
2022-01-17,1.180689015939436E8,3274.22
2022-01-18,1.180722422048397E8,3187.22
2022-01-19,1.180769103661491E8,3058.17
2022-01-20,1.180803509563271E8,3138.8
2022-01-21,1.180797248322471E8,2882.18
2022-01-22,1.180773182821274E8,2467.9
2022-01-23,1.180803685852122E8,2490.17
2022-01-24,1.180834194265674E8,2383.39
2022-01-25,1.180866273834281E8,2382.98
2022-01-26,1.180890095301768E8,2462.07
2022-01-27,1.180905386740822E8,2406.88
2022-01-28,1.180911596426735E8,2398.2
2022-01-29,1.180943300965753E8,2563.33
2022-01-30,1.180997054531587E8,2621.52
2022-01-31,1.181045862470802E8,2522.08
2022-02-01,1.181067576398201E8,2738.06
2022-02-02,1.181084495535979E8,2750.5
2022-02-03,1.18111105737798E8,2673.97
2022-02-04,1.181154030550902E8,2805.7
2022-02-05,1.181216904212995E8,3002.48
2022-02-06,1.181303851705149E8,3014.03
2022-02-07,1.181366028894726E8,3082.99
2022-02-08,1.181417814964774E8,3176.41
2022-02-09,1.181491839726053E8,3107.58
2022-02-10,1.181557143831438E8,3194.07
2022-02-11,1.18162764390718E8,3104.3
2022-02-12,1.18171000637177E8,2923.46
2022-02-13,1.181809657281639E8,2924.98
2022-02-14,1.181908843445078E8,2883.37
2022-02-15,1.181999848326865E8,3050.73
2022-02-16,1.182078217051262E8,3150.14
2022-02-17,1.182158104524612E8,3112.19
2022-02-18,1.182227245078322E8,2904.77
2022-02-19,1.182305348478964E8,2813.81
2022-02-20,1.182389440179345E8,2655.15
2022-02-21,1.182476725560481E8,2750.29
2022-02-22,1.182543004774264E8,2523.0
2022-02-23,1.182618082322831E8,2695.04
2022-02-24,1.182672685560379E8,2375.04
2022-02-25,1.182773149579833E8,2611.31
2022-02-26,1.182871670651543E8,2790.25
2022-02-27,1.182986167040785E8,2738.38
2022-02-28,1.18308751901814E8,2635.08
2022-03-01,1.183163966745472E8,2920.99
2022-03-02,1.183267361583934E8,2975.4
2022-03-03,1.183366738359998E8,2904.07
2022-03-04,1.183477926077305E8,2732.21
2022-03-05,1.183586164189263E8,2637.19
2022-03-06,1.18370728754516E8,2644.37
2022-03-07,1.183807797585705E8,2521.49
2022-03-08,1.183924176407656E8,2533.93
2022-03-09,1.184036308074376E8,2747.15
2022-03-10,1.184156558736077E8,2595.5
2022-03-11,1.184278474487184E8,2610.79
2022-03-12,1.18440611575229E8,2588.38
2022-03-13,1.184532071312468E8,2581.99
2022-03-14,1.184656737308761E8,2588.63
2022-03-15,1.184776080377353E8,2529.81
2022-03-16,1.184888880370197E8,2647.35
2022-03-17,1.18498529510732E8,2756.65
2022-03-18,1.185081848514295E8,2794.49
2022-03-19,1.185196292997563E8,2923.64
2022-03-20,1.185323529484455E8,2926.72
2022-03-21,1.185447498557798E8,2891.63
2022-03-22,1.185560752083211E8,2994.99
2022-03-23,1.185677133399446E8,2950.41
2022-03-24,1.185787105065871E8,3040.07
2022-03-25,1.185893118279171E8,3132.6
2022-03-26,1.186002787421927E8,3139.52
2022-03-27,1.186121052242903E8,3157.34
2022-03-28,1.186228812126246E8,3321.64
2022-03-29,1.186305967509652E8,3390.59
2022-03-30,1.186415714068458E8,3410.13
2022-03-31,1.186512897666362E8,3405.03
2022-04-01,1.186610105513769E8,3281.05
2022-04-02,1.186700765651554E8,3485.63
2022-04-03,1.186800791968429E8,3490.04
2022-04-04,1.186899231702329E8,3504.6
2022-04-05,1.186986528783549E8,3527.94
2022-04-06,1.187034467213131E8,3344.73
2022-04-07,1.187129103686917E8,3226.3
2022-04-08,1.187224847938536E8,3283.02
2022-04-09,1.18733398092041E8,3210.1
2022-04-10,1.187454041611614E8,3244.63
2022-04-11,1.187568347398893E8,3181.24
2022-04-12,1.187670868488209E8,3025.61
2022-04-13,1.187776771044056E8,3051.4
2022-04-14,1.187885296809979E8,3114.42
2022-04-15,1.187993871610645E8,3034.48
2022-04-16,1.188111648709924E8,3035.2
2022-04-17,1.188236219799868E8,3038.06
2022-04-18,1.188359406686878E8,2891.19
2022-04-19,1.188471531141962E8,3039.95
2022-04-20,1.188576705039779E8,3090.45
2022-04-21,1.188654770092663E8,3104.03
2022-04-22,1.188754108148909E8,3020.18
2022-04-23,1.18886276372349E8,2958.99
2022-04-24,1.188985270337659E8,2949.57
2022-04-25,1.189094899284241E8,2814.04
2022-04-26,1.18919521899347E8,3004.25
2022-04-27,1.189301021285779E8,2882.83
2022-04-28,1.189401080610957E8,2905.0
2022-04-29,1.189505780232476E8,2926.96
2022-04-30,1.189612944173774E8,2829.58
2022-05-01,1.189045966516857E8,2767.0
2022-05-02,1.189140920437621E8,2844.01
2022-05-03,1.189222101881913E8,2842.6
2022-05-04,1.189324326064949E8,2829.31
2022-05-05,1.18942250880524E8,2934.63
2022-05-06,1.189521947850936E8,2729.22
2022-05-07,1.189637223120648E8,2672.64
2022-05-08,1.189759212447803E8,2557.44
2022-05-09,1.189879229716164E8,2448.28
2022-05-10,1.189959026476249E8,2380.92
2022-05-11,1.190019793481806E8,2308.29
2022-05-12,1.189963469954725E8,1888.58
2022-05-13,1.190026461467821E8,2046.37
2022-05-14,1.190132765082177E8,2028.99
2022-05-15,1.190258673132846E8,2034.07
2022-05-16,1.190386062278022E8,2010.03
2022-05-17,1.190503750516449E8,2068.23
2022-05-18,1.190628925967015E8,2036.03
2022-05-19,1.190748575744424E8,1950.75
2022-05-20,1.190870208581129E8,2025.02
2022-05-21,1.190992535851604E8,1977.47
2022-05-22,1.191117887461382E8,1973.09
2022-05-23,1.191241209953924E8,2065.5
2022-05-24,1.191363442023527E8,1982.92
2022-05-25,1.191482404487902E8,1975.38
2022-05-26,1.191585254532499E8,1924.75
2022-05-27,1.191691401822388E8,1763.84
2022-05-28,1.191809425721015E8,1764.13
2022-05-29,1.191940235291682E8,1781.05
2022-05-30,1.19205589217136E8,1906.64
2022-05-31,1.192167100913404E8,1969.76
2022-06-01,1.192264719858987E8,1929.06
2022-06-02,1.192354655716209E8,1824.24
2022-06-03,1.192441074731019E8,1813.21
2022-06-04,1.192537108053523E8,1767.34
2022-06-05,1.192630721962959E8,1785.83
2022-06-06,1.192717613597549E8,1890.26
2022-06-07,1.192818639261953E8,1763.02
2022-06-08,1.192892833680981E8,1806.19
2022-06-09,1.192977199019107E8,1809.52
