Time,ETH average daily block size,Price
2017-07-29,8160.40055782021,184.85980225
2017-07-30,7237.59483678259,200.7035675
2017-07-31,8815.82109029678,198.70417786
2017-08-01,9513.163583252192,212.01089478
2017-08-02,9857.697240865025,226.93367004
2017-08-03,9523.531304564729,226.17558289
2017-08-04,10285.608382936507,223.84744263
2017-08-05,10014.305899851264,241.99623108
2017-08-06,10323.543322636386,258.18136597
2017-08-07,10685.248409202153,264.40625
2017-08-08,13947.321551300933,271.21444702
2017-08-09,12072.606505258009,318.71627808
2017-08-10,12383.062131630648,305.47634888
2017-08-11,14165.705867850098,298.42956543
2017-08-12,14286.849710982659,312.16744995
2017-08-13,12528.96487804878,301.66647339
2017-08-14,15239.251514417252,302.30514526
2017-08-15,15565.596571704491,285.17263794
2017-08-16,17792.01693275278,290.7510376
2017-08-17,17507.633076181293,304.14562988
2017-08-18,17744.127674921856,300.87255859
2017-08-19,15624.47922636103,292.3447876
2017-08-20,14002.027354900096,294.63638306
2017-08-21,14858.251926782274,301.27523804
2017-08-22,14870.98754789272,309.95062256
2017-08-23,14267.151984965938,319.51849365
2017-08-24,13931.283261802575,318.86367798
2017-08-25,15140.425582627118,334.72201538
2017-08-26,14592.32799542465,330.87490845
2017-08-27,14187.102168949772,334.78726196
2017-08-28,17588.425253991292,343.97930908
2017-08-29,18197.725274725275,349.96069336
2017-08-30,19015.17726231386,376.90368652
2017-08-31,17411.294904639908,380.72720337
2017-09-01,17977.59745762712,389.35375977
2017-09-02,16754.10008603384,378.00906372
2017-09-03,14227.415401911187,352.28427124
2017-09-04,17626.51573033708,286.66098022
2017-09-05,20072.2201887332,276.37460327
2017-09-06,21705.91074474133,324.12860107
2017-09-07,22081.382162009595,324.2862854
2017-09-08,20387.778484513274,299.46481323
2017-09-09,19544.508312200618,292.76257324
2017-09-10,15157.983870967742,285.07400513
2017-09-11,15741.668795113826,299.41687012
2017-09-12,17431.17270194986,301.41531372
2017-09-13,17445.292648709314,269.80636597
2017-09-14,16594.607744107743,239.42408752
2017-09-15,18347.993095829883,252.30776978
2017-09-16,18102.989115266537,240.00071716
2017-09-17,15257.20033158331,243.30102539
2017-09-18,15869.509885825675,287.33227539
2017-09-19,17520.896675900276,287.42733765
2017-09-20,15719.491315136476,288.71542358
2017-09-21,16411.7296471242,280.62838745
2017-09-22,16721.406630170317,256.54910278
2017-09-23,16089.491191709845,264.14486694
2017-09-24,16977.15749394254,292.67782593
2017-09-25,19283.440852819807,286.30929565
2017-09-26,19310.89207125393,288.91235352
2017-09-27,18329.845085098994,290.36685181
2017-09-28,19575.819632327435,296.44760132
2017-09-29,21273.233040421794,280.80111694
2017-09-30,22171.43977191732,302.53952026
2017-10-01,21601.54049356969,298.63897705
2017-10-02,21396.649842271294,300.26690674
2017-10-03,21433.47218309859,299.65270996
2017-10-04,20335.700448121337,297.97106934
2017-10-05,20117.995218579235,290.89224243
2017-10-06,21287.406337047352,295.99227905
2017-10-07,20579.038420490928,309.40618896
2017-10-08,18859.041450777204,312.48898315
2017-10-09,19136.977031196435,299.80682373
2017-10-10,21057.424199788955,305.36425781
2017-10-11,21202.33594015641,300.83166504
2017-10-12,20109.98847765363,307.37060547
2017-10-13,22319.508307900982,340.62664795
2017-10-14,20410.022268615172,343.33285522
2017-10-15,18829.301229508197,334.2616272
2017-10-16,18454.40218014917,339.01843262
2017-10-17,14387.327792553191,320.37731934
2017-10-18,13896.560596241088,306.11712646
2017-10-19,12590.00796812749,308.99649048
2017-10-20,14470.308949668231,308.71972656
2017-10-21,13580.725783362494,292.77175903
2017-10-22,10601.091743119267,303.14559937
2017-10-23,12141.246652685917,282.73440552
2017-10-24,14007.284457946915,308.03277588
2017-10-25,14088.338142324526,295.03320313
2017-10-26,14304.865203252033,298.24172974
2017-10-27,14813.587250996015,295.4984436
2017-10-28,14365.578135048232,297.35501099
2017-10-29,14574.789396649861,309.5668335
2017-10-30,16062.349411195353,307.23062134
2017-10-31,16070.621187540559,306.80569458
2017-11-01,15588.578481826955,303.97839355
2017-11-02,15813.19710757231,288.53674316
2017-11-03,16211.827737940026,288.54013062
2017-11-04,13043.125641025641,301.08969116
2017-11-05,11476.770648030495,296.11221313
2017-11-06,12996.943167098445,304.67962646
2017-11-07,14582.582376717866,292.50341797
2017-11-08,13658.709815756036,300.17822266
2017-11-09,14340.61588330632,309.02648926
2017-11-10,13392.91214262769,305.67684937
2017-11-11,12942.124363867684,302.44009399
2017-11-12,13245.320964161116,307.16217041
2017-11-13,14180.349025974027,316.65597534
2017-11-14,15258.77375783888,321.51168823
2017-11-15,16680.902964522924,335.67129517
2017-11-16,15262.72338019066,331.2515564
2017-11-17,15981.486373165619,333.92260742
2017-11-18,14758.840894465895,329.41586304
2017-11-19,14286.839385698288,357.2210083
2017-11-20,15683.203880407125,361.82946777
2017-11-21,16597.92751020408,369.5612793
2017-11-22,16212.013976921828,363.42944336
2017-11-23,16009.778115988465,412.79376221
2017-11-24,15179.914032258064,412.22106934
2017-11-25,16639.030027152214,474.94006348
2017-11-26,15185.265839110109,460.09057617
2017-11-27,18754.704433497536,480.62976074
2017-11-28,22072.59996717006,480.12127686
2017-11-29,18236.6234738727,496.43261719
2017-11-30,18251.38319604613,408.70800781
2017-12-01,18081.865153970826,456.96066284
2017-12-02,17962.988038669508,469.29055786
2017-12-03,18279.761166666667,462.17077637
2017-12-04,20139.243613920797,466.52502441
2017-12-05,20044.374704706523,468.7321167
2017-12-06,20883.531907179116,456.16897583
2017-12-07,18677.359375,425.63070679
2017-12-08,20155.64219394773,453.54656982
2017-12-09,20291.088300979212,471.6619873
2017-12-10,20695.3708059495,452.13876343
2017-12-11,22961.236485326925,473.95916748
2017-12-12,24319.96486013986,535.36328125
2017-12-13,26240.90835389496,618.68151855
2017-12-14,25852.443856865855,692.40600586
2017-12-15,26333.1889681573,696.08081055
2017-12-16,26346.606568712188,699.24981689
2017-12-17,26023.083275382476,716.13946533
2017-12-18,26490.818335875276,732.18762207
2017-12-19,31323.843087971276,820.32086182
2017-12-20,28212.406648697215,805.95758057
2017-12-21,30335.86958845537,795.32440186
2017-12-22,29048.675366464067,655.90209961
2017-12-23,27232.162309926534,736.55804443
2017-12-24,23163.808121827413,653.69824219
2017-12-25,20554.90183138096,757.78100586
2017-12-26,21570.67748344371,773.18463135
2017-12-27,24585.633741405334,781.16693115
2017-12-28,25487.683140023535,739.44537354
2017-12-29,27987.930457290768,754.77386475
2017-12-30,30442.754489973846,709.14361572
2017-12-31,25503.737029501524,723.21386719
2018-01-01,24046.999663016006,769.96173096
2018-01-02,28142.372630127542,886.34436035
2018-01-03,32140.493196677857,882.25628662
2018-01-04,32739.72241600881,954.21325684
2018-01-05,34265.51195814649,1045.29394531
2018-01-06,33532.890130353815,1002.57525635
2018-01-07,31023.46276303751,1090.83947754
2018-01-08,32160.778774016468,1088.60693359
2018-01-09,32708.477176122713,1209.15039063
2018-01-10,31683.128357103167,1364.84814453
2018-01-11,31329.866851851853,1228.5994873
2018-01-12,30703.586066333148,1247.54699707
2018-01-13,30478.843522561863,1295.71936035
2018-01-14,30611.44171667576,1392.17797852
2018-01-15,30358.477069249042,1346.0513916
2018-01-16,32502.206802967252,1242.75341797
2018-01-17,32158.190716084922,954.39715576
2018-01-18,32539.219178082192,1025.27148438
2018-01-19,30347.55174862418,1061.92993164
2018-01-20,27619.13021189337,1075.56970215
2018-01-21,26432.085449553877,1134.66638184
2018-01-22,26000.78467838253,960.67419434
2018-01-23,25879.916881775942,1013.98480225
2018-01-24,25079.0070363545,1031.86169434
2018-01-25,24759.446269907796,1034.74243164
2018-01-26,24325.866137744768,1050.9720459
2018-01-27,23192.512317747613,1095.18273926
2018-01-28,23768.31107789404,1129.69506836
2018-01-29,25105.893563101876,1200.52368164
2018-01-30,24944.981954375213,1145.86450195
2018-01-31,25061.569038364036,1102.71533203
2018-02-01,25454.026469577173,1138.50561523
2018-02-02,27759.192620821064,954.35913086
2018-02-03,22888.96711509716,955.11651611
2018-02-04,22584.668230563002,864.21588135
2018-02-05,23215.480067001674,836.07806396
2018-02-06,25442.127195945945,742.73553467
2018-02-07,23661.315551082032,812.49127197
2018-02-08,21399.895295902883,806.39074707
2018-02-09,20315.91610014923,806.53649902
2018-02-10,23226.73232751314,847.33850098
2018-02-11,20388.900066401064,852.11810303
2018-02-12,22550.240242261105,856.97296143
2018-02-13,21206.669737062468,857.95758057
2018-02-14,20680.348528661336,902.66778564
2018-02-15,22074.911223628693,933.9887085
2018-02-16,20894.034471329134,938.65093994
2018-02-17,21241.399527983816,961.27746582
2018-02-18,21736.38650714523,944.79455566
2018-02-19,20596.08728557013,931.19909668
2018-02-20,24347.796366129583,942.46661377
2018-02-21,23345.54234358797,849.50537109
2018-02-22,23200.18482127732,825.77062988
2018-02-23,20994.581399317405,838.43707275
2018-02-24,20530.436403882173,837.11804199
2018-02-25,21149.70588235294,827.74163818
2018-02-26,21247.6579358196,876.27520752
2018-02-27,20960.509270284063,871.24755859
2018-02-28,21610.43201754386,888.44708252
2018-03-01,20643.247692307694,867.03179932
2018-03-02,21993.808380173734,855.5411377
2018-03-03,21817.576333950514,864.79095459
2018-03-04,20370.868265495694,847.83050537
2018-03-05,22953.230362923838,867.68896484
2018-03-06,21572.78964237517,832.01580811
2018-03-07,22421.677842069435,812.98974609
2018-03-08,21973.284457973954,741.19873047
2018-03-09,20794.99129247055,701.0189209
2018-03-10,19268.182953586496,732.93408203
2018-03-11,18143.303577512776,708.91540527
2018-03-12,21354.61277749534,697.64099121
2018-03-13,21028.754224270353,696.71765137
2018-03-14,20274.84417574932,656.14129639
2018-03-15,20459.855333911535,588.16638184
2018-03-16,18710.970951585976,598.66394043
2018-03-17,18788.31643598616,598.8447876
2018-03-18,18811.53490708187,466.09069824
2018-03-19,20699.718498659517,551.63769531
2018-03-20,20134.610451306413,556.75140381
2018-03-21,20830.99815621857,567.94128418
2018-03-22,19108.36447825368,531.77514648
2018-03-23,17728.779903510233,516.39605713
2018-03-24,17985.013502250375,541.47979736
2018-03-25,15559.631747099378,520.65631104
2018-03-26,15911.770693328963,522.40966797
2018-03-27,18367.422647257954,468.53948975
2018-03-28,17508.487318227933,451.23880005
2018-03-29,16670.374852718396,441.78762817
2018-03-30,18488.95824881677,378.60897827
2018-03-31,17356.359333333334,403.10812378
2018-04-01,16451.096520026265,364.76593018
2018-04-02,16629.883043837883,391.7276001
2018-04-03,18042.359367194003,406.29595947
2018-04-04,18930.136506362585,404.4602356
2018-04-05,19535.01634097035,378.5619812
2018-04-06,18314.84846989141,379.6869812
2018-04-07,15958.496800656276,381.07391357
2018-04-08,17211.152483443708,401.61642456
2018-04-09,18314.882017764372,396.41854858
2018-04-10,17572.23866426584,400.10852051
2018-04-11,18377.10205102551,420.70452881
2018-04-12,20504.142426273458,463.97998047
2018-04-13,21184.87638533674,514.11553955
2018-04-14,18864.923571187013,506.67218018
2018-04-15,18293.545669824085,510.55157471
2018-04-16,20522.336648685097,504.92443848
2018-04-17,21743.5198630137,507.29470825
2018-04-18,22081.361976924403,506.82980347
2018-04-19,24384.829801894917,545.71136475
2018-04-20,25715.996009715476,585.83795166
2018-04-21,23974.82861527967,607.55621338
2018-04-22,21944.845654772067,632.79296875
2018-04-23,24156.875469123166,644.73077393
2018-04-24,25019.964656233515,667.34545898
2018-04-25,25215.170419651997,672.1696167
2018-04-26,24815.965114280803,618.38543701
2018-04-27,24341.928709394204,673.49182129
2018-04-28,24390.721192167734,666.2177124
2018-04-29,24522.322586206898,681.65808105
2018-04-30,25667.006803907887,683.4161377
2018-05-01,25284.713782164257,644.34356689
2018-05-02,25281.713100282486,682.49395752
2018-05-03,25937.853159195198,746.64105225
2018-05-04,26833.880373502467,771.74206543
2018-05-05,26099.55438596491,819.67333984
2018-05-06,22838.246316519326,825.15466309
2018-05-07,23052.981125541126,756.71264648
2018-05-08,23177.9717029669,737.20391846
2018-05-09,23795.31056768559,724.54400635
2018-05-10,26505.20704225352,762.02600098
2018-05-11,25809.842680776015,731.71264648
2018-05-12,24025.472442301067,679.3951416
2018-05-13,23476.19335189697,727.16363525
2018-05-14,24955.952539989452,702.7086792
2018-05-15,25557.3514747191,718.53155518
2018-05-16,24862.558496559024,685.74499512
2018-05-17,24328.091786591787,707.81286621
2018-05-18,24530.735775248933,679.48406982
2018-05-19,24722.448914204342,695.66363525
2018-05-20,23845.8946350044,713.50311279
2018-05-21,24673.307719421926,713.80505371
2018-05-22,25282.495743171337,683.32940674
2018-05-23,26354.11763649425,603.68988037
2018-05-24,25282.462208785346,599.28314209
2018-05-25,25501.869326241136,602.76623535
2018-05-26,23317.0043721581,604.77606201
2018-05-27,23545.421014882555,573.9463501
2018-05-28,24804.562630480166,533.34875488
2018-05-29,25348.053805309733,527.29974365
2018-05-30,25643.170574548058,552.78033447
2018-05-31,26726.215921098978,577.21264648
2018-06-01,25761.62596377981,574.48913574
2018-06-02,24837.640435622696,578.54296875
2018-06-03,25246.983562622834,594.17651367
2018-06-04,25834.354844413014,619.347229
2018-06-05,25927.646352234588,594.77947998
2018-06-06,25004.511329170382,611.47528076
2018-06-07,24760.572268757798,607.6987915
2018-06-08,24140.25895851721,605.52856445
2018-06-09,23758.761466265274,607.050354
2018-06-10,24683.030815817598,569.99615479
2018-06-11,24894.193926478423,534.60144043
2018-06-12,23239.27469624934,529.2253418
2018-06-13,24907.998777506113,466.81652832
2018-06-14,24985.18975955717,488.07028198
2018-06-15,22275.150517241378,505.40997314
2018-06-16,25467.611595690098,494.14157104
2018-06-17,22945.03331067301,502.80886841
2018-06-18,20474.45814384369,497.6065979
2018-06-19,24459.333107650644,516.79144287
2018-06-20,25233.22359063313,521.35968018
2018-06-21,24263.41122604714,542.37335205
2018-06-22,24564.043891480906,473.28866577
2018-06-23,22522.506917164817,469.70175171
2018-06-24,20317.882323232323,426.46948242
2018-06-25,23220.665915004338,465.23287964
2018-06-26,24133.26816822101,458.76348877
2018-06-27,25032.490965410427,434.13684082
2018-06-28,24151.300501990652,433.66781616
2018-06-29,23599.551598962837,422.68499756
2018-06-30,21698.977724468816,448.35598755
2018-07-01,22615.374184689324,451.76501465
2018-07-02,20011.17660897328,475.32598877
2018-07-03,21798.671805412814,470.97000122
2018-07-04,19229.943910806174,474.20401001
2018-07-05,22015.127531754206,477.81698608
2018-07-06,19142.252966466036,471.25900269
2018-07-07,19895.47565351102,471.04098511
2018-07-08,21389.705157542685,492.42800903
2018-07-09,22987.45778997941,484.17700195
2018-07-10,22487.035223367697,441.7869873
2018-07-11,23861.501637084268,444.51901245
2018-07-12,20467.186269644335,431.26300049
2018-07-13,20884.736983540475,440.19000244
2018-07-14,19271.474531712127,437.56298828
2018-07-15,18186.896540197224,452.46899414
2018-07-16,23327.419191064477,449.3789978
2018-07-17,23770.664499572285,473.6960144
2018-07-18,23451.897762478486,493.13500977
2018-07-19,23291.064975141435,476.35198975
2018-07-20,22948.366569418227,459.51400757
2018-07-21,18570.854237288135,455.70498657
2018-07-22,20661.037644303164,468.82400513
2018-07-23,22369.464576271188,463.58099365
2018-07-24,23995.49410357204,453.04299927
2018-07-25,24566.710585006003,466.80200195
2018-07-26,23339.926308656617,475.75500488
2018-07-27,23715.09243409791,464.89801025
2018-07-28,20166.883168978773,469.59500122
2018-07-29,20887.32754342432,466.79699707
2018-07-30,23121.2295602742,464.28100586
2018-07-31,24181.22653721683,452.71704102
2018-08-01,23607.08340382338,418.51538086
2018-08-02,25238.9900990099,413.97015381
2018-08-03,23118.986920332936,403.26046753
2018-08-04,21433.64807787494,406.00280762
2018-08-05,21654.931063829787,408.90481567
2018-08-06,23416.009907640637,408.21939087
2018-08-07,21813.95986394558,410.38409424
2018-08-08,15704.461190276614,368.50820923
2018-08-09,16630.149931693988,361.72634888
2018-08-10,16998.931502260926,362.50222778
2018-08-11,20123.893499076097,321.83587646
2018-08-12,19798.530323914543,324.58312988
2018-08-13,21823.586745964316,321.13269043
2018-08-14,21311.489059629195,268.85174561
2018-08-15,20564.97686982948,286.58566284
2018-08-16,21664.348415522792,293.16366577
2018-08-17,19023.169903732476,298.18359375
2018-08-18,23650.213867859602,312.79956055
2018-08-19,22644.273485733356,300.91165161
2018-08-20,23438.650281618022,289.58407593
2018-08-21,25777.453114534495,277.46426392
2018-08-22,23441.78565471226,292.28509521
2018-08-23,24094.862731640358,274.01196289
2018-08-24,22052.52434519812,275.43688965
2018-08-25,24822.90085324232,282.00238037
2018-08-26,24174.088848141357,275.39273071
2018-08-27,25355.86235433204,273.97457886
2018-08-28,24747.047190629775,289.15997314
2018-08-29,25869.55210454854,289.28250122
2018-08-30,23807.37514772919,280.12875366
2018-08-31,22827.64487543889,278.79541016
2018-09-01,22988.488012242815,295.68313599
2018-09-02,23165.865536343797,292.22320557
2018-09-03,24802.452988582943,289.88180542
2018-09-04,22995.109741684955,289.47851563
2018-09-05,25217.56857190468,257.61624146
2018-09-06,22928.344873501996,228.38856506
2018-09-07,25263.390117252933,231.10040283
2018-09-08,25772.29640870005,217.99169922
2018-09-09,22762.592751631742,190.80628967
2018-09-10,23127.966219572776,195.61668396
2018-09-11,23218.412112010796,185.09275818
2018-09-12,23083.794574276842,172.70466614
2018-09-13,24403.11050182785,202.66493225
2018-09-14,25308.902378592666,208.40078735
2018-09-15,25760.286910822797,224.01403809
2018-09-16,27119.059553349874,216.15457153
2018-09-17,25469.037545484618,222.97711182
2018-09-18,26805.12468869334,196.33753967
2018-09-19,22322.172060497644,210.1486969
2018-09-20,21797.429048414022,209.52790833
2018-09-21,26208.00686307332,223.11013794
2018-09-22,26331.49721767594,241.37475586
2018-09-23,24076.3797823219,241.40855408
2018-09-24,27643.96964256569,232.47236633
2018-09-25,28340.587782509007,222.22172546
2018-09-26,29884.126696092855,221.0927124
2018-09-27,29549.114143920597,217.59713745
2018-09-28,29608.844968862668,226.0748291
2018-09-29,22656.5220022902,231.66853333
2018-09-30,21066.079420003294,234.12156677
2018-10-01,24805.00588812561,233.16940308
2018-10-02,26812.84616644823,227.55273438
2018-10-03,20748.195478939666,219.16912842
2018-10-04,21744.74673416068,224.94371033
2018-10-05,22437.829825129535,221.67993164
2018-10-06,17718.703577235774,225.40007019
2018-10-07,16562.580821917807,226.03083801
2018-10-08,16278.21910745932,225.35081482
2018-10-09,17973.307130095825,227.53782654
2018-10-10,17807.9703307393,226.28916931
2018-10-11,17073.841499026606,200.70567322
2018-10-12,19874.32997235323,199.06156921
2018-10-13,18213.720960206218,197.74105835
2018-10-14,15775.733821138212,200.49247742
2018-10-15,17217.125695581013,209.54171753
2018-10-16,17480.745252128356,208.42079163
2018-10-17,17625.81735010619,210.58654785
2018-10-18,17751.232625951725,208.0823822
2018-10-19,18056.85203493162,203.44036865
2018-10-20,16763.964402351405,203.95391846
2018-10-21,15816.401833961028,207.38040161
2018-10-22,18845.309792381886,204.68469238
2018-10-23,18146.634392828037,202.32518005
2018-10-24,18544.769894222947,203.35398865
2018-10-25,22486.86933854676,202.63148499
2018-10-26,21436.01702963812,202.6627655
2018-10-27,15799.412014365002,203.7277832
2018-10-28,15475.293752044488,205.05267334
2018-10-29,18712.20843591006,205.18717957
2018-10-30,19269.348932007175,197.40827942
2018-10-31,18099.449258649092,197.16949463
2018-11-01,17624.046877561057,199.52622986
2018-11-02,17900.32848404695,199.80334473
2018-11-03,16076.594841658505,199.97109985
2018-11-04,15340.096037828143,199.96685791
2018-11-05,17934.724635278515,208.54122925
2018-11-06,18041.43372303639,208.02682495
2018-11-07,18434.070773263433,217.27890015
2018-11-08,18180.769268532156,214.61178589
2018-11-09,17785.714332514333,210.01855469
2018-11-10,16567.279402102497,210.95387268
2018-11-11,16572.800456100344,211.98426819
2018-11-12,18473.43224222586,211.47625732
2018-11-13,18107.02482327799,209.03872681
2018-11-14,17832.823971260616,193.8629303
2018-11-15,18477.380313930673,177.40956116
2018-11-16,17226.829062601362,177.45750427
2018-11-17,15780.5058551872,173.49142456
2018-11-18,15131.662445202142,175.74108887
2018-11-19,17179.209842001317,155.93885803
2018-11-20,19685.41753688049,149.12464905
2018-11-21,18910.167547918045,133.94046021
2018-11-22,17973.94298389747,132.03199768
2018-11-23,17707.798295920038,123.4414978
2018-11-24,15459.903575473225,122.13981628
2018-11-25,16711.2196039928,106.08036041
2018-11-26,16782.012343647137,109.50065613
2018-11-27,17804.378861245616,104.66004181
2018-11-28,19421.05130751407,112.06407928
2018-11-29,18559.35817228955,117.27232361
2018-11-30,17991.075135936728,118.7940008
2018-12-01,17450.193633514762,118.70929896
2018-12-02,15205.985365042408,117.77186347
2018-12-03,17211.616044899307,108.20283119
2018-12-04,17991.867479808803,112.25761995
2018-12-05,18796.277870216305,107.93569236
2018-12-06,19111.650712156345,98.43298295
2018-12-07,18846.71166971866,85.67439262
2018-12-08,16980.992312834223,89.83262355
2018-12-09,16932.082200753233,92.34965863
2018-12-10,18461.803131626162,91.06091623
2018-12-11,18152.0470354422,91.05720962
2018-12-12,16847.98740183246,88.94143673
2018-12-13,17283.03558424363,89.83586696
2018-12-14,17545.956485771014,86.50444511
2018-12-15,17890.346298414774,82.82989029
2018-12-16,16092.132681795594,87.07905
2018-12-17,17872.163455037185,85.75534949
2018-12-18,19447.80339099161,95.89627885
2018-12-19,20294.34908225697,103.94602218
2018-12-20,19098.483319076135,102.31148661
2018-12-21,20205.08587398374,115.40394444
2018-12-22,16729.74897889721,108.73326358
2018-12-23,17823.148287029147,129.56706478
2018-12-24,18816.72022907192,151.87638344
2018-12-25,16589.661874154262,125.1463481
2018-12-26,17762.739579859954,134.6052846
2018-12-27,18788.764736032805,124.82665446
2018-12-28,17327.8642832938,127.55277866
2018-12-29,17100.62159417837,136.78863171
2018-12-30,14933.900520920854,135.11526172
2018-12-31,16078.228997289973,136.55651101
2019-01-01,14692.073067119796,133.29395771
2019-01-02,16448.95797613044,141.31147374
2019-01-03,19458.949161425575,153.6462316
2019-01-04,18975.979808905715,149.64903937
2019-01-05,17199.319821428573,159.80673399
2019-01-06,16442.945141627824,153.45698999
2019-01-07,17647.253847514596,153.01671371
2019-01-08,18411.778920772424,149.37027626
2019-01-09,17803.599246231155,151.00054544
2019-01-10,18608.78531781558,151.14186113
2019-01-11,19315.40386680988,127.75900722
2019-01-12,16006.993699369938,126.94171779
2019-01-13,15828.05686695279,126.25925105
2019-01-14,17089.644931409228,118.43255169
2019-01-15,18900.88493686644,127.27935124
2019-01-16,18063.71266233766,122.07125492
2019-01-17,18130.54257035311,122.14025857
2019-01-18,17882.590965898948,122.55786307
2019-01-19,17088.65175607199,121.67946858
2019-01-20,18662.11404454023,119.67858312
2019-01-21,19600.465178401068,118.80220738
2019-01-22,22518.031262288634,118.78417225
2019-01-23,21548.26569372251,118.28204602
2019-01-24,20281.10564484516,116.25489292
2019-01-25,18623.043186748175,116.68306815
2019-01-26,16775.21459480724,116.87688759
2019-01-27,18063.861182519282,114.26995758
2019-01-28,20529.94232331438,104.57044664
2019-01-29,21862.842493847416,105.4210247
2019-01-30,22568.685425685424,105.70168381
2019-01-31,20506.94928268337,107.26888187
2019-02-01,21243.339311188098,107.59140987
2019-02-02,17745.515027601716,107.71315672
2019-02-03,16632.81893004115,107.98136174
2019-02-04,15684.047772626487,107.52241756
2019-02-05,16859.90204826607,107.37913618
2019-02-06,17235.41333882256,103.82808572
2019-02-07,17436.585479618738,104.93407216
2019-02-08,17846.454897959185,104.87060527
2019-02-09,17993.393409275835,118.53311868
2019-02-10,17879.39947666812,119.27010717
2019-02-11,20885.37270087125,121.08514382
2019-02-12,20183.903597460616,120.68742194
2019-02-13,23085.678605313093,122.18117957
2019-02-14,23293.551840269425,122.48043983
2019-02-15,22545.24118916327,122.45746216
2019-02-16,21953.353363658127,123.47624514
2019-02-17,21764.553460620526,126.16862795
2019-02-18,23931.95964660936,138.15369949
2019-02-19,24282.994858611826,147.34385672
2019-02-20,24685.220581229158,146.57131195
2019-02-21,24880.754929577466,148.19528426
2019-02-22,25653.075076488585,147.06811479
2019-02-23,21937.013176144243,148.43684493
2019-02-24,23509.15625,142.05625495
2019-02-25,25903.505414312618,140.59732835
2019-02-26,27060.968926553673,138.23506213
2019-02-27,25509.411436541144,139.58803746
2019-02-28,26601.69874674864,137.52803404
2019-03-01,20514.873647533466,137.21671737
2019-03-02,16611.43151763224,136.96863639
2019-03-03,15886.598095832684,133.11580836
2019-03-04,18504.720820930597,130.9071094
2019-03-05,19380.945971563982,127.49446416
2019-03-06,17854.222939729396,136.72702875
2019-03-07,17125.815326633165,138.38331763
2019-03-08,18377.50030931024,137.32476757
2019-03-09,18174.33328100471,135.73967075
2019-03-10,15577.371641559248,137.24920323
2019-03-11,16354.891598074235,133.13953812
2019-03-12,17468.729270573567,134.18561315
2019-03-13,18560.77021542304,133.91192004
2019-03-14,19170.43813229572,133.8693986
2019-03-15,17460.976543209876,137.94602591
2019-03-16,17027.255846368284,140.92073362
2019-03-17,15478.549782202863,139.71073077
2019-03-18,18148.111632270167,141.70926769
2019-03-19,20459.50911376493,140.37596934
2019-03-20,20426.33281805534,139.04297302
2019-03-21,19950.758529365943,140.49319159
2019-03-22,19944.903894080995,137.99054146
2019-03-23,18309.295967616377,138.13637195
2019-03-24,16714.669627551815,137.38351924
2019-03-25,19252.538018970612,137.29619292
2019-03-26,20221.115807668135,134.54907912
2019-03-27,20734.7039279615,138.79906486
2019-03-28,19693.360506962916,140.08666645
2019-03-29,20243.492307692308,141.11003445
2019-03-30,20788.47103634344,141.75563232
2019-03-31,20287.231054747914,141.33903634
2019-04-01,20577.254669987546,141.95795209
2019-04-02,22185.864109848484,155.30580585
2019-04-03,22985.02375334277,172.3784242
2019-04-04,21905.459943890273,161.00075944
2019-04-05,20610.19159981123,157.96895157
2019-04-06,17570.696340713406,164.15215602
2019-04-07,17032.970656370657,167.41791427
2019-04-08,20154.432089205515,181.47476599
2019-04-09,19619.4083023544,176.75935781
2019-04-10,21808.50909656352,179.95481499
2019-04-11,23180.239092770516,170.92096153
2019-04-12,22171.345230673316,164.60809741
2019-04-13,18327.985300943834,166.02566469
2019-04-14,16815.70691513938,163.36104794
2019-04-15,19335.641089494162,167.94815433
2019-04-16,21504.986013986014,161.6683869
2019-04-17,23458.275786163522,166.78417448
2019-04-18,20775.659777673398,172.40799497
2019-04-19,21206.233519034355,172.94030323
2019-04-20,19132.263969778058,173.41674371
2019-04-21,19754.60108191654,169.15920588
2019-04-22,22422.88223460229,168.73080473
2019-04-23,22162.589084065246,172.36556919
2019-04-24,20645.108280254775,165.14392855
2019-04-25,20173.436801242235,164.45659778
2019-04-26,20731.61086182887,156.27757254
2019-04-27,16970.13349776476,156.7740696
2019-04-28,17559.993590745664,158.46459193
2019-04-29,18739.94461681663,154.13417146
2019-04-30,19878.904887509696,159.73955992
2019-05-01,21046.110297554136,160.84499421
2019-05-02,20952.432750348242,160.95919325
2019-05-03,24798.39971817755,162.70316199
2019-05-04,19206.30529739777,162.28141439
2019-05-05,18250.97461849891,163.42616626
2019-05-06,21736.76879521862,161.43477238
2019-05-07,27998.562723457173,173.12724369
2019-05-08,25202.401457541193,169.39350477
2019-05-09,24551.196380802518,168.8154455
2019-05-10,22875.688038877568,172.79554142
2019-05-11,22736.516963594113,176.78295696
2019-05-12,21895.471806853584,193.07480365
2019-05-13,22163.557369329774,201.3120468
2019-05-14,24072.408583823984,206.6510451
2019-05-15,23753.297347603537,235.8972991
2019-05-16,26336.679298465395,273.63561907
2019-05-17,25670.352119236144,231.06130806
2019-05-18,25180.688360450564,242.35294916
2019-05-19,22446.40944017563,254.93370101
2019-05-20,23775.09595959596,247.31109249
2019-05-21,24539.36376448481,251.44507282
2019-05-22,24730.706065803835,255.13805145
2019-05-23,25423.319152301123,243.48263594
2019-05-24,25516.040605965954,253.58425432
