Time,Number of new addresses added per day on ETH,Price
2024-04-27,140474.0,3120.07
2024-04-28,132445.0,3316.42
2024-04-29,148272.0,3186.45
2024-04-30,141584.0,3157.14
2024-05-01,133110.0,2861.35
2024-05-02,147072.0,2921.41
2024-05-03,152043.0,2969.25
2024-05-04,177466.0,3098.06
2024-05-05,225094.0,3108.45
2024-05-06,166539.0,3184.2
2024-05-07,179209.0,3079.2
2024-05-08,165189.0,2995.1
2024-05-09,179566.0,2982.25
2024-05-10,165590.0,3043.28
2024-05-11,95129.0,2920.92
2024-05-12,158503.0,2905.21
2024-05-13,168357.0,2952.01
2024-05-14,159520.0,2918.28
2024-05-15,183417.0,2915.77
2024-05-16,168413.0,3017.14
2024-05-17,165124.0,3025.2
2024-05-18,144992.0,3101.77
2024-05-19,155028.0,3115.71
2024-05-20,166897.0,3093.73
2024-05-21,120368.0,3658.81
2024-05-22,115711.0,3748.04
2024-05-23,115065.0,3811.15
2024-05-24,108328.0,3678.25
2024-05-25,125367.0,3745.93
2024-05-26,123532.0,3785.03
2024-05-27,111351.0,3914.03
2024-05-28,100302.0,3844.34
2024-05-29,106577.0,3824.01
2024-05-30,113373.0,3716.3
2024-05-31,117139.0,3727.26
2024-06-01,108624.0,3769.43
2024-06-02,105880.0,3793.7
2024-06-03,100361.0,3815.19
2024-06-04,106233.0,3774.27
2024-06-05,103154.0,3809.93
2024-06-06,0.0,3852.13
2024-06-07,0.0,3814.52
2024-06-08,0.0,3707.23
2024-06-09,0.0,3685.73
2024-06-10,0.0,3651.49
2024-06-11,0.0,3533.38
2024-06-12,0.0,3526.47
2024-06-13,0.0,3506.3
2024-06-14,0.0,3516.14
2024-06-15,0.0,3529.04
2024-06-16,0.0,3559.24
2024-06-17,0.0,3551.09
2024-06-18,0.0,3443.4
2024-06-19,0.0,3543.21
2024-06-20,0.0,3605.36
2024-06-21,0.0,3473.15
2024-06-22,0.0,3492.29
2024-06-23,0.0,3510.16
2024-06-24,0.0,3367.95
2024-06-25,0.0,3357.78
2024-06-26,0.0,3400.31
2024-06-27,0.0,3372.77
2024-06-28,0.0,3429.0
2024-06-29,0.0,3395.09
2024-06-30,0.0,3387.28
2024-07-01,0.0,3487.12
2024-07-02,0.0,3435.7
2024-07-03,0.0,3350.25
2024-07-04,0.0,3178.05
2024-07-05,116424.0,2879.24
2024-07-06,120983.0,3005.45
2024-07-07,138330.0,3004.98
2024-07-08,116557.0,2927.75
2024-07-09,117821.0,3061.35
2024-07-10,81380.0,3097.83
2024-07-11,162336.0,3120.06
2024-07-12,114641.0,3071.47
2024-07-13,121958.0,3140.06
2024-07-14,109663.0,3197.98
2024-07-15,110286.0,3358.09
2024-07-16,122293.0,3379.3
2024-07-17,118497.0,3489.52
2024-07-18,118632.0,3435.17
2024-07-19,112202.0,3391.34
2024-07-20,108147.0,3491.14
2024-07-21,128748.0,3486.65
2024-07-22,111486.0,3479.9
2024-07-23,116644.0,3453.1
2024-07-24,130107.0,3446.31
2024-07-25,119134.0,3171.83
2024-07-26,143717.0,3249.75
2024-07-27,151145.0,3273.37
2024-07-28,118760.0,3227.59
2024-07-29,141229.0,3367.4
2024-07-30,123366.0,3340.22
2024-07-31,109263.0,3316.77
2024-08-01,111958.0,3165.99
2024-08-02,107234.0,3146.32
2024-08-03,105528.0,2982.6
2024-08-04,161090.0,2891.85
2024-08-05,83950.0,2358.16
2024-08-06,110532.0,2526.79
2024-08-07,104023.0,2511.03
2024-08-08,104189.0,2414.03
2024-08-09,107450.0,2670.41
2024-08-10,123382.0,2634.82
2024-08-11,161546.0,2678.78
2024-08-12,113909.0,2569.76
2024-08-13,117555.0,2649.51
2024-08-14,148493.0,2728.59
2024-08-15,103118.0,2615.5
2024-08-16,113308.0,2617.54
2024-08-17,160559.0,2600.38
