Time,ETH Gas price,Price
2020-03-30,8.660230031368927E-9,127.0174613
2020-03-31,9.579269559504266E-9,132.82140441
2020-04-01,8.453717632084659E-9,133.08973185
2020-04-02,8.674564638330628E-9,139.34606937
2020-04-03,9.878200874306919E-9,141.5668566
2020-04-04,7.171891578469626E-9,142.99152608
2020-04-05,7.0318667278681245E-9,144.27176134
2020-04-06,9.628025971958822E-9,159.48823401
2020-04-07,1.1068152971875215E-8,170.02672152
2020-04-08,9.33712587103031E-9,171.28231057
2020-04-09,9.03694345561733E-9,170.92983964
2020-04-10,9.029972368265601E-9,165.32446127
2020-04-11,8.106586843559424E-9,157.94625747
2020-04-12,6.716187419426798E-9,162.04623024
2020-04-13,8.799204417580772E-9,153.45940254
2020-04-14,9.187765432421575E-9,159.92496295
2020-04-15,9.0491425267359E-9,155.98766634
2020-04-16,1.2095289327576896E-8,172.04137728
2020-04-17,9.434092528572546E-9,171.50302401
2020-04-18,1.0073623875244859E-8,173.59056189
2020-04-19,9.780899204599165E-9,187.23725939
2020-04-20,1.0288922874854317E-8,185.00207349
2020-04-21,1.2835249048726065E-8,171.31735959
2020-04-22,1.1174273594239699E-8,183.23762678
2020-04-23,1.1825133919387426E-8,188.70087792
2020-04-24,1.1715182008828275E-8,189.37492562
2020-04-25,1.024889435917727E-8,196.16322903
2020-04-26,1.0959602209223771E-8,196.20339337
2020-04-27,1.1259756627522145E-8,198.32078881
2020-04-28,1.048262385549932E-8,195.94571691
2020-04-29,1.3552504557141211E-8,211.34712827
2020-04-30,2.221352844725396E-8,210.6700229
2020-05-01,1.3676013503839646E-8,209.96295951
2020-05-02,9.636429061325563E-9,215.3560633
2020-05-03,1.0390673604129443E-8,209.58828287
2020-05-04,1.1493877598347335E-8,207.33901767
2020-05-05,1.3590612942529646E-8,208.17517059
2020-05-06,1.503551325750293E-8,208.67731999
2020-05-07,1.7145152096456305E-8,205.59506292
2020-05-08,1.9776223184546635E-8,212.64090671
2020-05-09,1.7640514285003634E-8,212.7155415
2020-05-10,2.6121977938283677E-8,188.896264
2020-05-11,2.0152851249345907E-8,189.39806302
2020-05-12,2.5381318081321108E-8,190.97816251
2020-05-13,2.9465996223133406E-8,190.5880142
2020-05-14,3.524427954470909E-8,201.92205999
2020-05-15,3.1484336933445105E-8,197.7494496
2020-05-16,2.5208889097572463E-8,198.77863691
2020-05-17,2.231651200261228E-8,201.40760071
2020-05-18,3.376817116963076E-8,214.52060241
2020-05-19,3.000467313455624E-8,210.44895181
2020-05-20,3.1154543258537583E-8,209.43711967
2020-05-21,4.389355515999273E-8,209.59551899
2020-05-22,3.66148091391412E-8,204.81500786
2020-05-23,2.223871595661225E-8,207.20547137
2020-05-24,2.4268839414937908E-8,209.73094916
2020-05-25,3.335467962632313E-8,202.02487707
2020-05-26,3.477290957689641E-8,200.58250263
2020-05-27,3.7053307197679864E-8,203.29083474
2020-05-28,3.7038728072685834E-8,208.09102733
2020-05-29,3.592118755748352E-8,222.40186368
2020-05-30,2.99585937819928E-8,220.97353091
2020-05-31,2.7421652804735828E-8,237.67266689
2020-06-01,2.780293989545443E-8,237.97739129
2020-06-02,3.4011148374164304E-8,234.53400693
2020-06-03,2.9026387056306418E-8,238.32092815
2020-06-04,2.9157883960467085E-8,243.66412757
2020-06-05,2.8330118987150558E-8,243.57612717
2020-06-06,3.180820411526388E-8,240.63582306
2020-06-07,3.736088838570261E-8,243.32285265
2020-06-08,3.7593125139952946E-8,244.52323315
2020-06-09,3.424795928018945E-8,243.64590992
2020-06-10,2.1230057739675247E-7,244.75165014
2020-06-11,2.1331201942417405E-7,240.94116391
2020-06-12,7.553231573387857E-8,236.51602503
2020-06-13,2.8978014331285198E-8,236.96762036
2020-06-14,2.134272444465958E-8,238.43613756
2020-06-15,3.6628050451663774E-8,227.42742948
2020-06-16,3.899952993553876E-8,233.60175865
2020-06-17,3.85799270817567E-8,233.35175663
2020-06-18,3.6787664369724154E-8,233.69693436
2020-06-19,3.807239102131125E-8,228.53497528
2020-06-20,2.9841706827464033E-8,229.27615605
2020-06-21,2.550150951389844E-8,230.16483454
2020-06-22,3.4875515762265386E-8,239.17136426
2020-06-23,4.3931641195595294E-8,241.42578084
2020-06-24,4.517121906013766E-8,245.49549274
2020-06-25,4.234505998496096E-8,231.19836623
2020-06-26,3.7001327525684724E-8,232.79656007
2020-06-27,3.378832758913556E-8,230.67013255
2020-06-28,3.5081682693592294E-8,226.52579469
2020-06-29,3.647005530145876E-8,225.50695688
2020-06-30,4.9243315066357664E-8,227.91715336
2020-07-01,4.258933950973358E-8,228.97489372
2020-07-02,4.223953391631168E-8,226.82825871
2020-07-03,4.297770446868171E-8,227.12363921
2020-07-04,3.264110210577548E-8,225.9887433
2020-07-05,2.9213161399584573E-8,225.36687458
2020-07-06,3.507639807796846E-8,237.49782226
2020-07-07,3.929167096637597E-8,239.46660032
2020-07-08,4.57359696289072E-8,245.22050952
2020-07-09,4.541751130266128E-8,244.49744183
2020-07-10,3.910408742126213E-8,240.08901159
2020-07-11,3.1628462876453894E-8,239.52621874
2020-07-12,2.8674951814232845E-8,241.03528618
2020-07-13,4.3800537266985616E-8,241.45613033
2020-07-14,4.2848878342040854E-8,240.29711296
2020-07-15,4.610477907004107E-8,239.63711323
2020-07-16,5.067863957526399E-8,238.12151832
2020-07-17,5.730153555747268E-8,233.06160527
2020-07-18,4.6886606118188765E-8,236.01727318
2020-07-19,5.280361564498248E-8,234.9187603
2020-07-20,6.537474427245468E-8,237.65129353
2020-07-21,7.611108910138344E-8,243.46138237
2020-07-22,6.6819848652152E-8,244.67356402
2020-07-23,7.465083728195251E-8,263.20389899
2020-07-24,7.860685220636646E-8,276.72436671
2020-07-25,8.092769665414072E-8,282.86467774
2020-07-26,7.492306752705801E-8,302.08866198
2020-07-27,8.33928155448822E-8,314.62428757
2020-07-28,8.167772696292001E-8,321.1960502
2020-07-29,6.954687864447272E-8,321.95009765
2020-07-30,6.872694222039493E-8,318.51839879
2020-07-31,7.5994935247823E-8,343.8016278
2020-08-01,6.446988287500646E-8,351.32013632
2020-08-02,7.589178469918147E-8,367.65268641
2020-08-03,6.381403407819159E-8,392.56056794
2020-08-04,6.316011109504627E-8,390.70721351
2020-08-05,5.2531791813464164E-8,389.42935955
2020-08-06,5.546659146205365E-8,399.19743167
2020-08-07,6.647329843753386E-8,386.60467247
2020-08-08,6.428295868828886E-8,391.21082139
2020-08-09,7.630760725963298E-8,396.27504582
2020-08-10,1.0257787938016184E-7,396.6847536
2020-08-11,1.3175387024720517E-7,384.07518697
2020-08-12,1.776626513505438E-7,384.94378598
2020-08-13,2.983606777938042E-7,397.70051705
2020-08-14,2.1104356135072378E-7,435.1615319
2020-08-15,1.3448777327739241E-7,438.75503412
2020-08-16,1.0263399374605195E-7,431.13562809
2020-08-17,1.0728985017282637E-7,427.00410209
2020-08-18,1.2870007153775578E-7,422.53235688
2020-08-19,1.3271522979107508E-7,411.34183602
2020-08-20,1.1958747519169208E-7,415.42857416
2020-08-21,1.5082515573789594E-7,415.51854518
2020-08-22,1.191669737909685E-7,391.47553329
2020-08-23,8.815610751228975E-8,392.8506568
2020-08-24,8.60878848244168E-8,402.14082695
2020-08-25,1.0706776541635816E-7,402.40334084
2020-08-26,9.394032427865092E-8,384.323
2020-08-27,1.0211683420950012E-7,385.859
2020-08-28,7.94990241782036E-8,386.985
2020-08-29,1.0199930057286262E-7,403.945
2020-08-30,1.8805966568320704E-7,405.475
2020-08-31,2.0568611142522924E-7,421.147
2020-09-01,3.6535813105164686E-7,463.113
2020-09-02,5.14537409093867E-7,466.813
2020-09-03,4.12345951422729E-7,437.184
2020-09-04,2.990679800196639E-7,386.318
2020-09-05,2.3804372842478282E-7,380.77
2020-09-06,1.8384003028852686E-7,340.084
2020-09-07,1.1124110893611129E-7,344.4
2020-09-08,9.893925713029941E-8,346.769
2020-09-09,1.1594555457066234E-7,341.871
2020-09-10,1.5784838188081562E-7,363.924
2020-09-11,1.6256675697040914E-7,362.306
2020-09-12,1.074635322917386E-7,368.483
2020-09-13,1.1425712747778632E-7,387.652
2020-09-14,1.8008138689367837E-7,369.284
2020-09-15,1.9899766395331172E-7,375.509
2020-09-16,1.483768585209298E-7,365.793
2020-09-17,4.2136477937015936E-7,380.315
2020-09-18,3.7911047037278166E-7,386.224
2020-09-19,2.0691366621979274E-7,378.197
2020-09-20,1.5043324989322429E-7,381.224
2020-09-21,1.680807910777232E-7,369.865
2020-09-22,1.4538835596638137E-7,336.47
2020-09-23,1.3128594242040837E-7,335.898
2020-09-24,1.1492740648425869E-7,327.895
2020-09-25,1.0998935794388754E-7,342.924
2020-09-26,8.01889981017869E-8,350.661
2020-09-27,8.586315698687264E-8,354.384
2020-09-28,1.0283975368978527E-7,357.35
2020-09-29,1.4884683372472055E-7,354.961
2020-09-30,1.1694081177599386E-7,354.571
2020-10-01,9.210356783121974E-8,363.959
2020-10-02,1.0005202712406517E-7,342.018
2020-10-03,7.046181219890088E-8,346.228
2020-10-04,7.551567119606479E-8,348.355
2020-10-05,8.345489387770455E-8,351.193
2020-10-06,8.833216768750857E-8,350.855
2020-10-07,9.803789701776362E-8,341.327
2020-10-08,7.596190936308151E-8,336.618
2020-10-09,8.108452326034125E-8,350.545
2020-10-10,6.262305904513897E-8,374.994
2020-10-11,4.85087138460408E-8,372.24
2020-10-12,5.882159730128028E-8,374.134
2020-10-13,7.572600588921858E-8,382.99
2020-10-14,6.91201792472684E-8,382.471
2020-10-15,7.997413041057805E-8,378.974
2020-10-16,6.288277064338818E-8,369.814
2020-10-17,3.8852748738545844E-8,368.038
2020-10-18,3.599046555960774E-8,374.022
2020-10-19,4.6294513140325704E-8,375.153
2020-10-20,4.982153944738174E-8,375.78
2020-10-21,6.599288580224014E-8,379.146
2020-10-22,7.18432350748679E-8,395.107
2020-10-23,5.288326949901008E-8,412.905
2020-10-24,4.0284835070280895E-8,410.813
2020-10-25,2.9729773505253607E-8,409.996
2020-10-26,4.769522103928203E-8,405.177
2020-10-27,4.1777167991916366E-8,394.808
2020-10-28,5.888668273934533E-8,397.55
2020-10-29,6.231250094897754E-8,388.139
2020-10-30,6.352293359174747E-8,378.727
2020-10-31,3.628635682891842E-8,384.938
2020-11-01,3.3929767974460486E-8,389.574
2020-11-02,5.1969449275329536E-8,399.805
2020-11-03,4.570786885245989E-8,375.562
2020-11-04,3.2952802737192514E-8,378.407
2020-11-05,4.5380955273741544E-8,403.61
2020-11-06,5.8725245672439777E-8,435.998
2020-11-07,5.1016424773463326E-8,457.34
2020-11-08,3.345402980610134E-8,437.229
2020-11-09,3.861613186980987E-8,445.673
2020-11-10,4.2751030887660326E-8,449.865
2020-11-11,4.5535659983006166E-8,463.022
2020-11-12,5.65203632820965E-8,465.138
2020-11-13,4.856005996617291E-8,461.282
2020-11-14,3.842072888146763E-8,467.639
2020-11-15,3.2535474346890795E-8,461.149
2020-11-16,3.870143225320555E-8,455.151
2020-11-17,6.310264804699232E-8,466.196
2020-11-18,8.928847749827192E-8,476.354
2020-11-19,5.260358212590935E-8,472.582
2020-11-20,5.910284874171816E-8,490.843
2020-11-21,5.831285836817278E-8,510.629
2020-11-22,6.762127627817798E-8,542.855
2020-11-23,7.013239830267602E-8,581.396
2020-11-24,9.481903205946192E-8,605.713
2020-11-25,6.024160445275001E-8,593.233
2020-11-26,1.3465400214266604E-7,516.841
2020-11-27,5.1725356157128605E-8,518.394
2020-11-28,3.098346878871214E-8,514.494
2020-11-29,2.541636105283068E-8,542.005
2020-11-30,5.898865848813222E-8,585.931
2020-12-01,9.25324243372668E-8,611.457
2020-12-02,4.2275112346625446E-8,598.515
2020-12-03,4.0701125747489726E-8,598.914
2020-12-04,5.123880736610241E-8,605.208
2020-12-05,3.759965359774552E-8,585.401
2020-12-06,3.0247674766954124E-8,600.54
2020-12-07,4.1199692579373473E-8,601.208
2020-12-08,5.28797969629295E-8,589.094
2020-12-09,6.860213620984957E-8,539.286
2020-12-10,5.710684462611401E-8,563.55
2020-12-11,5.629073050871815E-8,541.876
2020-12-12,4.8495928855090616E-8,559.563
2020-12-13,3.598195849720855E-8,579.267
2020-12-14,5.8436248020521214E-8,586.144
2020-12-15,7.697679016810123E-8,585.502
2020-12-16,7.895897420577331E-8,584.977
2020-12-17,1.1027224214957927E-7,648.132
2020-12-18,1.0675903595050875E-7,644.56
2020-12-19,5.910566617779146E-8,649.565
2020-12-20,4.494351037257639E-8,656.262
2020-12-21,7.450390694223674E-8,645.999
2020-12-22,6.290902905342328E-8,595.695
2020-12-23,8.840940294441718E-8,616.578
2020-12-24,1.1473204160223159E-7,581.81
2020-12-25,8.700212133088149E-8,611.912
2020-12-26,6.001007398402012E-8,624.794
2020-12-27,8.706387926797308E-8,649.581
2020-12-28,1.1215695544779264E-7,733.778
2020-12-29,9.575850952316174E-8,707.811
2020-12-30,1.1129784608144887E-7,734.654
2020-12-31,1.0581516449728218E-7,748.864
2021-01-01,6.355597780431985E-8,738.554
2021-01-02,7.906407956585113E-8,767.28605789
2021-01-03,1.304436951834795E-7,773.78175013
2021-01-04,2.891584307553971E-7,1045.586
2021-01-05,1.3834975607317682E-7,1004.476
2021-01-06,1.2324578456669133E-7,1109.529
2021-01-07,1.1940935972222893E-7,1190.206
2021-01-08,1.575900160254661E-7,1204.996
2021-01-09,1.0001480373813376E-7,1194.602
2021-01-10,8.249915724859373E-8,1347.931
2021-01-11,1.8730200415387431E-7,1070.844
2021-01-12,1.5649877861057726E-7,1141.299
2021-01-13,7.144240788079575E-8,1072.729
2021-01-14,7.47318960222397E-8,1148.518
2021-01-15,8.177225546348556E-8,1233.948
2021-01-16,8.742908940819878E-8,1182.671
2021-01-17,7.226086767293636E-8,1184.177
2021-01-18,7.0997872012485E-8,1218.045
2021-01-19,8.943919266321488E-8,1375.472
2021-01-20,9.167561316776493E-8,1373.569
2021-01-21,9.7711664003785E-8,1307.813
2021-01-22,1.4514588604248472E-7,1133.53
2021-01-23,8.722918972707081E-8,1260.578
2021-01-24,7.392466891818514E-8,1312.597
2021-01-25,1.0822650850322576E-7,1423.177
2021-01-26,8.958478147397672E-8,1320.525
2021-01-27,9.174797914271683E-8,1302.016
2021-01-28,9.60217588436411E-8,1285.27
2021-01-29,1.2945085221962628E-7,1319.051
2021-01-30,1.0261779368390587E-7,1349.892
2021-01-31,1.2541672799101948E-7,1346.449
2021-02-01,1.4634886883280621E-7,1320.069
2021-02-02,1.654545401196166E-7,1419.065
2021-02-03,1.6783439894314314E-7,1548.021
2021-02-04,2.1727859069472405E-7,1665.8
2021-02-05,2.513840751842222E-7,1660.576
2021-02-06,2.1242429007240807E-7,1681.12
2021-02-07,1.4237960263493764E-7,1635.058
2021-02-08,1.8705424527044048E-7,1641.181
2021-02-09,2.306888482346047E-7,1753.792
2021-02-10,2.3677050776627874E-7,1815.127
2021-02-11,1.6199538308787448E-7,1739.973
2021-02-12,1.7509466306760682E-7,1770.62
2021-02-13,1.9699181047006506E-7,1810.867
2021-02-14,1.6286578981854638E-7,1838.09
2021-02-15,1.6910071337222928E-7,1753.012
2021-02-16,1.730555413612908E-7,1798.692
2021-02-17,1.521708852964846E-7,1806.601
2021-02-18,1.9721366072001463E-7,1898.429
2021-02-19,1.80265965668479E-7,1918.801
2021-02-20,1.9933375942372982E-7,1999.934
2021-02-21,1.616606751120879E-7,1914.252
2021-02-22,2.2001645007159103E-7,1888.087
2021-02-23,4.3196731836452913E-7,1591.943
2021-02-24,2.1504420274466403E-7,1645.739
2021-02-25,1.781161367641554E-7,1636.277
2021-02-26,1.6675646037225853E-7,1416.608
2021-02-27,1.2880276478327213E-7,1491.979
2021-02-28,1.1805082471241012E-7,1348.697
2021-03-01,1.1232159696592157E-7,1440.6
2021-03-02,1.2589481577881894E-7,1539.224
2021-03-03,1.2057368994617994E-7,1567.16
2021-03-04,1.287075789727982E-7,1560.518
2021-03-05,1.2823804645335238E-7,1480.0
2021-03-06,1.0467496095839452E-7,1585.191
2021-03-07,1.1952220887081527E-7,1682.79
2021-03-08,1.3993121172235558E-7,1690.425
2021-03-09,1.4440573720074324E-7,1813.659
2021-03-10,1.2608897953681858E-7,1812.074
2021-03-11,1.2916230110774406E-7,1770.391
2021-03-12,1.6444471388034096E-7,1792.458
2021-03-13,1.664306598630879E-7,1788.715
2021-03-14,1.5169539831567102E-7,1887.732
2021-03-15,1.7942283724798398E-7,1799.154
2021-03-16,1.8515762146642528E-7,1800.663
2021-03-17,1.875819826136718E-7,1784.397
2021-03-18,1.9394401145494795E-7,1814.534
2021-03-19,1.6316142021072991E-7,1793.18
2021-03-20,1.4798959459583924E-7,1823.564
2021-03-21,1.2895046323686396E-7,1779.703
2021-03-22,1.6231782083720694E-7,1789.836
2021-03-23,1.8264575913752192E-7,1679.069
2021-03-24,1.653075068242902E-7,1695.929
2021-03-25,1.991172671397598E-7,1576.537
2021-03-26,1.4597098444260314E-7,1636.389
2021-03-27,1.3078791996827673E-7,1692.118
2021-03-28,1.1576280544664432E-7,1718.128
2021-03-29,1.354624339037826E-7,1704.818
2021-03-30,1.6889782583622537E-7,1817.695
2021-03-31,1.7793324536730797E-7,1814.751
2021-04-01,2.237185632912904E-7,1926.697
2021-04-02,1.8177452608354934E-7,1996.558
2021-04-03,1.5599950069327795E-7,2111.577
2021-04-04,1.3224725729152924E-7,2033.063
2021-04-05,1.2100208217650827E-7,2030.72
2021-04-06,1.564953859731295E-7,2095.259
2021-04-07,1.5596295947799722E-7,2078.969
2021-04-08,1.3304688949506967E-7,2023.208
2021-04-09,1.1852447151405086E-7,2076.849
2021-04-10,1.0672651806005601E-7,2158.767
2021-04-11,8.740169533487695E-8,2129.453
2021-04-12,9.22815908782403E-8,2182.728
2021-04-13,1.1095565796464341E-7,2166.35
2021-04-14,1.3640348326879282E-7,2374.619
2021-04-15,1.1533683858042498E-7,2474.784
2021-04-16,1.4370407128343704E-7,2425.607
2021-04-17,1.6755432985747707E-7,2465.05
2021-04-18,1.786969131422391E-7,2214.949
2021-04-19,1.5317199877925973E-7,2274.54
2021-04-20,2.6169945872328187E-7,2096.829
2021-04-21,1.9238880617548323E-7,2290.984
2021-04-22,1.4969391846059146E-7,2482.854
2021-04-23,1.3608855604168003E-7,2133.555
2021-04-24,7.76975736561441E-8,2277.834
2021-04-25,5.323273683915182E-8,2194.006
2021-04-26,5.8869326256257676E-8,2456.575
2021-04-27,5.987796897279688E-8,2544.483
2021-04-28,6.916924223431763E-8,2612.258
2021-04-29,7.763168344406507E-8,2731.784
2021-04-30,5.860840960413164E-8,2776.607
2021-05-01,5.6624571614911156E-8,2853.384
2021-05-02,3.9787185839668254E-8,2896.554
2021-05-03,4.657732073354913E-8,3143.779
2021-05-04,7.500195781644414E-8,3326.884
2021-05-05,5.9383798557048246E-8,3340.197
2021-05-06,6.239567464903739E-8,3442.802
2021-05-07,6.678720697388518E-8,3440.036
2021-05-08,9.14521480473884E-8,3539.629
2021-05-09,1.6357598580001153E-7,3949.514
2021-05-10,1.6744782987266561E-7,4114.827
2021-05-11,2.9718888208670997E-7,3968.521
2021-05-12,2.691254670388601E-7,4311.684
2021-05-13,2.3727586440991704E-7,3968.691
2021-05-14,1.2854320117504945E-7,3888.501
2021-05-15,1.1095204921319592E-7,3916.265
2021-05-16,6.915290819693141E-8,3854.966
2021-05-17,9.77951670590637E-8,3525.279
2021-05-18,8.725137998570312E-8,3505.803
2021-05-19,2.778165924030308E-7,2989.084
2021-05-20,1.7619442014728845E-7,2713.535
2021-05-21,8.988356361429929E-8,2691.51
2021-05-22,1.0078826380223284E-7,2245.141
2021-05-23,9.265633713547495E-8,2154.164
2021-05-24,1.0479575579823769E-7,2293.335
2021-05-25,6.039671899171351E-8,2656.371
2021-05-26,4.721907272767967E-8,2887.582
2021-05-27,4.407135520271411E-8,2735.811
2021-05-28,3.8367023195546714E-8,2567.561
2021-05-29,3.392185977984954E-8,2491.822
2021-05-30,3.068126881344558E-8,2457.191
2021-05-31,2.9914756391459984E-8,2446.77
2021-06-01,2.8990998550784035E-8,2652.619
2021-06-02,3.1242314956155114E-8,2689.245
2021-06-03,3.188446635749186E-8,2815.143
2021-06-04,3.114760658412932E-8,2618.303
2021-06-05,2.1983340585070573E-8,2781.692
2021-06-06,1.6468689822346427E-8,2691.031
2021-06-07,1.8350905126549782E-8,2765.091
2021-06-08,2.843489744923991E-8,2504.845
2021-06-09,2.6596850900013434E-8,2511.897
2021-06-10,2.2878775824062695E-8,2549.427
2021-06-11,2.1849293447613456E-8,2447.836
2021-06-12,2.4415409573599686E-8,2324.431
2021-06-13,1.4468268616123198E-8,2324.39
2021-06-14,1.8477130037751334E-8,2497.655
2021-06-15,2.168151809247953E-8,2621.46
2021-06-16,2.0525458431909654E-8,2529.594
2021-06-17,2.2236896168142895E-8,2443.438
2021-06-18,2.140744510178902E-8,2342.092
2021-06-19,1.948445380139668E-8,2240.949
2021-06-20,1.696952667643893E-8,2199.985
2021-06-21,3.648175280436663E-8,2012.064
2021-06-22,6.746080597791623E-8,1938.913
2021-06-23,3.390923254295107E-8,2006.469
2021-06-24,1.806753959696675E-8,1920.13
2021-06-25,2.3351795547292982E-8,1945.004
2021-06-26,2.2342033620723435E-8,1751.054
2021-06-27,1.281761854054922E-8,1869.225
2021-06-28,3.2654872089799736E-8,2048.917
2021-06-29,2.442448093863187E-8,2133.623
2021-06-30,2.1485953550550792E-8,2159.196
2021-07-01,3.468727451957378E-8,2135.487
2021-07-02,1.9837167972298828E-8,2063.882
2021-07-03,1.6407631640989677E-8,2198.461
2021-07-04,1.4735477656830495E-8,2336.429
2021-07-05,1.4745824794596963E-8,2274.121
2021-07-06,3.9967772395371605E-8,2339.325
2021-07-07,4.5590834152353825E-8,2375.341
2021-07-08,3.615755022815541E-8,2172.922
2021-07-09,3.3586214857076054E-8,2118.773
2021-07-10,1.862109623878377E-8,2123.156
2021-07-11,1.5248046289867235E-8,2098.616
2021-07-12,2.036792128346323E-8,2146.921
2021-07-13,3.206742617069664E-8,2028.396
2021-07-14,4.083373842815196E-8,1899.752
2021-07-15,4.4611869626392985E-8,1953.491
2021-07-16,4.331780433141471E-8,1904.963
2021-07-17,3.479550888740668E-8,1879.483
2021-07-18,2.7141301981686405E-8,1957.833
2021-07-19,2.5858159512959543E-8,1893.869
2021-07-20,3.791902578376889E-8,1765.66
2021-07-21,2.282522211035946E-8,1871.425
2021-07-22,3.135278667821409E-8,1992.152
2021-07-23,2.9280431055711706E-8,2062.25
2021-07-24,3.631215631668281E-8,2135.875
2021-07-25,2.3481299259239562E-8,2177.222
2021-07-26,3.2982889898832975E-8,2329.702
2021-07-27,3.6817005188903266E-8,2205.895
2021-07-28,6.8197294026728E-8,2297.331
2021-07-29,3.919194305313655E-8,2296.385
2021-07-30,3.5637710865613394E-8,2399.557
2021-07-31,3.2438317606417755E-8,2443.645
2021-08-01,5.509029614363273E-8,2587.389
2021-08-02,4.033525641564003E-8,2617.858
2021-08-03,4.947769314498238E-8,2490.874
2021-08-04,5.035757660882738E-8,2471.762
2021-08-05,5.4161920056624384E-8,2680.316
2021-08-06,5.960525430513807E-8,2769.405
2021-08-07,5.8243096269066665E-8,2960.576
2021-08-08,4.891760942308696E-8,3140.192
2021-08-09,5.4541785247521504E-8,2946.105
2021-08-10,6.611582016595327E-8,3146.639
2021-08-11,8.234317871722676E-8,3231.465
2021-08-12,6.273185083686031E-8,3144.368
2021-08-13,6.344706250065406E-8,3227.004
2021-08-14,6.853826907362516E-8,3309.366
2021-08-15,5.4132611025702187E-8,3157.756
2021-08-16,9.356720563047908E-8,3277.219
2021-08-17,5.394132043363444E-8,3167.207
2021-08-18,5.1934641969337434E-8,3031.928
2021-08-19,4.975374360330966E-8,2981.949
2021-08-20,6.4539504873344E-8,3214.852
2021-08-21,4.2717973326737355E-8,3295.274
2021-08-22,3.901337593399405E-8,3266.142
2021-08-23,5.316521492861976E-8,3327.004
2021-08-24,7.923467381552967E-8,3349.916
2021-08-25,9.285930955331733E-8,3185.137
2021-08-26,1.0956632873010762E-7,3101.657
2021-08-27,9.400238531343438E-8,3128.655
2021-08-28,1.2713944054100862E-7,3234.435
2021-08-29,1.0055923943405026E-7,3210.049
2021-08-30,1.1811813315741413E-7,3181.163
2021-08-31,1.5541738827500973E-7,3352.854
2021-09-01,1.1952772609606494E-7,3514.949
2021-09-02,1.4571798991917919E-7,3738.052
2021-09-03,1.5584343107086114E-7,3800.17
2021-09-04,1.269601082945479E-7,3918.382
2021-09-05,1.198609583466105E-7,3870.989
2021-09-06,1.1827007119838275E-7,3945.368
2021-09-07,1.4507786455584235E-7,3886.451
2021-09-08,2.1929533190624327E-7,3271.004
2021-09-09,1.931303943332444E-7,3502.215
2021-09-10,1.0644831731514528E-7,3402.989
2021-09-11,9.163370609604414E-8,3241.824
2021-09-12,5.874536960293358E-8,3323.531
2021-09-13,8.770213740815928E-8,3201.041
2021-09-14,6.740856199263561E-8,3310.29
2021-09-15,8.920288244820182E-8,3397.536
2021-09-16,8.006552570826512E-8,3635.19
2021-09-17,9.484267336518635E-8,3518.521
2021-09-18,6.71334030981954E-8,3500.923
2021-09-19,5.6485992212546544E-8,3438.523
2021-09-20,9.317382979408087E-8,3116.236
2021-09-21,8.990091400879314E-8,3067.58
2021-09-22,9.782099625756171E-8,2945.822
2021-09-23,7.556589243050366E-8,3146.573
2021-09-24,9.893419679710492E-8,2927.843
2021-09-25,5.840388860912434E-8,2890.092
2021-09-26,7.114500102501911E-8,2777.896
2021-09-27,1.4870481903862294E-7,3098.286
2021-09-28,1.0393048344984886E-7,2895.497
2021-09-29,8.342870388827807E-8,2924.041
2021-09-30,9.799417026355703E-8,3000.182
2021-10-01,1.1799006387777056E-7,3093.867
2021-10-02,7.686466284772848E-8,3283.993
2021-10-03,6.407919502309093E-8,3394.686
2021-10-04,8.159525808071498E-8,3366.027
2021-10-05,1.279679603144878E-7,3394.255
2021-10-06,1.6055373364072286E-7,3455.964
2021-10-07,1.467880829467941E-7,3611.851
2021-10-08,1.371613643629262E-7,3602.427
2021-10-09,1.0933245371905691E-7,3604.781
2021-10-10,8.168910114727087E-8,3582.362
2021-10-11,9.970098408141995E-8,3613.426
2021-10-12,1.070475980191794E-7,3483.067
2021-10-13,9.857386603354887E-8,3436.817
2021-10-14,1.1128432672534617E-7,3631.106
2021-10-15,1.5507404896220546E-7,3811.252
2021-10-16,1.328309692406428E-7,3847.484
2021-10-17,7.799520372720031E-8,3879.788
2021-10-18,1.228714487696569E-7,3838.741
2021-10-19,8.57865874756857E-8,3809.571
2021-10-20,8.160017911602717E-8,3855.165
2021-10-21,9.464227070864651E-8,4168.182
2021-10-22,9.784906376339675E-8,4136.177
2021-10-23,7.842471259963313E-8,4020.078
2021-10-24,6.672437573577261E-8,4094.972
2021-10-25,8.841878333286539E-8,4149.958
2021-10-26,1.2137734204729277E-7,4199.489
2021-10-27,1.5584903762717155E-7,4144.402
2021-10-28,1.9771066144307804E-7,4015.071
2021-10-29,1.8989461156068598E-7,4306.163
2021-10-30,1.668218555676527E-7,4350.46
2021-10-31,1.6429562178935472E-7,4316.342
2021-11-01,1.5159096244443566E-7,4300.714
2021-11-02,1.7870225934349488E-7,4345.203
2021-11-03,1.7368212004461735E-7,4611.42
2021-11-04,1.5647274409721503E-7,4523.864
2021-11-05,1.408759157486521E-7,4532.89
2021-11-06,1.3207069112483694E-7,4472.83
2021-11-07,9.77302982264877E-8,4546.21
2021-11-08,1.1708205553573361E-7,4732.6
2021-11-09,1.766113051642348E-7,4789.0
2021-11-10,1.565637473711511E-7,4721.22
2021-11-11,1.7113432809597625E-7,4696.32
2021-11-12,1.6480448925391229E-7,4709.94
2021-11-13,1.4390932975471842E-7,4640.24
