Time,ETH market cap,Price
2019-07-16,2.3720845088435825E10,221.84767807
2019-07-17,2.1218630594040215E10,198.42058013
2019-07-18,2.3993488089410458E10,224.34023034
2019-07-19,2.385513122558557E10,223.01852402
2019-07-20,2.4273908848081352E10,226.9043363
2019-07-21,2.4127537467616913E10,225.50760783
2019-07-22,2.3089981660928146E10,215.78268766
2019-07-23,2.324844773450433E10,217.23590134
2019-07-24,2.3031522900035E10,215.18162369
2019-07-25,2.3789111980672672E10,222.23141333
2019-07-26,2.320666540028341E10,216.76268528
2019-07-27,2.381553746052199E10,222.42141267
2019-07-28,2.225226492126339E10,207.79524287
2019-07-29,2.284121645714254E10,213.26799038
2019-07-30,2.2773478777363663E10,212.60851121
2019-07-31,2.2751014308053345E10,212.37162749
2019-08-01,2.2999340766462986E10,214.66226136
2019-08-02,2.3699132683598362E10,221.16568616
2019-08-03,2.3706615971880314E10,221.20734343
2019-08-04,2.3798860301268726E10,222.03981343
2019-08-05,2.4681673279686962E10,230.24690418
2019-08-06,2.46431554317832E10,229.85834506
2019-08-07,2.409544275869981E10,224.72117032
2019-08-08,2.4241436539605976E10,226.05403909
2019-08-09,2.253399186901001E10,210.10533079
2019-08-10,2.2700992509346012E10,211.63543068
2019-08-11,2.2598655841077522E10,210.6548487
2019-08-12,2.294149908317025E10,213.82364617
2019-08-13,2.2114570228864777E10,206.09014466
2019-08-14,2.2039786438440155E10,205.36691407
2019-08-15,1.9965199835314598E10,186.01241401
2019-08-16,2.016888749798909E10,187.88629369
2019-08-17,1.982483474635338E10,184.65766072
2019-08-18,1.978682901796016E10,184.28067701
2019-08-19,2.1092823131955135E10,196.41888543
2019-08-20,2.1212202012776924E10,197.50548253
2019-08-21,1.9734478781287106E10,183.72338414
2019-08-22,2.0548349357891106E10,191.27614199
2019-08-23,2.0931228445931595E10,194.81554139
2019-08-24,2.0229056323270206E10,188.25622043
2019-08-25,2.04278176350645E10,190.08217567
2019-08-26,2.0582641840946896E10,191.49841012
2019-08-27,2.0112893447457546E10,187.10460695
2019-08-28,2.016623798079258E10,187.5771005
2019-08-29,1.835266152050352E10,170.68617588
2019-08-30,1.8143541537363354E10,168.71978307
2019-08-31,1.8264583022791355E10,169.82392168
2019-09-01,1.836266221350196E10,170.71440414
2019-09-02,1.861567136213319E10,173.0448614
2019-09-03,1.9277360149508263E10,179.17299517
2019-09-04,1.9028460255213394E10,176.83746889
2019-09-05,1.888690952702664E10,175.49971565
2019-09-06,1.903685644366658E10,176.87097157
2019-09-07,1.829668228530707E10,169.97234473
2019-09-08,1.963086673639278E10,182.34361372
2019-09-09,1.9583910218588177E10,181.8847563
2019-09-10,1.9401957094725273E10,180.17223554
2019-09-11,1.941721653499248E10,180.29132512
2019-09-12,1.9422622689208553E10,180.31877483
2019-09-13,1.9273301291669605E10,178.91011263
2019-09-14,1.946992070175208E10,180.71247343
2019-09-15,2.010118359266654E10,186.54826578
2019-09-16,2.093669888471228E10,194.27766815
2019-09-17,2.132260673893863E10,197.83365607
2019-09-18,2.2760008478197826E10,211.14320706
2019-09-19,2.2199071088813416E10,205.91359757
2019-09-20,2.3658956754078033E10,219.42755156
2019-09-21,2.3540191444551292E10,218.298517
2019-09-22,2.275924887770857E10,211.03004565
2019-09-23,2.2667713468697353E10,210.15486902
2019-09-24,2.1788177242526146E10,201.97549017
2019-09-25,1.8468029258550385E10,171.1763985
2019-09-26,1.8279354587938618E10,169.40640372
2019-09-27,1.7877384806483223E10,165.66021136
2019-09-28,1.852151498896875E10,171.60774862
2019-09-29,1.8637448937658016E10,172.66037788
2019-09-30,1.8257320209203182E10,169.11750378
2019-10-01,1.9768404663387672E10,183.09185855
2019-10-02,1.907574363677986E10,176.65458977
2019-10-03,1.871032909799963E10,173.24897594
2019-10-04,1.9024585620208153E10,176.13673365
2019-10-05,1.899470420483343E10,175.83818171
2019-10-06,1.8988002877217117E10,175.75412517
2019-10-07,1.876956965899426E10,173.71060389
2019-10-08,1.9396113792078644E10,179.48679056
2019-10-09,1.9582469525700565E10,181.18882968
2019-10-10,2.080145177544609E10,192.44363397
2019-10-11,2.0975230980737595E10,194.02723587
2019-10-12,2.000510921504419E10,185.03068545
2019-10-13,1.996261167302636E10,184.61459905
2019-10-14,1.978244141384507E10,182.92572234
2019-10-15,1.9798409436390587E10,183.05058324
2019-10-16,1.952214478789024E10,180.47406874
2019-10-17,1.8968162894822403E10,175.33111852
2019-10-18,1.9138776403302254E10,176.88636904
2019-10-19,1.887666988195194E10,174.44228878
2019-10-20,1.8833256654115463E10,174.01950917
2019-10-21,1.8956824083852222E10,175.13990791
2019-10-22,1.882323961377208E10,173.88437924
2019-10-23,1.817526695989564E10,167.87755694
2019-10-24,1.7618210020716953E10,162.71239592
2019-10-25,1.893979857807739E10,174.89685151
2019-10-26,1.9596753672527454E10,180.94152815
2019-10-27,1.931490856624088E10,178.31770981
2019-10-28,2.0061824024513435E10,185.19086666
2019-10-29,1.997961210737981E10,184.40985758
2019-10-30,2.0540832983911556E10,189.56678726
2019-10-31,1.998277619440852E10,184.39415398
2019-11-01,1.9710700662674736E10,181.86176603
2019-11-02,2.0010652238752056E10,184.60689245
2019-11-03,1.97703655239592E10,182.36803089
2019-11-04,1.9770603998624607E10,182.34832579
2019-11-05,2.0222676923177044E10,186.49517919
2019-11-06,2.077327934271875E10,191.54946715
2019-11-07,2.059461950656725E10,189.87931995
2019-11-08,2.0353513576296154E10,187.63377229
2019-11-09,1.9982292738403793E10,184.18965206
2019-11-10,2.0312843922008514E10,187.214747
2019-11-11,2.0565223996194782E10,189.51865776
2019-11-12,2.0099907232722355E10,185.20902232
2019-11-13,2.0351245780454777E10,187.50289847
2019-11-14,2.0164497454108425E10,185.76090437
2019-11-15,1.9936418633518E10,183.63831525
2019-11-16,1.96734218892119E10,181.19478166
2019-11-17,1.9887201041918434E10,183.14235983
2019-11-18,1.9971725982387684E10,183.899177
2019-11-19,1.9199408760851635E10,176.76744756
2019-11-20,1.9207411545833607E10,176.82053197
2019-11-21,1.910346999956592E10,175.84320407
2019-11-22,1.750301010244493E10,161.0926327
2019-11-23,1.6580672437038948E10,152.58598227
2019-11-24,1.6037248154518412E10,147.56782166
2019-11-25,1.5017305764008863E10,138.16655543
2019-11-26,1.597174743968399E10,146.93194631
2019-11-27,1.6100211936289215E10,148.09769753
2019-11-28,1.6682217353496895E10,153.43449641
2019-11-29,1.6602595274303982E10,152.685764
2019-11-30,1.6956099221154192E10,155.91974526
2019-12-01,1.6345114321004726E10,150.2851226
2019-12-02,1.6109285347457945E10,148.10068995
2019-12-03,1.6237413019385239E10,149.26220817
2019-12-04,1.586105329749686E10,145.78687285
2019-12-05,1.5886954592673037E10,146.00921879
2019-12-06,1.6204920870626974E10,148.91537747
2019-12-07,1.6288005274745016E10,149.66247941
2019-12-08,1.655319758218319E10,152.08287613
2019-12-09,1.6277922137517965E10,149.53757375
2019-12-10,1.588641510031727E10,145.92498232
2019-12-11,1.5656550151537687E10,143.79816052
2019-12-12,1.5664555698288622E10,143.85604398
2019-12-13,1.5835590859573149E10,145.41101227
2019-12-14,1.5549409359191904E10,142.76884954
2019-12-15,1.5464957748565294E10,141.97964606
2019-12-16,1.5430331422489214E10,141.64796521
2019-12-17,1.4472442459627888E10,132.84188804
2019-12-18,1.385399091690456E10,127.15293177
2019-12-19,1.4244196069248962E10,130.72177589
2019-12-20,1.3969083356019619E10,128.18483576
2019-12-21,1.396785868662817E10,128.16124296
2019-12-22,1.4225689185545918E10,130.5145204
2019-12-23,1.4615087234654472E10,134.07429255
2019-12-24,1.3965022696019749E10,128.09848636
2019-12-25,1.3796039392627657E10,126.53648507
2019-12-26,1.3843871184841942E10,126.9632116
2019-12-27,1.3790442539143103E10,126.46105716
2019-12-28,1.3972746452724571E10,128.12058302
2019-12-29,1.4459735440408712E10,132.57324834
2019-12-30,1.4375567383366766E10,131.78896208
2019-12-31,1.431735301932561E10,131.24279818
2020-01-01,1.4212189077975582E10,130.26650886
2020-01-02,1.4187618651417362E10,130.02826419
2020-01-03,1.4482821030766806E10,132.71730974
2020-01-04,1.4578532468159367E10,133.57757046
2020-01-05,1.504460027353882E10,137.83085676
2020-01-06,1.5222769583910591E10,139.44565699
2020-01-07,1.5709212264030708E10,143.88356205
2020-01-08,1.5831883078606108E10,144.98913724
2020-01-09,1.5146417831952162E10,138.69440815
2020-01-10,1.5070745755886927E10,137.98409606
2020-01-11,1.5682755615112974E10,143.56955042
2020-01-12,1.5851416070981424E10,145.09539087
2020-01-13,1.5639645215316198E10,143.13909331
2020-01-14,1.710090972318838E10,156.49368514
2020-01-15,1.779042349592244E10,162.78312133
2020-01-16,1.75178719000683E10,160.26939027
2020-01-17,1.8067331192372475E10,165.27554911
2020-01-18,1.8809756095715202E10,172.0456163
2020-01-19,1.8083325219225224E10,165.38071297
2020-01-20,1.8107643100371944E10,165.58240048
2020-01-21,1.847900932051895E10,168.95726392
2020-01-22,1.847958794530241E10,168.94138342
2020-01-23,1.788411272301686E10,163.47712397
2020-01-24,1.78232301038646E10,162.90022032
2020-01-25,1.760296552458232E10,160.86723878
2020-01-26,1.772289924625789E10,161.94303989
2020-01-27,1.8447500301778446E10,168.54302047
2020-01-28,1.892547399482676E10,172.88865979
2020-01-29,1.9255047806205975E10,175.87737236
2020-01-30,1.9061789722956367E10,174.09067987
2020-01-31,1.9659215440382286E10,179.52458939
2020-02-01,1.990043465228781E10,181.70473255
2020-02-02,2.107333230930322E10,192.39013412
2020-02-03,2.0689734693823067E10,188.86444642
2020-02-04,2.0626295545549908E10,188.2618418
2020-02-05,2.0783781717494495E10,189.67567241
2020-02-06,2.324758471026562E10,212.13427618
2020-02-07,2.4210313984015648E10,220.89196382
2020-02-08,2.4617361886945644E10,224.57768192
2020-02-09,2.4923704351662857E10,227.34390121
2020-02-10,2.4785810178624737E10,226.05816286
2020-02-11,2.4043606818771465E10,219.26145334
2020-02-12,2.6711453202840565E10,243.56032126
2020-02-13,2.9690164710230072E10,270.68683607
2020-02-14,2.9982795406258472E10,273.32074508
2020-02-15,3.0911676153200775E10,281.7531633
2020-02-16,2.975004925280733E10,271.1314578
2020-02-17,2.8151239358108326E10,256.52885905
2020-02-18,2.9476413974961193E10,268.57090492
2020-02-19,3.068506151175641E10,279.54845984
2020-02-20,2.8746642815844822E10,261.85653909
2020-02-21,2.9027749967687603E10,264.38452056
2020-02-22,2.8896441902961548E10,263.15573174
2020-02-23,2.955371328664223E10,269.10827317
2020-02-24,2.9463315274731815E10,268.25178867
2020-02-25,2.884156699831808E10,262.55860417
2020-02-26,2.6339448566735058E10,239.75083677
2020-02-27,2.4057175310193077E10,218.94943323
2020-02-28,2.490286728124875E10,226.61833825
2020-02-29,2.4798473176218643E10,225.64032417
2020-03-01,2.4297127168438507E10,221.05105074
2020-03-02,2.416859426312062E10,219.85442046
2020-03-03,2.5422577607191704E10,231.23307225
2020-03-04,2.4527678895190002E10,223.06574507
2020-03-05,2.544702260885677E10,231.39797332
2020-03-06,2.5983840599473976E10,236.25013413
2020-03-07,2.706672797901394E10,246.06525547
2020-03-08,2.4070117664287514E10,218.79580597
2020-03-09,2.132715338611142E10,193.83847771
2020-03-10,2.1852934281181026E10,198.59261905
2020-03-11,2.123276934969542E10,192.93291084
2020-03-12,2.030180943111938E10,184.45073321
2020-03-13,1.3770480371481857E10,125.09546188
2020-03-14,1.4795709757713037E10,134.39237044
2020-03-15,1.3456543578674326E10,122.21333234
2020-03-16,1.3536508206606474E10,122.92434562
2020-03-17,1.2601916313962034E10,114.42322402
2020-03-18,1.2553896701864523E10,113.97308263
2020-03-19,1.2785959147787498E10,116.06544493
2020-03-20,1.4352429640179613E10,130.26905812
2020-03-21,1.4630156746635357E10,132.77327714
2020-03-22,1.4172355735129517E10,128.60276424
2020-03-23,1.420007584356724E10,128.83833254
2020-03-24,1.5034438397540655E10,136.39151692
2020-03-25,1.5000708276232847E10,136.06864064
2020-03-26,1.5134070960021248E10,137.26124377
2020-03-27,1.5326327942539536E10,138.98800274
2020-03-28,1.4220274447005785E10,128.94152484
2020-03-29,1.4372036522338007E10,130.30150782
2020-03-30,1.4011548416584387E10,127.0174613
2020-03-31,1.4653598565042788E10,132.82140441
2020-04-01,1.468502289601404E10,133.08973185
2020-04-02,1.5377239866922287E10,139.34606937
2020-04-03,1.5624238085137465E10,141.5668566
2020-04-04,1.5783413661570671E10,142.99152608
2020-04-05,1.592668813408198E10,144.27176134
2020-04-06,1.7608655674611217E10,159.48823401
2020-04-07,1.8774492376495728E10,170.02672152
2020-04-08,1.8915494990972878E10,171.28231057
2020-04-09,1.8878895256402317E10,170.92983964
2020-04-10,1.8262062410662434E10,165.32446127
2020-04-11,1.7449189629834557E10,157.94625747
2020-04-12,1.7904349404286755E10,162.04623024
2020-04-13,1.6957691983659492E10,153.45940254
2020-04-14,1.7674362685499577E10,159.92496295
2020-04-15,1.7241336770771908E10,155.98766634
2020-04-16,1.901810581136982E10,172.04137728
2020-04-17,1.8960915301253185E10,171.50302401
2020-04-18,1.9194070849181206E10,173.59056189
2020-04-19,2.0705557440493195E10,187.23725939
2020-04-20,2.046086844088425E10,185.00207349
2020-04-21,1.8949717152169075E10,171.31735959
2020-04-22,2.027073669085959E10,183.23762678
2020-04-23,2.0877699919455154E10,188.70087792
2020-04-24,2.095485876859198E10,189.37492562
2020-04-25,2.170867901268418E10,196.16322903
2020-04-26,2.1715798328712574E10,196.20339337
2020-04-27,2.195282951812807E10,198.32078881
2020-04-28,2.1692613935974075E10,195.94571691
2020-04-29,2.340053513341044E10,211.34712827
2020-04-30,2.332846846641957E10,210.6700229
2020-05-01,2.32530406514359E10,209.96295951
2020-05-02,2.385325227274528E10,215.3560633
2020-05-03,2.3217253987706486E10,209.58828287
2020-05-04,2.2970936874463985E10,207.33901767
2020-05-05,2.3066396326056835E10,208.17517059
2020-05-06,2.312488258123531E10,208.67731999
2020-05-07,2.2786099390576096E10,205.59506292
2020-05-08,2.3569901222860096E10,212.64090671
2020-05-09,2.358107936648606E10,212.7155415
2020-05-10,2.0943092509515587E10,188.896264
2020-05-11,2.100131778725189E10,189.39806302
2020-05-12,2.1179140423666683E10,190.97816251
2020-05-13,2.113845743214816E10,190.5880142
2020-05-14,2.2398338511122875E10,201.92205999
2020-05-15,2.1938170577643333E10,197.7494496
2020-05-16,2.2055030014337093E10,198.77863691
2020-05-17,2.2349488688067017E10,201.40760071
2020-05-18,2.3807487398558567E10,214.52060241
2020-05-19,2.335844572023379E10,210.44895181
2020-05-20,2.324898476577547E10,209.43711967
2020-05-21,2.3269429543524055E10,209.59551899
2020-05-22,2.274146104092585E10,204.81500786
2020-05-23,2.3009748192231186E10,207.20547137
2020-05-24,2.3293051001408016E10,209.73094916
2020-05-25,2.2439931863553383E10,202.02487707
2020-05-26,2.228244008884518E10,200.58250263
2020-05-27,2.2586094409125507E10,203.29083474
2020-05-28,2.3122209265613476E10,208.09102733
2020-05-29,2.471539143112282E10,222.40186368
2020-05-30,2.4559677394275166E10,220.97353091
2020-05-31,2.6418912874376263E10,237.67266689
2020-06-01,2.645600296791691E10,237.97739129
2020-06-02,2.6076420311978966E10,234.53400693
2020-06-03,2.6500689627876263E10,238.32092815
2020-06-04,2.7098180762492966E10,243.66412757
2020-06-05,2.709169429941828E10,243.57612717
2020-06-06,2.6767929539202335E10,240.63582306
2020-06-07,2.70701683057127E10,243.32285265
2020-06-08,2.7207047380617073E10,244.52323315
2020-06-09,2.7112742382457596E10,243.64590992
2020-06-10,2.7239116831797085E10,244.75165014
2020-06-11,2.681829151097743E10,240.94116391
2020-06-12,2.6328988023460037E10,236.51602503
2020-06-13,2.6382480644023758E10,236.96762036
2020-06-14,2.6549244214209362E10,238.43613756
2020-06-15,2.532653873206181E10,227.42742948
2020-06-16,2.6017301939715134E10,233.60175865
2020-06-17,2.5992622183821556E10,233.35175663
2020-06-18,2.6034234348280193E10,233.69693436
2020-06-19,2.5462310878316273E10,228.53497528
2020-06-20,2.554803039648608E10,229.27615605
2020-06-21,2.5650184125492546E10,230.16483454
2020-06-22,2.665715690328365E10,239.17136426
2020-06-23,2.6911723875870377E10,241.42578084
2020-06-24,2.7368705134614086E10,245.49549274
2020-06-25,2.5777963897170845E10,231.19836623
2020-06-26,2.595935286077951E10,232.79656007
2020-06-27,2.5725334283022877E10,230.67013255
2020-06-28,2.5266233472148422E10,226.52579469
2020-06-29,2.5155658489514668E10,225.50695688
2020-06-30,2.5427629528598988E10,227.91715336
2020-07-01,2.554871992194328E10,228.97489372
2020-07-02,2.5312313753734764E10,226.82825871
2020-07-03,2.534836940178724E10,227.12363921
2020-07-04,2.5224775695090973E10,225.9887433
2020-07-05,2.515843606704526E10,225.36687458
2020-07-06,2.651588833116388E10,237.49782226
2020-07-07,2.673896028749018E10,239.46660032
2020-07-08,2.7384801687611225E10,245.22050952
2020-07-09,2.7307378243229515E10,244.49744183
2020-07-10,2.6818311978925266E10,240.08901159
2020-07-11,2.675870240284118E10,239.52621874
2020-07-12,2.6930588095596016E10,241.03528618
2020-07-13,2.698090067965705E10,241.45613033
2020-07-14,2.685466313179544E10,240.29711296
2020-07-15,2.678414161729565E10,239.63711323
2020-07-16,2.661797866146578E10,238.12151832
2020-07-17,2.6055538591144848E10,233.06160527
2020-07-18,2.6389178043105423E10,236.01727318
2020-07-19,2.626956851167987E10,234.9187603
2020-07-20,2.6578329622078007E10,237.65129353
2020-07-21,2.72314244069322E10,243.46138237
2020-07-22,2.7370328697123615E10,244.67356402
2020-07-23,2.9446828682665253E10,263.20389899
2020-07-24,3.0963271904477566E10,276.72436671
2020-07-25,3.1654155969129463E10,282.86467774
2020-07-26,3.3809574271551586E10,302.08866198
2020-07-27,3.521681592820285E10,314.62428757
2020-07-28,3.595680640558177E10,321.1960502
2020-07-29,3.6045621539430016E10,321.95009765
2020-07-30,3.566568555149028E10,318.51839879
2020-07-31,3.850142831291255E10,343.8016278
2020-08-01,3.9348203107528534E10,351.32013632
2020-08-02,4.1182514919699745E10,367.65268641
2020-08-03,4.39778712492345E10,392.56056794
2020-08-04,4.377561997233713E10,390.70721351
2020-08-05,4.3637685157631744E10,389.42935955
2020-08-06,4.473775977543122E10,399.19743167
2020-08-07,4.333175905891388E10,386.60467247
2020-08-08,4.385335473186376E10,391.21082139
2020-08-09,4.442646442521728E10,396.27504582
2020-08-10,4.447778247595448E10,396.6847536
2020-08-11,4.306911258741353E10,384.07518697
2020-08-12,4.317181799448128E10,384.94378598
2020-08-13,4.460790083442859E10,397.70051705
2020-08-14,4.881566815883547E10,435.1615319
2020-08-15,4.922480175761093E10,438.75503412
2020-08-16,4.837574510536492E10,431.13562809
2020-08-17,4.7917942227635605E10,427.00410209
2020-08-18,4.742184931470841E10,422.53235688
2020-08-19,4.617156294301069E10,411.34183602
2020-08-20,4.663594387732441E10,415.42857416
2020-08-21,4.6651717889097885E10,415.51854518
2020-08-22,4.395762420434642E10,391.47553329
2020-08-23,4.411739915017684E10,392.8506568
2020-08-24,4.516615496160527E10,402.14082695
2020-08-25,4.520108519564972E10,402.40334084
2020-08-26,4.317540667916818E10,384.323
2020-08-27,4.335319584285075E10,385.859
2020-08-28,4.34850366937733E10,386.985
2020-08-29,4.539626447466854E10,403.945
2020-08-30,4.557374578599306E10,405.475
2020-08-31,4.734095919107659E10,421.147
2020-09-01,5.206471733412471E10,463.113
2020-09-02,5.2487046730787346E10,466.813
2020-09-03,4.9161571127430664E10,437.184
2020-09-04,4.34469969321118E10,386.318
2020-09-05,4.282822655819606E10,380.77
2020-09-06,3.825661753583578E10,340.084
2020-09-07,3.874683118538341E10,344.4
2020-09-08,3.901803909335133E10,346.769
2020-09-09,3.847156261385313E10,341.871
2020-09-10,4.095819158421013E10,363.924
2020-09-11,4.078104890508179E10,362.306
2020-09-12,4.1481356296996605E10,368.483
2020-09-13,4.364455041739129E10,387.652
2020-09-14,4.158153233353535E10,369.284
2020-09-15,4.22875861446322E10,375.509
2020-09-16,4.1198370208563E10,365.793
2020-09-17,4.283917362044864E10,380.315
2020-09-18,4.350994826119366E10,386.224
2020-09-19,4.261084022599406E10,378.197
2020-09-20,4.295708668726101E10,381.224
2020-09-21,4.168219680249158E10,369.865
2020-09-22,3.7923289727530975E10,336.47
2020-09-23,3.786343213275477E10,335.898
2020-09-24,3.69657542897959E10,327.895
2020-09-25,3.86646953061823E10,342.924
2020-09-26,3.954174586069819E10,350.661
2020-09-27,3.996627662455222E10,354.384
2020-09-28,4.0305468363868866E10,357.35
2020-09-29,4.004073746258514E10,354.961
2020-09-30,4.000146342076591E10,354.571
2020-10-01,4.1065403469130646E10,363.959
2020-10-02,3.859441648993396E10,342.018
2020-10-03,3.907408100673483E10,346.228
2020-10-04,3.9318789104690575E10,348.355
2020-10-05,3.9643767455434906E10,351.193
2020-10-06,3.961030186913677E10,350.855
2020-10-07,3.853917524020104E10,341.327
2020-10-08,3.801193262275489E10,336.618
2020-10-09,3.9589281146965996E10,350.545
2020-10-10,4.235547469589794E10,374.994
2020-10-11,4.204946559681893E10,372.24
2020-10-12,4.2268538940467384E10,374.134
2020-10-13,4.327427933689803E10,382.99
2020-10-14,4.322083876049283E10,382.471
2020-10-15,4.2830851188740616E10,378.974
2020-10-16,4.180062581317476E10,369.814
2020-10-17,4.1604870925879684E10,368.038
2020-10-18,4.2286342618225815E10,374.022
2020-10-19,4.241936574964464E10,375.153
2020-10-20,4.249539734252772E10,375.78
2020-10-21,4.288116348903253E10,379.146
2020-10-22,4.4691669477994576E10,395.107
2020-10-23,4.671048619191419E10,412.905
2020-10-24,4.647938326911309E10,410.813
2020-10-25,4.639248826666692E10,409.996
2020-10-26,4.585263961479953E10,405.177
2020-10-27,4.468463937742695E10,394.808
2020-10-28,4.500037375186046E10,397.55
2020-10-29,4.394038842273395E10,388.139
2020-10-30,4.287996616086121E10,378.727
2020-10-31,4.358841272417339E10,384.938
2020-11-01,4.4118650747033356E10,389.574
2020-11-02,4.528268338717913E10,399.805
2020-11-03,4.2541955855435394E10,375.562
2020-11-04,4.2869322325054756E10,378.407
2020-11-05,4.573002829335793E10,403.61
2020-11-06,4.940563895173734E10,435.998
2020-11-07,5.18302244775878E10,457.34
2020-11-08,4.9556916844997795E10,437.229
2020-11-09,5.052003686771459E10,445.673
2020-11-10,5.100129487762122E10,449.865
2020-11-11,5.249922679026841E10,463.022
2020-11-12,5.274536549155594E10,465.138
2020-11-13,5.231440324186982E10,461.282
2020-11-14,5.304163916059792E10,467.639
2020-11-15,5.231182338892686E10,461.149
2020-11-16,5.1637566734309105E10,455.151
2020-11-17,5.289702096580096E10,466.196
2020-11-18,5.405598765898535E10,476.354
2020-11-19,5.3634383870927444E10,472.582
2020-11-20,5.571354596448454E10,490.843
2020-11-21,5.796626002748856E10,510.629
2020-11-22,6.163193562819381E10,542.855
2020-11-23,6.601544146961279E10,581.396
2020-11-24,6.878479282999005E10,605.713
2020-11-25,6.737559437882698E10,593.233
2020-11-26,5.870648173748452E10,516.841
2020-11-27,5.888988118099449E10,518.394
2020-11-28,5.845381439091265E10,514.494
2020-11-29,6.158688497648487E10,542.005
2020-11-30,6.658603208850835E10,585.931
2020-12-01,6.949516358285188E10,611.457
2020-12-02,6.8032233242224236E10,598.515
2020-12-03,6.80857583980215E10,598.914
2020-12-04,6.880944725140154E10,605.208
2020-12-05,6.656536583939536E10,585.401
2020-12-06,6.829497780427209E10,600.54
2020-12-07,6.8379047327921616E10,601.208
2020-12-08,6.700917956126861E10,589.094
2020-12-09,6.135086563371775E10,539.286
2020-12-10,6.411880632861788E10,563.55
2020-12-11,6.1660078591198845E10,541.876
2020-12-12,6.3680257614479744E10,559.563
2020-12-13,6.593050423933819E10,579.267
2020-12-14,6.6721062411972206E10,586.144
2020-12-15,6.6655951732610596E10,585.502
2020-12-16,6.6604056526492836E10,584.977
2020-12-17,7.380358360636958E10,648.132
2020-12-18,7.340553917150732E10,644.56
2020-12-19,7.398429554855519E10,649.565
2020-12-20,7.475594346490067E10,656.262
2020-12-21,7.359570022769267E10,645.999
2020-12-22,6.7872858445305084E10,595.695
2020-12-23,7.026058749244406E10,616.578
2020-12-24,6.630650891493964E10,581.81
2020-12-25,6.974534393004355E10,611.912
2020-12-26,7.122218658727617E10,624.794
2020-12-27,7.405647273898068E10,649.581
2020-12-28,8.366556900461E10,733.778
2020-12-29,8.071430083791385E10,707.811
2020-12-30,8.378516952128116E10,734.654
2020-12-31,8.54158994601166E10,748.864
2021-01-01,8.424993877340163E10,738.554
2021-01-02,8.753785859434103E10,767.28605789
2021-01-03,8.828945546197253E10,773.78175013
2021-01-04,1.1931672503513411E11,1045.586
2021-01-05,1.1463903540565729E11,1004.476
2021-01-06,1.2664369029565114E11,1109.529
2021-01-07,1.3586845863747113E11,1190.206
2021-01-08,1.3757308473137354E11,1204.996
2021-01-09,1.3640235507729074E11,1194.602
2021-01-10,1.5392823121365286E11,1347.931
2021-01-11,1.2230043825101779E11,1070.844
2021-01-12,1.3036242701381367E11,1141.299
2021-01-13,1.2254476514139847E11,1072.729
2021-01-14,1.3121821972351746E11,1148.518
2021-01-15,1.40995349753964E11,1233.948
2021-01-16,1.3515218238191766E11,1182.671
2021-01-17,1.3534024007165125E11,1184.177
2021-01-18,1.392276365642146E11,1218.045
2021-01-19,1.5724084518559424E11,1375.472
2021-01-20,1.5704190584369257E11,1373.569
2021-01-21,1.4954163623369058E11,1307.813
2021-01-22,1.2962852678157149E11,1133.53
2021-01-23,1.4417461992601492E11,1260.578
2021-01-24,1.5014198362319522E11,1312.597
2021-01-25,1.6281002895783102E11,1423.177
2021-01-26,1.510844659130485E11,1320.525
2021-01-27,1.4898434679533896E11,1302.016
2021-01-28,1.4708539135854697E11,1285.27
2021-01-29,1.5096907555177454E11,1319.051
2021-01-30,1.5451717111318243E11,1349.892
2021-01-31,1.5414135028259888E11,1346.449
2021-02-01,1.5113926902189627E11,1320.069
2021-02-02,1.6249280531143256E11,1419.065
2021-02-03,1.7728014807269406E11,1548.021
2021-02-04,1.9079088217579E11,1665.8
2021-02-05,1.902149832218815E11,1660.576
2021-02-06,1.925909283249008E11,1681.12
2021-02-07,1.8733628601431284E11,1635.058
2021-02-08,1.8806001405150125E11,1641.181
2021-02-09,2.0098754239844202E11,1753.792
2021-02-10,2.0804117277442908E11,1815.127
2021-02-11,1.994509773827353E11,1739.973
2021-02-12,2.0298799553785864E11,1770.62
2021-02-13,2.0762647061771423E11,1810.867
2021-02-14,2.1077249392324573E11,1838.09
2021-02-15,2.0104056481011404E11,1753.012
2021-02-16,2.0630356787515305E11,1798.692
2021-02-17,2.0723514509962354E11,1806.601
2021-02-18,2.177943290271576E11,1898.429
2021-02-19,2.201575716127175E11,1918.801
2021-02-20,2.294931627871617E11,1999.934
2021-02-21,2.1968711154224646E11,1914.252
2021-02-22,2.1671008341670978E11,1888.087
2021-02-23,1.827408844748522E11,1591.943
2021-02-24,1.8893853673762637E11,1645.739
2021-02-25,1.8787435841554715E11,1636.277
2021-02-26,1.6267150217245435E11,1416.608
2021-02-27,1.7134664152318982E11,1491.979
2021-02-28,1.5490967831125476E11,1348.697
2021-03-01,1.6548500841301962E11,1440.6
2021-03-02,1.7683499865618085E11,1539.224
2021-03-03,1.8006565295482632E11,1567.16
2021-03-04,1.793235928490391E11,1560.518
2021-03-05,1.7009120755798038E11,1480.0
2021-03-06,1.822020433162607E11,1585.191
2021-03-07,1.934427156930015E11,1682.79
2021-03-08,1.9434314131709048E11,1690.425
2021-03-09,2.085354987329371E11,1813.659
2021-03-10,2.0837784373510254E11,1812.074
2021-03-11,2.0360838417558636E11,1770.391
2021-03-12,2.0617013758059897E11,1792.458
2021-03-13,2.0576415472826E11,1788.715
