Date,Open,High,Low,Close,Adj Close,Volume,AddressCount,AverageDailyTransactionFee,AvgGasPrice,BlockCountRewards,BlockDifficulty,BlockReward,BlockSize,BlockTime,DailyActiveEthAddress,deployed contracts,Ethersupply2,GasLimit,GasUsed,NetworkHash,TransactionFee,TxGrowth,Uncles,verified contracts
2022-08-21,1576.5435791015625,1640.9365234375,1569.0465087890625,1619.3189697265625,1619.3189697265625,15849221752,203809503,1.48,10779092286,6363,11843.483,13346.375,83510,13.32,485844,18731,120196705.45019384,30004520,98386295310,920200.2608,380579231704916513376,1077250,350,434
2022-08-22,1619.1668701171875,1622.77880859375,1535.0147705078125,1622.505859375,1622.505859375,18557078599,203875192,2.57,18066664879,6264,11797.761,13125.5,84822,13.59,449781,9485,120210261.53897418,30004529,97005686170,901217.8192,482235925602587459276,1059940,336,600
2022-08-23,1622.9393310546875,1666.676513671875,1569.4285888671875,1662.7698974609375,1662.7698974609375,18322041914,203938487,2.45,16511696178,6353,11936.424,13329.0,85672,13.33,453814,7309,120224060.70531055,30004296,98040394501,926316.2456,433800265148845139242,1075718,352,621
2022-08-24,1662.6954345703125,1686.5577392578125,1610.0992431640625,1657.0592041015625,1657.0592041015625,16780932907,204002486,2.35,15702512320,6256,12111.591,13087.9375,81861,13.6,460105,9129,120237739.94549596,30004708,96811556726,922247.1774,452128380531914204668,1043820,323,649
2022-08-25,1657.3365478515625,1718.1832275390625,1656.8560791015625,1696.45703125,1696.45703125,14818795695,204068775,2.77,20904763641,6210,11987.974,12972.5,85523,13.61,478712,9262,120251093.60875332,30005885,95881269469,904925.5381,527818877990800102328,1074563,312,640
2022-08-26,1696.3245849609375,1698.56103515625,1498.771240234375,1507.7828369140625,1507.7828369140625,26713710143,204128793,2.4,18105901387,6237,12101.739,13106.0625,86425,13.62,452829,7767,120264659.59221122,30003397,96499043968,923598.0151,528585028934369154138,1057768,357,584
2022-08-27,1508.156982421875,1517.1500244140625,1454.282958984375,1491.39501953125,1491.39501953125,18120831899,204191280,1.53,11733733734,6236,12312.792,13107.3125,86452,13.62,460146,10522,120278685.90156928,30003675,96124553471,939562.9655,364720945314363084281,1047949,357,439
2022-08-28,1491.206787109375,1505.7919921875,1430.54736328125,1430.54736328125,1430.54736328125,12823572918,204250336,1.49,11329800648,6239,12184.302,13028.6875,90059,13.63,445407,10824,120292645.10851587,30003004,96593800009,923694.1766,367847964919797449950,1025044,311,454
2022-08-29,1430.439453125,1556.3095703125,1427.7283935546875,1553.037353515625,1553.037353515625,17965837488,204311663,2.67,19473457572,6327,12530.857,13229.5,94421,13.45,442556,8018,120306087.82067138,30005101,97680006048,964614.9056,461323579921529368617,1083202,324,508
2022-08-30,1553.18896484375,1600.461181640625,1480.831787109375,1523.8388671875,1523.8388671875,21835784470,204373848,3.22,23714139361,6211,12457.874,12935.125,98774,13.71,434732,6907,120318989.02649584,30005013,96006677870,937368.4914,569909459911421320538,1051964,290,553
2022-08-31,1524.2864990234375,1612.35888671875,1524.2864990234375,1553.6849365234375,1553.6849365234375,20591680941,204436175,3.69,26136983036,6250,12282.396,13155.625,89864,13.57,436394,6070,120331850.01541828,30003831,96471876406,941081.7545,536582827851065219802,1035135,370,495
2022-09-01,1553.75634765625,1593.082763671875,1520.1883544921875,1586.1767578125,1586.1767578125,16434276817,204507123,3.26,23613263110,6262,12271.591,13033.25,79538,13.61,459819,6067,120344722.63304268,30003480,96644833871,930311.5575,441503821217718066163,1085160,288,512
2022-09-02,1586.0179443359375,1643.1832275390625,1551.8779296875,1577.220458984375,1577.220458984375,17708478709,204571827,2.34,17102479580,6293,12616.3,13182.25,76642,13.47,483773,7660,120358336.24214257,30003491,97130733077,967979.7951,425098671611849869267,1083220,336,591
2022-09-03,1577.2137451171875,1579.454345703125,1541.672119140625,1556.8726806640625,1556.8726806640625,9516825994,204633147,1.45,10161641535,6200,12362.41,13003.25,73329,13.67,495930,7286,120372319.12614164,30004415,95883189919,935765.7638,315092827523137808061,1035586,340,469
2022-09-04,1556.8958740234375,1578.00927734375,1543.6988525390625,1577.6416015625,1577.6416015625,8884144998,204692045,1.51,11434326814,6269,12552.574,13141.375,73811,13.53,556552,10330,120386373.72663848,30004498,97109223152,960475.2767,347112305625190769274,1113119,342,425
2022-09-05,1577.884033203125,1621.661376953125,1559.7818603515625,1617.1832275390625,1617.1832275390625,13060541168,204757954,1.95,14619902921,6171,12126.217,12879.6875,75633,13.79,496770,8280,120399966.55100518,30003489,95442665771,908624.1461,406847465907645091114,1091350,303,542
2022-09-06,1617.240234375,1680.5953369140625,1561.74853515625,1561.74853515625,1561.74853515625,22946059125,204822822,2.68,19269708826,6259,12060.753,13091.4375,80446,13.6,474527,6064,120413247.19296348,30003458,96698543946,918794.8934,488345048479917758134,1076929,323,512
2022-09-07,1560.90673828125,1651.0511474609375,1500.013671875,1629.9063720703125,1629.9063720703125,19560363854,204886477,3.52,24171122353,6218,12269.023,12987.625,81261,13.66,447323,6151,120426085.14415646,29999487,95850417183,926992.814,564667199306404556712,1068296,310,562
2022-09-08,1629.80517578125,1655.0640869140625,1603.0638427734375,1635.34765625,1635.34765625,17621046717,204951759,3.75,27017252517,6292,12441.9,13090.25,79663,13.58,475808,6246,120438885.58597304,30001869,97284259259,946966.8114,579376988187835703365,1078689,284,602
2022-09-09,1635.187744140625,1735.809814453125,1632.8365478515625,1719.08544921875,1719.08544921875,20242323690,205017062,3.65,25466962749,6065,12354.747,12654.0,81196,14.0,486897,6267,120451333.3087372,30002210,93636701102,909589.6848,490039588061420463855,1093966,296,545
2022-09-10,1718.9613037109375,1784.497802734375,1710.2969970703125,1776.2037353515625,1776.2037353515625,13130928217,205079892,2.45,15146464248,6044,12442.122,12669.1875,74220,14.07,463784,6664,120464737.82027078,30000782,93330675556,917462.5103,486527890146685200503,998158,327,459
2022-09-11,1775.97607421875,1782.7298583984375,1730.164794921875,1761.800048828125,1761.800048828125,12464301922,205142816,2.08,13281379803,6066,12183.386,12676.625,77615,13.99,459706,7921,120478249.82652406,30004901,93722612993,898524.753,411499505520851712560,1024482,306,474
2022-09-12,1762.0848388671875,1778.1634521484375,1698.29345703125,1713.7652587890625,1713.7652587890625,17688391310,205204380,3.1,21385726349,6047,12290.055,12706.0,81240,14.0,453458,6289,120491164.90137976,30003259,93421775515,909094.2475,513547630635590687128,1068969,344,586
2022-09-13,1713.9625244140625,1745.779052734375,1564.0318603515625,1580.7879638671875,1580.7879638671875,23066821734,205270777,3.11,23605410036,6064,12365.038,12712.8125,79714,14.02,489602,7083,120504099.37676413,30003416,93677408394,914926.9191,747471472914648656832,1093205,329,581
2022-09-14,1574.858154296875,1642.1572265625,1564.0318603515625,1634.7550048828125,1634.7550048828125,17897150206,205339824,2.28,17084508729,5909,12068.348,12402.9375,77833,14.4,536414,7202,120517070.92030764,30002495,91262167192,871044.1926,465226422954699397450,1109172,327,581
2022-09-15,1635.0830078125,1648.9456787109375,1466.139404296875,1471.6934814453125,1471.6934814453125,26946275878,205410380,2.67,23102480251,6727,2709.056,3385.125,75375,12.77,619189,8503,120520501.60969688,29999237,103067634872,213620.359,744531445707599911306,1265640,86,581
2022-09-16,1471.9283447265625,1480.564208984375,1415.581298828125,1432.44775390625,1432.44775390625,16764804299,205492507,1.57,13923035887,7092,0.0,0.0,76255,12.18,627038,9556,120521186.9281695,29999719,108453581716,0.0,530965217646297709275,1311849,0,523
2022-09-17,1432.87646484375,1473.0604248046875,1415.0423583984375,1469.74169921875,1469.74169921875,10798098671,205566416,1.06,8870964174,7130,0.0,0.0,71667,12.12,658628,11702,120522215.15100084,29999753,109100642086,0.0,376233883461382042629,1322077,0,397
2022-09-18,1469.7054443359375,1469.7054443359375,1331.4947509765625,1335.3291015625,1335.3291015625,15762284723,205637403,1.36,11782591937,7130,0.0,0.0,78827,12.12,472302,11681,120523112.4053242,29999766,109110713999,0.0,458092029927345286169,1156893,0,372
2022-09-19,1335.270751953125,1388.272216796875,1287.4208984375,1377.5413818359375,1377.5413818359375,18712714223,205706355,1.76,14407629126,7125,0.0,0.0,81423,12.13,451129,11035,120523810.21251152,29999706,109013376094,0.0,527148498625388805549,1138210,0,622
2022-09-20,1377.6190185546875,1381.9656982421875,1319.201416015625,1324.38818359375,1324.38818359375,14722317220,205776147,1.88,15549616707,7138,0.0,0.0,83552,12.1,457747,9093,120524333.74514976,29999827,109254223109,0.0,522478278775402360342,1149031,0,621
2022-09-21,1324.215576171875,1384.4769287109375,1229.4267578125,1252.6077880859375,1252.6077880859375,20643507800,205843216,2.12,18644158099,7054,0.0,0.0,83557,12.25,448227,8626,120524818.30102345,29999820,108040126300,0.0,741135050209560253881,1100130,0,614
2022-09-22,1251.5673828125,1336.1578369140625,1240.96826171875,1327.68017578125,1327.68017578125,18461527259,205913474,1.71,14196384851,7152,0.0,0.0,83198,12.08,446191,8450,120525504.84958868,29999832,109307438549,0.0,489754969706702667088,1118297,0,713
2022-09-23,1327.481201171875,1353.288330078125,1270.1983642578125,1328.259521484375,1328.259521484375,18771106339,205977799,1.58,13064001814,7167,0.0,0.0,81450,12.06,463058,7494,120526310.07674313,29999925,109526146952,0.0,511050324469022851714,1119895,0,612
2022-09-24,1328.24462890625,1346.2552490234375,1312.6402587890625,1317.9932861328125,1317.9932861328125,12098209717,206041618,1.08,9076087361,7168,0.0,0.0,74354,12.05,488203,9772,120527433.32124566,29999958,109572454063,0.0,386494650178112982297,1109206,0,588
2022-09-25,1317.9384765625,1333.371337890625,1275.627685546875,1294.216796875,1294.216796875,11802651633,206104729,1.3,10957389389,7168,0.0,0.0,73322,12.05,446630,7527,120528404.40188348,29999985,109579680394,0.0,426875680235805950832,1107217,0,639
2022-09-26,1294.3861083984375,1335.5263671875,1282.04931640625,1335.3201904296875,1335.3201904296875,16034549271,206178705,1.96,16537249259,7148,0.0,0.0,79885,12.09,461597,7506,120528923.1726646,29999982,109346730346,0.0,544752372748304927140,1141218,0,720
2022-09-27,1335.3370361328125,1396.8914794921875,1308.991455078125,1330.127685546875,1330.127685546875,17870598937,206261182,2.52,22611010328,7141,0.0,0.0,78742,12.1,523027,7666,120528780.51509532,29999985,109297797714,0.0,522556628939385146053,1214294,0,772
2022-09-28,1329.5413818359375,1351.9644775390625,1267.8692626953125,1337.410888671875,1337.410888671875,18994979566,206348131,2.47,19756181085,7162,0.0,0.0,78203,12.06,440692,9281,120528963.50952984,29999988,109543773900,0.0,579877690889990408029,1109706,0,690
2022-09-29,1337.554443359375,1348.107666015625,1293.193359375,1335.65234375,1335.65234375,13796915736,206424688,2.27,18787473879,7154,0.0,0.0,76732,12.08,462394,8173,120529217.94681115,29999946,109491231482,0.0,526550347867135449393,1129558,0,796
2022-09-30,1335.646484375,1368.743408203125,1320.3831787109375,1327.9786376953125,1327.9786376953125,14250100093,206506221,2.21,18854642753,7162,0.0,0.0,76758,12.06,452593,7996,120529337.82902896,29999982,109541453283,0.0,507775098282003459795,1225886,0,675
2022-10-01,1328.1937255859375,1332.5164794921875,1306.1025390625,1311.6444091796875,1311.6444091796875,6227961237,206584687,1.36,11418509105,7137,0.0,0.0,79346,12.11,450114,9114,120530145.28361475,29999967,109108987097,0.0,377570806997239017507,1158038,0,619
2022-10-02,1311.75341796875,1316.330078125,1275.3360595703125,1276.093505859375,1276.093505859375,7578351650,206654873,0.97,8482736656,7175,0.0,0.0,79320,12.04,452325,11489,120531298.78110264,29999966,109719958621,0.0,388324016732577584453,1163876,0,603
2022-10-03,1276.1634521484375,1326.554443359375,1271.15087890625,1323.439208984375,1323.439208984375,10153070907,206725957,1.93,17718303421,7157,0.0,0.0,76479,12.07,421139,6411,120531472.4101468,30000000,109492675920,0.0,432903181756030944481,1307142,0,536
2022-10-04,1323.2783203125,1364.970947265625,1320.07666015625,1362.1265869140625,1362.1265869140625,10139774963,206799364,2.16,17621542205,7132,0.0,0.0,83567,12.11,443791,7382,120531686.2105214,29999997,109037577801,0.0,461683423425782305984,1185269,0,735
2022-10-05,1361.972900390625,1362.4517822265625,1320.8551025390625,1352.837158203125,1352.837158203125,9774451820,206869697,2.38,20507549173,7148,0.0,0.0,86099,12.09,464151,9337,120531848.12958322,29999991,109349771260,0.0,578403720396244199001,1169356,0,662
2022-10-06,1352.806640625,1380.4049072265625,1349.449951171875,1351.70947265625,1351.70947265625,12033514861,206949707,1.86,15623298162,7157,0.0,0.0,82121,12.07,518358,9025,120532306.22749455,29999969,109416859323,0.0,463621293196757104116,1202667,0,846
2022-10-07,1351.83642578125,1359.328125,1321.74609375,1332.5169677734375,1332.5169677734375,10061619355,207043084,1.67,13492009638,7146,0.0,0.0,80647,12.09,504681,9596,120533035.33509912,29999982,109336193777,0.0,572216531018764780816,1180358,0,746
2022-10-08,1332.371337890625,1335.954833984375,1307.072998046875,1315.50048828125,1315.50048828125,5804676208,207182944,2.56,20622354179,7169,0.0,0.0,72413,12.05,545064,6156,120532755.3151745,29999986,109875585715,0.0,360943970431619261356,1180084,0,537
2022-10-09,1315.460205078125,1327.6688232421875,1309.3446044921875,1322.604248046875,1322.604248046875,5486230123,207397472,4.16,31287093350,7162,0.0,0.0,53280,12.06,548124,8190,120531434.41481672,29999990,109771966121,0.0,373561524694305617673,1068531,0,357
2022-10-10,1322.61865234375,1335.6627197265625,1291.337646484375,1291.337646484375,1291.337646484375,8794491050,207604560,4.67,37582169969,7165,0.0,0.0,55629,12.06,544018,25819,120529515.26089452,29999989,109776077729,0.0,484276116070808203508,1123390,0,480
2022-10-11,1291.109619140625,1296.27392578125,1272.7376708984375,1279.57568359375,1279.57568359375,9274845260,207757168,3.58,29333893936,7164,0.0,0.0,61347,12.06,522219,19982,120528371.49696662,29999995,109645622117,0.0,415370526126514681900,1130309,0,606
2022-10-12,1279.7322998046875,1303.0751953125,1277.5274658203125,1294.9063720703125,1294.9063720703125,8355638578,207907342,2.89,22281959320,7164,0.0,0.0,65259,12.06,496693,25881,120528083.55358084,30000000,109724089651,0.0,447678742603832433673,1074204,0,681
2022-10-13,1294.9173583984375,1297.564208984375,1209.2781982421875,1288.1239013671875,1288.1239013671875,17499038202,208018737,3.27,27488686311,7157,0.0,0.0,76420,12.07,480220,14515,120527485.1329727,29999997,109491056408,0.0,606219925137196795771,1124129,0,627
2022-10-14,1288.0487060546875,1339.7447509765625,1285.3782958984375,1297.422119140625,1297.422119140625,13113767755,208159550,2.7,20982958370,7162,0.0,0.0,69566,12.06,467626,30376,120527366.1455126,29999968,109650526022,0.0,449010129381448495035,1071895,0,593
2022-10-15,1297.305908203125,1300.7459716796875,1268.468505859375,1274.8717041015625,1274.8717041015625,6798512624,208334928,2.53,19676288930,7167,0.0,0.0,64126,12.06,491789,48847,120527346.55072944,29999980,110059417811,0.0,379213523563552172122,1037870,0,414
2022-10-16,1275.0054931640625,1312.634521484375,1275.0054931640625,1306.296630859375,1306.296630859375,7491625206,208438094,2.45,17822373644,7157,0.0,0.0,68463,12.07,414320,35917,120527588.26625496,29999991,109674126042,0.0,419592146199786427925,980678,0,614
2022-10-17,1306.3095703125,1335.6478271484375,1297.447265625,1331.713623046875,1331.713623046875,9401189650,208527783,3.47,27647227186,7154,0.0,0.0,74724,12.08,421044,16040,120527091.38469388,29999979,109416569916,0.0,645355036846563882572,1073063,0,704
2022-10-18,1331.669921875,1339.0859375,1291.66064453125,1310.447021484375,1310.447021484375,10416747806,208611072,3.73,29217198083,7168,0.0,0.0,79033,12.05,391350,17382,120526321.288389,29999989,109592138248,0.0,591980796624411245471,1062562,0,877
2022-10-19,1310.5631103515625,1312.4423828125,1283.96533203125,1285.7442626953125,1285.7442626953125,8350692785,208693462,3.92,33130272753,7154,0.0,0.0,76544,12.08,407645,17475,120525324.46905284,29999985,109295399508,0.0,673261040212763760867,1088602,0,845
2022-10-20,1285.6602783203125,1307.8551025390625,1275.323974609375,1283.200927734375,1283.200927734375,9009111996,208774088,4.28,35367998733,7165,0.0,0.0,77070,12.06,454852,8556,120523766.11646904,29999979,109441214403,0.0,634069934862086019011,1155589,0,755
2022-10-21,1283.1881103515625,1305.081298828125,1260.666748046875,1299.9464111328125,1299.9464111328125,10412565245,208850105,4.36,34341965708,7165,0.0,0.0,76787,12.06,445056,11587,120522330.89658745,29999949,109473590504,0.0,639414977760463579126,1116822,0,784
2022-10-22,1299.90234375,1317.10107421875,1295.9468994140625,1314.2991943359375,1314.2991943359375,7175324564,208985917,3.13,21906854720,7166,0.0,0.0,67134,12.06,392382,72060,120522155.44078122,29999975,109532890949,0.0,439468514670095379775,959417,0,587
2022-10-23,1314.24951171875,1367.7607421875,1302.9088134765625,1363.447021484375,1363.447021484375,9909510925,209093603,2.46,17543495100,7163,0.0,0.0,71893,12.06,409088,38203,120522464.96368176,29999995,109393735408,0.0,457384819233983817352,1009771,0,732
2022-10-24,1363.4918212890625,1368.425537109375,1327.85400390625,1344.99853515625,1344.99853515625,13092820173,209205493,3.12,23547153638,7120,0.0,0.0,74791,12.13,423635,44187,120522174.9955662,29999987,108818290541,0.0,487770281807568182661,1039240,0,976
2022-10-25,1344.7113037109375,1509.9854736328125,1336.9788818359375,1461.6654052734375,1461.6654052734375,25367291294,209301985,3.71,25761288525,7152,0.0,0.0,78190,12.08,411861,31426,120521733.91086344,29999988,109125581993,0.0,562388804381128129507,1048003,0,876
2022-10-26,1461.1331787109375,1584.63671875,1460.4287109375,1566.566650390625,1566.566650390625,32705548427,209385902,3.46,23444016929,7166,0.0,0.0,84524,12.06,449233,16128,120521536.38209943,29999965,109177175297,0.0,564309516259889043829,1104723,0,839
2022-10-27,1566.8414306640625,1574.4034423828125,1510.8167724609375,1514.3748779296875,1514.3748779296875,22813499245,209485081,2.79,19868396622,7162,0.0,0.0,85313,12.06,462004,18345,120521641.19646904,29999995,109210512012,0.0,479752214346661252801,1111785,0,823
2022-10-28,1514.3231201171875,1568.6339111328125,1493.87109375,1555.4779052734375,1555.4779052734375,19974623205,209568284,3.15,20187568905,7152,0.0,0.0,78574,12.08,408307,21078,120521666.13326964,29999973,108947947242,0.0,501843722486896275817,1059633,0,833
2022-10-29,1555.274658203125,1652.3822021484375,1549.983642578125,1619.698486328125,1619.698486328125,21618154775,209662421,2.73,16847981456,7150,0.0,0.0,78081,12.08,404658,30866,120522080.34084705,29999996,108970962293,0.0,494616448749500619122,1038800,0,678
2022-10-30,1619.6978759765625,1637.037841796875,1579.4852294921875,1590.7833251953125,1590.7833251953125,13930073427,209785159,1.88,11954787469,7168,0.0,0.0,76525,12.05,401590,50635,120522914.46169347,29999988,109228337759,0.0,372887637194193993610,1033475,0,619
2022-10-31,1590.4813232421875,1630.452880859375,1555.9189453125,1572.7144775390625,1572.7144775390625,19306919714,209874916,3.78,23932842965,7161,0.0,0.0,76580,12.07,422663,21520,120522609.1374152,30000006,109121771246,0.0,565125274445352391814,1063248,0,780
2022-11-01,1572.6453857421875,1606.605712890625,1568.0985107421875,1579.70458984375,1579.70458984375,14507311208,209969235,2.77,18522412597,7137,0.0,0.0,77530,12.1,437892,21259,120522906.63326956,29999984,108217436083,0.0,511791658795413606184,1071986,0,798
2022-11-02,1579.4979248046875,1613.41064453125,1507.2447509765625,1519.7117919921875,1519.7117919921875,23254218281,210101995,3.23,21233333626,7156,0.0,0.0,75675,12.08,398887,59155,120523010.64353687,29999992,108793115483,0.0,581529288070705439454,1015945,0,775
2022-11-03,1519.724853515625,1556.7596435546875,1517.1016845703125,1531.541748046875,1531.541748046875,14248351007,210228867,4.44,33662933314,7155,0.0,0.0,74664,12.08,429433,49168,120522742.6007924,29999998,108621510684,0.0,1218631732251840422162,1093977,0,647
2022-11-04,1531.3975830078125,1661.334716796875,1529.2684326171875,1645.0933837890625,1645.0933837890625,20806964347,210356034,3.91,23525904169,7168,0.0,0.0,77716,12.05,399999,54927,120522601.02907345,29999993,108693965561,0.0,578142406868945301332,1014135,0,583
2022-11-05,1645.156494140625,1660.4864501953125,1625.9642333984375,1627.968017578125,1627.968017578125,11006973190,210525157,2.75,15613710939,7157,0.0,0.0,72701,12.07,399822,82055,120523038.88881671,29999997,108844393697,0.0,357703304394175309457,952067,0,529
2022-11-06,1627.901123046875,1634.1324462890625,1572.2347412109375,1572.2347412109375,1572.2347412109375,11632744705,210680955,2.57,15597214302,7168,0.0,0.0,77751,12.05,376906,71642,120523545.3156854,29999995,108919468315,0.0,391186498463984266539,962845,0,468
2022-11-07,1572.0169677734375,1604.475341796875,1550.41552734375,1568.59130859375,1568.59130859375,15279963349,210792861,3.22,22116856933,7168,0.0,0.0,81092,12.05,435008,29789,120523438.7371029,29999986,108677009832,0.0,469654107553327956797,1106711,0,624
2022-11-08,1568.32958984375,1574.7998046875,1259.443115234375,1332.8355712890625,1332.8355712890625,42048003440,210892917,6.83,56990615164,7165,0.0,0.0,88980,12.06,420959,20969,120520510.67604712,29999980,108583604518,0.0,1174650910245503869227,1132048,0,531
2022-11-09,1333.1224365234375,1335.7435302734375,1083.28564453125,1100.1697998046875,1100.1697998046875,38864492427,210989035,6.09,61054537493,7146,0.0,0.0,92783,12.09,465954,9517,120516952.8604435,29999983,108299939601,0.0,1481480104528923738428,1219648,0,364
2022-11-10,1100.107177734375,1341.7911376953125,1093.12255859375,1299.464599609375,1299.464599609375,28581002122,211090752,5.32,43173312118,7161,0.0,0.0,85277,12.07,437761,12826,120515011.76229575,29999876,108380276878,0.0,1224346308085789384666,1184632,0,472
2022-11-11,1298.8824462890625,1302.2952880859375,1211.32958984375,1287.2210693359375,1287.2210693359375,20920539099,211212795,3.61,29642986414,7151,0.0,0.0,82450,12.08,429682,29977,120514414.87942284,29999939,108339796458,0.0,849980237114933790721,1118967,0,552
2022-11-12,1287.4383544921875,1288.15087890625,1242.1522216796875,1255.268310546875,1255.268310546875,10964962767,211367212,2.56,20449710205,7168,0.0,0.0,75008,12.05,417415,63199,120514629.377902,29999950,108818069599,0.0,621016418124885462513,1033438,0,299
2022-11-13,1255.4412841796875,1271.7125244140625,1208.52099609375,1221.8192138671875,1221.8192138671875,10717455214,211528464,2.24,20228404244,7172,0.0,0.0,74335,12.05,427550,56503,120514842.11377507,29999980,108824189684,0.0,592204246189713157568,1133442,0,315
2022-11-14,1221.8955078125,1284.2176513671875,1178.4290771484375,1241.604248046875,1241.604248046875,15028035663,211641959,2.62,24185417485,7167,0.0,0.0,81661,12.06,479481,19148,120514667.35277916,29999984,108646738930,0.0,646035424954372083720,1192824,0,470
2022-11-15,1241.677734375,1283.19873046875,1238.688232421875,1251.7362060546875,1251.7362060546875,11798011594,211779450,2.74,23904583061,7151,0.0,0.0,76642,12.08,471325,36458,120514424.7625676,29999957,108221063048,0.0,551426991993494246620,1136911,0,566
2022-11-16,1251.808837890625,1264.486328125,1192.98779296875,1215.6025390625,1215.6025390625,11939561598,211929783,2.46,21839911114,7150,0.0,0.0,72025,12.08,449937,55682,120514413.4324101,29999976,108477331176,0.0,486285515888429566761,1083796,0,619
2022-11-17,1215.8486328125,1224.9656982421875,1189.1527099609375,1200.80859375,1200.80859375,9723646871,212078814,2.37,23174606735,7159,0.0,0.0,74656,12.07,467158,53674,120514511.54075214,29999993,108537491636,0.0,570948292908105564307,1103401,0,539
2022-11-18,1200.8021240234375,1226.7374267578125,1200.8021240234375,1212.30029296875,1212.30029296875,7979913378,212245465,2.28,18793247928,7159,0.0,0.0,69972,12.07,430624,78908,120514804.00049949,29999988,108729791976,0.0,490499399859868923508,1008485,0,619
2022-11-19,1212.2154541015625,1227.8372802734375,1200.4755859375,1218.4267578125,1218.4267578125,5978745776,212437544,2.08,16207722481,7165,0.0,0.0,69391,12.06,388222,109843,120515275.32684804,29999977,108999121607,0.0,318608358268811439399,911890,0,405
2022-11-20,1218.436279296875,1224.0777587890625,1137.9332275390625,1142.4666748046875,1142.4666748046875,9651002684,212608317,2.0,16269578627,7163,0.0,0.0,74489,12.06,366042,84583,120515767.7726714,29999986,108789806026,0.0,407407694128335726894,927233,0,462
2022-11-21,1142.395751953125,1142.395751953125,1084.8572998046875,1108.35302734375,1108.35302734375,14080099208,212745562,2.06,17628559163,7163,0.0,0.0,77331,12.06,377691,62320,120516179.85118398,29999992,108637372869,0.0,496205604135102045270,963954,0,447
2022-11-22,1107.89599609375,1136.442626953125,1081.13818359375,1135.1734619140625,1135.1734619140625,12040670755,212880911,2.38,19352296295,7150,0.0,0.0,77279,12.08,380101,56254,120516384.09802575,29999992,108480845803,0.0,513756686101881919487,962924,0,607
2022-11-23,1135.4215087890625,1184.997314453125,1130.0228271484375,1183.1995849609375,1183.1995849609375,11242676044,213041772,2.11,16841257313,7137,0.0,0.0,76099,12.11,412435,72786,120516747.15922634,29999958,108342267119,0.0,391621516884542283639,972566,0,578
2022-11-24,1183.3450927734375,1211.62744140625,1180.3797607421875,1203.983154296875,1203.983154296875,9706372376,213270516,1.94,15759583946,7166,0.0,0.0,70351,12.06,455451,123703,120517249.01136027,29999978,109069581517,0.0,377089694901909867679,990202,0,531
2022-11-25,1203.7994384765625,1203.7994384765625,1174.8233642578125,1198.9259033203125,1198.9259033203125,5483308196,213489939,1.72,14240047285,7156,0.0,0.0,68250,12.07,457115,120900,120517859.90541472,29999984,108956986790,0.0,322827042367875589833,999123,0,519
2022-11-26,1198.79052734375,1227.0380859375,1198.097900390625,1205.89794921875,1205.89794921875,5074160558,213689714,1.77,13584856927,7159,0.0,0.0,71240,12.07,420037,120690,120518527.49915329,29999967,108952605574,0.0,317569800660254132374,934988,0,368
2022-11-27,1205.9052734375,1220.3494873046875,1195.0390625,1195.126953125,1195.126953125,4486976868,213878451,1.8,13384995286,7159,0.0,0.0,68460,12.07,389265,116089,120519213.726384,29999971,108992617864,0.0,293890720575520535722,881336,0,489
2022-11-28,1194.9603271484375,1198.7376708984375,1156.0625,1170.086181640625,1170.086181640625,7275411870,214032836,1.96,17826552842,7175,0.0,0.0,73284,12.04,496442,74698,120519520.51023924,29999959,108897457661,0.0,400106533647799340836,1087721,0,665
2022-11-29,1169.8743896484375,1222.1641845703125,1163.4775390625,1216.9012451171875,1216.9012451171875,7639405818,214187706,1.78,14870303308,7152,0.0,0.0,76431,12.08,456786,64587,120520077.69693758,29999968,108489365793,0.0,371031794828287124898,1047387,0,670
2022-11-30,1216.9287109375,1302.0386962890625,1215.4979248046875,1295.6885986328125,1295.6885986328125,9836925304,214316495,2.16,16566226604,7151,0.0,0.0,78335,12.08,413369,50600,120520523.84741823,29999962,108391371349,0.0,441672326013180373062,1026508,0,580
2022-12-01,1295.76953125,1295.9998779296875,1267.70849609375,1276.27392578125,1276.27392578125,6857935276,214462439,2.18,16794118320,7163,0.0,0.0,76578,12.06,385929,75456,120520951.2488565,29999981,108779963075,0.0,372107591627362014147,984139,0,632
2022-12-02,1276.32861328125,1294.3033447265625,1269.2431640625,1294.3033447265625,1294.3033447265625,6213645709,214612008,2.04,15943201869,7167,0.0,0.0,74826,12.06,446511,72025,120521418.73785448,29999978,108792905931,0.0,358584024804689783061,1032952,0,562
2022-12-03,1294.45654296875,1299.84033203125,1241.431884765625,1243.3348388671875,1243.3348388671875,5672609405,214775740,1.94,14839045501,7163,0.0,0.0,70443,12.06,427041,96995,120521946.309535,29999985,108868247657,0.0,304431376859391397973,963761,0,449
2022-12-04,1243.21923828125,1281.4923095703125,1242.9117431640625,1280.256591796875,1280.256591796875,5174128454,214950381,1.96,14337269578,7154,0.0,0.0,69496,12.08,451218,98461,120522489.59017111,29999979,108904070646,0.0,287250988748354311543,962172,0,446
2022-12-05,1279.9989013671875,1302.237548828125,1252.472412109375,1259.6767578125,1259.6767578125,6120359523,215100787,2.23,17801901128,7144,0.0,0.0,74650,12.09,416369,77441,120522804.30845843,29999987,108517515412,0.0,370557843155523547652,1008205,0,666
