Time,BTC total supply,Price
2020-07-30,1.84468E7,11017.02
2020-07-31,1.844770625E7,11365.46
2020-08-01,1.8448575E7,11646.92
2020-08-02,1.84494125E7,11097.15
2020-08-03,1.845035E7,11386.66
2020-08-04,1.84513375E7,11207.73
2020-08-05,1.845218125E7,11679.43
2020-08-06,1.845309375E7,11848.79
2020-08-07,1.845406875E7,11651.05
2020-08-08,1.8454975E7,11756.58
2020-08-09,1.845589375E7,11585.38
2020-08-10,1.8456775E7,11936.46
2020-08-11,1.84577125E7,11491.14
2020-08-12,1.845866875E7,11587.43
2020-08-13,1.84596625E7,11506.99
2020-08-14,1.846065E7,11750.4
2020-08-15,1.8461675E7,11869.73
2020-08-16,1.846265E7,11875.61
2020-08-17,1.846351875E7,12432.24
2020-08-18,1.846428125E7,11941.21
2020-08-19,1.846506875E7,11728.48
2020-08-20,1.84660875E7,11869.38
2020-08-21,1.846705E7,11730.47
2020-08-22,1.84679E7,11598.1
2020-08-23,1.8468825E7,11653.44
2020-08-24,1.846975E7,11767.14
2020-08-25,1.84706625E7,11425.19
2020-08-26,1.84715375E7,11489.72
2020-08-27,1.84722875E7,11328.33
2020-08-28,1.84732625E7,11536.24
2020-08-29,1.847423125E7,11505.49
2020-08-30,1.8475025E7,11617.07
2020-08-31,1.84760125E7,11745.22
2020-09-01,1.847684375E7,12053.32
2020-09-02,1.847780625E7,11324.98
2020-09-03,1.847861875E7,10680.21
2020-09-04,1.847953125E7,10435.34
2020-09-05,1.848035E7,10265.72
2020-09-06,1.848133125E7,10181.12
2020-09-07,1.8482275E7,10154.35
2020-09-08,1.848331875E7,10098.97
2020-09-09,1.84843375E7,10255.32
2020-09-10,1.848514375E7,10434.13
2020-09-11,1.848614375E7,10322.42
2020-09-12,1.848713125E7,10364.18
2020-09-13,1.848820625E7,10288.27
2020-09-14,1.848925625E7,10708.43
2020-09-15,1.849020625E7,10788.99
2020-09-16,1.849125E7,11016.13
2020-09-17,1.84923E7,10840.71
2020-09-18,1.849338125E7,10902.41
2020-09-19,1.84943375E7,11095.56
2020-09-20,1.84951625E7,10834.37
2020-09-21,1.849611875E7,10420.17
2020-09-22,1.8496975E7,10452.37
2020-09-23,1.849774375E7,10456.62
2020-09-24,1.84987E7,10576.38
2020-09-25,1.84996875E7,10654.79
2020-09-26,1.85005875E7,10723.4
2020-09-27,1.850159375E7,10754.87
2020-09-28,1.850248125E7,10906.08
2020-09-29,1.85033375E7,10720.12
2020-09-30,1.8504275E7,10778.96
2020-10-01,1.85050375E7,10735.09
2020-10-02,1.85058875E7,10518.43
2020-10-03,1.850686875E7,10553.09
2020-10-04,1.85078E7,10599.62
2020-10-05,1.850870625E7,10724.71
2020-10-06,1.85096125E7,10733.62
2020-10-07,1.851049375E7,10629.38
2020-10-08,1.851149375E7,10900.23
2020-10-09,1.851231875E7,11096.54
2020-10-10,1.85132625E7,11349.39
2020-10-11,1.851414375E7,11407.83
2020-10-12,1.851504375E7,11544.04
2020-10-13,1.85160375E7,11388.14
2020-10-14,1.851701875E7,11325.35
2020-10-15,1.8517925E7,11404.88
2020-10-16,1.8518925E7,11332.52
2020-10-17,1.85199E7,11344.31
2020-10-18,1.852073125E7,11457.37
2020-10-19,1.852146875E7,11807.09
2020-10-20,1.852238125E7,11923.06
2020-10-21,1.85232125E7,12755.52
2020-10-22,1.8524075E7,12954.85
2020-10-23,1.85248375E7,12937.26
2020-10-24,1.8525825E7,13122.03
2020-10-25,1.85266E7,12961.56
2020-10-26,1.85273E7,12979.03
2020-10-27,1.852788125E7,13608.69
2020-10-28,1.852850625E7,13223.63
2020-10-29,1.852919375E7,13451.74
2020-10-30,1.85299375E7,13544.01
2020-10-31,1.85305875E7,13864.09
2020-11-01,1.853131875E7,13817.23
2020-11-02,1.853205E7,13498.6
2020-11-03,1.8532775E7,13720.31
2020-11-04,1.853375E7,13920.5
2020-11-05,1.85347E7,15117.65
2020-11-06,1.853564375E7,15428.0
2020-11-07,1.8536575E7,15339.6
2020-11-08,1.853746875E7,15364.59
2020-11-09,1.853849375E7,15030.33
2020-11-10,1.85395E7,15185.11
2020-11-11,1.85403625E7,15696.27
2020-11-12,1.85413375E7,16151.82
2020-11-13,1.85423125E7,16175.17
2020-11-14,1.85431875E7,15963.28
2020-11-15,1.85440875E7,16054.78
2020-11-16,1.8545075E7,16466.24
2020-11-17,1.854606875E7,17316.76
2020-11-18,1.854714375E7,17904.01
2020-11-19,1.85479625E7,18095.0
2020-11-20,1.8549025E7,18703.6
2020-11-21,1.8550075E7,18821.82
2020-11-22,1.85511875E7,18325.01
2020-11-23,1.85521375E7,18299.64
2020-11-24,1.855296875E7,19387.34
2020-11-25,1.855390625E7,19157.5
2020-11-26,1.855485E7,16916.59
2020-11-27,1.855578125E7,16468.98
2020-11-28,1.85568E7,17565.16
2020-11-29,1.855776875E7,18142.36
2020-11-30,1.8558525E7,19250.9
2020-12-01,1.855938125E7,19296.55
2020-12-02,1.85602375E7,18884.65
2020-12-03,1.856118125E7,19534.66
2020-12-04,1.856206875E7,18904.23
2020-12-05,1.85629875E7,19108.38
2020-12-06,1.856378125E7,19133.49
2020-12-07,1.85648125E7,19230.07
2020-12-08,1.85656875E7,18812.8
2020-12-09,1.85665375E7,18358.7
2020-12-10,1.856733125E7,18126.88
2020-12-11,1.856825E7,18097.95
2020-12-12,1.856906875E7,18404.19
2020-12-13,1.857E7,19214.26
2020-12-14,1.857091875E7,19192.73
2020-12-15,1.85717875E7,19423.35
2020-12-16,1.857271875E7,20688.7
2020-12-17,1.85735125E7,23376.6
2020-12-18,1.85744375E7,22566.52
2020-12-19,1.8575425E7,23574.94
2020-12-20,1.85764375E7,23896.25
2020-12-21,1.857731875E7,23115.89
2020-12-22,1.85781625E7,23371.74
2020-12-23,1.85791125E7,23425.99
2020-12-24,1.858001875E7,23237.98
2020-12-25,1.85808375E7,24017.93
2020-12-26,1.858169375E7,25633.91
2020-12-27,1.858261875E7,27370.38
2020-12-28,1.858360625E7,26916.97
2020-12-29,1.85845E7,26582.84
2020-12-30,1.858564375E7,28157.3
2020-12-31,1.8586575E7,28825.3
2021-01-01,1.858759375E7,29258.35
2021-01-02,1.85885E7,31721.24
2021-01-03,1.858945625E7,33570.08
2021-01-04,1.859055E7,31708.62
2021-01-05,1.8591525E7,32181.87
2021-01-06,1.85926125E7,34746.85
2021-01-07,1.859369375E7,38990.99
2021-01-08,1.85946375E7,40825.43
2021-01-09,1.859554375E7,40637.42
2021-01-10,1.859648125E7,39770.87
2021-01-11,1.859746875E7,31631.26
2021-01-12,1.859843125E7,33872.79
2021-01-13,1.859935625E7,34619.92
2021-01-14,1.86003E7,39513.48
2021-01-15,1.860119375E7,35299.73
2021-01-16,1.86021625E7,37492.28
2021-01-17,1.860296875E7,35736.78
2021-01-18,1.8603925E7,36455.0
2021-01-19,1.860478125E7,37331.51
2021-01-20,1.8605725E7,34131.62
2021-01-21,1.86064875E7,31271.48
2021-01-22,1.86074375E7,32508.14
2021-01-23,1.860825625E7,31931.84
2021-01-24,1.860924375E7,31954.37
2021-01-25,1.861010625E7,34460.48
2021-01-26,1.86110625E7,31763.82
2021-01-27,1.861200625E7,30393.08
2021-01-28,1.86129375E7,32039.77
2021-01-29,1.86138375E7,37160.03
2021-01-30,1.861475625E7,34279.85
2021-01-31,1.861560625E7,32878.42
2021-02-01,1.86164125E7,33170.49
2021-02-02,1.86173E7,34713.84
2021-02-03,1.861830625E7,36956.52
2021-02-04,1.8619225E7,36675.19
2021-02-05,1.86203E7,38005.35
2021-02-06,1.86212375E7,40873.86
2021-02-07,1.86222375E7,37962.79
2021-02-08,1.862328125E7,44157.61
2021-02-09,1.8624175E7,46922.04
2021-02-10,1.862511875E7,44400.11
2021-02-11,1.862588125E7,48188.03
2021-02-12,1.86268E7,47179.95
2021-02-13,1.86277625E7,47183.68
2021-02-14,1.86286875E7,48623.12
2021-02-15,1.86295875E7,48019.92
2021-02-16,1.863035625E7,49056.13
2021-02-17,1.863120625E7,51287.48
2021-02-18,1.86321375E7,51522.75
2021-02-19,1.863306875E7,53848.1
2021-02-20,1.8633975E7,56239.08
2021-02-21,1.863489375E7,57360.74
2021-02-22,1.86357625E7,53377.91
2021-02-23,1.863649375E7,48600.8
2021-02-24,1.86374625E7,49850.63
2021-02-25,1.86384625E7,50858.04
2021-02-26,1.863934375E7,47666.88
2021-02-27,1.86403375E7,46657.59
2021-02-28,1.864114375E7,43392.68
2021-03-01,1.864193125E7,49233.68
2021-03-02,1.864281875E7,48670.35
2021-03-03,1.864378125E7,50788.22
2021-03-04,1.864461875E7,49594.37
2021-03-05,1.864555625E7,48065.24
2021-03-06,1.86464875E7,47481.99
2021-03-07,1.864735625E7,50510.4
2021-03-08,1.864835E7,51103.19
2021-03-09,1.864924375E7,53986.25
2021-03-10,1.8650175E7,56362.53
2021-03-11,1.86509875E7,56331.96
2021-03-12,1.865190625E7,56958.12
2021-03-13,1.8652775E7,59657.06
2021-03-14,1.865378125E7,59662.83
2021-03-15,1.865475E7,56225.62
2021-03-16,1.86556375E7,55766.97
2021-03-17,1.865655625E7,55003.84
2021-03-18,1.865735625E7,59442.78
2021-03-19,1.8658325E7,59058.53
2021-03-20,1.86592875E7,59259.9
2021-03-21,1.86602625E7,57240.9
2021-03-22,1.866123125E7,57072.87
2021-03-23,1.8662225E7,55187.87
2021-03-24,1.8663225E7,56340.97
2021-03-25,1.866415E7,51064.74
2021-03-26,1.8665E7,53322.69
2021-03-27,1.86660125E7,54966.55
2021-03-28,1.866698125E7,56351.11
2021-03-29,1.86679E7,57743.51
2021-03-30,1.866885E7,58617.24
2021-03-31,1.86698E7,59360.47
2021-04-01,1.867080625E7,59021.46
2021-04-02,1.8671675E7,59487.09
2021-04-03,1.86724625E7,58867.6
2021-04-04,1.86734125E7,57915.79
2021-04-05,1.8674325E7,59068.27
2021-04-06,1.867519375E7,57848.71
2021-04-07,1.867615625E7,56423.78
2021-04-08,1.867715625E7,57755.89
2021-04-09,1.867793125E7,58224.48
2021-04-10,1.8678975E7,60272.15
2021-04-11,1.8679875E7,59616.52
2021-04-12,1.868078125E7,59992.2
2021-04-13,1.86816875E7,63470.39
2021-04-14,1.868251875E7,63047.0
2021-04-15,1.868349375E7,62772.2
2021-04-16,1.86843375E7,61740.47
2021-04-17,1.86849625E7,60363.96
2021-04-18,1.868568125E7,55561.54
2021-04-19,1.868625625E7,54612.0
2021-04-20,1.868699375E7,55408.71
2021-04-21,1.868770625E7,56148.81
2021-04-22,1.868849375E7,54771.5
2021-04-23,1.868935625E7,49942.71
2021-04-24,1.86902E7,50240.64
2021-04-25,1.869114375E7,50293.26
2021-04-26,1.869193125E7,53631.85
2021-04-27,1.869278125E7,55075.48
2021-04-28,1.869370625E7,54364.92
2021-04-29,1.869440625E7,53770.56
2021-04-30,1.8695325E7,57218.39
2021-05-01,1.869614375E7,57407.06
2021-05-02,1.869721875E7,56615.61
2021-05-03,1.869835E7,57631.98
2021-05-04,1.869944375E7,54004.53
2021-05-05,1.87005125E7,57669.46
2021-05-06,1.870146875E7,57166.47
2021-05-07,1.870256875E7,57536.31
2021-05-08,1.8703725E7,57807.68
2021-05-09,1.870491875E7,57443.26
2021-05-10,1.8705975E7,58608.74
2021-05-11,1.870705E7,56103.31
2021-05-12,1.870809375E7,55581.29
2021-05-13,1.870913125E7,49649.25
2021-05-14,1.870996875E7,51325.03
2021-05-15,1.871085E7,49083.99
2021-05-16,1.871163125E7,47775.83
2021-05-17,1.87124E7,43256.49
2021-05-18,1.871311875E7,43057.67
2021-05-19,1.87138125E7,37292.92
2021-05-20,1.87145375E7,41517.61
2021-05-21,1.871523125E7,36905.04
2021-05-22,1.871595E7,38241.76
2021-05-23,1.8716725E7,33251.16
2021-05-24,1.87174375E7,37633.39
2021-05-25,1.8718275E7,38145.53
2021-05-26,1.8719E7,38805.26
2021-05-27,1.871976875E7,39741.69
2021-05-28,1.87205E7,36753.28
2021-05-29,1.8721225E7,34296.38
2021-05-30,1.872209375E7,35526.74
2021-05-31,1.87229375E7,37041.58
2021-06-01,1.87238625E7,36258.68
2021-06-02,1.872485E7,38081.72
2021-06-03,1.872576875E7,38541.01
2021-06-04,1.87266125E7,36998.58
2021-06-05,1.872743125E7,36283.24
2021-06-06,1.87283375E7,36181.95
2021-06-07,1.872921875E7,36034.78
2021-06-08,1.8730125E7,31769.34
2021-06-09,1.8731025E7,36419.19
2021-06-10,1.87317125E7,36907.32
2021-06-11,1.873235E7,36816.84
2021-06-12,1.87331375E7,35452.74
2021-06-13,1.87339E7,36060.14
2021-06-14,1.873481875E7,40690.27
2021-06-15,1.873568125E7,40057.39
2021-06-16,1.873636875E7,38756.54
2021-06-17,1.87372375E7,39067.03
2021-06-18,1.873804375E7,36489.4
2021-06-19,1.873869375E7,36145.13
2021-06-20,1.873939375E7,34421.28
2021-06-21,1.87399625E7,32715.41
2021-06-22,1.874063125E7,31719.18
2021-06-23,1.87412375E7,33536.36
2021-06-24,1.874185625E7,33978.24
2021-06-25,1.874251875E7,32578.6
2021-06-26,1.874315625E7,31534.76
2021-06-27,1.87436E7,33208.77
2021-06-28,1.87440125E7,34947.97
2021-06-29,1.87446125E7,36218.59
2021-06-30,1.874520625E7,34200.37
2021-07-01,1.8745725E7,33466.67
2021-07-02,1.874634375E7,33633.83
2021-07-03,1.874699375E7,34652.1
2021-07-04,1.874781875E7,35526.23
2021-07-05,1.87485875E7,33653.17
2021-07-06,1.87494625E7,34062.14
2021-07-07,1.875024375E7,34517.65
2021-07-08,1.8751075E7,32919.44
2021-07-09,1.87519125E7,33574.42
2021-07-10,1.87528875E7,33879.72
2021-07-11,1.875373125E7,33954.39
2021-07-12,1.875449375E7,33335.07
2021-07-13,1.8755325E7,32774.81
2021-07-14,1.8756325E7,32793.7
2021-07-15,1.8757175E7,31705.87
2021-07-16,1.875809375E7,32139.9
2021-07-17,1.875905625E7,31743.57
2021-07-18,1.8759975E7,31402.41
2021-07-19,1.87608875E7,30656.33
2021-07-20,1.87618E7,30085.87
2021-07-21,1.87627125E7,31912.94
2021-07-22,1.87636E7,32506.2
2021-07-23,1.876444375E7,32328.46
2021-07-24,1.876539375E7,33906.74
2021-07-25,1.87663125E7,34210.07
2021-07-26,1.876735E7,38577.1
2021-07-27,1.87683E7,38243.83
2021-07-28,1.876935625E7,39710.47
2021-07-29,1.877025625E7,39975.61
2021-07-30,1.877134375E7,39085.84
2021-07-31,1.877235625E7,41560.25
2021-08-01,1.87733125E7,41308.36
2021-08-02,1.87742E7,39686.27
2021-08-03,1.87752375E7,38171.2
2021-08-04,1.87761125E7,39305.93
2021-08-05,1.87770875E7,38777.86
2021-08-06,1.8778125E7,42391.21
2021-08-07,1.877910625E7,43399.51
2021-08-08,1.878010625E7,43988.26
2021-08-09,1.878115625E7,45995.39
2021-08-10,1.87821E7,45166.81
2021-08-11,1.878310625E7,46453.82
2021-08-12,1.878398125E7,44210.51
2021-08-13,1.878490625E7,46411.59
2021-08-14,1.878591875E7,46967.07
2021-08-15,1.878695E7,46117.74
2021-08-16,1.878799375E7,46326.54
2021-08-17,1.8789075E7,45711.23
2021-08-18,1.87899875E7,45813.43
2021-08-19,1.879093125E7,45763.08
2021-08-20,1.879194375E7,48702.9
2021-08-21,1.879301875E7,49222.0
2021-08-22,1.8794E7,48551.21
2021-08-23,1.87950625E7,49591.29
2021-08-24,1.879619375E7,48248.99
2021-08-25,1.87971625E7,48815.72
2021-08-26,1.879809375E7,46821.72
2021-08-27,1.8799075E7,48207.43
2021-08-28,1.879995E7,48814.99
2021-08-29,1.88008875E7,48479.78
2021-08-30,1.880180625E7,48077.52
2021-08-31,1.880269375E7,47438.6
2021-09-01,1.88034875E7,47516.92
2021-09-02,1.880448125E7,49581.12
2021-09-03,1.880538125E7,50590.46
2021-09-04,1.880633125E7,49888.48
2021-09-05,1.880735625E7,50233.79
2021-09-06,1.880838125E7,51637.52
2021-09-07,1.880940625E7,46726.38
2021-09-08,1.881025E7,46075.72
2021-09-09,1.881115E7,46981.98
2021-09-10,1.8812025E7,45418.33
2021-09-11,1.8812875E7,45584.57
2021-09-12,1.88138E7,45942.71
2021-09-13,1.8814775E7,44327.42
2021-09-14,1.881583125E7,46743.78
2021-09-15,1.8816725E7,48298.1
2021-09-16,1.88176125E7,48047.38
2021-09-17,1.881845625E7,47504.56
2021-09-18,1.88194875E7,48392.68
2021-09-19,1.882053125E7,47692.85
2021-09-20,1.882149375E7,43924.89
2021-09-21,1.882236875E7,43040.58
2021-09-22,1.882314375E7,43240.57
2021-09-23,1.8824125E7,43844.22
2021-09-24,1.882503125E7,41932.59
2021-09-25,1.882601875E7,42637.59
2021-09-26,1.882685E7,43367.02
2021-09-27,1.882779375E7,43267.93
2021-09-28,1.882879375E7,41495.13
2021-09-29,1.882961875E7,41673.01
2021-09-30,1.88305625E7,43171.38
2021-10-01,1.8831525E7,47326.49
2021-10-02,1.88327E7,47873.58
2021-10-03,1.883365625E7,47890.32
2021-10-04,1.883455625E7,47747.78
2021-10-05,1.883559375E7,49831.92
2021-10-06,1.8836525E7,55073.89
2021-10-07,1.8837325E7,53859.77
2021-10-08,1.883810625E7,54284.84
2021-10-09,1.883901875E7,54944.51
2021-10-10,1.884E7,55396.86
2021-10-11,1.884086875E7,57535.79
2021-10-12,1.884183125E7,56243.37
2021-10-13,1.884273125E7,56182.2
2021-10-14,1.8843725E7,57330.78
2021-10-15,1.88446E7,60032.4
2021-10-16,1.884543125E7,60920.21
2021-10-17,1.884640625E7,60756.07
2021-10-18,1.884733125E7,61945.24
2021-10-19,1.884820625E7,62507.1
2021-10-20,1.884919375E7,66867.32
2021-10-21,1.885014375E7,63015.01
2021-10-22,1.885110625E7,60765.41
2021-10-23,1.885208125E7,61451.53
2021-10-24,1.8852975E7,59913.02
2021-10-25,1.88541E7,63572.19
2021-10-26,1.885505625E7,62540.44
2021-10-27,1.88559625E7,58803.9
2021-10-28,1.8857E7,61183.7
2021-10-29,1.88580125E7,62425.58
2021-10-30,1.88590625E7,61379.97
2021-10-31,1.885994375E7,60576.81
2021-11-01,1.886083125E7,61565.98
2021-11-02,1.886175625E7,64183.38
2021-11-03,1.88627875E7,62230.77
2021-11-04,1.88637E7,61019.17
2021-11-05,1.886464375E7,61052.0
2021-11-06,1.88656125E7,60710.8
2021-11-07,1.886659375E7,62134.0
2021-11-08,1.886753125E7,66406.0
2021-11-09,1.886840625E7,66929.0
2021-11-10,1.886929375E7,68419.2
2021-11-11,1.887034375E7,65028.0
2021-11-12,1.887123125E7,63601.0
2021-11-13,1.887215E7,64857.0
2021-11-14,1.887309375E7,64104.6
2021-11-15,1.88741125E7,64632.0
2021-11-16,1.8875025E7,60738.8
2021-11-17,1.88759625E7,59652.8
2021-11-18,1.887685625E7,58525.0
2021-11-19,1.887775E7,58105.6
2021-11-20,1.887863125E7,57910.0
2021-11-21,1.887944375E7,59273.8
2021-11-22,1.888034375E7,58280.0
2021-11-23,1.88812375E7,56905.6
2021-11-24,1.888216875E7,57080.0
2021-11-25,1.88830125E7,59240.2
2021-11-26,1.888376875E7,54461.0
2021-11-27,1.88847E7,55034.0
2021-11-28,1.888545E7,54539.0
2021-11-29,1.88864E7,57094.5
2021-11-30,1.88873375E7,57339.1
2021-12-01,1.888815E7,58678.1
2021-12-02,1.888905E7,56436.0
2021-12-03,1.88900875E7,55995.4
2021-12-04,1.889115625E7,48280.0
2021-12-05,1.889211875E7,48053.7
2021-12-06,1.88931125E7,48726.0
2021-12-07,1.889413125E7,51855.0
2021-12-08,1.889525E7,50706.1
2021-12-09,1.8896175E7,48420.0
2021-12-10,1.889718125E7,47975.0
2021-12-11,1.889813125E7,48790.7
2021-12-12,1.889905625E7,49634.3
2021-12-13,1.889993125E7,47126.6
2021-12-14,1.890083125E7,47056.0
2021-12-15,1.8901725E7,46794.1
2021-12-16,1.890256875E7,48637.0
2021-12-17,1.890343125E7,46704.0
2021-12-18,1.89042125E7,46922.0
2021-12-19,1.890515E7,47265.0
2021-12-20,1.890599375E7,46041.0
2021-12-21,1.890695625E7,48418.8
2021-12-22,1.890791875E7,49223.0
2021-12-23,1.890889375E7,48999.0
2021-12-24,1.890976875E7,50989.0
2021-12-25,1.89107625E7,50816.0
2021-12-26,1.8911575E7,50081.6
2021-12-27,1.8912525E7,51493.0
2021-12-28,1.891338125E7,48990.0
2021-12-29,1.891425625E7,48197.0
2021-12-30,1.89150875E7,47207.0
2021-12-31,1.8915925E7,47983.1
2022-01-01,1.891701875E7,47214.8
2022-01-02,1.891805E7,47353.9
2022-01-03,1.891893125E7,46660.1
2022-01-04,1.891986875E7,47067.0
2022-01-05,1.892074375E7,46582.0
2022-01-06,1.892159375E7,43060.0
2022-01-07,1.8922525E7,41119.0
2022-01-08,1.892341875E7,41724.0
2022-01-09,1.892429375E7,41700.0
2022-01-10,1.89251875E7,40897.0
2022-01-11,1.892605625E7,41660.0
2022-01-12,1.89270125E7,43515.0
2022-01-13,1.8928075E7,42980.0
2022-01-14,1.892911875E7,43095.0
2022-01-15,1.893020625E7,43495.0
2022-01-16,1.893119375E7,43235.0
2022-01-17,1.893228125E7,42569.0
2022-01-18,1.893315625E7,41703.0
2022-01-19,1.89341875E7,42014.0
2022-01-20,1.89353125E7,43312.4
2022-01-21,1.8936125E7,39161.0
2022-01-22,1.893696875E7,34944.0
2022-01-23,1.89378625E7,35303.1
2022-01-24,1.8938775E7,34470.0
2022-01-25,1.8939675E7,36717.0
2022-01-26,1.894055E7,38006.0
2022-01-27,1.894136875E7,36658.0
2022-01-28,1.89423125E7,37240.0
2022-01-29,1.894318125E7,37541.0
2022-01-30,1.8944225E7,38044.0
2022-01-31,1.894501875E7,37831.0
2022-02-01,1.894601875E7,38625.4
2022-02-02,1.894690625E7,37390.7
2022-02-03,1.894785625E7,36996.0
2022-02-04,1.894876875E7,39570.0
2022-02-05,1.89495125E7,41838.0
2022-02-06,1.895041875E7,41583.0
2022-02-07,1.89512875E7,43876.0
2022-02-08,1.895225E7,43561.0
2022-02-09,1.895305E7,43889.3
2022-02-10,1.895398125E7,45182.0
2022-02-11,1.8954925E7,43109.0
2022-02-12,1.8955975E7,42169.0
2022-02-13,1.895704375E7,42672.0
2022-02-14,1.89580625E7,42619.3
2022-02-15,1.895913125E7,44209.5
2022-02-16,1.896011875E7,43695.0
2022-02-17,1.896113125E7,41934.7
2022-02-18,1.896191875E7,39725.8
2022-02-19,1.896280625E7,40026.0
2022-02-20,1.89637125E7,38432.0
2022-02-21,1.896454375E7,38867.0
2022-02-22,1.896544375E7,37856.0
2022-02-23,1.896640625E7,38594.0
2022-02-24,1.8967275E7,35964.0
2022-02-25,1.896809375E7,39486.6
2022-02-26,1.8968925E7,39317.0
2022-02-27,1.89696625E7,39337.0
2022-02-28,1.897065E7,40861.2
2022-03-01,1.897165E7,43698.0
2022-03-02,1.8972575E7,44199.0
2022-03-03,1.8973475E7,42548.0
2022-03-04,1.897435E7,40781.0
2022-03-05,1.8975125E7,39231.0
2022-03-06,1.897593125E7,38920.0
2022-03-07,1.897685E7,39060.0
2022-03-08,1.897770625E7,38614.0
2022-03-09,1.897861875E7,42439.0
2022-03-10,1.89795E7,39235.0
2022-03-11,1.89804125E7,39106.0
2022-03-12,1.898135625E7,39130.0
2022-03-13,1.898234375E7,38986.0
2022-03-14,1.89833E7,38957.0
2022-03-15,1.898414375E7,39017.9
2022-03-16,1.89850875E7,40664.0
2022-03-17,1.89860375E7,40926.0
2022-03-18,1.898703125E7,40930.0
2022-03-19,1.89878875E7,41974.0
2022-03-20,1.898886875E7,41405.0
2022-03-21,1.898984375E7,41199.0
2022-03-22,1.89908375E7,42660.0
2022-03-23,1.8991675E7,42650.0
2022-03-24,1.899265E7,44022.9
2022-03-25,1.899351875E7,44231.0
2022-03-26,1.89945625E7,44257.0
2022-03-27,1.899545625E7,44784.0
2022-03-28,1.899635E7,47431.0
2022-03-29,1.899735E7,47504.0
2022-03-30,1.899825625E7,47132.0
2022-03-31,1.899908125E7,46482.0
2022-04-01,1.899999375E7,46543.0
2022-04-02,1.9000775E7,46271.0
2022-04-03,1.900164375E7,46420.0
2022-04-04,1.900263125E7,45692.0
2022-04-05,1.90035875E7,45777.3
2022-04-06,1.90044875E7,44170.0
2022-04-07,1.900536875E7,43361.0
2022-04-08,1.900616875E7,43665.0
2022-04-09,1.90070875E7,42296.0
2022-04-10,1.90080125E7,42779.0
2022-04-11,1.90089E7,40756.0
2022-04-12,1.9009825E7,40363.0
2022-04-13,1.9010675E7,41253.0
2022-04-14,1.90116125E7,40063.0
2022-04-15,1.901251875E7,40430.7
2022-04-16,1.901334375E7,40086.0
2022-04-17,1.901435E7,40464.0
2022-04-18,1.9015275E7,39264.0
2022-04-19,1.901605625E7,41481.0
2022-04-20,1.901699375E7,41285.0
2022-04-21,1.901804375E7,42189.0
2022-04-22,1.901898125E7,39413.0
2022-04-23,1.902E7,39811.0
2022-04-24,1.90209875E7,39676.0
2022-04-25,1.902195625E7,39053.0
2022-04-26,1.90229375E7,38722.0
2022-04-27,1.902395E7,38959.0
2022-04-28,1.902479375E7,39424.3
2022-04-29,1.902574375E7,39001.1
2022-04-30,1.90266375E7,38535.0
2022-05-01,1.902769375E7,38500.0
2022-05-02,1.90287E7,38676.0
2022-05-03,1.90295875E7,38347.0
2022-05-04,1.90305625E7,39030.0
2022-05-05,1.90315125E7,36796.0
2022-05-06,1.90324E7,36060.0
2022-05-07,1.9033375E7,36009.0
2022-05-08,1.90343125E7,34383.3
2022-05-09,1.90352125E7,32330.5
2022-05-10,1.90361625E7,31289.0
2022-05-11,1.90370875E7,31109.0
2022-05-12,1.90380375E7,29100.0
2022-05-13,1.903895E7,30454.0
2022-05-14,1.903981875E7,28780.5
2022-05-15,1.904055625E7,30002.5
2022-05-16,1.90415E7,29629.0
2022-05-17,1.90425125E7,30160.0
2022-05-18,1.904335E7,29014.0
2022-05-19,1.9044125E7,30360.8
2022-05-20,1.904495E7,29109.6
2022-05-21,1.9045725E7,29510.6
2022-05-22,1.90465625E7,29889.0
2022-05-23,1.904748125E7,30343.9
2022-05-24,1.904836875E7,29380.9
2022-05-25,1.904914375E7,29634.0
2022-05-26,1.9050075E7,29422.0
2022-05-27,1.905090625E7,28802.1
2022-05-28,1.9051875E7,28968.0
2022-05-29,1.90528E7,29185.8
2022-05-30,1.905371875E7,30642.0
2022-05-31,1.905464375E7,32054.3
2022-06-01,1.905549375E7,30832.0
2022-06-02,1.90562875E7,30274.0
2022-06-03,1.90571875E7,29527.0
2022-06-04,1.9058025E7,29849.0
2022-06-05,1.905891875E7,29951.3
2022-06-06,1.905984375E7,31489.0
2022-06-07,1.906089375E7,29880.0
2022-06-08,1.90619375E7,30494.0
2022-06-09,1.90629125E7,30298.0
2022-06-10,1.906385E7,29436.0
2022-06-11,1.906481875E7,28374.3
2022-06-12,1.906565E7,28060.6
2022-06-13,1.9066425E7,23240.7
2022-06-14,1.9067375E7,22659.0
2022-06-15,1.90683125E7,21385.0
2022-06-16,1.906908125E7,20989.2
2022-06-17,1.906984375E7,20619.0
2022-06-18,1.90707E7,19032.47
2022-06-19,1.907163125E7,19811.95
2022-06-20,1.907249375E7,20793.0
2022-06-21,1.907339375E7,21414.0
2022-06-22,1.907420625E7,20117.0
2022-06-23,1.907508125E7,20378.0
2022-06-24,1.907591875E7,20890.0
2022-06-25,1.907691875E7,20955.1
2022-06-26,1.90777625E7,21344.0
2022-06-27,1.90785875E7,20791.0
2022-06-28,1.907955E7,20625.0
2022-06-29,1.908045625E7,20115.0
2022-06-30,1.90814E7,19150.88
2022-07-01,1.908239375E7,19235.2
2022-07-02,1.908318125E7,19227.83
2022-07-03,1.908413125E7,19069.02
