Time,LTC total addresses,Price
2021-06-10,79403099,165.951
2021-06-11,79498345,166.597
2021-06-12,79591466,161.324
2021-06-13,79673133,160.527
2021-06-14,79760371,175.953
2021-06-15,79858419,174.001
2021-06-16,79950658,166.765
2021-06-17,80041230,169.638
2021-06-18,80130731,156.889
2021-06-19,80216956,158.517
2021-06-20,80293750,148.487
2021-06-21,80375094,134.76
2021-06-22,80466556,117.681
2021-06-23,80554566,127.359
2021-06-24,80641083,134.348
2021-06-25,80729400,127.866
2021-06-26,80812400,123.052
2021-06-27,80890978,127.607
2021-06-28,80975345,136.914
2021-06-29,81068737,147.183
2021-06-30,81165868,136.925
2021-07-01,81255636,136.636
2021-07-02,81347650,134.83
2021-07-03,81434488,140.659
2021-07-04,81516270,145.945
2021-07-05,81598862,137.135
2021-07-06,81697754,137.965
2021-07-07,81791143,139.877
2021-07-08,81890085,131.248
2021-07-09,81985199,134.598
2021-07-10,82082017,132.915
2021-07-11,82172088,135.14
2021-07-12,82263581,138.832
2021-07-13,82353983,133.281
2021-07-14,82444653,130.363
2021-07-15,82531346,125.282
2021-07-16,82622748,124.912
2021-07-17,82715416,119.994
2021-07-18,82787536,117.897
2021-07-19,82891516,112.809
2021-07-20,82989321,109.038
2021-07-21,83076806,116.787
2021-07-22,83161712,121.499
2021-07-23,83246132,118.715
2021-07-24,83327335,125.791
2021-07-25,83403222,124.818
2021-07-26,83487166,137.685
2021-07-27,83578612,133.504
2021-07-28,83665032,137.668
2021-07-29,83757152,140.124
2021-07-30,83844730,137.61
2021-07-31,83935035,143.703
2021-08-01,84019794,145.909
2021-08-02,84110709,143.899
2021-08-03,84212818,138.527
2021-08-04,84315444,142.537
2021-08-05,84467686,140.374
2021-08-06,84627245,149.466
2021-08-07,84776608,154.026
2021-08-08,84909783,150.893
2021-08-09,85042171,164.499
2021-08-10,85199615,162.613
2021-08-11,85366349,172.268
2021-08-12,85520400,163.493
2021-08-13,85674099,175.964
2021-08-14,85820833,181.711
2021-08-15,85951670,180.34
2021-08-16,86090579,182.174
2021-08-17,86209675,176.666
2021-08-18,86416914,172.932
2021-08-19,86532019,170.771
2021-08-20,86667449,182.855
2021-08-21,86825757,182.059
2021-08-22,86934955,182.355
2021-08-23,87073754,186.603
2021-08-24,87252970,176.752
2021-08-25,87541905,177.971
2021-08-26,87754263,168.214
2021-08-27,87947258,174.307
2021-08-28,88145320,173.042
2021-08-29,88311792,174.572
2021-08-30,88491239,171.492
2021-08-31,88692752,170.966
2021-09-01,88872676,176.898
2021-09-02,89084037,182.602
2021-09-03,89314768,206.769
2021-09-04,89526580,216.79
2021-09-05,89754338,224.986
2021-09-06,89994123,221.381
2021-09-07,90285715,180.238
2021-09-08,90514117,181.248
2021-09-09,90749445,186.52
2021-09-10,90953242,175.917
2021-09-11,91133366,184.513
2021-09-12,91299987,184.012
2021-09-13,91458480,180.063
2021-09-14,91678511,184.687
2021-09-15,91910147,184.376
2021-09-16,92196248,189.832
2021-09-17,92443598,181.329
2021-09-18,92683240,181.837
2021-09-19,92892324,178.225
2021-09-20,93105507,160.563
2021-09-21,93299524,159.698
2021-09-22,93503642,159.369
2021-09-23,93678951,159.462
2021-09-24,93905147,147.628
2021-09-25,94058900,152.11
2021-09-26,94244708,152.902
2021-09-27,94469714,150.033
2021-09-28,94692449,144.336
2021-09-29,94944919,147.084
2021-09-30,95148428,152.449
2021-10-01,95365671,165.002
2021-10-02,95601935,172.195
2021-10-03,95866007,169.312
2021-10-04,96108282,162.635
2021-10-05,96322789,168.561
2021-10-06,96537719,181.519
2021-10-07,96749784,179.194
2021-10-08,96951207,180.678
2021-10-09,97157015,179.803
2021-10-10,97343108,180.704
2021-10-11,97559375,182.62
2021-10-12,97825184,171.401
2021-10-13,98178625,174.896
2021-10-14,98579059,181.66
2021-10-15,98966589,185.372
2021-10-16,99299733,187.886
2021-10-17,99443197,183.661
2021-10-18,99597670,183.549
2021-10-19,99763934,185.26
2021-10-20,99960093,203.031
2021-10-21,100251952,199.135
2021-10-22,100525691,193.0
2021-10-23,100860312,195.967
2021-10-24,101178726,189.463
2021-10-25,101489702,196.374
2021-10-26,101804394,192.935
2021-10-27,102102385,182.279
2021-10-28,102398031,187.889
2021-10-29,102659115,194.962
2021-10-30,102913856,192.194
2021-10-31,103140319,189.662
2021-11-01,103413796,194.782
2021-11-02,103798315,202.858
2021-11-03,104149879,201.294
2021-11-04,104399499,199.623
2021-11-05,104576919,198.12
2021-11-06,104886357,195.42
2021-11-07,105231732,199.72
2021-11-08,105573290,219.61
2021-11-09,105938289,265.7
2021-11-10,106285458,287.45
2021-11-11,106637802,264.98
2021-11-12,106980564,251.61
2021-11-13,107328251,261.46
2021-11-14,107641506,257.62
2021-11-15,107980849,268.91
2021-11-16,108214127,235.87
2021-11-17,108389930,227.77
2021-11-18,108547800,214.79
2021-11-19,108706108,218.69
2021-11-20,108900140,214.82
2021-11-21,109064322,224.52
2021-11-22,109231474,216.0
2021-11-23,109421276,213.05
2021-11-24,109618181,210.48
2021-11-25,109821885,227.0
2021-11-26,109994712,196.16
2021-11-27,110147543,197.04
2021-11-28,110284452,190.38
2021-11-29,110413495,199.62
2021-11-30,110577652,210.36
2021-12-01,110778967,215.43
2021-12-02,110972378,204.83
2021-12-03,111170540,198.34
2021-12-04,111364031,159.12
2021-12-05,111537261,150.89
2021-12-06,111702556,151.92
2021-12-07,111868490,163.53
2021-12-08,112006974,166.17
2021-12-09,112149499,155.55
2021-12-10,112292533,151.09
2021-12-11,112432465,158.47
2021-12-12,112565181,156.93
2021-12-13,112729459,147.17
2021-12-14,112909053,148.77
2021-12-15,113097938,143.87
2021-12-16,113287295,154.84
2021-12-17,113486612,146.15
2021-12-18,113693264,148.74
2021-12-19,113884216,155.09
2021-12-20,114068317,148.34
2021-12-21,114263855,152.84
2021-12-22,114456745,157.94
2021-12-23,114636433,157.74
2021-12-24,114816977,162.76
2021-12-25,114962548,163.01
2021-12-26,115100042,155.12
2021-12-27,115241898,159.14
2021-12-28,115392279,151.12
2021-12-29,115529318,150.75
2021-12-30,115668995,148.36
2021-12-31,115817391,150.06
2022-01-01,115943837,149.37
2022-01-02,116092940,151.69
2022-01-03,116248665,148.88
2022-01-04,116410514,150.25
2022-01-05,116567549,148.98
2022-01-06,116731740,135.41
2022-01-07,116892121,131.36
2022-01-08,117052740,131.38
2022-01-09,117205319,129.02
2022-01-10,117358394,124.52
2022-01-11,117521068,128.95
2022-01-12,117690535,136.96
2022-01-13,117861695,136.78
2022-01-14,118041819,144.78
2022-01-15,118207282,149.49
2022-01-16,118357455,145.75
2022-01-17,118505932,148.81
2022-01-18,118675369,141.11
2022-01-19,118834682,136.5
2022-01-20,119006016,142.2
2022-01-21,119158182,124.6
2022-01-22,119299496,105.32
2022-01-23,119437609,107.36
2022-01-24,119573431,103.2
2022-01-25,119707186,107.52
2022-01-26,119868408,111.46
2022-01-27,120049835,107.58
2022-01-28,120232984,107.32
2022-01-29,120427065,108.44
2022-01-30,120570185,110.74
2022-01-31,120732552,108.37
2022-02-01,120948027,111.22
2022-02-02,121158537,110.06
2022-02-03,121384271,108.81
2022-02-04,121558566,114.67
2022-02-05,121733412,123.16
2022-02-06,121890931,122.79
2022-02-07,122050415,133.19
2022-02-08,122222593,133.7
2022-02-09,122399897,138.69
2022-02-10,122576277,140.65
2022-02-11,122747330,131.63
2022-02-12,122917632,123.6
2022-02-13,123070835,128.19
2022-02-14,123232260,125.79
2022-02-15,123409171,131.21
2022-02-16,123623783,127.65
2022-02-17,123800624,123.12
2022-02-18,123988345,115.76
2022-02-19,124156949,116.24
2022-02-20,124327760,110.66
2022-02-21,124493482,111.76
2022-02-22,124664913,105.97
2022-02-23,124815757,109.18
2022-02-24,124993067,98.05
2022-02-25,125160823,106.73
2022-02-26,125331251,110.43
2022-02-27,125488537,108.59
2022-02-28,125649758,109.59
2022-03-01,125840684,112.43
2022-03-02,126003800,110.72
2022-03-03,126172358,109.93
2022-03-04,126344511,104.91
2022-03-05,126512943,103.45
2022-03-06,126677288,102.93
2022-03-07,126829797,103.07
2022-03-08,126998283,100.1
2022-03-09,127160381,108.62
2022-03-10,127321453,102.42
2022-03-11,127477318,103.63
2022-03-12,127653267,105.72
2022-03-13,127812533,105.24
2022-03-14,127981268,104.15
2022-03-15,128158467,104.71
2022-03-16,128337406,108.48
2022-03-17,128504981,110.3
2022-03-18,128689795,110.98
2022-03-19,128893550,113.47
2022-03-20,129078740,112.73
2022-03-21,129242222,114.98
2022-03-22,129424011,120.67
2022-03-23,129578641,122.2
2022-03-24,129731622,124.79
2022-03-25,129884796,124.25
2022-03-26,130024802,123.07
2022-03-27,130165351,125.8
2022-03-28,130316469,131.42
2022-03-29,130486079,128.61
2022-03-30,130655707,131.73
2022-03-31,130819214,123.91
2022-04-01,130977249,124.98
2022-04-02,131140072,125.68
2022-04-03,131286095,127.46
2022-04-04,131433987,123.26
2022-04-05,131608108,124.21
2022-04-06,131777495,116.09
2022-04-07,131944350,113.35
2022-04-08,132113436,113.51
2022-04-09,132284012,110.91
2022-04-10,132447626,112.31
2022-04-11,132600300,103.83
2022-04-12,132827152,104.86
2022-04-13,133024037,110.31
2022-04-14,133206282,107.09
2022-04-15,133371684,112.37
2022-04-16,133534156,111.59
2022-04-17,133678669,113.49
2022-04-18,133821650,106.68
2022-04-19,133983513,113.04
2022-04-20,134158768,111.72
2022-04-21,134334382,112.98
2022-04-22,134512785,106.61
2022-04-23,134666192,106.29
2022-04-24,134802875,104.92
2022-04-25,134949347,102.06
2022-04-26,135102169,100.41
2022-04-27,135248934,100.61
2022-04-28,135394053,101.24
2022-04-29,135549228,101.21
2022-04-30,135707515,100.54
2022-05-01,135858499,98.98
2022-05-02,135995161,100.21
2022-05-03,136140962,101.01
2022-05-04,136277968,102.36
2022-05-05,136423581,98.21
2022-05-06,136570261,95.93
2022-05-07,136720278,96.4
2022-05-08,136858866,93.64
2022-05-09,136982820,84.42
2022-05-10,137126133,81.33
2022-05-11,137258672,74.79
2022-05-12,137411335,65.64
2022-05-13,137600055,71.23
2022-05-14,137757918,64.64
2022-05-15,137897797,67.95
2022-05-16,138039100,66.42
2022-05-17,138201946,71.3
2022-05-18,138354451,67.37
2022-05-19,138500225,72.0
2022-05-20,138578895,67.7
2022-05-21,138578895,69.72
2022-05-22,138578895,69.63
2022-05-23,138578895,70.75
2022-05-24,138578895,70.22
2022-05-25,138578895,70.4
2022-05-26,138578895,69.26
2022-05-27,139594579,62.36
2022-05-28,139737255,63.28
2022-05-29,139876926,63.52
2022-05-30,140006740,66.41
2022-05-31,140152685,68.84
2022-06-01,140297745,66.23
2022-06-02,140439339,63.85
2022-06-03,140582014,61.94
2022-06-04,140717328,63.27
2022-06-05,140848479,63.06
2022-06-06,140978781,64.97
2022-06-07,141115863,62.28
2022-06-08,141240659,62.53
2022-06-09,141361397,61.26
2022-06-10,141485560,57.54
2022-06-11,141610763,52.25
2022-06-12,141719816,51.29
2022-06-13,141832256,43.05
2022-06-14,141953657,45.54
2022-06-15,142071971,44.89
2022-06-16,142183720,45.48
2022-06-17,142299172,45.99
2022-06-18,142415324,45.15
2022-06-19,142519638,51.7
2022-06-20,142637400,52.64
2022-06-21,142761985,54.15
2022-06-22,142879672,51.84
2022-06-23,143000424,54.22
2022-06-24,143129716,55.43
2022-06-25,143246310,55.42
2022-06-26,143357297,57.97
2022-06-27,143469368,55.98
2022-06-28,143590158,54.14
2022-06-29,143705080,53.13
2022-06-30,143819558,51.28
2022-07-01,143933868,50.65
2022-07-02,144046187,50.12
2022-07-03,144151489,49.5
2022-07-04,144248073,51.12
2022-07-05,144350688,48.27
2022-07-06,144460743,49.87
2022-07-07,144632997,51.2
2022-07-08,144763262,52.11
2022-07-09,144882280,52.28
2022-07-10,144982292,52.07
2022-07-11,145086220,50.51
2022-07-12,145205146,48.45
2022-07-13,145317501,47.87
2022-07-14,145434031,49.99
2022-07-15,145559096,51.65
2022-07-16,145690822,52.37
2022-07-17,145794666,55.36
2022-07-18,145903674,59.1
2022-07-19,146019404,57.98
2022-07-20,146137140,60.96
2022-07-21,146255620,56.53
2022-07-22,146381006,57.16
2022-07-23,146507236,55.61
2022-07-24,146632598,58.12
2022-07-25,146757416,56.49
2022-07-26,146892038,52.14
2022-07-27,147013529,54.12
2022-07-28,147157620,61.94
2022-07-29,147308087,61.73
2022-07-30,147451659,63.3
2022-07-31,147587107,61.55
2022-08-01,147718509,59.81
2022-08-02,147866883,58.82
2022-08-03,148000223,59.31
2022-08-04,148143737,59.51
2022-08-05,148301119,60.97
2022-08-06,148483398,61.44
2022-08-07,148639201,61.29
2022-08-08,148792740,62.88
2022-08-09,148947589,58.87
2022-08-10,149116635,61.89
2022-08-11,149279329,62.1
2022-08-12,149438493,61.71
2022-08-13,149606313,65.21
2022-08-14,149758612,65.27
2022-08-15,149907497,61.75
2022-08-16,150056094,61.24
2022-08-17,150194292,60.25
2022-08-18,150339712,61.16
2022-08-19,150474123,54.91
2022-08-20,150621884,54.94
2022-08-21,150794666,54.93
2022-08-22,150936683,57.08
2022-08-23,151079496,56.64
2022-08-24,151255537,57.26
2022-08-25,151394671,56.65
2022-08-26,151509824,54.34
2022-08-27,151637149,52.54
2022-08-28,151775146,55.51
2022-08-29,151919921,55.92
2022-08-30,152074854,53.06
2022-08-31,152232173,53.87
2022-09-01,152406761,54.94
2022-09-02,152573612,61.6
2022-09-03,152749306,60.5
2022-09-04,152902103,59.1
2022-09-05,153066076,60.37
2022-09-06,153213735,59.14
2022-09-07,153384401,55.2
2022-09-08,153542299,57.16
2022-09-09,153762593,60.93
2022-09-10,153935435,64.08
2022-09-11,154061024,62.76
2022-09-12,154187577,60.8
2022-09-13,154363299,61.84
2022-09-14,154534082,60.39
2022-09-15,154665290,57.62
2022-09-16,154787728,55.76
2022-09-17,154905442,57.63
2022-09-18,155012196,56.45
2022-09-19,155116425,51.99
2022-09-20,155230328,52.52
2022-09-21,155340972,53.25
2022-09-22,155456764,52.69
2022-09-23,155587220,52.32
2022-09-24,155715552,55.02
2022-09-25,155834433,54.03
2022-09-26,155995803,53.1
2022-09-27,156212208,54.34
2022-09-28,156418805,53.47
2022-09-29,156521957,53.4
2022-09-30,156635578,54.46
2022-10-01,156753790,53.45
2022-10-02,156863994,52.6
2022-10-03,156968139,53.43
2022-10-04,157080066,54.6
2022-10-05,157190088,53.99
2022-10-06,157304089,54.33
2022-10-07,157417218,52.71
2022-10-08,157532495,53.19
2022-10-09,157633410,53.65
2022-10-10,157734659,53.38
2022-10-11,157846791,52.42
2022-10-12,157964083,52.26
2022-10-13,158083067,50.33
2022-10-14,158210281,51.26
2022-10-15,158335054,51.45
2022-10-16,158447272,50.92
2022-10-17,158552803,51.82
2022-10-18,158669048,51.35
2022-10-19,158797527,51.6
2022-10-20,158918271,51.83
2022-10-21,159037482,51.5
2022-10-22,159158101,52.2
2022-10-23,159267367,52.33
2022-10-24,159370601,52.53
2022-10-25,159486629,53.79
2022-10-26,159607968,56.84
2022-10-27,159724916,55.36
2022-10-28,159845606,54.69
2022-10-29,159970877,56.19
2022-10-30,160082166,55.49
2022-10-31,160193393,54.44
2022-11-01,160319543,54.81
2022-11-02,160443151,60.87
2022-11-03,160564857,61.3
2022-11-04,160689091,67.86
2022-11-05,160813621,71.04
2022-11-06,160926734,69.17
2022-11-07,161036755,69.46
2022-11-08,161157340,66.31
2022-11-09,161278175,54.49
2022-11-10,161402998,59.17
2022-11-11,161571130,60.03
2022-11-12,161763103,59.84
2022-11-13,161933816,58.15
2022-11-14,162094914,56.83
2022-11-15,162239157,58.91
2022-11-16,162366023,57.42
2022-11-17,162499271,59.15
2022-11-18,162641050,62.58
2022-11-19,162774251,63.13
2022-11-20,162898977,61.9
2022-11-21,163023852,61.46
2022-11-22,163152151,70.27
2022-11-23,163284350,78.55
2022-11-24,163410515,78.64
2022-11-25,163543766,76.1
2022-11-26,163675878,76.42
2022-11-27,163799020,76.54
2022-11-28,163924471,71.12
2022-11-29,164054500,75.52
2022-11-30,164205086,77.62
2022-12-01,164351608,77.03
2022-12-02,164507820,76.32
2022-12-03,164657097,76.46
2022-12-04,164782043,76.43
2022-12-05,164902396,81.72
2022-12-06,165035356,79.53
2022-12-07,165160708,76.75
2022-12-08,165282664,76.13
2022-12-09,165423372,76.81
2022-12-10,165572841,77.32
2022-12-11,165702752,77.4
2022-12-12,165827278,75.04
2022-12-13,165979417,78.08
2022-12-14,166180096,78.48
2022-12-15,166368057,73.95
2022-12-16,166570666,68.48
2022-12-17,166774143,64.22
2022-12-18,166868260,64.38
2022-12-19,166949080,63.17
2022-12-20,167086887,65.1
2022-12-21,167240447,65.81
2022-12-22,167372046,64.77
2022-12-23,167506427,65.65
2022-12-24,167641388,65.76
2022-12-25,167762372,65.94
2022-12-26,167892029,69.86
2022-12-27,168025589,69.87
2022-12-28,168163789,67.42
2022-12-29,168303758,66.94
2022-12-30,168445924,67.71
2022-12-31,168588040,70.05
2023-01-01,168710667,70.36
2023-01-02,168835922,75.26
2023-01-03,168966433,74.52
2023-01-04,169100529,76.16
2023-01-05,169255707,74.35
2023-01-06,169389620,75.23
2023-01-07,169520037,75.92
2023-01-08,169641089,76.76
2023-01-09,169763945,82.74
2023-01-10,169894044,80.83
2023-01-11,170024451,80.75
2023-01-12,170156368,83.26
2023-01-13,170298505,85.21
2023-01-14,170441996,88.63
2023-01-15,170573629,88.41
2023-01-16,170707054,86.2
2023-01-17,170846249,86.3
2023-01-18,170980460,84.86
2023-01-19,171072528,83.39
2023-01-20,171193103,84.75
2023-01-21,171332559,88.83
2023-01-22,171462480,88.76
2023-01-23,171592645,90.49
2023-01-24,171724976,89.78
2023-01-25,171853158,87.32
2023-01-26,171985985,88.04
2023-01-27,172121490,87.46
2023-01-28,172251819,88.06
2023-01-29,172378442,95.4
2023-01-30,172494528,92.12
2023-01-31,172587612,95.09
2023-02-01,172700147,94.25
2023-02-02,172878271,100.45
2023-02-03,173030528,99.13
2023-02-04,173161615,99.71
2023-02-05,173276551,96.81
2023-02-06,173380036,96.95
2023-02-07,173535815,98.49
2023-02-08,173770742,98.72
2023-02-09,174004336,96.5
2023-02-10,174244948,91.97
2023-02-11,174426616,93.72
2023-02-12,174556167,93.53
2023-02-13,174674380,91.03
2023-02-14,174822207,94.3
2023-02-15,174943705,97.44
2023-02-16,175062107,103.47
2023-02-17,175186328,99.36
2023-02-18,175322571,100.08
2023-02-19,175435503,100.34
2023-02-20,175540064,96.88
2023-02-21,175656142,93.37
2023-02-22,175798716,91.99
2023-02-23,175924400,94.34
2023-02-24,176049082,91.91
2023-02-25,176184463,91.44
2023-02-26,176311061,93.98
2023-02-27,176441178,94.65
2023-02-28,176569805,95.59
2023-03-01,176733917,97.51
2023-03-02,176967617,94.61
2023-03-03,177134379,89.4
2023-03-04,177314543,89.64
2023-03-05,177438840,90.51
2023-03-06,177578038,88.75
2023-03-07,177715685,86.16
2023-03-08,177901140,84.67
2023-03-09,178025695,83.96
2023-03-10,178160083,70.78
2023-03-11,178295449,67.25
2023-03-12,178418483,68.45
2023-03-13,178532738,81.48
2023-03-14,178723592,87.88
2023-03-15,178918345,78.26
2023-03-16,179076743,79.31
2023-03-17,179243690,81.71
2023-03-18,179380078,84.74
2023-03-19,179500699,85.04
2023-03-20,179616749,81.71
2023-03-21,179740614,81.85
2023-03-22,179864934,81.11
2023-03-23,179992542,93.23
2023-03-24,180120181,91.49
2023-03-25,180253759,92.7
2023-03-26,180365456,92.93
2023-03-27,180471286,89.08
2023-03-28,180590814,87.28
2023-03-29,180708758,91.61
2023-03-30,180828538,89.2
2023-03-31,180953868,89.49
2023-04-01,181075718,93.0
2023-04-02,181182590,92.46
2023-04-03,181285803,92.19
2023-04-04,181400077,92.83
2023-04-05,181516402,92.21
2023-04-06,181632200,91.4
2023-04-07,181743871,90.64
2023-04-08,181855537,90.47
2023-04-09,181957022,89.46
2023-04-10,182057683,92.35
2023-04-11,182169621,95.07
2023-04-12,182283816,92.09
2023-04-13,182400594,94.32
2023-04-14,182519149,94.17
2023-04-15,182638658,96.29
2023-04-16,182745837,101.23
2023-04-17,182847934,99.34
2023-04-18,182954626,101.14
2023-04-19,183061405,94.29
2023-04-20,183167815,89.99
2023-04-21,183274714,88.97
2023-04-22,183380842,86.82
2023-04-23,183478670,85.96
2023-04-24,183573075,87.02
2023-04-25,183676499,88.97
2023-04-26,183781181,92.42
2023-04-27,183888506,89.02
2023-04-28,184004292,88.74
2023-04-29,184119029,90.64
2023-04-30,184228028,91.02
2023-05-01,184337027,86.85
2023-05-02,184458555,88.35
2023-05-03,184637198,86.0
2023-05-04,184840318,87.8
2023-05-05,185103661,88.28
2023-05-06,185472153,82.31
2023-05-07,185716003,84.07
2023-05-08,186076162,81.2
2023-05-09,186497478,78.41
2023-05-10,186978995,81.35
2023-05-11,187392988,80.99
2023-05-12,187777964,78.7
2023-05-13,188085451,80.35
2023-05-14,188450566,83.62
2023-05-15,188875851,88.19
2023-05-16,189215755,89.79
2023-05-17,189547469,92.09
2023-05-18,189733316,91.59
2023-05-19,189961375,92.26
2023-05-20,190151122,92.01
2023-05-21,190370562,91.87
2023-05-22,190570405,91.11
2023-05-23,190786582,91.63
2023-05-24,190996452,85.95
2023-05-25,191326178,84.58
2023-05-26,191622371,87.85
2023-05-27,191922112,87.82
2023-05-28,192093464,89.32
2023-05-29,192284637,90.79
2023-05-30,192456156,91.88
2023-05-31,192643131,88.75
2023-06-01,192792250,94.94
2023-06-02,192940853,94.66
2023-06-03,193099283,96.36
2023-06-04,193233516,95.56
2023-06-05,193388470,86.38
2023-06-06,193615060,88.36
2023-06-07,193835483,87.81
2023-06-08,194037774,88.87
2023-06-09,194246974,89.26
2023-06-10,194426540,75.95
2023-06-11,194573568,77.23
2023-06-12,194710507,76.74
2023-06-13,194850075,76.72
2023-06-14,195001434,77.44
2023-06-15,195182506,73.57
2023-06-16,195360470,75.57
2023-06-17,195545006,76.81
2023-06-18,195769645,77.57
2023-06-19,195890087,76.71
2023-06-20,196026532,76.5
2023-06-21,196167930,84.58
2023-06-22,196294768,85.47
2023-06-23,196405780,88.51
2023-06-24,196526522,87.61
2023-06-25,196626252,88.09
2023-06-26,196727935,88.68
2023-06-27,196839224,87.54
2023-06-28,196952986,85.83
2023-06-29,197084871,84.47
2023-06-30,197221992,97.26
2023-07-01,197351292,105.27
2023-07-02,197468383,111.92
2023-07-03,197589210,109.73
2023-07-04,197709481,106.93
2023-07-05,197824736,99.62
2023-07-06,197933137,98.73
2023-07-07,198042925,97.34
2023-07-08,198168136,98.16
2023-07-09,198290154,96.87
2023-07-10,198392529,95.33
2023-07-11,198495991,96.64
2023-07-12,198599557,95.61
2023-07-13,198714153,103.02
2023-07-14,198831474,100.98
2023-07-15,198946092,94.48
2023-07-16,199065385,94.85
2023-07-17,199165889,91.6
2023-07-18,199273749,91.18
2023-07-19,199379488,92.64
2023-07-20,199487713,92.17
2023-07-21,199596158,92.55
2023-07-22,199707929,93.96
2023-07-23,199815966,92.12
2023-07-24,199918501,88.74
2023-07-25,200036372,89.08
2023-07-26,200182922,89.57
2023-07-27,200313564,90.76
2023-07-28,200435038,91.56
2023-07-29,200553374,91.06
2023-07-30,200661284,94.59
2023-07-31,200763402,92.17
2023-08-01,200873725,93.1
2023-08-02,200985988,88.91
2023-08-03,201108003,86.33
2023-08-04,201235243,83.27
2023-08-05,201349932,82.61
2023-08-06,201459118,82.07
2023-08-07,201570273,81.58
2023-08-08,201691641,84.09
2023-08-09,201807378,83.6
2023-08-10,201926373,83.36
2023-08-11,202041765,82.94
2023-08-12,202160442,83.57
2023-08-13,202273074,82.95
2023-08-14,202386092,82.78
2023-08-15,202492851,81.28
2023-08-16,202596577,77.88
2023-08-17,202701092,73.23
2023-08-18,202811652,64.44
2023-08-19,202918413,64.36
2023-08-20,203020611,64.44
2023-08-21,203118993,64.96
2023-08-22,203225764,65.83
2023-08-23,203327622,65.28
2023-08-24,203427709,64.34
2023-08-25,203532594,64.78
2023-08-26,203645862,65.19
2023-08-27,203748074,65.56
2023-08-28,203844599,65.17
2023-08-29,203947026,68.75
2023-08-30,204051935,67.06
2023-08-31,204157680,66.1
2023-09-01,204267095,63.23
2023-09-02,204381342,64.34
2023-09-03,204488394,63.81
2023-09-04,204586647,63.5
2023-09-05,204683749,63.08
2023-09-06,204782651,62.91
2023-09-07,204879944,62.84
2023-09-08,204982713,62.64
2023-09-09,205085940,63.05
2023-09-10,205181292,60.91
2023-09-11,205285084,59.37
2023-09-12,205387181,60.52
2023-09-13,205482609,61.65
2023-09-14,205580630,63.09
2023-09-15,205686510,64.31
2023-09-16,205792907,64.57
2023-09-17,205888283,64.28
2023-09-18,205982150,66.84
2023-09-19,206079884,68.19
2023-09-20,206182298,64.8
2023-09-21,206282137,64.53
2023-09-22,206387053,64.56
2023-09-23,206491828,64.78
2023-09-24,206590623,64.68
2023-09-25,206687366,64.68
2023-09-26,206786839,63.96
2023-09-27,206885525,63.57
2023-09-28,206987705,64.8
2023-09-29,207095175,65.7
2023-09-30,207203404,66.29
2023-10-01,207302567,66.88
2023-10-02,207400820,66.65
2023-10-03,207502960,65.68
2023-10-04,207604897,63.99
2023-10-05,207705993,64.25
2023-10-06,207810524,65.67
2023-10-07,207915703,65.43
2023-10-08,208012730,65.43
2023-10-09,208105565,63.03
2023-10-10,208199595,63.21
2023-10-11,208295983,61.51
2023-10-12,208394340,61.04
2023-10-13,208500906,61.35
2023-10-14,208607792,61.83
2023-10-15,208703478,61.66
2023-10-16,208797827,63.56
2023-10-17,208895603,62.38
2023-10-18,208991405,61.51
2023-10-19,209088449,61.6
2023-10-20,209193902,63.47
2023-10-21,209298047,64.87
2023-10-22,209394440,64.74
2023-10-23,209490878,65.96
2023-10-24,209593916,68.48
2023-10-25,209697756,69.96
2023-10-26,209808593,67.93
2023-10-27,209915280,67.93
2023-10-28,210022319,68.09
2023-10-29,210121012,68.91
2023-10-30,210219095,69.49
2023-10-31,210324306,68.58
2023-11-01,210431716,66.85
2023-11-02,210539724,68.79
2023-11-03,210651083,69.32
2023-11-04,210761283,69.08
2023-11-05,210864757,70.5
2023-11-06,210964798,73.67
2023-11-07,211066267,71.91
2023-11-08,211170078,73.23
2023-11-09,211277406,74.77
2023-11-10,211462849,71.87
2023-11-11,211614976,74.58
2023-11-12,211748949,75.11
2023-11-13,211975795,73.41
2023-11-14,212586955,71.17
2023-11-15,212718996,72.17
2023-11-16,212851736,71.53
2023-11-17,212989111,68.69
2023-11-18,213122675,69.78
2023-11-19,213244736,69.44
2023-11-20,213370186,70.52
2023-11-21,213501565,69.46
2023-11-22,213630713,67.42
2023-11-23,213762693,68.59
2023-11-24,213891985,70.59
2023-11-25,214021385,71.62
2023-11-26,214142601,70.26
2023-11-27,214267971,68.4
2023-11-28,214397981,69.01
2023-11-29,214534186,69.62
2023-11-30,214674032,69.23
2023-12-01,214822734,71.42
2023-12-02,214987268,71.89
2023-12-03,215142997,71.8
2023-12-04,215285877,72.43
2023-12-05,215492685,72.41
2023-12-06,215867073,73.38
2023-12-07,216179193,73.38
2023-12-08,216693272,75.99
2023-12-09,216887596,77.72
2023-12-10,217047698,78.21
2023-12-11,217258277,72.4
2023-12-12,217585477,71.9
2023-12-13,217853730,72.59
2023-12-14,218090932,71.93
2023-12-15,218379531,71.24
2023-12-16,218630182,71.97
2023-12-17,218906194,72.6
2023-12-18,219282518,69.37
2023-12-19,219938601,71.09
2023-12-20,220679289,71.76
2023-12-21,221203879,70.13
2023-12-22,221733202,72.05
2023-12-23,222454906,72.07
2023-12-24,222845758,72.14
2023-12-25,223209065,72.54
2023-12-26,223569102,72.94
2023-12-27,223853820,75.72
2023-12-28,224177270,75.22
