Time,LTC full node data size,Price
2017-12-20,9253.72838600,314.6211853
2017-12-21,9345.73899700,317.46160889
2017-12-22,9409.35952800,264.93188477
2017-12-23,9458.70871200,288.26568604
2017-12-24,9503.94395400,275.97991943
2017-12-25,9539.09400700,273.38989258
2017-12-26,9578.74491700,286.50396729
2017-12-27,9620.65002400,272.17391968
2017-12-28,9667.11702900,249.93048096
2017-12-29,9718.17700200,245.50190735
2017-12-30,9783.78300000,218.96333313
2017-12-31,9865.99367000,232.09605408
2018-01-01,9902.53749900,229.03265381
2018-01-02,9951.70773700,255.68389893
2018-01-03,10019.82489500,245.36801147
2018-01-04,10125.65697600,241.36987305
2018-01-05,10245.20049000,249.27061462
2018-01-06,10324.98996000,296.4541626
2018-01-07,10400.42351500,288.45059204
2018-01-08,10464.46171600,255.76348877
2018-01-09,10528.35533400,247.03656006
2018-01-10,10593.88020300,250.51753235
2018-01-11,10648.30354600,229.36582947
2018-01-12,10699.30940400,236.85592651
2018-01-13,10746.03864600,259.19293213
2018-01-14,10800.85473800,238.675354
2018-01-15,10840.07235900,232.77392578
2018-01-16,10886.08831500,188.33052063
2018-01-17,10937.88485200,186.51567078
2018-01-18,10986.26858800,192.8367157
2018-01-19,11022.63519000,192.96372986
2018-01-20,11054.01367800,211.01791382
2018-01-21,11082.04901600,190.42089844
2018-01-22,11110.01911600,180.00779724
2018-01-23,11140.04509700,177.80709839
2018-01-24,11168.27430700,179.98675537
2018-01-25,11195.88791900,180.27238464
2018-01-26,11225.02325500,176.73376465
2018-01-27,11249.54221900,180.8855896
2018-01-28,11292.11483500,193.86517334
2018-01-29,11318.01308300,181.66374207
2018-01-30,11342.33898700,165.27568054
2018-01-31,11370.59737900,163.35067749
2018-02-01,11397.07927000,142.29734802
2018-02-02,11428.96705100,131.37886047
2018-02-03,11453.15760900,160.25027466
2018-02-04,11478.39623600,148.0249939
2018-02-05,11507.33313100,125.33000183
2018-02-06,11537.18048800,142.99075317
2018-02-07,11563.52008300,138.20275879
2018-02-08,11583.63214500,149.4662323
2018-02-09,11603.24123800,163.94987488
2018-02-10,11641.02682300,155.59309387
2018-02-11,11660.04286700,148.9903717
2018-02-12,11679.40331500,161.5657959
2018-02-13,11703.13298300,159.55366516
2018-02-14,11732.31990200,213.35919189
2018-02-15,11774.22075300,225.42602539
2018-02-16,11801.20155800,230.12406921
2018-02-17,11831.67089400,229.46470642
2018-02-18,11867.77310400,215.73602295
2018-02-19,11904.02519100,223.05722046
2018-02-20,11932.82348800,232.85058594
2018-02-21,11960.05706900,213.35165405
2018-02-22,11983.49353100,195.30804443
2018-02-23,12016.93701100,209.30857849
2018-02-24,12037.22577800,209.42205811
2018-02-25,12054.99435300,220.47496033
2018-02-26,12076.56660200,220.96203613
2018-02-27,12100.04383300,216.59889221
2018-02-28,12124.29679000,202.89456177
2018-03-01,12158.49004200,209.75010681
2018-03-02,12180.06716600,212.55561829
2018-03-03,12199.15059300,210.64260864
2018-03-04,12217.16556000,213.79911804
2018-03-05,12236.49936100,211.17532349
2018-03-06,12256.25620200,196.60105896
2018-03-07,12275.55753100,185.83920288
2018-03-08,12324.78369900,176.51057434
2018-03-09,12344.94358700,187.16818237
2018-03-10,12363.76852700,177.73243713
2018-03-11,12380.75891700,188.94561768
2018-03-12,12399.45333600,178.23370361
2018-03-13,12422.63073000,175.7815094
2018-03-14,12440.63892500,161.1005249
2018-03-15,12463.22258700,164.47570801
2018-03-16,12482.53556900,165.44984436
2018-03-17,12501.19364100,152.96885681
2018-03-18,12519.76333000,154.07441711
2018-03-19,12540.26079100,161.14227295
2018-03-20,12558.45798600,168.81692505
2018-03-21,12576.86784300,169.051651
2018-03-22,12593.90304500,163.671875
2018-03-23,12611.51369000,167.83248901
2018-03-24,12627.25843600,159.63134766
2018-03-25,12641.71929600,160.08357239
2018-03-26,12658.15591200,149.22071838
2018-03-27,12675.05018300,135.77914429
2018-03-28,12691.31344900,131.74746704
2018-03-29,12711.83401900,114.6789856
2018-03-30,12730.24057700,118.59764862
2018-03-31,12746.02683900,116.60714722
2018-04-01,12759.05150100,115.22244263
2018-04-02,12775.77122000,119.30571747
2018-04-03,12798.13028200,134.4697113
2018-04-04,12815.30932100,118.41205597
2018-04-05,12829.62243500,119.13056946
2018-04-06,12846.90740800,113.15540314
2018-04-07,12862.15158500,116.25991821
2018-04-08,12875.16533400,117.67070007
2018-04-09,12892.17018600,114.99025726
2018-04-10,12908.45917000,114.2631073
2018-04-11,12925.68416500,118.29071045
2018-04-12,12943.79903600,129.33460999
2018-04-13,12963.53183200,125.35400391
2018-04-14,12981.38149600,126.29407501
2018-04-15,12997.47689900,132.04464722
2018-04-16,13015.90466600,128.33465576
2018-04-17,13035.02486300,132.92796326
2018-04-18,13059.65156800,139.99690247
2018-04-19,13078.06449900,146.29951477
2018-04-20,13097.83545500,155.53742981
2018-04-21,13117.22682700,148.93365479
2018-04-22,13133.28275500,146.77403259
2018-04-23,13151.40940400,152.25152588
2018-04-24,13173.17114800,165.78063965
2018-04-25,13194.98996700,144.76379395
2018-04-26,13213.18040200,153.67900085
2018-04-27,13232.00929900,145.90524292
2018-04-28,13250.54168200,152.29574585
2018-04-29,13269.06734800,153.63117981
2018-04-30,13288.48074100,148.47686768
2018-05-01,13308.11702100,148.48783875
2018-05-02,13329.59730400,151.57743835
2018-05-03,13356.16683900,161.45916748
2018-05-04,13379.51924400,168.78752136
2018-05-05,13402.48991200,177.76191711
2018-05-06,13421.94447200,171.8000946
2018-05-07,13442.89542500,164.87931824
2018-05-08,13463.52670800,159.61653137
2018-05-09,13483.43316000,157.05522156
2018-05-10,13502.76198600,149.86882019
2018-05-11,13523.37135500,137.11721802
2018-05-12,13542.14603400,141.88166809
2018-05-13,13557.49777500,144.58836365
2018-05-14,13578.11409300,147.71366882
2018-05-15,13597.72500400,139.8802948
2018-05-16,13618.19145700,139.26834106
2018-05-17,13636.93539000,132.77279663
2018-05-18,13656.21626200,136.0566864
2018-05-19,13674.54738700,135.32019043
2018-05-20,13689.02244200,139.69790649
2018-05-21,13707.52176900,134.50915527
2018-05-22,13727.91020000,128.67610168
2018-05-23,13748.69622700,119.31352234
2018-05-24,13767.70948700,122.61277008
2018-05-25,13785.71911200,119.44171143
2018-05-26,13802.90547100,118.27654266
2018-05-27,13823.40056400,117.99217987
2018-05-28,13839.88748300,111.59846497
2018-05-29,13857.52797800,119.56789398
2018-05-30,13875.80537900,117.53327179
2018-05-31,13893.69275900,118.07437134
2018-06-01,13910.85288700,119.91481018
2018-06-02,13926.63634600,123.30738068
2018-06-03,13940.38463200,125.21059418
2018-06-04,13956.95213800,119.9028244
2018-06-05,13971.99935200,121.7009201
2018-06-06,13987.36241600,121.18291473
2018-06-07,14002.42405200,121.42565918
2018-06-08,14017.91770300,120.08380127
2018-06-09,14031.14546900,117.74104309
2018-06-10,14049.55308600,107.0436554
2018-06-11,14066.67143300,107.51566315
2018-06-12,14083.59566300,100.75189209
2018-06-13,14101.63930700,94.07556152
2018-06-14,14119.92003300,101.15432739
2018-06-15,14136.84569400,96.67602539
2018-06-16,14150.23179500,97.5769577
2018-06-17,14161.79048600,96.10256195
2018-06-18,14176.48475700,98.81898499
2018-06-19,14191.55076400,98.83772278
2018-06-20,14205.83698000,97.99350739
2018-06-21,14221.42163900,96.92549896
2018-06-22,14238.86631100,85.07587433
2018-06-23,14252.93183200,82.60365295
2018-06-24,14267.12173000,80.77709198
2018-06-25,14282.18742100,81.83342743
2018-06-26,14296.53156800,76.86671448
2018-06-27,14314.16326700,80.65969086
2018-06-28,14341.54107900,74.92980194
2018-06-29,14357.36141000,78.76889801
2018-06-30,14372.69451300,81.37400055
2018-07-01,14386.04311400,80.24289703
2018-07-02,14401.13217100,85.25710297
2018-07-03,14419.94019400,85.1013031
2018-07-04,14435.63517700,85.4940033
2018-07-05,14450.02924800,83.76000214
2018-07-06,14464.66853200,83.37809753
2018-07-07,14478.88477900,86.20189667
2018-07-08,14496.04308000,82.39600372
2018-07-09,14512.68839000,80.85759735
2018-07-10,14531.18175000,76.08350372
2018-07-11,14546.60167000,78.69989777
2018-07-12,14561.47283500,76.80860138
2018-07-13,14576.17310600,76.94249725
2018-07-14,14590.74412000,76.72239685
2018-07-15,14604.36889600,78.93900299
2018-07-16,14619.40216300,84.59590149
2018-07-17,14636.71846500,89.80609894
2018-07-18,14654.57685500,86.96209717
2018-07-19,14670.07715800,86.66770172
2018-07-20,14686.20342700,82.75460052
2018-07-21,14700.17658600,84.46389771
2018-07-22,14712.29841500,83.15619659
2018-07-23,14728.35489000,82.43319702
2018-07-24,14745.22830100,89.28520203
2018-07-25,14761.38054700,86.28170013
2018-07-26,14778.33465800,84.02749634
2018-07-27,14793.78311100,84.46360016
2018-07-28,14807.22398700,83.62400055
2018-07-29,14820.14860200,84.08409882
2018-07-30,14834.92170700,82.84992218
2018-07-31,14851.82038200,79.70233917
2018-08-01,14866.85028100,77.85562134
2018-08-02,14882.76151300,76.13884735
2018-08-03,14899.43551700,77.53546906
2018-08-04,14914.39362100,73.19874573
2018-08-05,14927.83176700,74.58943176
2018-08-06,14942.71522300,73.88834381
2018-08-07,14959.23525100,68.17033386
2018-08-08,14980.00278700,62.49041748
2018-08-09,15001.98777000,63.98079681
2018-08-10,15017.71590200,59.39398193
2018-08-11,15033.23042000,58.35907364
2018-08-12,15046.51321900,59.32814026
2018-08-13,15061.31887400,56.84819412
2018-08-14,15079.09453600,54.55944061
2018-08-15,15095.49934800,54.50038528
2018-08-16,15110.35533800,55.36187363
2018-08-17,15127.91062100,61.51442719
2018-08-18,15142.35696100,57.27571106
2018-08-19,15167.93184600,57.93895721
2018-08-20,15181.78999800,53.99618149
2018-08-21,15197.96755800,56.35017776
2018-08-22,15212.07315200,55.3186264
2018-08-23,15227.06154000,57.54343414
2018-08-24,15242.08617200,57.9297905
2018-08-25,15255.83323900,57.90793991
2018-08-26,15268.58569700,57.33408737
2018-08-27,15282.47841500,60.24992752
2018-08-28,15300.03926200,63.02436447
2018-08-29,15316.40533100,61.76724243
2018-08-30,15331.40885300,60.31515121
2018-08-31,15346.96267300,61.92552185
2018-09-01,15362.73891400,65.9509964
2018-09-02,15377.82243200,65.64940643
2018-09-03,15397.44181300,65.37324524
2018-09-04,15422.79126400,67.70993042
2018-09-05,15444.68596900,58.43767166
2018-09-06,15461.32191700,57.48624039
2018-09-07,15476.44553800,56.19777679
2018-09-08,15492.41210700,53.24457932
2018-09-09,15507.08641400,54.92422104
2018-09-10,15522.19073800,54.59576797
2018-09-11,15538.75661300,52.36729431
2018-09-12,15555.01890400,51.65664291
2018-09-13,15570.79437300,54.53636551
2018-09-14,15586.21920400,56.57648468
2018-09-15,15601.54717100,56.71314621
2018-09-16,15614.30886900,56.97270584
2018-09-17,15628.58377500,52.54053879
2018-09-18,15644.51020300,54.09716034
2018-09-19,15659.20571200,54.33453369
2018-09-20,15677.33333800,56.63444901
2018-09-21,15702.13836800,60.72281265
2018-09-22,15719.40130300,60.43655396
2018-09-23,15735.10672100,61.36636734
2018-09-24,15752.47165400,57.9691391
2018-09-25,15770.80508000,57.53763962
2018-09-26,15788.92835500,57.39550781
2018-09-27,15808.03938800,62.97942352
2018-09-28,15836.82702500,61.89505005
2018-09-29,15853.24287200,61.60691452
2018-09-30,15873.05472600,61.141922
2018-10-01,15888.31860500,60.20808411
2018-10-02,15904.95000900,59.70538712
2018-10-03,15920.22821900,57.47750092
2018-10-04,15935.44492800,58.27949142
2018-10-05,15949.18564400,58.76616669
2018-10-06,15964.07710400,57.84413528
2018-10-07,15977.99295100,58.16029739
2018-10-08,15993.38170300,59.41261292
2018-10-09,16008.13749500,58.71328735
2018-10-10,16021.63655600,57.98184967
2018-10-11,16040.00068000,51.23303223
2018-10-12,16054.63808900,53.55169296
2018-10-13,16067.96061000,53.45175171
2018-10-14,16079.91354700,52.18744278
2018-10-15,16094.56814100,54.87961578
2018-10-16,16113.88914700,54.06818771
2018-10-17,16146.43121900,53.67214584
2018-10-18,16203.09439900,52.52694702
2018-10-19,16255.89875400,53.02005768
2018-10-20,16327.76672500,53.3628006
2018-10-21,16347.97724600,52.91576767
2018-10-22,16368.20431200,52.20391464
2018-10-23,16393.68014800,52.54134369
2018-10-24,16418.70764800,52.51504898
2018-10-25,16444.02269300,52.23455811
2018-10-26,16465.11402900,52.09885025
2018-10-27,16480.80875400,51.93198013
2018-10-28,16495.03595600,51.93747711
2018-10-29,16510.63095600,49.0713501
2018-10-30,16526.99531700,49.23905182
2018-10-31,16544.25625300,49.44153595
2018-11-01,16560.68196100,50.27194977
2018-11-02,16580.52184400,51.33067322
2018-11-03,16595.56249800,50.97339249
2018-11-04,16610.33526300,53.61246872
2018-11-05,16631.38585500,53.54633331
2018-11-06,16649.06210500,55.94512939
2018-11-07,16666.54389800,54.18889999
2018-11-08,16683.36811500,52.37338257
2018-11-09,16699.40900200,51.89597321
2018-11-10,16715.21320100,52.40182114
2018-11-11,16735.65007000,51.36494446
2018-11-12,16761.52339300,50.6481781
2018-11-13,16778.05405900,49.69655228
2018-11-14,16794.65894300,43.61079025
2018-11-15,16812.61878800,43.94825745
2018-11-16,16828.16136900,42.45885849
2018-11-17,16842.49367500,41.92887115
2018-11-18,16857.16447400,42.32789612
2018-11-19,16873.58834100,36.64110947
2018-11-20,16892.72829700,33.04422379
2018-11-21,16912.30412900,34.67059708
2018-11-22,16928.26682000,32.19512177
2018-11-23,16943.13512200,32.15971375
2018-11-24,16957.43420900,29.21774292
2018-11-25,16972.80296500,30.8921833
2018-11-26,16988.95451700,29.4109745
2018-11-27,17004.15865000,31.06882858
2018-11-28,17020.27204900,34.62661743
2018-11-29,17038.15763700,33.79744705
2018-11-30,17054.68560600,32.06476282
2018-12-01,17070.83891800,34.34073612
2018-12-02,17084.72285500,33.7131504
2018-12-03,17100.51630300,31.07280128
2018-12-04,17114.46930600,31.18612412
2018-12-05,17129.09760900,29.29523912
2018-12-06,17144.61902600,26.94365995
2018-12-07,17160.75662900,25.27258518
2018-12-08,17175.99833600,24.86401802
2018-12-09,17189.49443800,25.94702298
2018-12-10,17207.35021400,24.61779979
2018-12-11,17222.61074900,23.80238432
2018-12-12,17239.27415800,24.49382989
2018-12-13,17255.07344200,23.66886222
2018-12-14,17269.76617500,23.46432964
2018-12-15,17305.74010100,23.78242352
2018-12-16,17319.63193400,25.59721028
2018-12-17,17335.36359500,29.2688896
2018-12-18,17350.83835900,30.14215599
2018-12-19,17368.26743900,29.6827863
2018-12-20,17384.53529200,32.81687311
2018-12-21,17401.46065700,30.79661755
2018-12-22,17417.18454200,31.85591167
2018-12-23,17432.11290900,33.45967455
2018-12-24,17448.97049100,33.196667
2018-12-25,17462.99900700,31.13432751
2018-12-26,17477.46541900,30.98590048
2018-12-27,17492.24660900,28.2945078
2018-12-28,17507.29793000,32.51083015
2018-12-29,17522.66255400,31.56500175
2018-12-30,17538.11185800,31.9765158
2018-12-31,17553.30614000,30.46822323
2019-01-01,17565.17242700,31.97993044
2019-01-02,17580.19670400,33.4336823
2019-01-03,17595.84070400,32.0266995
2019-01-04,17610.73560800,32.40416822
2019-01-05,17625.21755200,34.93686611
2019-01-06,17640.04242500,39.29885442
2019-01-07,17655.17976100,37.80627571
2019-01-08,17668.97139600,39.47971733
2019-01-09,17682.30111300,38.98553429
2019-01-10,17695.80659400,33.86600787
2019-01-11,17709.05918900,32.32762895
2019-01-12,17720.98999700,32.38442797
2019-01-13,17733.80536700,30.33289651
2019-01-14,17745.66649500,32.35824159
2019-01-15,17759.22015800,31.50706934
2019-01-16,17772.11657800,31.82341654
2019-01-17,17784.13290800,31.88865013
2019-01-18,17798.27467500,31.31148668
2019-01-19,17811.88540700,32.55072509
2019-01-20,17824.00450000,31.17640749
2019-01-21,17837.86745700,31.21286983
2019-01-22,17850.23260200,31.68442618
2019-01-23,17862.29214600,32.00195751
2019-01-24,17874.07560200,32.77610895
2019-01-25,17887.95168500,32.98181224
2019-01-26,17901.90253200,33.15052554
2019-01-27,17915.34099400,32.59283623
2019-01-28,17928.28731000,31.1992584
2019-01-29,17940.92881300,31.09711125
2019-01-30,17954.09396600,31.93095399
2019-01-31,17966.59223800,31.65217497
2019-02-01,17979.57777200,32.82707902
2019-02-02,17994.58777500,34.39483005
2019-02-03,18007.07935300,33.43925425
2019-02-04,18019.91376400,34.10862815
2019-02-05,18033.66395100,34.25664628
2019-02-06,18045.95117600,32.9329881
2019-02-07,18058.87736000,33.22241784
2019-02-08,18073.73627300,43.46472029
2019-02-09,18093.46057300,44.79028229
2019-02-10,18108.02410100,46.82740601
2019-02-11,18124.24524500,43.1825393
2019-02-12,18138.29723000,43.92864066
2019-02-13,18152.44432100,41.99764382
2019-02-14,18166.02584000,41.64054918
2019-02-15,18182.40025200,42.69966983
2019-02-16,18195.62131600,43.59476228
2019-02-17,18209.09525700,43.92836922
2019-02-18,18225.03610000,48.04317613
2019-02-19,18240.90046200,47.86467816
2019-02-20,18256.56048700,51.78596438
2019-02-21,18271.86540100,49.15159773
2019-02-22,18286.41421300,49.80573424
2019-02-23,18299.81527000,51.68092808
2019-02-24,18314.69685000,44.67859312
2019-02-25,18329.83294800,46.2130672
2019-02-26,18344.62810700,45.49112994
2019-02-27,18357.57812800,45.58142569
2019-02-28,18370.61872900,46.23725714
2019-03-01,18384.71687100,47.48723852
2019-03-02,18399.01846800,49.01536594
2019-03-03,18411.41850300,48.38032036
2019-03-04,18425.97050400,46.43203351
2019-03-05,18440.54276700,53.13245837
2019-03-06,18457.67500200,55.78427736
2019-03-07,18494.19016300,57.18903354
2019-03-08,18510.35683500,56.09954787
2019-03-09,18525.38740000,58.08689193
2019-03-10,18538.14526000,57.18186389
2019-03-11,18551.47665300,55.42021464
2019-03-12,18570.59439400,56.9970551
2019-03-13,18585.65215600,55.93318433
2019-03-14,18599.93939100,56.58418367
2019-03-15,18614.51892100,58.98925928
2019-03-16,18628.68423700,61.84475248
2019-03-17,18640.58475100,61.24378026
2019-03-18,18654.19445300,60.26480648
2019-03-19,18667.90062000,60.61556823
2019-03-20,18681.77174500,60.84654711
2019-03-21,18695.12017300,59.37832486
2019-03-22,18708.03001900,59.8240014
2019-03-23,18722.04878400,61.34861519
2019-03-24,18733.20724800,60.22387667
2019-03-25,18746.76761400,59.49673729
2019-03-26,18759.21119400,59.34352874
2019-03-27,18772.40984600,62.25142889
2019-03-28,18785.16918600,61.17048611
2019-03-29,18798.62659000,61.3016126
2019-03-30,18813.85117600,60.62196223
2019-03-31,18827.10005800,60.75539786
2019-04-01,18842.13973200,60.67799398
2019-04-02,18862.31004100,76.19325969
2019-04-03,18886.97953300,84.92193788
2019-04-04,18909.13546400,84.98090528
2019-04-05,18926.27917800,88.6778606
2019-04-06,18940.50934700,92.57341716
2019-04-07,18955.22555100,92.31236915
2019-04-08,19129.17768300,89.49304255
2019-04-09,19144.21012200,86.78696151
2019-04-10,19158.18959100,88.37774077
2019-04-11,19262.76668200,79.67799061
2019-04-12,19276.35259600,78.96396119
2019-04-13,19289.19498400,78.2213036
2019-04-14,19300.76041700,82.93752124
2019-04-15,19316.07766600,79.05469905
2019-04-16,19329.71147600,81.34927812
2019-04-17,19343.22064100,79.32746821
2019-04-18,19357.38343500,82.07487824
2019-04-19,19371.38946800,82.56922278
2019-04-20,19384.74376500,81.51249862
2019-04-21,19396.84471800,77.33155912
2019-04-22,19409.15787600,76.94807773
2019-04-23,19423.05521600,74.8450218
2019-04-24,19437.49764200,73.30894315
2019-04-25,19451.06687600,71.24811783
2019-04-26,19465.76435100,73.11534657
2019-04-27,19478.83518900,72.12090375
2019-04-28,19490.51475300,69.72679997
2019-04-29,19504.37651900,67.96038021
2019-04-30,19517.69365300,74.28087406
2019-05-01,19531.91735100,73.65776862
2019-05-02,19544.41478800,73.77717585
2019-05-03,19557.89591700,79.32653441
2019-05-04,19572.08027900,78.06383864
2019-05-05,19584.67695100,75.98436729
2019-05-06,19597.65603100,74.98275661
2019-05-07,19611.37705000,74.69300115
2019-05-08,19624.23149700,74.62028794
2019-05-09,19639.08627300,74.17714037
2019-05-10,19654.85825700,77.1666508
2019-05-11,19671.32887000,89.22225597
2019-05-12,19687.13426500,84.56551105
2019-05-13,19701.06938900,88.05823611
2019-05-14,19719.68634400,91.62040611
2019-05-15,19737.17880700,101.74456602
2019-05-16,19760.88181900,95.58558498
2019-05-17,19780.22994200,88.99523448
2019-05-18,19794.92661000,86.70018943
2019-05-19,19808.30953000,95.32120147
2019-05-20,19824.88110000,91.4936784
2019-05-21,19842.03480200,91.50774852
2019-05-22,19857.52305900,88.21057228
2019-05-23,19873.34334700,89.17677609
2019-05-24,19895.81223600,99.90303405
2019-05-25,19912.64131200,102.67231808
2019-05-26,19926.91716600,111.41860284
2019-05-27,19949.21648000,118.03260328
2019-05-28,19967.85304600,114.93115993
2019-05-29,19985.09868300,115.08123259
2019-05-30,20005.24666400,108.79558041
2019-05-31,20028.32967500,114.53695927
2019-06-01,20044.38898600,112.61926672
2019-06-02,20061.05254100,114.70283772
2019-06-03,20077.72898400,107.46857554
2019-06-04,20095.03220400,102.08782351
2019-06-05,20110.58651400,103.84929019
2019-06-06,20126.31000900,111.10722639
2019-06-07,20143.52984500,117.37440983
2019-06-08,20160.62493800,118.55203559
2019-06-09,20175.80380500,115.13230279
2019-06-10,20196.69655800,129.07143516
2019-06-11,20217.70504100,136.02974045
2019-06-12,20242.62647600,135.65375167
2019-06-13,20262.04712900,131.35176624
2019-06-14,20281.01697800,133.05327285
2019-06-15,20299.21920500,138.1270843
2019-06-16,20317.11656800,137.12225187
2019-06-17,20336.29202000,134.4380985
2019-06-18,20357.69549500,135.1587314
2019-06-19,20378.91293300,136.60319571
2019-06-20,20398.90800700,135.47983606
2019-06-21,20422.90742700,138.88376567
2019-06-22,20449.27375100,141.90304461
2019-06-23,20469.36965300,136.88216775
2019-06-24,20491.48264700,135.53275927
2019-06-25,20513.05494400,136.48939007
2019-06-26,20537.59826600,131.26509817
2019-06-27,20568.92521200,114.40476832
2019-06-28,20588.19235100,120.15009354
2019-06-29,20606.76723200,133.66278729
2019-06-30,20623.55452800,122.24911794
2019-07-01,20641.76188000,122.58371529
2019-07-02,20658.64973800,119.24369945
2019-07-03,20675.77840600,122.56411351
2019-07-04,20692.37271400,119.97692342
2019-07-05,20709.88592900,118.35250797
2019-07-06,20725.69714200,117.82361999
2019-07-07,20740.98251000,120.32087848
2019-07-08,20759.92212200,123.28548477
2019-07-09,20777.68541200,119.43281247
2019-07-10,20797.09824300,108.50025767
2019-07-11,20816.64287600,102.64430143
2019-07-12,20833.60310400,105.30005716
2019-07-13,20849.80802900,101.02479606
2019-07-14,20865.62559800,89.7704786
2019-07-15,20883.45087800,90.9229715
2019-07-16,20904.88059500,79.4999322
2019-07-17,20940.29274600,89.81071962
2019-07-18,20957.13946100,101.0854224
2019-07-19,20973.67004100,98.40265458
2019-07-20,20988.61686200,100.60994111
2019-07-21,21002.37316700,99.62758906
2019-07-22,21017.15120000,95.41738793
2019-07-23,21032.23284800,90.62262985
2019-07-24,21047.60112600,94.30966901
2019-07-25,21062.43439200,93.44631755
2019-07-26,21077.53249200,94.30501523
2019-07-27,21092.65723000,88.88902064
2019-07-28,21106.45773200,89.7693334
2019-07-29,21121.73522900,90.42642453
2019-07-30,21139.76221500,90.56694812
2019-07-31,21156.92795600,98.50957817
2019-08-01,21173.94163500,99.1797222
2019-08-02,21190.83923200,94.9412951
2019-08-03,21207.00071900,94.58088063
2019-08-04,21223.47873100,93.20378193
2019-08-05,21241.86870000,96.83465096
2019-08-06,21261.66445300,93.06971578
2019-08-07,21281.29342800,90.91259868
2019-08-08,21301.71348600,90.0316084
2019-08-09,21321.46180400,84.43937741
2019-08-10,21355.12938000,85.41947628
2019-08-11,21374.66063100,89.75266744
2019-08-12,21396.00565300,85.74922988
2019-08-13,21415.31287700,84.40614405
2019-08-14,21428.71221100,76.06498599
2019-08-15,21441.74712200,76.3889783
2019-08-16,21457.74598600,74.92015389
2019-08-17,21470.23071500,72.79772208
2019-08-18,21482.12022800,76.26994844
2019-08-19,21493.97769300,77.26319053
2019-08-20,21507.74901600,75.19656636
2019-08-21,21520.95243000,72.96495341
2019-08-22,21533.57334600,73.59859578
2019-08-23,21545.65784600,75.4028135
2019-08-24,21557.17157300,73.46361651
2019-08-25,21567.12020100,72.30814717
2019-08-26,21578.24351200,73.85717406
2019-08-27,21593.68169800,72.8362288
2019-08-28,21605.15844200,67.42554186
2019-08-29,21617.49589100,64.09805536
2019-08-30,21629.63840100,64.3329791
2019-08-31,21640.12142600,64.57605323
2019-09-01,21650.76703900,66.14472283
2019-09-02,21661.91519700,66.94495229
2019-09-03,21678.38615100,69.1292589
2019-09-04,21691.17460300,67.28563094
2019-09-05,21704.82242700,65.39556986
2019-09-06,21719.89125800,65.22820135
2019-09-07,21732.86867000,69.03871303
2019-09-08,21748.16643000,70.54936581
2019-09-09,21763.20457800,70.19223668
2019-09-10,21780.45495500,70.82339441
2019-09-11,21794.81497000,69.92214325
2019-09-12,21809.50780500,69.22507318
2019-09-13,21823.42913500,68.98861867
2019-09-14,21836.86068800,70.56230414
2019-09-15,21853.59374600,70.31517682
2019-09-16,21869.80336000,72.57310885
2019-09-17,21893.89573500,74.22122874
2019-09-18,21913.46472900,77.9691339
2019-09-19,21941.05070900,77.05962375
2019-09-20,21961.89346200,75.14909239
2019-09-21,21978.27388200,73.51652871
2019-09-22,21990.08813600,72.61612214
2019-09-23,22009.03647300,66.85189352
2019-09-24,22030.49477500,55.82363961
2019-09-25,22046.72524700,57.65800771
2019-09-26,22061.77251700,55.54061717
2019-09-27,22074.48843200,56.36084944
2019-09-28,22088.92622700,55.68224655
2019-09-29,22101.52409300,54.31954708
2019-09-30,22113.76625700,56.05690877
2019-10-01,22127.13399100,56.05807617
2019-10-02,22137.98187100,56.50892452
2019-10-03,22148.88629300,56.54681453
2019-10-04,22159.57348800,56.85321211
2019-10-05,22170.17003900,56.84387155
2019-10-06,22181.32311000,55.41156909
2019-10-07,22193.57409400,57.78830011
2019-10-08,22207.76962800,57.39858676
2019-10-09,22219.68127400,59.43086584
2019-10-10,22232.00649800,57.77608318
2019-10-11,22243.39677700,56.29696897
2019-10-12,22254.19316900,55.98286968
2019-10-13,22263.96403400,56.71399491
2019-10-14,22274.22603500,56.9754007
2019-10-15,22286.69324300,54.94420813
2019-10-16,22297.90993000,52.92310668
2019-10-17,22308.30547100,54.8844752
2019-10-18,22317.97863500,53.49169243
2019-10-19,22327.51678600,54.03457156
2019-10-20,22336.94060500,54.93437971
2019-10-21,22346.64917300,54.93829826
2019-10-22,22358.35064500,53.74436209
2019-10-23,22368.16666700,49.62795619
2019-10-24,22377.98813400,50.06766592
2019-10-25,22387.97403500,56.93901103
2019-10-26,22400.29847900,56.77525171
2019-10-27,22409.70030900,59.91398883
2019-10-28,22420.56747100,58.1268403
2019-10-29,22435.13056600,59.86962436
2019-10-30,22445.60863700,58.42097163
2019-10-31,22456.23449800,58.78068363
2019-11-01,22465.92008000,58.58364342
2019-11-02,22476.61867200,58.59702496
2019-11-03,22509.02276400,58.62518916
2019-11-04,22520.12636700,61.57305749
2019-11-05,22533.92380100,63.30276443
2019-11-06,22556.41734200,64.26874532
2019-11-07,22566.84974900,61.84322201
2019-11-08,22577.36423600,60.52991777
2019-11-09,22588.15289800,61.95471205
2019-11-10,22598.17750100,63.84146646
2019-11-11,22608.78676600,61.89910685
2019-11-12,22621.67825200,61.3402973
2019-11-13,22632.06537500,61.11134683
2019-11-14,22644.48612700,59.42989428
2019-11-15,22659.19807500,57.8117104
2019-11-16,22670.35060200,58.56543744
2019-11-17,22679.73818400,59.57322771
2019-11-18,22696.67074000,56.80095038
