Date,YF_Op,YF_Hi,YF_Lo,YF_Cls,YF_Vol,ES_AvgTransFee,ES_AvgGasPrc,ES_BlkCnt,ES_BlkSz,ES_BlkTm,ES_ActAdd,ES_DepCon,ES_GasLmt,ES_GasUsd,ES_VerCon,OL_MktCap,OL_NewAdd,OL_ChnTrans,OL_ChnVol,D_AvgPrc
2023-08-06,1834.84521484375,1836.2489013671875,1824.9866943359373,1827.4620361328125,2963395076,3.71,18489769138,7138,145643,12.07,351473,43184,29999497,108019767910,584,217929242651.57468,116789.0,1015244,1013864.7824683882,1830.8857116699219
2023-08-07,1827.239501953125,1842.5225830078125,1804.7166748046875,1826.9388427734373,5837881974,5.4,28306852038,7142,157001,12.08,367498,16339,29999402,107800652867,956,217993295567.2105,86578.0,1027023,1637246.049374448,1825.3544006347656
2023-08-08,1826.9310302734373,1873.84716796875,1824.4300537109373,1855.807373046875,5812855406,5.38,28849880481,7143,158546,12.07,381310,7765,29998843,107801718774,827,217362424214.7292,98439.0,1069888,1987708.590805996,1845.25390625
2023-08-09,1855.7794189453125,1869.736572265625,1845.48974609375,1854.297607421875,5870081833,4.94,26008814331,7146,152531,12.07,429051,9348,29998551,107774603331,818,221211950040.183,110628.0,1102542,2090237.2216940613,1856.3258361816406
2023-08-10,1854.3482666015625,1863.3109130859373,1845.4422607421875,1850.75341796875,3760304518,5.27,26846010827,7146,151943,12.07,387555,10041,29998389,107793228256,790,219806492883.4048,109924.0,1038855,1931293.665654176,1853.4637145996094
2023-08-11,1850.74169921875,1855.0660400390625,1839.5692138671875,1847.1243896484373,3353025102,4.39,22812399922,7148,147380,12.07,403803,13275,29998539,107816529245,844,219562309082.1932,120485.0,1058224,1775273.590775869,1848.1253356933594
2023-08-12,1847.1719970703125,1852.281005859375,1845.71923828125,1848.889892578125,2291124840,3.76,18003778079,7146,149082,12.07,360918,41087,29998588,107970643228,675,219820560504.25543,121031.0,987845,1392040.9512529606,1848.5155334472656
2023-08-13,1849.0538330078125,1859.9163818359373,1834.8043212890625,1839.2801513671875,3054625661,3.89,18081560274,7157,148530,12.05,348372,57193,29998776,108276126572,604,219733452475.31104,133923.0,920236,1002270.8757571854,1845.763671875
2023-08-14,1839.323486328125,1853.8363037109373,1834.8004150390625,1844.185791015625,4083364724,5.09,25986697421,7152,155933,12.05,387325,18012,29998109,108013277969,757,219639888182.8524,99891.0,992678,1504233.0973421603,1843.0364990234375
2023-08-15,1844.1641845703125,1845.547607421875,1816.3250732421875,1826.9327392578125,4483923893,5.77,30460246582,7150,170631,12.06,401907,7386,29998421,107829890177,653,218861710931.42944,109400.0,1047716,1585186.3576898545,1833.2424011230469
2023-08-16,1827.036376953125,1829.3612060546875,1798.9666748046875,1805.6590576171875,4976573383,6.56,35785426655,7152,149514,12.07,381505,6138,29998248,107868979220,670,216978668948.37616,105261.0,1068099,2011206.1026242704,1815.2558288574219
2023-08-17,1805.5673828125,1807.71484375,1551.7132568359375,1684.9334716796875,14208462072,7.6,43353587426,7140,151093,12.08,392962,6226,29998316,107721784436,639,213690571927.8484,112408.0,1062920,2522554.480626989,1712.4822387695312
2023-08-18,1682.0384521484375,1698.124267578125,1644.930908203125,1660.945068359375,9645084584,5.02,29143247106,7141,145456,12.08,418806,7462,29997983,107645212667,669,200812161032.99896,116429.0,1085791,4555045.947934164,1671.5096740722656
2023-08-19,1660.8443603515625,1693.2281494140625,1654.0758056640625,1669.471923828125,4871231360,3.2,18048510124,7143,157059,12.06,438570,18364,29998143,107783597822,598,197330876796.5352,95272.0,1069737,2268366.02607334,1669.4050598144531
2023-08-20,1669.5877685546875,1692.3287353515625,1662.9014892578125,1684.85205078125,4105056995,3.66,19061660587,7142,154301,12.08,364209,39792,29998479,108009920526,519,197930829842.6468,142045.0,943039,1535958.918091901,1677.4175109863281
2023-08-21,1685.0223388671875,1685.0826416015625,1651.9598388671875,1667.26904296875,5077248383,4.94,27430425281,7144,154841,12.08,371309,13330,29998284,107844302938,766,198572768205.2877,106261.0,1002444,2066718.013776961,1672.3334655761719
2023-08-22,1667.279296875,1668.638671875,1596.384033203125,1633.892578125,7244623133,6.18,36042583150,7154,144588,12.06,374234,7908,29998484,107885676918,651,198028055735.45145,111806.0,1030363,1979390.334487044,1641.5486450195312
2023-08-23,1634.4017333984375,1696.593994140625,1629.5810546875,1679.2744140625,7191868448,4.74,26627646516,7158,160164,12.06,379077,7642,29997948,107931585163,791,195418119098.45407,101580.0,1050780,3103625.830055161,1659.9627990722656
2023-08-24,1679.248291015625,1682.48974609375,1641.6270751953125,1659.944580078125,5104531920,4.15,23912416712,7145,157729,12.07,385330,8815,29998294,107708862431,696,199005741568.18088,95526.0,1048761,2118809.9810296507,1665.8274230957031
2023-08-25,1660.2698974609375,1671.970703125,1635.9674072265625,1652.93505859375,5396997823,4.97,27727821507,7145,157142,12.07,367313,7589,29998167,107753305360,689,196158569430.0132,102023.0,1035913,2032410.0351460385,1655.2857666015625
2023-08-26,1652.92724609375,1654.7777099609375,1643.712646484375,1646.3067626953125,2423247747,2.96,16163126041,7145,159258,12.06,411300,30303,29997981,107922680382,501,196347015751.44324,114164.0,1003361,1380063.663163136,1649.4310913085938
2023-08-27,1646.27197265625,1659.26708984375,1645.90283203125,1657.5130615234375,2624065031,3.14,16164619462,7142,149981,12.07,361835,52098,29998243,108184191166,476,195798283774.7306,145551.0,921772,1174858.4935743632,1652.2387390136719
2023-08-28,1657.4398193359375,1659.3287353515625,1627.44677734375,1652.4573974609375,4855588534,5.84,32091168744,7147,148568,12.07,340253,11072,29998096,107896201873,719,194943255012.4624,109821.0,966955,1623543.788408606,1649.1681823730469
2023-08-29,1652.274169921875,1742.6373291015625,1639.576171875,1729.7257080078125,11304916729,7.11,37967538968,7130,161771,12.1,370856,6523,29997965,107559620314,789,195725584175.7661,104928.0,1015649,2620746.4385702,1691.0533447265625
2023-08-30,1729.6766357421875,1730.564697265625,1697.147216796875,1705.1121826171875,5023904190,4.92,26987541192,7138,158305,12.08,408425,8274,29998378,107681366952,790,204068471203.39133,111067.0,1040066,2406674.7812022693,1715.6251831054688
2023-08-31,1705.364501953125,1720.011962890625,1634.8509521484375,1645.63916015625,6593153505,4.59,26022197243,7146,166957,12.07,382565,10360,29997982,107799514730,756,202701078924.7752,117091.0,1008749,1857402.322845625,1676.4666442871094
2023-09-01,1645.581298828125,1653.53173828125,1603.0341796875,1628.4912109375,6104510092,3.77,21945116195,7142,156912,12.07,399553,16900,29998124,107878959922,613,195554136006.82184,119938.0,998141,2196102.040668761,1632.6596069335938
2023-09-02,1628.5596923828125,1644.0306396484375,1627.97607421875,1637.025390625,2943590996,2.6,15384540378,7124,155530,12.11,455367,45206,29998276,107840061665,535,193832545738.76807,127174.0,995749,1872353.3402563848,1634.39794921875
2023-09-03,1637.0435791015625,1645.6451416015625,1626.0892333984375,1636.11767578125,3151878318,2.58,15194046509,7145,158495,12.07,470356,61024,29998135,108044353004,527,194321066595.90045,140870.0,1077124,1005004.317095652,1636.2239074707031
2023-09-04,1635.7247314453125,1642.6531982421875,1618.523681640625,1629.6552734375,3887968912,3.64,19988471934,7162,151792,12.05,347844,22831,29998272,108323453174,687,194665614564.88632,114024.0,967381,2069319.5279414384,1631.6392211914062
2023-09-05,1629.9110107421875,1645.9483642578125,1610.1412353515625,1633.62939453125,4417491902,3.88,21911470941,7141,163443,12.08,384010,30450,29998307,108042919702,854,192921576743.30875,120368.0,957069,1846641.352514388,1629.9075012207031
2023-09-06,1633.912109375,1656.9327392578125,1611.147705078125,1632.2523193359375,4987397046,3.98,23356596885,7133,160743,12.08,417161,17098,29998176,107552486307,754,193483337100.8523,106603.0,1078147,1635070.2222257494,1633.5612182617188
2023-09-07,1632.2628173828125,1657.3037109375,1623.220458984375,1647.5982666015625,4907290296,4.05,22790405453,7152,162602,12.06,387473,23470,29998138,107985160051,745,194278668424.7089,116986.0,1017135,2077514.7307991227,1640.0963134765625
2023-09-08,1647.8076171875,1657.1363525390625,1617.7965087890625,1636.1378173828125,4598495496,3.75,21677420985,7139,165177,12.07,381633,27637,29998050,107771034844,655,195564342179.76205,117101.0,1021185,1857019.3306818416,1639.7195739746094
2023-09-09,1636.0504150390625,1636.8707275390625,1629.660888671875,1635.162353515625,2081625742,2.73,14213972669,7137,167662,12.08,357290,55147,29997593,107953960489,513,194106711220.64468,122887.0,953222,1136510.047063181,1634.4360961914062
2023-09-10,1635.211669921875,1635.43310546875,1604.04052734375,1616.828857421875,4339499949,2.59,13221297333,7138,174202,12.08,331110,63016,29997622,108194133311,467,192999148666.54108,142427.0,867736,1240881.1283276242,1622.8785400390625
2023-09-11,1616.769775390625,1618.3057861328125,1533.4267578125,1551.6376953125,7693700923,4.32,26627248506,7143,173455,12.07,426446,30527,29997435,107995200067,663,191463544765.19772,117458.0,977153,2593630.251886746,1580.0350036621094
2023-09-12,1551.497802734375,1619.114013671875,1549.4937744140625,1592.429443359375,6813819740,3.08,19955221719,7134,167822,12.07,503148,34644,29997643,107809254006,765,187659123010.57092,115832.0,1077001,4299284.596861474,1578.1337585449219
2023-09-13,1592.892333984375,1615.05029296875,1582.217529296875,1607.988525390625,4979469106,2.4,23828252110,7131,159747,12.09,1089893,17344,29997745,107823261717,689,188142783868.62045,103618.0,1638630,3886479.044604308,1599.5371704101562
2023-09-14,1608.0316162109375,1640.522705078125,1607.7353515625,1626.974365234375,5538958553,3.74,22538728517,7120,178679,12.11,442412,9195,29997569,107428930369,731,192627470172.00107,98835.0,1059943,1949909.1583695856,1620.8160095214844
2023-09-15,1626.8701171875,1652.1131591796875,1613.2486572265625,1641.640380859375,4348584771,3.7,20741545085,7091,174851,12.15,382042,15673,29997691,107052156966,741,193395172529.42172,95697.0,1035861,1779840.417615292,1633.4680786132812
2023-09-16,1641.4464111328125,1649.9886474609375,1632.577880859375,1635.2216796875,2819575929,2.64,13803085156,7080,176712,12.18,361011,49235,29997957,107137926464,537,194456924222.4128,120823.0,948820,1415149.2518961204,1639.8086547851562
2023-09-17,1635.2010498046875,1635.512939453125,1616.779296875,1622.896728515625,3032716258,2.37,12180974956,7043,174361,12.23,348188,75142,29998030,106744326789,571,193449313375.76865,150291.0,880285,896060.5073551036,1627.5975036621094
2023-09-18,1623.0819091796875,1669.015380859375,1609.9573974609375,1637.3470458984375,5916674789,3.68,20745638649,7112,178477,12.12,377158,34072,29997895,107520100755,677,194108919742.79736,135989.0,948884,1659915.0900287242,1634.8504333496094
2023-09-19,1637.31201171875,1659.53173828125,1628.4132080078125,1643.544677734375,4405868861,2.95,16487181115,7137,173548,12.09,388222,23483,29997783,107834628557,720,194457792909.38788,120109.0,998862,2077085.5971759667,1642.2004089355469
2023-09-20,1643.495361328125,1649.619140625,1610.4207763671875,1622.890625,5156431986,3.25,18468061245,7150,170537,12.07,391166,18488,29997853,107980933672,796,194188336050.9766,107926.0,1013089,1985453.3627138007,1631.6064758300781
2023-09-21,1622.591796875,1625.20458984375,1573.3057861328125,1584.3070068359375,5191732312,3.47,38877485920,7140,170291,12.08,532040,23148,29997907,107883826233,774,192238287587.6863,124974.0,1133775,1949012.2211481908,1601.352294921875
2023-09-22,1584.0025634765625,1601.5377197265625,1579.101318359375,1593.268310546875,3460791634,2.3,13017038958,7127,166432,12.1,388948,46205,29997714,107826684082,637,189530845785.33652,119503.0,989728,1640412.5262424054,1589.4774780273438
2023-09-23,1593.213134765625,1598.001708984375,1588.3289794921875,1593.8577880859375,2101436678,2.08,10829844791,7142,161046,12.08,358137,110024,29998289,108565086880,509,189411840388.41507,182089.0,890182,1212924.4895233372,1593.3504028320312
2023-09-24,1593.82568359375,1600.207275390625,1576.7833251953125,1580.8533935546875,3086456944,1.94,10394171996,7140,161845,12.08,350546,93195,29997780,108309749962,562,189130270489.9672,182696.0,864520,992180.4205025923,1587.9174194335938
2023-09-25,1580.7474365234375,1595.8441162109375,1565.0255126953125,1588.3228759765625,4394930984,2.89,16689626817,7148,173658,12.07,379756,31962,29998008,108055685620,714,187806817577.7212,127440.0,967936,1309467.6631099398,1582.4849853515625
2023-09-26,1588.023193359375,1598.0977783203125,1580.16552734375,1593.417236328125,3544861160,3.16,19272125610,7146,167527,12.08,400282,18078,29997933,107930542555,742,188701043635.0269,124249.0,1024874,1813135.650979284,1589.9259338378906
2023-09-27,1593.1082763671875,1631.9107666015625,1585.368896484375,1597.4912109375,5533036096,2.55,15250870993,7146,175607,12.05,409749,19583,29997863,107922063743,695,189044450458.30145,121074.0,1065209,1645406.0868183875,1601.9697875976562
2023-09-28,1597.6719970703125,1666.024169921875,1597.294677734375,1652.8826904296875,6658092168,2.56,14813632157,7135,173503,12.08,410794,17409,29998301,107744858590,757,192128812281.4952,119882.0,1031792,1727382.9746431394,1628.4683837890625
2023-09-29,1652.9998779296875,1687.28125,1648.656494140625,1667.94384765625,5529687537,2.3,13039730062,7139,171890,12.08,407828,32505,29998419,107899780346,606,200221023945.95493,127545.0,1026746,2334924.6861729803,1664.2203674316406
2023-09-30,1667.83447265625,1692.5311279296875,1666.5638427734375,1671.161865234375,3155292192,2.06,11215628851,7160,180846,12.05,371619,39085,29997886,108229715830,502,198618709642.0857,125315.0,977207,1738142.98546655,1674.5228271484375
2023-10-01,1671.1614990234375,1750.595703125,1670.0821533203125,1733.8104248046875,5054880180,2.19,10825727079,7159,168990,12.05,354656,56872,29998319,108431638141,513,199391560673.04672,134370.0,933546,1505427.9202975533,1706.4124450683594
2023-10-02,1732.9840087890625,1743.5635986328125,1646.07763671875,1663.6275634765625,8420552922,3.88,22796713569,7169,171104,12.04,366401,16358,29998284,108255055043,749,205514725226.20212,102604.0,1003681,2484940.907325695,1696.5632019042969
2023-10-03,1662.88720703125,1670.3563232421875,1644.4964599609375,1656.6856689453125,4742827302,2.71,15047829339,7144,162683,12.07,375019,24286,29998320,107975019944,826,197515563775.79315,108392.0,1008324,2569189.380551368,1658.6064147949219
2023-10-04,1656.7359619140625,1657.2535400390625,1629.4266357421875,1647.838134765625,5127524863,2.31,12740447740,7156,166768,12.06,380450,29444,29998385,108129023497,716,195331070803.6124,112742.0,993331,2060750.2770136872,1647.8135681152344
2023-10-05,1647.7882080078125,1654.3790283203125,1609.8499755859375,1611.4764404296875,5403759057,2.16,12190494886,7151,170983,12.07,372736,46148,29998268,108248641611,642,194298743704.8505,130749.0,959390,2013676.0056502928,1630.8734130859375
2023-10-06,1611.36572265625,1659.60986328125,1611.36572265625,1645.83154296875,4941208729,1.95,11118749182,7150,167306,12.06,393114,45200,29998221,108193549021,647,193667888065.9216,143305.0,972959,2204428.994749832,1632.043212890625
2023-10-07,1645.8109130859375,1648.1837158203125,1631.158203125,1634.51123046875,2578994988,1.54,9225964157,7155,175808,12.05,402287,47073,29998014,108299147948,506,194465789937.8068,131381.0,1029155,1645851.0392409486,1639.916015625
2023-10-08,1634.6573486328125,1641.182373046875,1618.189208984375,1633.548583984375,3315554175,1.64,8803796378,7149,176967,12.06,352533,61765,29998333,108310841816,528,193501706550.1264,142320.0,919966,1603551.1978677446,1631.8943786621094
2023-10-09,1633.454833984375,1635.4478759765625,1553.0069580078125,1579.806640625,7020801716,1.94,11285593525,7142,178378,12.06,376952,32892,29998213,107969520316,733,192548204724.45743,144818.0,974577,2320792.140363496,1600.4290771484375
2023-10-10,1580.112060546875,1593.7413330078125,1553.03173828125,1567.7130126953125,5254966125,1.74,10418480920,7150,184993,12.04,377173,36092,29998221,108170577565,680,188902657905.75992,142751.0,1007649,2239609.778748842,1573.6495361328125
2023-10-11,1567.6807861328125,1578.2235107421875,1548.98046875,1566.2547607421875,5416504273,1.82,10809777559,7135,186186,12.08,395929,18006,29997940,107833120136,683,184941313799.52725,117294.0,989817,2244664.8949843496,1565.2848815917969
2023-10-12,1566.35595703125,1566.878173828125,1523.237548828125,1539.6124267578125,5003930677,1.92,11566035535,7144,160804,12.07,389181,35000,29998118,108026703448,703,185157284510.85025,129746.0,1024647,2320925.0230378765,1549.0210266113281
2023-10-13,1539.432861328125,1571.7506103515625,1537.921142578125,1552.0894775390625,4575141511,1.96,11614719089,7138,154044,12.07,381475,47910,29998027,108033307181,610,183948375445.9168,147416.0,1001493,1940642.62658259,1550.2985229492188
2023-10-14,1552.2637939453125,1560.3250732421875,1545.73876953125,1555.2568359375,2429214718,1.45,7940853545,7152,158239,12.06,342947,97503,29998274,108563626204,442,183782140289.06863,167009.0,939283,1240523.9365422828,1553.3961181640625
2023-10-15,1555.0760498046875,1565.7608642578125,1550.5545654296875,1558.06982421875,2923337883,1.51,8599934583,7154,152521,12.06,362581,77335,29998309,108491841539,454,184626598290.66995,181280.0,886505,987657.8840791225,1557.3653259277344
2023-10-16,1558.3134765625,1628.15625,1555.9896240234375,1600.5343017578125,8846928526,2.56,14850235863,7166,161083,12.03,386372,19909,29998107,108254158734,623,187569791725.58423,123040.0,1010443,2154340.274832464,1585.7484130859375
2023-10-17,1600.6356201171875,1601.294677734375,1554.4029541015625,1565.4395751953125,5032686973,2.05,12340604841,7150,163966,12.05,381349,25677,29998204,108018835545,674,188912197319.49185,123771.0,1015735,2298256.851406426,1580.4432067871094
2023-10-18,1565.3828125,1584.7269287109375,1556.736328125,1563.7498779296875,4354138855,2.15,12820216358,7143,162116,12.06,372486,16278,29998052,107889537163,678,186700978292.1793,115482.0,994388,2225550.4428144274,1567.6489868164062
2023-10-19,1563.9581298828125,1573.7376708984375,1543.5850830078125,1567.45703125,5035110867,2.25,13178353285,7147,152557,12.07,359509,21758,29998110,107903454552,616,184322305859.6273,115390.0,1001784,1835446.3347325253,1562.1844787597656
2023-10-20,1567.5709228515625,1628.6090087890625,1562.3028564453125,1604.6668701171875,6747486127,2.83,16980753564,7156,154733,12.06,418074,10048,29998055,108006805926,606,188162587490.1685,108613.0,1077133,2721485.633251597,1590.7874145507812
2023-10-21,1604.822265625,1641.2418212890625,1593.447998046875,1629.304443359375,4212179634,2.05,11306750982,7147,167976,12.06,364486,23699,29998320,107977270328,426,190822693057.5527,112920.0,1011195,1970834.1083594093,1617.2041320800781
2023-10-22,1629.2977294921875,1667.6666259765625,1623.9847412109375,1663.429931640625,5248406817,2.13,11480215760,7144,165805,12.06,366680,29620,29998128,107991323899,458,193689728988.79608,110614.0,971620,1294790.3551239823,1646.0947570800781
2023-10-23,1674.8492431640625,1794.0704345703125,1663.447998046875,1765.3826904296875,14362295879,4.7,25898811752,7141,160489,12.04,391509,9089,29998235,107985283550,491,198982828834.1511,116974.0,1033456,2545337.8085031314,1724.4375915527344
2023-10-24,1766.0146484375,1852.6844482421875,1758.6900634765625,1784.4375,15888690475,5.54,31356942566,7143,150052,12.06,412952,10102,29998353,107753291288,602,214769021052.0312,107019.0,1106357,4353787.772789981,1790.4566650390625
2023-10-25,1784.905029296875,1814.4847412109373,1762.1470947265625,1787.3975830078125,9439066475,5.31,29650142245,7127,151095,12.08,398021,7719,29998276,107561248515,536,210143002320.2647,123825.0,1072735,2727703.176356748,1787.2336120605469
2023-10-26,1787.48193359375,1865.09521484375,1764.0130615234375,1804.039306640625,11196672635,5.28,28965039599,7149,146395,12.04,399625,8593,29998354,107843005214,628,219299085566.4744,107650.0,1112027,2656296.9471140923,1805.1573791503906
2023-10-27,1803.794921875,1804.1358642578125,1751.4400634765625,1780.0452880859375,7493399771,4.32,22917952679,7157,158915,12.05,374513,7969,29998107,107995689909,577,211072773053.9665,105030.0,1035701,2337225.666233949,1784.8540344238281
2023-10-28,1780.084228515625,1800.6053466796875,1773.4366455078125,1776.6181640625,4226112731,3.45,17658107990,7145,168077,12.07,363363,11948,29997996,107789681968,498,212261830396.7643,100167.0,1005004,1885892.3398237324,1782.6860961914062
2023-10-29,1776.56396484375,1810.4886474609373,1766.052978515625,1795.5460205078125,4358528382,3.21,18114650623,7141,168750,12.08,367777,13100,29997952,107819983084,416,211767665712.75003,97600.0,1035582,1216574.6178898867,1787.1629028320312
2023-10-30,1795.589111328125,1829.24951171875,1779.364501953125,1810.088623046875,7534051038,4.74,27247936476,7139,156619,12.08,393019,7669,29997973,107827177101,600,212254806703.26425,104784.0,1066085,2112849.227559305,1803.5729370117188
2023-10-31,1810.131591796875,1819.97265625,1784.567626953125,1816.458984375,6477922747,5.26,29033154312,7135,159346,12.07,394314,12548,29998042,107631123242,703,212680676989.78983,102610.0,1119242,3042120.783803537,1807.78271484375
2023-11-01,1815.8720703125,1858.3128662109373,1786.4095458984375,1847.0897216796875,10628825648,5.62,30502115045,7151,158829,12.07,395445,6770,29998188,107945356524,551,214266041565.33307,133341.0,1105361,2597105.006132602,1826.9210510253906
2023-11-02,1847.2598876953125,1873.885009765625,1790.11474609375,1800.6209716796875,9004197724,5.65,30074060484,7131,156856,12.08,383888,9188,29999589,107597693913,529,217911435786.06137,100254.0,1062905,3490614.1826237785,1827.9701538085938
2023-11-03,1800.91650390625,1835.072509765625,1779.635498046875,1832.795166015625,7622864055,4.77,26833119086,7139,168887,12.09,394219,7880,29999627,107677024419,486,213436467315.04333,111779.0,1094407,2846153.1871974533,1812.1049194335938
2023-11-04,1833.368896484375,1867.2613525390625,1825.736572265625,1857.6986083984373,4845080427,4.01,20081868287,7135,187623,12.09,357059,7800,29999621,107692112646,420,217874701999.5195,88364.0,1035982,1963250.802903676,1846.016357421875
2023-11-05,1857.3956298828125,1911.608642578125,1848.6201171875,1894.15771484375,8867152645,4.64,23092755495,7134,187105,12.08,357741,6303,29999662,107653059068,376,223949795451.33304,89258.0,1020378,1775774.2537470206,1877.9455261230469
2023-11-06,1894.027099609375,1914.5826416015625,1871.9730224609373,1899.83740234375,8104122602,6.62,34963340751,7140,166016,12.06,380383,6132,29999640,107776634539,492,223175578015.7061,96824.0,1079451,2484650.2525194986,1895.1050415039062
2023-11-07,1900.5997314453125,1907.5614013671875,1852.7908935546875,1888.124267578125,9203228152,6.15,31764118198,7150,175214,12.06,390750,8028,29999653,107902868960,503,224733905840.97845,101050.0,1068716,3365673.8799587414,1887.2690734863281
2023-11-08,1887.1190185546875,1904.5462646484373,1874.545654296875,1889.3223876953125,6751627017,7.02,36835194279,7153,179360,12.05,386490,5754,29999522,107937804240,471,222646518777.07263,92199.0,1060255,2756153.8949531326,1888.8833312988281
2023-11-09,1888.9403076171875,2130.88525390625,1884.204345703125,2120.56103515625,24709695029,11.4,57102480375,7151,172210,12.06,426812,6760,29999678,107941360503,414,227055479332.8047,100118.0,1095280,3638492.6742879306,2006.1477355957031
2023-11-10,2121.0673828125,2134.69140625,2068.13427734375,2078.289794921875,14740624457,8.85,44566249163,7153,145592,12.06,442289,7877,29999717,107972463441,448,249458492426.0062,105915.0,1154557,5118993.921306826,2100.5457153320312
2023-11-11,2078.058349609375,2089.530517578125,2035.0821533203125,2052.7138671875,10228351203,6.76,33766431271,7143,185330,12.08,396477,6877,29999700,107895921915,386,244016816970.7693,107707.0,1108923,2432120.416902847,2063.846221923828
2023-11-12,2053.11865234375,2066.00341796875,2019.028076171875,2045.18701171875,7951011698,6.85,32887947141,7144,186807,12.07,373154,6002,29999648,107890578358,484,244266876343.41,91889.0,1100519,2095559.1060689075,2045.8342895507812
2023-11-13,2045.3544921875,2116.0107421875,2031.9542236328125,2055.265380859375,14322027970,11.27,54342492133,7152,147011,12.05,362607,6683,29999629,107858538606,570,243227647233.8769,100448.0,1065129,2575932.851744855,2062.146209716797
2023-11-14,2054.765380859375,2065.06689453125,1939.2803955078125,1979.0526123046875,13087862495,8.78,42769074310,7160,171025,12.05,365437,7424,29999641,108062171960,649,244642146892.4177,101080.0,1057262,2666790.300700653,2009.5413208007812
2023-11-15,1979.47265625,2061.99169921875,1968.774658203125,2060.408447265625,12626326991,8.19,39406915229,7148,178160,12.07,385945,7909,29999746,107844318514,609,235420532111.76767,110189.0,1068906,2944004.031267068,2017.661865234375
2023-11-16,2059.9658203125,2088.662353515625,1940.57421875,1960.881591796875,14651619483,7.73,39562673470,7155,174451,12.06,395977,8587,29999791,108002812540,526,243765253806.3729,101865.0,1094559,2988060.2797774267,2012.52099609375
2023-11-17,1961.8675537109373,1990.050537109375,1910.4454345703125,1961.28076171875,11881648738,6.35,32579592056,7149,177573,12.06,384863,6792,29999708,107938758996,539,233715488905.43503,95260.0,1071248,3027279.3911763146,1955.9110717773438
2023-11-18,1961.6712646484373,1971.4622802734373,1921.0623779296875,1963.2850341796875,8064677046,4.93,27278257634,7114,186943,12.1,364651,7076,29999685,107393638273,376,229710451845.40292,102647.0,1121698,2221686.4557064106,1954.3702392578125
2023-11-19,1963.1800537109373,2015.6339111328125,1944.90087890625,2013.2044677734373,7716048818,5.5,24844635282,7139,202657,12.07,366408,7447,29999682,107813142128,434,232862675892.59177,105587.0,1039208,1654682.6221629456,1984.2298278808594
2023-11-20,2011.8533935546875,2066.409912109375,1996.0443115234373,2022.2391357421875,12866464824,8.43,45131791881,7147,162722,12.07,429208,9264,29999786,107964279468,492,239642818043.4105,123744.0,1121416,2217572.520553015,2024.1366882324219
2023-11-21,2022.21728515625,2035.035888671875,1937.0667724609373,1937.0667724609373,13653500841,8.36,45641080284,7143,161183,12.08,413018,9630,29999716,107865462611,452,237758199808.7037,102990.0,1107812,2357996.0552287945,1982.8466796875
2023-11-22,1933.5831298828125,2089.51416015625,1933.1629638671875,2064.42529296875,13372200584,8.8,45161108097,7142,168793,12.08,422271,8788,29999798,107838403023,506,236573750918.85355,121813.0,1120235,3547052.96990151,2005.17138671875
2023-11-23,2063.905517578125,2088.031982421875,2041.4642333984373,2062.210693359375,7828437946,7.48,37337252875,7145,187874,12.07,416254,11311,29999675,107864151826,427,245068881711.4748,117653.0,1169879,3012292.97389784,2063.903106689453
2023-11-24,2062.411865234375,2132.481201171875,2060.9990234375,2081.152099609375,12141148820,6.98,33263276750,7134,200595,12.08,405135,8274,29999734,107750826814,431,246849383974.051,115746.0,1069497,2204620.3661891185,2084.2610473632812
2023-11-25,2081.296142578125,2091.3427734375,2067.917236328125,2084.4130859375,5362623390,5.94,26140756115,7145,232569,12.06,371071,9745,29999655,107936575620,316,247925548601.3132,106040.0,1021931,2096144.1196869763,2081.2423095703125
2023-11-26,2084.177490234375,2094.095947265625,2038.6004638671875,2063.2861328125,8054814154,6.37,28528695135,7135,222430,12.08,364448,4359,29999791,107778568328,342,247901596016.845,87639.0,975251,1328190.9858910574,2070.040008544922
2023-11-27,2062.390869140625,2070.606201171875,1988.120361328125,2027.4173583984373,10574810069,7.67,37580579846,7136,170489,12.09,374247,7416,29999707,107702123594,498,242679297145.7268,93464.0,1048116,2238544.017432703,2037.1336975097656
2023-11-28,2027.5172119140625,2074.9541015625,1996.814697265625,2049.338134765625,9910633038,8.93,46073858389,7145,164947,12.08,385854,7901,29999770,107824735828,525,239032321285.5945,95714.0,1139401,2441231.775918449,2037.1560363769531
2023-11-29,2049.186767578125,2071.994384765625,2020.756591796875,2029.92919921875,8945151861,8.25,42539356166,7150,160317,12.06,388021,8579,29999635,107940875890,542,244059963902.55185,107605.0,1165682,2290493.9701412846,2042.9667358398438
2023-11-30,2029.3583984375,2054.4443359375,2022.4617919921875,2052.55615234375,8107789163,10.1,51292428374,7145,152175,12.08,393923,7606,29999677,107888214993,507,241457347611.36835,104086.0,1120174,2401282.3285218794,2039.7051696777344
2023-12-01,2052.0966796875,2109.319091796875,2046.5570068359373,2087.139892578125,10866891430,9.96,47902562692,7151,143113,12.06,408720,8922,29999629,107863170034,561,248378707772.7905,102621.0,1134661,3037508.280131717,2073.7781677246094
2023-12-02,2087.66357421875,2182.81787109375,2087.407958984375,2165.7041015625,9130124831,7.53,39046408864,7157,164446,12.05,385327,5857,29999721,108073234725,452,248694514671.3074,90565.0,1178010,2320433.5949962544,2130.8983764648438
