Date,Open,High,Low,Close,Adj Close,Volume,Transactions,Block Size,Difficulty,Hashrate,Active Addressses
2019-07-02,122.55633544921876,123.29338836669922,112.64794158935548,119.2436981201172,119.2436981201172,4761878443,26329.0,23463.0,15372175.0,445357621232620.0,71858.0
2019-07-03,119.33422088623048,123.73639678955078,118.37224578857422,122.56411743164062,122.56411743164062,4529682890,28005.0,21763.0,15432036.0,468101899665870.0,72773.0
2019-07-04,122.50275421142578,126.67379760742188,119.0459976196289,119.97692108154295,119.97692108154295,4564200301,27487.0,24091.0,15674377.0,455078421309540.0,72605.0
2019-07-05,119.83766174316406,120.64836883544922,117.1535873413086,118.35250854492188,118.35250854492188,4110868217,27968.0,27678.0,15674377.0,439040004307810.0,71683.0
2019-07-06,118.37871551513672,121.29405975341795,117.32711791992188,117.82362365722656,117.82362365722656,3484378308,27112.0,21375.0,15674377.0,428439371355710.0,66312.0
2019-07-07,118.02600860595705,120.32526397705078,117.6410903930664,120.32087707519533,120.32087707519533,3348662401,31597.0,22871.0,15460773.0,449703202528720.0,74575.0
2019-07-08,120.2834930419922,125.08201599121094,118.59856414794922,123.28548431396484,123.28548431396484,3803750017,35218.0,27214.0,15323970.0,427141419439670.0,81721.0
2019-07-09,123.24710083007812,124.16542053222656,118.22809600830078,119.4328155517578,119.4328155517578,3785641025,31131.0,24427.0,15323970.0,420626668622190.0,74348.0
2019-07-10,119.5009994506836,120.10431671142578,103.82218933105467,108.50025939941406,108.50025939941406,4699511838,39901.0,27504.0,15315446.0,453587882044130.0,84615.0
2019-07-11,108.57040405273438,108.57040405273438,97.28199768066406,102.64430236816406,102.64430236816406,4633853162,33080.0,23149.0,15218132.0,460633969582620.0,76354.0
2019-07-12,102.82732391357422,106.3561019897461,101.21263122558594,105.30005645751952,105.30005645751952,3611846208,34244.0,23418.0,15218132.0,474199131595610.0,73093.0
2019-07-13,105.28663635253906,105.59156799316406,98.0140380859375,101.02479553222656,101.02479553222656,3353538171,29969.0,18864.0,15218132.0,469607869025320.0,66743.0
2019-07-14,101.10679626464844,101.68443298339844,88.80690002441406,89.77047729492188,89.77047729492188,3717531246,28899.0,20704.0,16343021.0,523817338872630.0,70297.0
2019-07-15,89.85773468017578,92.63166046142578,85.68106842041016,90.9229736328125,90.9229736328125,3570361793,30542.0,25103.0,16510915.0,497679917533340.0,73411.0
2019-07-16,90.90007019042967,92.06021118164062,77.49899291992188,79.49993133544922,79.49993133544922,3703346636,31731.0,52043.0,16510915.0,435282652122780.0,76540.0
2019-07-17,79.4073257446289,93.04772186279295,77.49747467041016,89.81072235107422,89.81072235107422,4616360556,32315.0,41231.0,16442396.0,458897739836700.0,80244.0
2019-07-18,89.69473266601562,103.1461181640625,87.44803619384766,101.08541870117188,101.08541870117188,4890332056,30760.0,23530.0,16304271.0,461802701594330.0,72990.0
2019-07-19,101.08193969726562,101.17887878417967,95.7221221923828,98.40265655517578,98.40265655517578,3983990085,30011.0,22749.0,16304271.0,473369012525200.0,65527.0
2019-07-20,98.45692443847656,104.61331939697266,97.70774841308594,100.60993957519533,100.60993957519533,3771308934,28111.0,23216.0,16304271.0,449595960899880.0,64658.0
2019-07-21,100.50656127929688,101.46703338623048,96.9504165649414,99.6275863647461,99.6275863647461,2829054215,23360.0,19397.0,16024190.0,427046174943770.0,57903.0
2019-07-22,99.55789184570312,100.2451171875,92.30303955078124,95.41738891601562,95.41738891601562,2693989249,26659.0,22334.0,15919942.0,447826307922840.0,63163.0
2019-07-23,95.40665435791016,95.47981262207033,89.44454193115234,90.62262725830078,90.62262725830078,2700924026,28340.0,23346.0,15919942.0,439763372595470.0,65730.0
2019-07-24,90.46114349365234,96.41960906982422,88.1529312133789,94.3096694946289,94.3096694946289,3247150970,27424.0,20143.0,15857580.0,455900127992030.0,61682.0
2019-07-25,94.35980987548828,95.84864807128906,92.47152709960938,93.44631958007812,93.44631958007812,2690273677,27014.0,23079.0,15524545.0,434611932134970.0,62002.0
2019-07-26,93.41134643554688,94.54645538330078,90.75366973876952,94.30501556396484,94.30501556396484,2260844511,28177.0,23376.0,15524545.0,411947148074640.0,61564.0
2019-07-27,94.31610870361328,95.6519775390625,87.69709014892578,88.88902282714844,88.88902282714844,2626517608,25963.0,20090.0,15524545.0,435780574755430.0,58109.0
2019-07-28,88.8858871459961,90.41407775878906,85.35436248779297,89.76933288574219,89.76933288574219,2460180908,24601.0,18635.0,15343820.0,474900119371730.0,55175.0
2019-07-29,89.77179718017578,91.39435577392578,88.56600952148438,90.42642211914062,90.42642211914062,2457824867,29139.0,21763.0,15221082.0,465604367347487.0,63345.0
2019-07-30,90.47145080566406,92.19244384765624,89.02040100097656,90.56694793701172,90.56694793701172,2302521844,30135.0,24691.0,15221082.0,449706516209920.0,67860.0
2019-07-31,90.47100067138672,99.48381042480467,90.33488464355467,98.50957489013672,98.50957489013672,3051471469,29821.0,24068.0,15487104.0,475949046375980.0,67152.0
2019-08-01,98.56668853759766,100.25748443603516,95.98094177246094,99.17972564697266,99.17972564697266,2953184689,28951.0,26682.0,16191186.0,460582462910860.0,65554.0
2019-08-02,99.1995849609375,99.1995849609375,93.54407501220705,94.94129180908205,94.94129180908205,2882784454,30862.0,23836.0,16191186.0,448966260299680.0,64536.0
2019-08-03,95.01681518554688,96.84276580810548,94.15895080566406,94.58087921142578,94.58087921142578,2512959054,28348.0,22145.0,16191186.0,480690598763520.0,59914.0
2019-08-04,94.5982437133789,95.39308166503906,91.45407104492188,93.20378112792967,93.20378112792967,2427608117,26623.0,23880.0,15993131.0,453505582863380.0,64572.0
2019-08-05,93.08528137207033,105.5912857055664,93.08528137207033,96.83464813232422,96.83464813232422,4134352823,32184.0,29107.0,15930321.0,458331237536270.0,72795.0
2019-08-06,96.8896026611328,98.97561645507812,91.66018676757812,93.06971740722656,93.06971740722656,3245339849,33948.0,30435.0,15930321.0,444012290709140.0,71519.0
2019-08-07,93.03887176513672,93.73897552490234,88.54072570800781,90.91259765625,90.91259765625,3105989436,33276.0,31192.0,15873876.0,420661943339110.0,66242.0
2019-08-08,90.91156768798828,91.72232818603516,88.49970245361328,90.03160858154297,90.03160858154297,3034717882,39808.0,34449.0,15234158.0,381295813212020.0,77244.0
2019-08-09,90.08919525146484,90.35707092285156,83.48514556884766,84.43937683105469,84.43937683105469,3003278177,37674.0,40387.0,15234158.0,359844174995980.0,99204.0
2019-08-10,84.3909912109375,87.11417388916016,83.13603210449219,85.41947937011719,85.41947937011719,3088060147,32550.0,51865.0,15234158.0,389172425994250.0,262573.0
2019-08-11,85.45075225830078,91.03135681152344,85.44612121582031,89.75267028808594,89.75267028808594,3025787942,30242.0,30586.0,15043205.0,406180740343900.0,75379.0
2019-08-12,89.702392578125,89.70867919921875,85.63082122802734,85.74922943115234,85.74922943115234,2716187719,32593.0,30442.0,13444380.0,382369868439140.0,76049.0
2019-08-13,85.74642944335938,86.32353210449219,83.34724426269531,84.40614318847656,84.40614318847656,2681787838,30148.0,24419.0,13444380.0,381986605058462.0,64693.0
2019-08-14,84.42034912109375,85.5505142211914,75.96186065673828,76.06498718261719,76.06498718261719,3093090406,24231.0,19733.0,13444380.0,373198388796160.0,60044.0
2019-08-15,76.13327026367188,78.50770568847656,72.9977798461914,76.38897705078125,76.38897705078125,3654075558,23721.0,16960.0,13357880.0,377999443987280.0,54247.0
2019-08-16,76.31524658203125,77.16976928710938,73.06852722167969,74.92015075683594,74.92015075683594,3016089036,23694.0,27910.0,13292087.0,348162407192690.0,64711.0
2019-08-17,74.90509033203125,75.33065795898438,72.26969146728516,72.79772186279297,72.79772186279297,2482385549,21565.0,19189.0,13292087.0,341895905685740.0,55805.0
2019-08-18,72.839599609375,77.55828094482422,71.66908264160156,76.26995086669922,76.26995086669922,2743241606,19787.0,19996.0,13292087.0,318865212907350.0,54151.0
2019-08-19,76.33711242675781,78.50802612304688,75.88134765625,77.26319122314453,77.26319122314453,2346796021,20759.0,16622.0,12321247.0,327551353531030.0,52667.0
2019-08-20,77.29838562011719,77.44202423095703,73.94193267822266,75.19656372070312,75.19656372070312,2430165429,22464.0,22121.0,11788933.0,329148668260400.0,77854.0
2019-08-21,75.24427795410156,75.46507263183594,70.58210754394531,72.96495056152344,72.96495056152344,2878567011,23187.0,16998.0,11788933.0,318996602134700.0,56938.0
2019-08-22,72.95076751708984,74.57101440429688,71.30902099609375,73.59859466552734,73.59859466552734,2908864703,23052.0,19451.0,11786741.0,332337371634580.0,57429.0
2019-08-23,73.57733154296875,75.6928482055664,72.86895751953125,75.40281677246094,75.40281677246094,2496513401,22460.0,16189.0,11397272.0,309710082215280.0,51086.0
2019-08-24,75.40780639648438,75.6932144165039,72.32014465332031,73.46361541748047,73.46361541748047,2191973575,20683.0,14210.0,11397272.0,332585913311515.0,49529.0
2019-08-25,73.47003936767578,74.7339859008789,71.17426300048828,72.30814361572266,72.30814361572266,2227400267,16881.0,13919.0,11397272.0,333664684971350.0,44548.0
2019-08-26,72.32022857666016,74.98611450195312,72.12271118164062,73.857177734375,73.857177734375,3046136697,20691.0,17805.0,11366007.0,321782608902670.0,52352.0
2019-08-27,73.93386840820312,73.93386840820312,72.36612701416016,72.83622741699219,72.83622741699219,2489689274,21495.0,21468.0,11336167.0,317178693900980.0,90476.0
2019-08-28,72.90277099609375,73.04862213134766,66.53832244873047,67.42554473876953,67.42554473876953,2883041616,22565.0,16564.0,11336167.0,331473709318650.0,50750.0
2019-08-29,67.35533905029297,67.43074798583984,63.62866973876953,64.09805297851562,64.09805297851562,3092332444,21443.0,17004.0,11336167.0,320353717396140.0,50163.0
2019-08-30,64.08373260498047,65.43724060058594,62.61457824707031,64.33297729492188,64.33297729492188,2377466438,21790.0,16906.0,11324363.0,317984122962720.0,49081.0
2019-08-31,64.35909271240234,65.26631927490234,63.01076126098633,64.5760498046875,64.5760498046875,2283340831,21236.0,15339.0,11324141.0,316170849099689.0,50268.0
2019-09-01,64.55860900878906,66.77418518066406,64.49559783935547,66.14472198486328,66.14472198486328,2228146663,18923.0,14633.0,11324141.0,325368995713400.0,42658.0
2019-09-02,66.1136245727539,67.55126190185547,64.95519256591797,66.94495391845703,66.94495391845703,2400017919,22539.0,15736.0,11194954.0,305196771685110.0,50090.0
2019-09-03,66.99076843261719,70.70952606201172,66.63894653320312,69.12925720214844,69.12925720214844,2816706430,27635.0,23722.0,10987916.0,314041867435200.0,88707.0
