Date,Open,High,Low,Close,Adj Close,Volume,Transaction Count,Block Size,Difficulty,Hash Rate,Active Addresses
07/04/2023,90.92683411,91.39200592,89.55905151,90.63832855,90.63832855,409439989,97866,55118,24320803,720334278592890,197452
08/04/2023,90.63307953,91.2963562,89.63033295,89.97519684,89.97519684,321874464,94316,50395,24320803,732341846608760,193460
09/04/2023,89.97668457,90.97927094,89.39257813,90.67667389,90.67667389,313065579,86671,45955,24949098,770345638341623,179535
10/04/2023,90.67943573,94.2043457,90.03181458,93.82122803,93.82122803,525494733,91740,54472,25306577,754980119094620,190438
11/04/2023,93.82592773,96.88776398,93.38036346,94.3117981,94.3117981,640151185,97746,59278,25306577,719034330580010,213721
12/04/2023,94.3078537,94.67788696,91.24912262,92.50415802,92.50415802,501836456,95878,64751,25319808,725926516061570,215486
13/04/2023,92.13507843,94.53761292,91.9303894,94.2594986,94.2594986,494346656,99545,59826,25409509,669579336597910,202471
14/04/2023,94.26633453,98.80625916,93.99677277,96.45197296,96.45197296,856817465,103224,61698,25409509,699049152442270,208724
15/04/2023,96.45269775,97.24229431,95.18162537,96.86820984,96.86820984,403922763,96554,55182,25409509,728183366408530,197685
16/04/2023,96.86045074,101.8600388,95.65457916,100.2674484,100.2674484,768844226,90803,51374,25098827,742663843500430,190785
17/04/2023,100.2577057,100.3029327,97.98225403,98.67469788,98.67469788,687145902,91560,56449,24863074,732572655496220,190020
18/04/2023,98.69963074,103.0496063,98.15673065,101.8514175,101.8514175,711227682,94004,55450,24863074,722323555000477,200269
19/04/2023,101.8457718,101.8601074,89.46781921,90.44068146,90.44068146,935252615,93517,57401,24858764,697791509043884,191750
20/04/2023,90.43507385,91.88353729,87.58045197,90.23965454,90.23965454,747749560,93345,55043,24797466,683729066978740,188722
21/04/2023,90.24197388,90.67214203,84.89508057,85.51734161,85.51734161,662381963,94763,52327,24797466,746391087468200,194746
22/04/2023,85.51635742,87.25150299,85.03276825,87.098526,87.098526,380034373,89629,47674,24797466,760024293884410,186326
23/04/2023,87.09872437,87.13085175,84.92311096,86.89732361,86.89732361,382921210,86109,50383,25304802,729331967323390,176487
24/04/2023,86.88499451,88.88236237,86.37485504,88.407341,88.407341,516200917,86668,56951,25552415,719161700488530,183308
25/04/2023,88.40298462,91.65496826,87.41622925,91.10834503,91.10834503,614049406,93845,61984,25552415,699053030860530,213939
26/04/2023,91.10785675,93.80284119,85.43302155,88.25418854,88.25418854,798720366,92861,55272,25499234,740291016422560,189266
27/04/2023,88.2587204,90.51069641,87.78321838,89.68881226,89.68881226,574362305,94645,55274,24798585,678778039146210,189508
28/04/2023,89.69343567,90.18099213,88.31118011,89.73138428,89.73138428,438218243,100387,61475,24798585,687445220891030,204478
29/04/2023,89.72390747,91.45570374,89.50183105,91.08751678,91.08751678,332392500,99638,55788,24798585,687766328065460,193032
30/04/2023,91.08707428,91.39382172,88.26285553,88.53362274,88.53362274,364294782,98889,54183,24522198,706841853236470,202276
01/05/2023,88.5123291,88.81195068,85.59090424,86.74261475,86.74261475,494450271,100684,51010,24253206,752012967584330,195823
02/05/2023,86.74449158,89.0260849,86.29477692,88.29579163,88.29579163,406998356,142604,81015,24253206,756645794575910,250335
03/05/2023,88.29494476,89.77553558,85.85283661,88.89485168,88.89485168,466944292,184327,79054,24273613,658541962093020,297458
04/05/2023,88.89431763,89.10044861,87.65029907,88.49445343,88.49445343,311253105,230375,81272,24703863,673334467199650,337244
05/05/2023,88.49211121,89.52669525,87.07610321,88.83866882,88.83866882,402566192,356270,106907,24703863,729977523108980,490925
06/05/2023,88.83982086,89.34297943,82.33717346,83.63143921,83.63143921,611083498,407197,117501,24703863,715995170367780,571579
07/05/2023,83.62585449,84.69554138,83.34185028,83.57260895,83.57260895,345770753,355051,116110,24489483,653048707616475,450232
08/05/2023,83.56997681,84.86123657,76.82546997,77.87343597,77.87343597,718898381,525847,157381,24260698,631557869276710,647680
09/05/2023,77.87397003,80.05975342,77.59510803,80.02158356,80.02158356,468132043,576708,174805,24260698,634630955024690,733697
10/05/2023,80.01506805,81.96887207,78.17795563,81.06997681,81.06997681,582964296,584836,162179,24260698,667417562100330,757657
11/05/2023,81.06985474,81.79845428,78.8940506,81.0408783,81.0408783,586874786,488865,141623,23243583,675358526022260,638759
12/05/2023,81.02817535,81.30793762,77.84980011,80.50313568,80.50313568,526826920,409466,124603,22964511,640333347502500,595931
13/05/2023,80.50262451,80.97518921,80.14245605,80.30570221,80.30570221,305028463,341082,92182,22964511,672488885472540,480287
14/05/2023,80.30969238,83.81517029,80.01425934,83.44429779,83.44429779,400491842,511294,134074,23130898,722563303279589,671329
15/05/2023,83.44499969,88.42467499,82.5647583,87.06656647,87.06656647,776623075,500172,167459,23449387,672959387796830,684206
16/05/2023,87.06422424,90.23911285,86.41757202,89.85771942,89.85771942,809177581,452598,124865,23449387,690111456022970,652964
17/05/2023,89.86700439,94.87337494,89.83343506,93.88973236,93.88973236,1045389525,363885,106080,23451000,716231341829540,561055
18/05/2023,93.88941956,94.06774902,89.68464661,90.54290771,90.54290771,586904480,193493,79430,24476733,767131398390920,330493
19/05/2023,90.5328064,93.23743439,90.4411087,91.70238495,91.70238495,558055386,264384,101049,24476733,674036985932810,404608
20/05/2023,91.71121216,92.68251038,90.82449341,92.371315,92.371315,306548115,234096,85885,24476733,682712930171835,337650
21/05/2023,92.37760162,93.29615021,91.46859741,92.27886963,92.27886963,365938794,301224,88782,24411918,727676924670400,408555
22/05/2023,92.27718353,92.65963745,90.36430359,90.94607544,90.94607544,396591248,370683,109571,24343419,733368209126730,491447
23/05/2023,90.94875336,92.98806763,90.69089508,91.63233185,91.63233185,384556801,258222,89219,24343419,696985940565590,373804
24/05/2023,91.63601685,91.79294586,85.11100006,86.00036621,86.00036621,771426876,319522,101412,24348738,696368683469194,424326
25/05/2023,85.98468781,86.60103607,83.53244019,86.60067749,86.60067749,561109959,531493,135792,24641301,700941985672460,629137
26/05/2023,86.60363007,88.04351807,86.27979279,87.26806641,87.26806641,518267207,344383,101930,24641301,700185106365120,460176
27/05/2023,87.25614929,88.78430176,87.0643692,88.65031433,88.65031433,306057058,366389,100190,24641301,727898229895510,497818
28/05/2023,88.64907074,92.1580658,88.33882141,91.57996368,91.57996368,448657302,171644,76137,24915819,754544052390080,269132
29/05/2023,91.57826996,92.10299683,90.40756989,91.00045776,91.00045776,415109197,285999,93899,25122123,714908717367590,402963
30/05/2023,90.99673462,93.11832428,90.72916412,92.32611084,92.32611084,455802742,262807,94711,25122123,722925377497040,2908
31/05/2023,92.32270813,92.58869171,88.34983063,90.53900909,90.53900909,567208418,197608,74302,25165375,754165638781470,null
01/06/2023,90.53747559,95.64359283,89.66291809,93.97233582,93.97233582,961609681,171626,74598,25477809,768317624749050,null
02/06/2023,93.99617004,95.52638245,93.1765213,95.4177475,95.4177475,567841812,156362,64612,25477809,766384469421000,null
03/06/2023,95.41691589,97.17709351,94.36772156,95.99313354,95.99313354,477888613,174010,68684,25477809,767192984053280,null
04/06/2023,95.99697876,96.46296692,94.26844788,94.28991699,94.28991699,436188890,145326,66418,25964750,724626768749740,241367
05/06/2023,94.29324341,94.48497772,85.06339264,87.83460236,87.83460236,896571627,230377,91892,26144212,720418113538510,341785
06/06/2023,87.82861328,91.29386139,86.10227966,90.92071533,90.92071533,649344540,453554,132817,26144212,692869270060540,566457
07/06/2023,90.91618347,91.11282349,87.90330505,88.84838867,88.84838867,537757007,198553,84987,26037699,743547720543090,338544
08/06/2023,88.8550415,89.44023895,87.45428467,88.46656036,88.46656036,356770854,304340,103229,25198699,734911063712030,447757
09/06/2023,88.47003937,89.8870697,87.37607574,89.23203278,89.23203278,388902174,252895,80207,25198699,756009516544450,361981
10/06/2023,89.23345184,89.2651062,75.29298401,77.35170746,77.35170746,1185675805,197064,69938,25198699,786766795355810,306115
11/06/2023,77.34902954,78.88540649,76.54277039,77.69893646,77.69893646,432046461,174238,62509,26258144,789898231431967,248136
12/06/2023,77.69596863,77.80024719,75.98138428,77.5480957,77.5480957,452560497,192519,90309,26581603,719296098989520,312736
13/06/2023,77.5454483,79.20506287,76.64176178,77.44382477,77.44382477,440462157,177279,69749,26581603,700411607190750,287597
14/06/2023,77.44377899,78.05886841,72.02310944,73.16329193,73.16329193,490434416,251924,88484,26448528,745544643905350,337783
15/06/2023,73.16604614,74.97827911,72.25688934,74.52643585,74.52643585,402537213,201721,82197,25154309,683287540636880,308921
16/06/2023,74.52815247,76.66400146,74.23796082,76.04912567,76.04912567,352725567,252007,82230,25154309,729682897538480,371422
17/06/2023,76.05306244,77.65483093,75.80102539,76.91241455,76.91241455,273568501,325213,100542,25154309,743414826903532,387723
18/06/2023,76.90868378,78.43463135,76.50340271,77.17825317,77.17825317,274352131,305575,91057,24934279,681232847192950,375118
19/06/2023,77.17976379,77.6320343,76.35579681,77.42202759,77.42202759,293010032,146916,66109,24763955,731143151883820,232471
20/06/2023,77.42572021,80.65240479,76.01552582,80.30889893,80.30889893,437548832,194962,73608,24763955,701354482900520,291705
21/06/2023,80.30741882,87.15467072,80.13422394,85.14774323,85.14774323,814693890,185454,91612,24853549,750969921032950,277907
22/06/2023,85.15050507,88.69551086,84.86645508,86.07022095,86.07022095,606189402,141861,61401,25485486,742388353323990,223956
23/06/2023,86.0643158,92.42797852,85.43560028,91.2094574,91.2094574,755797463,136559,58241,25485486,796272321545050,219563
24/06/2023,91.21172333,93.15872955,87.15614319,89.74402618,89.74402618,666550721,134988,59618,25485486,751208437991950,220315
25/06/2023,89.74047852,90.31420135,87.13050842,88.27516937,88.27516937,487211798,105436,51170,26143793,772847032214440,185622
26/06/2023,88.26795197,89.9030838,86.41650391,87.27570343,87.27570343,548434353,115762,57830,26381967,762749441962850,203415
27/06/2023,87.27226257,89.37429047,87.05574036,87.99827576,87.99827576,420226149,133940,60590,26381967,797718051418540,222601
28/06/2023,88.01544189,88.05243683,82.12751007,83.0611496,83.0611496,556606414,159007,68619,26381252,737379721379150,231288
29/06/2023,83.05780792,85.65856934,83.04206848,84.77587128,84.77587128,395849863,148028,61909,26379435,750259823697510,228449
30/06/2023,84.76875305,110.7952576,84.58930206,108.165329,108.165329,3377766238,163585,85889,26379435,739812428929890,273172
01/07/2023,108.2017441,111.7574081,104.6958237,107.2292023,107.2292023,1853573626,131356,61111,26379435,783434121754180,218359
02/07/2023,107.2259521,113.627121,105.7090607,113.2172928,113.2172928,1783628932,135023,66027,26659158,769303464623321,217375
03/07/2023,113.2317047,114.4970627,105.9730682,106.9457703,106.9457703,1154666410,129964,65272,26728938,763444000737790,234452
04/07/2023,106.9541473,109.1613235,104.7109909,104.7109909,104.7109909,795208399,141163,66976,26728938,775696076794260,273764
05/07/2023,104.6900177,106.2717972,99.39552307,102.6939926,102.6939926,1061933634,126636,67576,26691690,770121923370699,212814
06/07/2023,102.6776047,105.5124741,95.6672287,95.6672287,95.6672287,1197521335,118637,64465,26593819,702287600506420,204430
07/07/2023,95.64627838,98.38237762,95.09568787,98.24247742,98.24247742,703059439,125685,63520,26593819,723447850880520,222619
08/07/2023,98.24229431,98.38021088,96.91822815,97.87477875,97.87477875,417911861,146165,62123,26593819,737227315128770,221737
09/07/2023,97.87844849,98.30692291,95.06183624,95.17955017,95.17955017,412735847,131369,58802,25776388,731060426883336,208678
10/07/2023,95.18221283,97.64109802,92.89258575,96.73134613,96.73134613,801346663,111317,56637,25308325,746196846819070,202864
11/07/2023,96.73770142,98.12002563,95.81536102,96.78643799,96.78643799,584873947,107199,53440,25308325,760010692233370,196248
12/07/2023,96.78523254,97.75325775,94.78830719,96.28018188,96.28018188,502089267,116574,59058,25408063,739127394066850,200506
13/07/2023,96.27791595,104.0194626,95.79299164,101.9271393,101.9271393,1243581127,124789,56104,25873511,749434621878967,215578
14/07/2023,101.9261703,103.2374344,92.93989563,95.15866089,95.15866089,994506743,123080,61205,25873511,807231489143820,212779
15/07/2023,95.16152954,95.65518188,94.18665314,94.75180817,94.75180817,405906202,117986,54473,25873511,777301965620480,208628
16/07/2023,94.75725555,95.22387695,92.75621033,92.90528107,92.90528107,412440907,116712,62788,27317364,811319319919100,210983
17/07/2023,92.91064453,93.52267456,90.33413696,92.2934494,92.2934494,581572145,114340,57771,27541766,796976443774874,198212
18/07/2023,92.29016876,92.86105347,90.16366577,91.5032196,91.5032196,444675473,112530,65900,27541766,763727504038330,211719
19/07/2023,91.51500702,94.06116486,91.51500702,92.16179657,92.16179657,479778485,128475,61084,27296689,736742493178080,210596
20/07/2023,92.15346527,93.48064423,91.68144226,92.38205719,92.38205719,558800999,115754,55788,26605402,757570343684350,200235
21/07/2023,92.38404083,94.60526276,91.96325684,94.05186462,94.05186462,454489403,117198,59505,26605402,780005271027260,208869
22/07/2023,94.048172,96.1513443,91.71801758,92.05151367,92.05151367,442970678,121801,54837,26605402,782647790870100,203428
23/07/2023,92.06299591,93.47718048,91.82036591,93.25886536,93.25886536,361401131,106823,54167,27044900,799977244699395,196085
24/07/2023,93.24933624,93.24933624,88.21901703,89.15346527,89.15346527,558656341,124857,62152,27132612,756048011666780,214261
25/07/2023,89.1550293,89.97694397,88.85782623,89.53140259,89.53140259,369676148,143523,63963,27132612,775604407896840,228916
26/07/2023,89.53092957,90.97019958,88.9490509,90.62142181,90.62142181,411401840,187723,68302,27067135,769966844453280,278628
27/07/2023,90.62695313,91.72827911,89.92593384,90.49376678,90.49376678,393733970,143849,63940,26896325,764566544391100,231879
28/07/2023,90.49320221,91.89440155,90.49320221,91.53057098,91.53057098,341018407,143074,72402,26896325,731907798584700,236241
29/07/2023,91.51918793,94.71575165,90.9667511,94.59809113,94.59809113,357766274,132887,64601,26896325,689980337147526,202833
30/07/2023,94.57041931,95.69255066,92.21128845,94.09105682,94.09105682,764611368,108246,48879,26139949,753637909493750,193585
31/07/2023,94.08933258,94.82227325,91.64766693,92.24313354,92.24313354,526612463,117509,56167,25637019,816677696629400,204269
01/08/2023,92.2442627,93.82040405,89.78800964,93.82040405,93.82040405,775320147,133825,59201,25637019,794002136315630,233224
02/08/2023,93.81850433,94.31300354,86.91828156,87.48905945,87.48905945,899573748,127498,56546,26351152,806454128903740,208451
03/08/2023,87.49172211,88.2265625,82.69623566,82.70779419,82.70779419,661629539,140967,64674,27579072,789194498411500,225663
04/08/2023,82.69333649,83.70612335,81.5066452,82.07891083,82.07891083,574898134,136736,65353,27579072,755960794227240,221465
05/08/2023,82.08647156,83.29777527,81.58123779,83.10559082,83.10559082,266995799,127180,53777,27579072,765585301054260,206004
06/08/2023,83.10028839,83.36855316,82.08924103,82.47170258,82.47170258,261949686,115093,54241,27155713,800659524186060,192184
07/08/2023,82.47097778,83.21983337,80.51209259,82.34452057,82.34452057,369980930,152654,69300,27045848,738623644422600,233861
08/08/2023,82.34268951,85.11045837,81.8248291,83.95689392,83.95689392,464971615,137887,66452,27045848,758534713465730,239643
09/08/2023,83.95451355,84.42743683,83.29949951,84.03720856,84.03720856,1086009763,137508,61356,26953829,782245668878320,224706
10/08/2023,84.03833771,84.27881622,82.70103455,83.03347015,83.03347015,273793336,138744,60438,26651190,759071873281330,227756
11/08/2023,83.03477478,83.52788544,82.71995544,83.49586487,83.49586487,210777034,129036,58042,26651190,775769498566430,213608
12/08/2023,83.49497223,83.85722351,83.34450531,83.44852448,83.44852448,187648883,136418,59478,26651190,785992842502190,210627
13/08/2023,83.45048523,83.61597443,81.65193176,81.97803497,81.97803497,268437601,130451,59410,26861879,788668930534179,204007
14/08/2023,81.97904205,82.97304535,81.66976166,82.06858063,82.06858063,262059229,131448,59009,26922009,795027495927980,221296
15/08/2023,82.06822968,82.10910797,78.76314545,79.27375031,79.27375031,401918865,108320,64084,26922009,777394883816610,203880
16/08/2023,79.27622986,79.45748901,73.62923431,74.47885895,74.47885895,622966364,109497,58743,26844323,721489781829920,197746
17/08/2023,74.47917938,75.66679382,61.75610733,65.08576202,65.08576202,785297656,109433,62506,26636340,745216179838720,188090
18/08/2023,65.0941925,65.76448059,63.73204041,64.08291626,64.08291626,571194825,116132,60577,26636340,728824093095520,201955
19/08/2023,64.08513641,64.89527893,63.73434448,64.10386658,64.10386658,299693328,106169,55921,26636340,765935085511070,186239
20/08/2023,64.10791779,65.72362518,64.07363129,65.25251007,65.25251007,246734222,106059,51921,26378186,774692923530000,182896
21/08/2023,65.25150299,67.04644775,64.97805786,66.95868683,66.95868683,431113836,111270,61709,26254086,725070060718940,200424
22/08/2023,66.95895386,67.10531616,63.27900314,64.77028656,64.77028656,377574603,119303,61398,26254086,747256566833780,229768
23/08/2023,64.7736969,66.59355164,64.16802979,65.61077881,65.61077881,304886653,104835,52760,26199177,771635927086940,181787
24/08/2023,65.61208344,65.84490204,64.13845062,64.87927246,64.87927246,225372238,107738,54173,25901549,725374857460430,185820
25/08/2023,64.88139343,65.22283173,63.84314728,65.11191559,65.11191559,268487447,117729,67548,25901549,741844428787501,216119
26/08/2023,65.11289215,65.49846649,64.96183014,65.0107193,65.0107193,183821199,118913,52083,25901549,753392605076100,197642
27/08/2023,65.01039886,65.87902832,64.90509796,65.36711121,65.36711121,191462581,110390,50550,26284903,827944854206900,195162
28/08/2023,65.36781311,65.66757965,64.27062988,65.54250336,65.54250336,252050651,108548,55898,26427624,818792649690510,195341
29/08/2023,65.54174805,70.21554565,64.70936584,68.89247131,68.89247131,540744008,113946,64059,26427624,741565127762110,209619
30/08/2023,68.89306641,68.98538208,66.81487274,67.65953064,67.65953064,294424844,108103,57245,26526038,737051646230730,201822
31/08/2023,67.66082001,68.22232819,63.61683655,63.95137787,63.95137787,377755734,111963,56299,26778413,813270959179780,203795
01/09/2023,63.94606781,64.21014404,62.1914444,63.00745392,63.00745392,311070837,115570,61112,26778413,754589729967050,202515
02/09/2023,63.00914383,64.62007141,63.00914383,64.5606308,64.5606308,219217798,136355,54709,26778413,804739407588980,209588
03/09/2023,64.56390381,64.78752136,63.733078,63.93811798,63.93811798,203377116,123954,58898,27846563,843898999997628,206819
04/09/2023,63.93650055,64.83728027,63.25442886,63.70868683,63.70868683,236821353,105769,57875,27954207,788834117714950,186910
05/09/2023,63.71334839,63.7269783,62.66367722,63.12363434,63.12363434,250002419,104086,60724,27954207,764183116246970,207479
06/09/2023,63.11856461,63.56402969,62.05997086,62.84352493,62.84352493,248375044,103975,60027,27663734,750054986224130,184404
07/09/2023,62.84363937,64.18999481,62.59491348,63.62236786,63.62236786,213292207,105139,50934,26771892,748234726402945,184317
08/09/2023,63.6263504,64.03904724,61.9821167,62.57698059,62.57698059,206394384,110940,51334,26771892,827771767985300,196743
09/09/2023,62.57859421,63.19569778,62.54669189,63.08150864,63.08150864,145767952,106410,49983,26771892,848671742578540,188794
10/09/2023,63.08309174,63.08309174,60.51252365,61.12152863,61.12152863,249697962,107675,54156,28302666,832845515251640,183288
11/09/2023,61.11949539,61.56356049,58.0382309,58.8371582,58.8371582,316901808,117657,62597,28379920,777163037263560,204922
12/09/2023,58.83630753,61.19291687,58.69303894,60.01279068,60.01279068,285423408,105816,58606,28379920,794299408711700,206114
13/09/2023,60.01713562,62.59047318,59.74307632,62.00352097,62.00352097,300723201,103828,56317,28153378,805254821032466,199935
14/09/2023,62.00201416,63.32051849,62.00201416,62.80853653,62.80853653,268972316,106370,57772,27765021,788082362388810,193368
15/09/2023,62.81654739,66.15228271,62.67556763,65.99552917,65.99552917,273527819,113323,55547,27765021,821954780857140,199529
16/09/2023,65.99066925,66.70187378,64.53209686,65.33952332,65.33952332,225396971,109453,51775,27765021,854895858589768,186827
17/09/2023,65.34680176,65.38236237,63.25345993,63.578228,63.578228,238602170,99777,57030,28603879,797845713236120,180386
18/09/2023,63.57775116,67.35792542,63.22271347,65.89459991,65.89459991,411318370,104198,60970,28623733,757681806427310,194767
19/09/2023,65.89329529,68.26288605,65.77700043,67.33423615,67.33423615,310488863,106448,57836,28623733,789541784723650,192241
20/09/2023,67.33396149,67.61347961,63.98840332,64.56434631,64.56434631,407377312,110369,59334,28173124,786221298297200,203060
21/09/2023,64.56512451,64.967659,63.12475967,64.69098663,64.69098663,270451760,106637,53886,27002673,777982627076860,191409
22/09/2023,64.69171143,65.4608078,64.17753601,64.33540344,64.33540344,278551984,111208,56232,27002673,803562960536220,192678
23/09/2023,64.33490753,65.22538757,64.33490753,65.08039093,65.08039093,240624622,110343,49747,27002673,817070345341550,196086
24/09/2023,65.08006287,65.084198,63.54027939,63.58713913,63.58713913,189877277,104018,54729,28284858,875480554748522,179880
25/09/2023,63.58618927,64.99095917,63.11313629,64.33724213,64.33724213,216448495,107282,60699,28368936,787840230296690,201211
26/09/2023,64.3331604,64.91890717,63.3975563,63.75851059,63.75851059,256010742,105255,60439,28368936,843848727058090,215354
27/09/2023,63.75633621,65.41913605,63.280056,63.48681259,63.48681259,212329352,106881,54564,28534583,837396013181160,187655
28/09/2023,63.48718643,65.41007233,63.21833801,65.23880768,65.23880768,235902966,109779,60359,28719435,814495276787430,193830
29/09/2023,65.24066162,66.39955902,64.97479248,65.63209534,65.63209534,215673747,118595,58924,28719435,800903977455250,208747
30/09/2023,65.63078308,66.52333832,65.42050171,66.06964874,66.06964874,153210629,111764,57326,28719435,863311762479560,198838
01/10/2023,66.06880951,68.59121704,65.90534973,68.23331451,68.23331451,248362902,108407,57791,28356158,796494575243370,204512
02/10/2023,68.2289505,68.33139038,65.44863129,66.01112366,66.01112366,283142952,107283,66383,28338227,792284023509210,215742
03/10/2023,66.00701904,66.8368454,65.36818695,65.49351501,65.49351501,188593883,110370,61480,28338227,789398041526020,209963
04/10/2023,65.4983902,65.50921631,63.72556686,64.45206451,64.45206451,220351720,109383,63004,28109940,786759182144820,213578
05/10/2023,64.459198,65.19656372,64.0969162,64.85876465,64.85876465,202994978,109767,59557,27698573,765683409385150,204741
06/10/2023,64.8573761,65.90678406,64.56652832,65.53318787,65.53318787,178382571,115674,111055,27698573,843853214985940,217706
07/10/2023,65.53359985,66.22988129,65.10038757,65.48564148,65.48564148,146532235,110477,56986,27698573,804101984723360,194142
08/10/2023,65.48718262,65.96834564,65.10354614,65.36454773,65.36454773,179284709,102748,49796,27989926,837214837366650,179144
09/10/2023,65.36439514,65.37638092,62.14702988,63.11105728,63.11105728,235298990,104920,61194,28026889,771131568794290,193666
10/10/2023,63.10908508,63.79354095,62.68170547,63.62107086,63.62107086,164326149,103976,55430,28026889,773855150339860,192969
11/10/2023,63.61977768,63.68592072,61.26277161,61.49982071,61.49982071,186389594,107017,59799,27934450,817990081932200,201572
12/10/2023,61.50114059,61.52187347,60.75468063,61.12781525,61.12781525,171888213,107261,55649,27772035,813197362170627,196386
13/10/2023,61.12719727,61.99513626,61.11253357,61.57405853,61.57405853,203849754,117537,55765,27772035,816147146004480,203460
14/10/2023,61.57458496,61.94998169,61.47003555,61.66515732,61.66515732,120785909,111905,52613,27819293,866727100935720,197392
15/10/2023,61.66400909,62.1017189,61.44732285,61.65643311,61.65643311,134170091,104049,51655,29187546,907871467619510,182981
16/10/2023,61.65710068,65.36457062,61.64601517,63.33716202,63.33716202,334167678,107004,60207,29187546,834220326744213,201138
17/10/2023,63.33576584,63.33576584,61.6881752,62.16300964,62.16300964,191914626,108210,60724,29187546,802973661203700,195249
18/10/2023,62.15605545,62.60155106,60.19165421,60.27697372,60.27697372,188485126,105434,54846,28927023,799992182463360,187958
19/10/2023,60.27848434,61.81296539,60.10832977,61.78665161,61.78665161,182482608,108725,55358,28669262,827156534976373,190351
20/10/2023,61.78886414,64.17544556,61.65102005,63.41781998,63.41781998,251686318,117851,63120,28669262,796075935959360,201757
21/10/2023,63.41829681,65.25566864,63.41829681,64.7355423,64.7355423,198983839,114090,58142,28669262,813320889425290,193174
22/10/2023,64.73735809,66.05732727,63.82060623,65.19058228,65.19058228,283863584,105401,52632,28088779,782092747416450,186205
23/10/2023,65.37158966,69.53501129,65.24591064,68.9910965,68.9910965,471640160,107771,61135,28029747,840801253246740,209289
24/10/2023,68.9913559,72.38195801,67.7872467,69.03186035,69.03186035,547455091,112547,67365,28029747,796002712113250,215847
25/10/2023,69.0497818,70.32286835,67.98658752,68.6949234,68.6949234,369294933,117273,58774,28320764,835080559580280,207305
26/10/2023,68.69750214,70.42892456,67.44944763,68.85438538,68.85438538,385302387,116996,74065,28671504,805324251581750,296883
27/10/2023,68.8486557,68.8486557,66.05765533,67.05579376,67.05579376,308631582,116036,53980,28671504,841256411671510,203363
28/10/2023,67.05213928,68.294487,67.01855469,67.78277588,67.78277588,287279561,112832,54602,28698758,874287671624840,201105
29/10/2023,67.77807617,69.22142029,67.26794434,68.80084229,68.80084229,232084984,108391,58344,29344904,834960590879120,185706
30/10/2023,68.80012512,69.70359039,67.84952545,69.25083923,69.25083923,270567503,111891,69508,29344904,786271800600550,203852
31/10/2023,69.24954987,70.35674286,68.31682587,68.94956207,68.94956207,334835486,116704,68839,29344904,776510484242780,214594
01/11/2023,68.94947815,70.34513855,66.79888153,69.93502045,69.93502045,377378547,117277,65148,28675192,744111934568260,201513
02/11/2023,69.93855286,70.67996216,68.05870056,69.39419556,69.39419556,350621685,120133,54569,26923987,815553374513280,216720
03/11/2023,69.38985443,69.56597137,67.9513092,69.49114227,69.49114227,234233495,119869,60129,26923987,839278665161240,204721
04/11/2023,69.49092102,70.62526703,68.96759796,70.4720993,70.4720993,194430502,117689,53728,26923987,800970557654470,199695
05/11/2023,70.45054626,72.21622467,70.10407257,71.66265106,71.66265106,337144700,111976,57232,28968862,888166046802580,195205
06/11/2023,71.66226959,74.92601776,71.09197235,74.48286438,74.48286438,307139405,111577,55643,28997411,838811645799920,201156
07/11/2023,74.48506927,74.51031494,71.37976074,73.56438446,73.56438446,345874833,120722,66371,28997411,840419044553800,226272
08/11/2023,73.56033325,74.26231384,72.61449432,73.17993927,73.17993927,279316148,114869,56793,29217991,866742771701500,199002
09/11/2023,73.17977905,76.10361481,70.33726501,73.75221252,73.75221252,563715610,190271,80555,29413201,811893297935030,231467
10/11/2023,73.75566864,74.94081879,71.39967346,73.30500031,73.30500031,391745232,228597,90213,29413201,771889635183350,322028
11/11/2023,73.30033875,75.86489868,71.41221619,75.17430878,75.17430878,409990766,194287,79768,29413201,821945680602510,282126
12/11/2023,75.17199707,76.63818359,72.85487366,74.8912735,74.8912735,400244544,178626,70757,28175676,783437313166520,251801
13/11/2023,74.89793396,75.93030548,71.19602966,71.49154663,71.49154663,391890703,660153,154754,27976968,829457291847520,616081
14/11/2023,71.44110107,72.50241852,68.79059601,70.63526154,70.63526154,378863884,1015920,219176,27976968,844971372213400,1126921
15/11/2023,70.63592529,74.25138855,70.6235199,74.08032227,74.08032227,335516203,155582,71770,28391564,843381305747000,264941
16/11/2023,74.08006287,74.30123138,70.07138824,71.17905426,71.17905426,343373015,150319,68101,28868740,836364245582320,279127
17/11/2023,71.14913177,71.62705994,68.40803528,70.1823349,70.1823349,406903529,159836,70757,28868740,887774125929370,258007
18/11/2023,70.19161987,70.27632141,67.99623871,69.89380646,69.89380646,243237870,134710,76878,28874473,835460820939480,239012
19/11/2023,69.89537048,70.66955566,68.82186127,70.64031219,70.64031219,226121115,147359,72414,29317517,829306931091070,224689
20/11/2023,70.63932037,70.95977783,69.20074463,69.51773834,69.51773834,271959607,145814,74811,29317517,824308239369201,250729
21/11/2023,69.51911926,71.64383698,65.86429596,66.4573822,66.4573822,427605909,143138,73623,29317517,817619627341800,260405
22/11/2023,66.44966888,69.05226898,66.27107239,68.70558929,68.70558929,275595694,136797,61405,29335069,865758458421280,231583
23/11/2023,68.70059204,70.59394073,68.62484741,69.51245117,69.51245117,307401786,148661,65010,29352738,860328182897160,242392
24/11/2023,69.5111084,71.63275146,69.50718689,70.73595428,70.73595428,307601320,135529,68546,29352738,820343838553811,235632
