Time,Number of new addresses added per day on BTC,Price
2018-09-28,340370,6644.12646484
2018-09-29,330073,6601.95556641
2018-09-30,272764,6625.55664063
2018-10-01,300505,6589.625
2018-10-02,328927,6556.09863281
2018-10-03,385680,6502.59033203
2018-10-04,383322,6576.68554688
2018-10-05,328835,6622.48486328
2018-10-06,332599,6588.30908203
2018-10-07,323186,6602.9453125
2018-10-08,313119,6652.22607422
2018-10-09,313158,6642.64453125
2018-10-10,336395,6585.53417969
2018-10-11,331760,6256.24414063
2018-10-12,317413,6274.58203125
2018-10-13,292579,6285.98828125
2018-10-14,241120,6290.92773438
2018-10-15,317441,6596.54248047
2018-10-16,328659,6596.11425781
2018-10-17,346091,6544.42822266
2018-10-18,325620,6476.70898438
2018-10-19,327015,6465.41162109
2018-10-20,320842,6489.19482422
2018-10-21,272732,6482.34814453
2018-10-22,296612,6487.15576172
2018-10-23,337417,6475.74267578
2018-10-24,330958,6495.83642578
2018-10-25,305491,6476.28857422
2018-10-26,343799,6474.74609375
2018-10-27,291607,6480.38134766
2018-10-28,282368,6486.38623047
2018-10-29,288796,6332.6328125
2018-10-30,354990,6334.26806641
2018-10-31,355458,6317.60742188
2018-11-01,350471,6377.78125
2018-11-02,331690,6388.43554688
2018-11-03,345115,6361.2578125
2018-11-04,276674,6376.12939453
2018-11-05,339892,6419.65869141
2018-11-06,352130,6461.01269531
2018-11-07,366085,6530.13916016
2018-11-08,355048,6453.71826172
2018-11-09,351193,6385.6171875
2018-11-10,318575,6409.22021484
2018-11-11,303493,6411.26806641
2018-11-12,318535,6371.26660156
2018-11-13,340621,6359.49316406
2018-11-14,332277,5738.34912109
2018-11-15,361957,5648.03466797
2018-11-16,329357,5575.54785156
2018-11-17,302574,5554.33007813
2018-11-18,261764,5623.54150391
2018-11-19,273410,4871.49462891
2018-11-20,359734,4451.87402344
2018-11-21,336183,4602.16748047
2018-11-22,312297,4365.93896484
2018-11-23,283757,4347.11328125
2018-11-24,276916,3880.76025391
2018-11-25,248855,4009.96801758
2018-11-26,272876,3779.1315918
2018-11-27,319620,3820.72338867
2018-11-28,297951,4257.42285156
2018-11-29,299090,4278.84645524
2018-11-30,311408,4017.26845712
2018-12-01,294656,4214.67193177
2018-12-02,253499,4139.8780641
2018-12-03,265284,3894.1309069
2018-12-04,316671,3956.89386975
2018-12-05,325514,3753.99482663
2018-12-06,314151,3521.10172384
2018-12-07,314984,3419.93720035
2018-12-08,289691,3476.11471452
2018-12-09,234105,3614.23427278
2018-12-10,264932,3502.65599577
2018-12-11,303442,3424.58807495
2018-12-12,293006,3486.95014412
2018-12-13,310078,3313.67725772
2018-12-14,301751,3242.48476281
2018-12-15,294319,3236.76164502
2018-12-16,246742,3252.83902595
2018-12-17,284169,3545.86476058
2018-12-18,318101,3696.05912776
2018-12-19,330848,3745.95076478
2018-12-20,332554,4134.44120304
2018-12-21,323367,3896.54371704
2018-12-22,282298,4014.18251388
2018-12-23,255120,3998.98034184
2018-12-24,257865,4078.59919478
2018-12-25,261047,3815.49060966
2018-12-26,235164,3857.29751969
2018-12-27,282325,3654.83353854
2018-12-28,306503,3923.91859424
2018-12-29,311069,3820.40868219
2018-12-30,268681,3865.95257679
2018-12-31,258476,3742.70033544
2019-01-01,227955,3843.51996727
2019-01-02,243914,3943.40933686
2019-01-03,314617,3836.74131867
2019-01-04,296218,3857.71761887
2019-01-05,299809,3845.19446017
2019-01-06,239486,4076.63268458
2019-01-07,300311,4025.24828708
2019-01-08,328655,4030.84799935
2019-01-09,297654,4035.29636921
2019-01-10,345861,3678.92468128
2019-01-11,309913,3687.3654818
2019-01-12,298618,3661.30098975
2019-01-13,254309,3552.95306759
2019-01-14,288940,3706.05222041
2019-01-15,337337,3630.67522467
2019-01-16,328949,3655.00688578
2019-01-17,342954,3678.56397636
2019-01-18,326945,3657.83943502
2019-01-19,298094,3728.56836493
2019-01-20,264564,3601.0135915
2019-01-21,286104,3576.03243928
2019-01-22,299076,3604.57705248
2019-01-23,342219,3585.12306636
2019-01-24,332904,3600.86550122
2019-01-25,311510,3599.7658879
2019-01-26,349866,3602.46043861
2019-01-27,260013,3583.96576317
2019-01-28,293673,3470.45054223
2019-01-29,361039,3448.11702209
2019-01-30,318851,3486.18175093
2019-01-31,351753,3457.79274724
2019-02-01,331335,3487.94538683
2019-02-02,317366,3521.06078726
2019-02-03,267714,3464.01332586
2019-02-04,294315,3459.15414635
2019-02-05,358820,3466.35743916
2019-02-06,342196,3413.7677183
2019-02-07,341586,3399.47164359
2019-02-08,311157,3666.78035061
2019-02-09,338117,3671.20370545
2019-02-10,265260,3690.18824383
2019-02-11,286343,3648.43062774
2019-02-12,354166,3653.52864497
2019-02-13,386330,3632.07060268
2019-02-14,356651,3616.88097021
2019-02-15,296601,3620.81075285
2019-02-16,338422,3629.78749138
2019-02-17,270511,3673.83629289
2019-02-18,316948,3915.71447331
2019-02-19,362291,3947.09440657
2019-02-20,374673,3999.82050882
2019-02-21,360300,3954.1182433
2019-02-22,344469,4005.52660406
2019-02-23,337321,4142.52692999
2019-02-24,299029,3810.42743065
2019-02-25,320588,3882.69629339
2019-02-26,370040,3854.35793575
2019-02-27,364716,3851.04747978
2019-02-28,348629,3854.78528208
2019-03-01,350121,3859.58375221
2019-03-02,386314,3864.41510673
2019-03-03,298680,3847.17569934
2019-03-04,312149,3761.55701842
2019-03-05,375516,3896.37502308
2019-03-06,343565,3903.9425832
2019-03-07,366092,3911.4842891
2019-03-08,377040,3901.13162355
2019-03-09,347766,3963.31374243
2019-03-10,280864,3951.59982769
2019-03-11,329926,3905.22731979
2019-03-12,382912,3909.15620907
2019-03-13,366388,3906.71716859
2019-03-14,374173,3924.369118
2019-03-15,377481,3960.91118728
2019-03-16,344340,4048.72590374
2019-03-17,282621,4025.22897966
2019-03-18,332964,4032.50738522
2019-03-19,366322,4071.19020004
2019-03-20,364403,4087.47629856
2019-03-21,379305,4029.32690706
2019-03-22,377444,4023.96816173
2019-03-23,334790,4035.82635079
2019-03-24,282857,4022.1682822
2019-03-25,328765,3963.07065416
2019-03-26,353152,3985.08080287
2019-03-27,402131,4087.06622992
2019-03-28,385274,4069.10714977
2019-03-29,377054,4098.37454059
2019-03-30,381836,4106.66008466
2019-03-31,322469,4105.40429618
2019-04-01,323587,4158.18307045
2019-04-02,422028,4879.87782845
2019-04-03,446455,4973.02181522
2019-04-04,418131,4922.79878778
2019-04-05,431506,5036.68110011
2019-04-06,339775,5059.81718799
2019-04-07,295431,5198.89699014
2019-04-08,363508,5289.77104039
2019-04-09,415668,5204.95837847
2019-04-10,402955,5324.5518687
2019-04-11,435939,5064.48767243
2019-04-12,386014,5089.53891201
2019-04-13,340270,5096.58656276
2019-04-14,292299,5167.72236684
2019-04-15,356606,5067.10847228
2019-04-16,389591,5235.55941893
2019-04-17,385560,5251.93818854
2019-04-18,383620,5298.38569881
2019-04-19,368714,5303.81261613
2019-04-20,382755,5337.8861323
2019-04-21,297923,5314.5314532
2019-04-22,296274,5399.36541009
2019-04-23,368706,5572.36206051
2019-04-24,409790,5464.86664182
2019-04-25,425767,5210.51555862
2019-04-26,385701,5279.34821147
2019-04-27,356220,5268.29106346
2019-04-28,284472,5285.13900822
2019-04-29,349381,5247.35253746
2019-04-30,392121,5350.72669668
2019-05-01,421207,5402.69709069
2019-05-02,372868,5505.28367176
2019-05-03,410896,5768.28940693
2019-05-04,369004,5831.16747167
2019-05-05,340215,5795.70842926
2019-05-06,332151,5746.80700343
2019-05-07,425404,5829.50151628
2019-05-08,407984,5982.45732286
2019-05-09,410700,6174.52868876
2019-05-10,416242,6378.8489737
2019-05-11,413879,7204.77169716
2019-05-12,392182,6972.37152291
2019-05-13,403973,7814.91513992
2019-05-14,461573,7994.41615632
2019-05-15,424245,8205.16749484
2019-05-16,484290,7884.90929094
2019-05-17,440814,7343.89571659
2019-05-18,419351,7271.20790408
2019-05-19,351611,8197.68969114
2019-05-20,383107,7978.30907244
2019-05-21,434897,7963.32777911
2019-05-22,430157,7680.06654589
2019-05-23,405134,7881.84672105
2019-05-24,397100,7987.37156583
2019-05-25,369032,8052.54385907
2019-05-26,326570,8673.21603511
2019-05-27,394222,8805.7783766
2019-05-28,404336,8719.9617362
2019-05-29,476587,8659.48775584
2019-05-30,401278,8319.47222898
2019-05-31,383264,8574.50164907
2019-06-01,386404,8564.01647182
2019-06-02,337681,8742.95810038
2019-06-03,327688,8208.99482964
2019-06-04,409090,7707.77077085
2019-06-05,445292,7824.23153913
2019-06-06,388272,7822.02338228
2019-06-07,379939,8043.95135807
2019-06-08,341552,7954.12772355
2019-06-09,294454,7688.07711075
2019-06-10,343783,8000.32982299
2019-06-11,381545,7927.71435114
2019-06-12,389040,8145.85747373
2019-06-13,418466,8230.92383068
2019-06-14,455126,8693.83281543
2019-06-15,470289,8838.37523367
2019-06-16,341892,8994.48801293
2019-06-17,361073,9320.35218253
2019-06-18,483120,9081.76285149
2019-06-19,429046,9273.52176614
2019-06-20,390597,9527.16035008
2019-06-21,444117,10144.5567168
2019-06-22,423961,10701.691013
2019-06-23,431401,10855.3710156
2019-06-24,378894,11011.1024485
2019-06-25,441427,11790.916533
2019-06-26,495109,13016.2317442
2019-06-27,496868,11182.8062855
2019-06-28,431138,12407.331998
2019-06-29,461456,11959.3709764
2019-06-30,317003,10817.1555981
2019-07-01,357743,10583.1345195
2019-07-02,413870,10801.6779238
2019-07-03,442784,11961.2693412
2019-07-04,395493,11215.4375483
2019-07-05,379433,10978.4599518
2019-07-06,379807,11208.5508454
2019-07-07,294045,11450.8467553
2019-07-08,350453,12285.958217
2019-07-09,417595,12573.8129407
2019-07-10,400385,12156.5126313
2019-07-11,372340,11358.661752
2019-07-12,398334,11815.9866867
2019-07-13,331809,11392.3793357
2019-07-14,280938,10256.0582756
2019-07-15,316965,10895.0893874
2019-07-16,400012,9477.64204235
2019-07-17,369296,9693.80272448
2019-07-18,354337,10666.4828491
2019-07-19,357975,10530.7326264
2019-07-20,348974,10767.1395226
2019-07-21,271860,10599.1053965
2019-07-22,308892,10343.1061684
2019-07-23,349346,9900.76801058
2019-07-24,347407,9811.92618837
2019-07-25,363828,9911.84226491
2019-07-26,375706,9870.30353766
2019-07-27,326925,9477.67767811
2019-07-28,261155,9552.86043541
2019-07-29,307490,9519.14591371
2019-07-30,341979,9607.42368665
2019-07-31,383814,10085.6277491
2019-08-01,385572,10399.6694229
2019-08-02,388476,10518.1746772
2019-08-03,332861,10821.7265103
2019-08-04,285492,10970.1842157
2019-08-05,344975,11805.6537253
2019-08-06,421452,11478.1693461
2019-08-07,385960,11941.9683406
2019-08-08,374525,11966.407405
2019-08-09,370525,11862.93676
2019-08-10,347800,11354.0242177
2019-08-11,274864,11523.5793784
2019-08-12,287192,11382.6159562
2019-08-13,358519,10895.8304358
2019-08-14,368506,10051.7039313
2019-08-15,360294,10311.545429
2019-08-16,342243,10374.3393471
2019-08-17,320634,10231.7438454
2019-08-18,280831,10345.8103795
2019-08-19,291084,10916.0538702
2019-08-20,372904,10763.2326304
2019-08-21,365274,10138.049355
2019-08-22,353977,10131.0561021
2019-08-23,378017,10407.965329
2019-08-24,334034,10159.9605385
2019-08-25,267100,10138.517665
2019-08-26,307423,10370.8201605
2019-08-27,378694,10185.4998997
2019-08-28,347784,9754.42327325
2019-08-29,382087,9510.20054413
2019-08-30,357679,9598.17364826
2019-08-31,330457,9630.66384768
2019-09-01,277480,9757.97031807
2019-09-02,305200,10346.7607927
2019-09-03,414329,10623.5401172
2019-09-04,373133,10594.4933536
2019-09-05,376596,10575.533284
2019-09-06,392614,10353.3025592
2019-09-07,352296,10517.254784
2019-09-08,303217,10441.275979
2019-09-09,331515,10334.9741628
2019-09-10,382754,10115.9757913
2019-09-11,379244,10178.3718893
2019-09-12,393654,10410.1268031
2019-09-13,356754,10360.5472773
2019-09-14,367304,10358.0491621
2019-09-15,299227,10347.7129074
2019-09-16,338926,10276.7935649
2019-09-17,380470,10241.2721545
2019-09-18,413106,10198.2484072
2019-09-19,369686,10266.4149694
2019-09-20,363861,10181.6413094
2019-09-21,380056,10019.7169101
2019-09-22,299994,10070.3921064
2019-09-23,321810,9729.32376435
2019-09-24,401131,8620.56642733
2019-09-25,379263,8486.99297206
2019-09-26,373721,8118.96756783
2019-09-27,351173,8251.84555744
2019-09-28,347455,8245.91515478
2019-09-29,298400,8104.18567564
2019-09-30,306696,8293.86774062
2019-10-01,405359,8343.2766814
2019-10-02,375043,8393.04164486
2019-10-03,357249,8259.99197863
2019-10-04,380575,8205.93924121
2019-10-05,340933,8151.50052921
2019-10-06,300111,7988.15595888
2019-10-07,333221,8245.622933
2019-10-08,378917,8228.7831528
2019-10-09,321412,8595.73981722
2019-10-10,403708,8586.47342543
2019-10-11,383088,8321.75671178
2019-10-12,332372,8336.55527417
2019-10-13,290249,8321.00574668
2019-10-14,309940,8374.6864467
2019-10-15,381361,8205.36931588
2019-10-16,354753,8047.52686305
2019-10-17,355153,8103.91137325
2019-10-18,373744,7973.20744597
2019-10-19,360702,7988.56044241
2019-10-20,303490,8222.07826034
2019-10-21,357306,8243.72113905
2019-10-22,370432,8078.20332194
2019-10-23,376532,7514.67201276
2019-10-24,341625,7493.48873154
2019-10-25,372189,8660.70063696
2019-10-26,397396,9244.97220867
2019-10-27,298755,9551.7149631
2019-10-28,361391,9256.14838876
2019-10-29,347538,9427.68758384
2019-10-30,393292,9205.72655905
2019-10-31,357645,9199.58483269
2019-11-01,358644,9261.104352
2019-11-02,379638,9324.71776331
2019-11-03,305968,9235.35487947
2019-11-04,339444,9412.61187106
2019-11-05,399046,9342.52717939
2019-11-06,404755,9360.87991187
2019-11-07,386695,9267.56114253
2019-11-08,399769,8804.88071936
2019-11-09,377253,8813.58248677
2019-11-10,297910,9055.52605732
2019-11-11,328312,8757.78854226
2019-11-12,357708,8815.66253925
2019-11-13,351219,8808.2625823
2019-11-14,384322,8708.09509517
2019-11-15,378215,8491.99201234
2019-11-16,382023,8550.76055694
2019-11-17,293926,8577.9757816
2019-11-18,343499,8309.28598342
2019-11-19,369830,8206.14591807
2019-11-20,377417,8027.26824331
2019-11-21,357097,7642.74994484
2019-11-22,391200,7296.57756843
2019-11-23,408277,7397.7968154
2019-11-24,292778,7047.91688176
2019-11-25,325007,7146.13390214
2019-11-26,386530,7218.37133433
2019-11-27,396076,7531.6636446
2019-11-28,387751,7463.1061283
2019-11-29,353361,7761.24360172
2019-11-30,368899,7569.63012202
2019-12-01,336838,7424.29226516
2019-12-02,362123,7321.98811242
2019-12-03,409407,7320.1454684
2019-12-04,391473,7252.03458617
2019-12-05,382252,7448.30752084
2019-12-06,364425,7546.99669772
2019-12-07,373288,7556.23803387
2019-12-08,314774,7564.3454032
2019-12-09,336070,7400.89935576
2019-12-10,382136,7278.1197833
2019-12-11,388081,7217.4271152
2019-12-12,371414,7243.13436273
2019-12-13,407294,7269.68455922
2019-12-14,363787,7124.67396997
2019-12-15,304624,7152.30184412
2019-12-16,361728,6932.48038982
2019-12-17,397701,6640.51524608
2019-12-18,383535,7276.80277047
2019-12-19,395043,7202.84436364
2019-12-20,392593,7218.81638679
2019-12-21,362407,7191.15846913
2019-12-22,303273,7511.58904232
2019-12-23,349400,7355.62826671
2019-12-24,371151,7322.5324589
2019-12-25,286692,7275.15572845
2019-12-26,309516,7238.96702501
2019-12-27,372144,7290.08851803
2019-12-28,354885,7317.99003408
2019-12-29,323433,7422.65258898
2019-12-30,352960,7292.99507783
2019-12-31,360351,7193.59897843
2020-01-01,300545,7200.17439274
2020-01-02,294406,6985.47000061
2020-01-03,370099,7344.88418341
2020-01-04,347400,7410.65656642
2020-01-05,331569,7411.31732676
2020-01-06,329779,7769.21903905
2020-01-07,396454,8163.69223944
2020-01-08,402616,8079.86277673
2020-01-09,384783,7879.07152428
2020-01-10,415603,8166.55414039
2020-01-11,396822,8037.53738872
2020-01-12,332178,8192.49400532
2020-01-13,345457,8144.19451744
2020-01-14,406526,8827.76442606
2020-01-15,424380,8807.01027532
2020-01-16,402856,8723.78576573
2020-01-17,387922,8929.0376776
2020-01-18,383637,8942.80890321
2020-01-19,334705,8706.24512993
2020-01-20,360700,8657.64293942
2020-01-21,388833,8745.89478833
2020-01-22,385177,8680.87604222
2020-01-23,384182,8406.5160678
2020-01-24,387968,8445.43428152
2020-01-25,353443,8367.84777344
2020-01-26,304059,8596.82983316
2020-01-27,331250,8909.81917753
2020-01-28,427199,9358.59031703
2020-01-29,396825,9316.62950445
2020-01-30,405733,9508.9935947
2020-01-31,390575,9350.52936518
2020-02-01,429765,9392.87536841
2020-02-02,345763,9344.36529292
2020-02-03,393903,9293.52108908
2020-02-04,406583,9180.9629665
2020-02-05,427394,9613.42428895
2020-02-06,432223,9729.80223149
2020-02-07,414344,9795.94377253
2020-02-08,381575,9865.11946905
2020-02-09,367041,10116.673759
2020-02-10,359855,9856.61149362
2020-02-11,431944,10208.2362609
2020-02-12,418467,10326.0545246
2020-02-13,452001,10214.3794638
2020-02-14,437919,10312.1160909
2020-02-15,393095,9889.42462838
2020-02-16,351503,9934.43339025
2020-02-17,389673,9690.14261814
2020-02-18,399216,10141.9963705
2020-02-19,401921,9633.38688518
2020-02-20,400216,9608.47590343
2020-02-21,429158,9686.44119763
2020-02-22,391955,9663.18182933
2020-02-23,342995,9924.51522822
2020-02-24,355731,9650.17480677
2020-02-25,390865,9341.70516876
2020-02-26,428059,8820.52220005
2020-02-27,411104,8784.49384867
2020-02-28,436446,8672.45534996
2020-02-29,390766,8599.50861972
2020-03-01,368100,8562.45405008
2020-03-02,381508,8869.67031078
2020-03-03,461234,8787.78645576
2020-03-04,444061,8755.24589461
2020-03-05,433599,9078.76279174
2020-03-06,422363,9122.54557333
2020-03-07,412056,8909.9536515
2020-03-08,354755,8108.11629101
2020-03-09,382094,7923.6447033
2020-03-10,427075,7909.72939346
2020-03-11,393555,7911.43012933
2020-03-12,162496,4970.78790105
2020-03-13,382825,5563.70689169
2020-03-14,384224,5200.36626392
2020-03-15,287483,5392.31488002
2020-03-16,324313,5014.47997748
2020-03-17,387443,5225.62919259
2020-03-18,334390,5238.43857664
2020-03-19,395938,6191.19295222
2020-03-20,368887,6198.77820508
2020-03-21,349583,6185.06651501
2020-03-22,284269,5830.25479765
2020-03-23,313202,6416.31475839
2020-03-24,375485,6734.80378045
2020-03-25,291988,6681.06312656
2020-03-26,421632,6716.44054866
2020-03-27,341975,6469.79813509
2020-03-28,354005,6242.1938684
2020-03-29,309181,5922.0431227
2020-03-30,335722,6429.84193389
2020-03-31,374972,6438.64476637
2020-04-01,397155,6606.77626829
2020-04-02,393223,6793.62459642
2020-04-03,395626,6733.3873906
2020-04-04,360497,6867.52731596
2020-04-05,309508,6791.12944093
2020-04-06,387215,7271.7811527
2020-04-07,400434,7176.41450049
2020-04-08,390045,7334.09845346
2020-04-09,397374,7302.0895105
2020-04-10,394879,6865.49337195
2020-04-11,351084,6859.08296343
2020-04-12,319647,7034.63
2020-04-13,358743,6780.67
2020-04-14,398239,6921.47
2020-04-15,425684,6698.94
2020-04-16,483262,7060.88
2020-04-17,417473,7045.36
2020-04-18,428552,7248.14
2020-04-19,363822,7108.94
2020-04-20,405273,7082.19
2020-04-21,452561,6816.45
2020-04-22,424591,7128.16
2020-04-23,463711,7538.1
2020-04-24,474269,7524.11670435
2020-04-25,416714,7553.60224472
2020-04-26,365785,7608.07621469
2020-04-27,414844,7750.62
2020-04-28,480194,7724.96
2020-04-29,469582,8380.17
2020-04-30,458806,8787.09
2020-05-01,499239,8732.11
2020-05-02,466951,8947.81
2020-05-03,387995,8822.91
2020-05-04,436590,8850.52
2020-05-05,457087,8851.13
2020-05-06,495883,9282.29
2020-05-07,489727,9512.58
2020-05-08,489357,9959.38
2020-05-09,445930,9685.71
2020-05-10,438441,8637.81
2020-05-11,422666,8877.9
2020-05-12,509721,8877.8
2020-05-13,450069,9134.92
2020-05-14,434303,9751.0
2020-05-15,474125,9472.17
2020-05-16,451228,9374.18
2020-05-17,369451,9840.54
2020-05-18,405856,9658.53
2020-05-19,410103,9685.16
2020-05-20,448072,9416.98
2020-05-21,414883,9077.83
2020-05-22,457892,9221.18
2020-05-23,412831,9191.23
2020-05-24,343974,9069.54
2020-05-25,383750,8776.31
2020-05-26,402885,8716.98
2020-05-27,454796,9145.49
2020-05-28,415484,9508.34
2020-05-29,475797,9404.15
2020-05-30,422016,9540.64
2020-05-31,350618,9481.12
2020-06-01,403027,9537.06
2020-06-02,473515,9464.31
2020-06-03,451146,9558.31
2020-06-04,468108,9838.0
2020-06-05,478020,9709.97
2020-06-06,421029,9651.65
2020-06-07,370602,9493.26
2020-06-08,414663,9700.9
2020-06-09,464359,9726.14
2020-06-10,486974,9760.86
2020-06-11,467232,9511.16
2020-06-12,486823,9414.79
2020-06-13,414841,9438.37
2020-06-14,379684,9415.78
2020-06-15,391728,9308.53
2020-06-16,506369,9445.43
2020-06-17,482950,9384.31
2020-06-18,461467,9374.33
2020-06-19,470017,9373.05
2020-06-20,423548,9249.72
2020-06-21,365938,9367.06
2020-06-22,411195,9495.49
2020-06-23,488045,9691.01
2020-06-24,470755,9237.64
2020-06-25,468506,9230.49
2020-06-26,459461,9142.61
2020-06-27,426358,9125.87
2020-06-28,370626,9158.72
2020-06-29,420739,9124.86
2020-06-30,473107,9165.9
2020-07-01,513544,9271.46
2020-07-02,477859,9053.69
2020-07-03,515441,9101.89
2020-07-04,448903,9066.18
2020-07-05,369740,9028.51
2020-07-06,436398,9072.85
2020-07-07,513446,9295.96
2020-07-08,517075,9415.11
2020-07-09,529469,9215.94
2020-07-10,477655,9242.33
2020-07-11,473121,9229.7
2020-07-12,401552,9218.56
2020-07-13,431829,9289.5
2020-07-14,509642,9223.88
2020-07-15,517666,9193.15
2020-07-16,527400,9114.61
2020-07-17,465321,9145.76
2020-07-18,468217,9174.22
2020-07-19,417335,9122.57
2020-07-20,423472,9177.74
2020-07-21,492123,9339.58
2020-07-22,532613,9342.22
2020-07-23,503713,9538.55
2020-07-24,527244,9561.83
2020-07-25,489336,9605.14
2020-07-26,434490,9975.39
2020-07-27,481131,10316.18
2020-07-28,524041,11170.44
2020-07-29,558273,11172.73
2020-07-30,506868,11017.02
2020-07-31,518626,11365.46
2020-08-01,455549,11646.92
2020-08-02,458112,11097.15
2020-08-03,461476,11386.66
2020-08-04,523846,11207.73
2020-08-05,502050,11679.43
2020-08-06,532863,11848.79
2020-08-07,523200,11651.05
2020-08-08,474318,11756.58
2020-08-09,416464,11585.38
2020-08-10,440235,11936.46
2020-08-11,528699,11491.14
2020-08-12,526160,11587.43
2020-08-13,530253,11506.99
2020-08-14,527881,11750.4
2020-08-15,524968,11869.73
2020-08-16,432928,11875.61
2020-08-17,462262,12432.24
2020-08-18,495570,11941.21
2020-08-19,487601,11728.48
2020-08-20,554894,11869.38
2020-08-21,500771,11730.47
2020-08-22,464758,11598.1
2020-08-23,417854,11653.44
2020-08-24,440280,11767.14
2020-08-25,527351,11425.19
2020-08-26,499338,11489.72
2020-08-27,470349,11328.33
2020-08-28,522382,11536.24
2020-08-29,471859,11505.49
2020-08-30,395405,11617.07
2020-08-31,461758,11745.22
2020-09-01,510611,12053.32
2020-09-02,538885,11324.98
2020-09-03,489107,10680.21
2020-09-04,519577,10435.34
2020-09-05,461180,10265.72
2020-09-06,417961,10181.12
2020-09-07,447898,10154.35
2020-09-08,478219,10098.97
2020-09-09,500648,10255.32
2020-09-10,493166,10434.13
2020-09-11,523257,10322.42
2020-09-12,476032,10364.18
2020-09-13,395964,10288.27
2020-09-14,460799,10708.43
2020-09-15,512287,10788.99
2020-09-16,552031,11016.13
2020-09-17,529112,10840.71
2020-09-18,501946,10902.41
2020-09-19,487000,11095.56
2020-09-20,389016,10834.37
2020-09-21,414587,10420.17
2020-09-22,521999,10452.37
2020-09-23,480108,10456.62
2020-09-24,526139,10576.38
2020-09-25,517078,10654.79
2020-09-26,473524,10723.4
2020-09-27,399843,10754.87
2020-09-28,433961,10906.08
2020-09-29,517866,10720.12
2020-09-30,526421,10778.96
2020-10-01,481532,10735.09
2020-10-02,495457,10518.43
2020-10-03,513130,10553.09
2020-10-04,408640,10599.62
2020-10-05,427481,10724.71
2020-10-06,525749,10733.62
2020-10-07,529660,10629.38
2020-10-08,499421,10900.23
2020-10-09,487224,11096.54
2020-10-10,519502,11349.39
2020-10-11,397016,11407.83
2020-10-12,439105,11544.04
2020-10-13,528284,11388.14
2020-10-14,499231,11325.35
2020-10-15,511788,11404.88
2020-10-16,527520,11332.52
2020-10-17,445369,11344.31
2020-10-18,390834,11457.37
2020-10-19,444435,11807.09
2020-10-20,527629,11923.06
2020-10-21,515778,12755.52
2020-10-22,530808,12954.85
2020-10-23,488061,12937.26
2020-10-24,520187,13122.03
2020-10-25,404511,12961.56
2020-10-26,411419,12979.03
2020-10-27,413822,13608.69
2020-10-28,443773,13223.63
2020-10-29,465922,13451.74
2020-10-30,475932,13544.01
2020-10-31,427686,13864.09
2020-11-01,401423,13817.23
2020-11-02,434521,13498.6
2020-11-03,461760,13720.31
2020-11-04,515564,13920.5
2020-11-05,508017,15117.65
2020-11-06,553060,15428.0
2020-11-07,473968,15339.6
2020-11-08,399520,15364.59
2020-11-09,472374,15030.33
2020-11-10,516929,15185.11
2020-11-11,490334,15696.27
2020-11-12,518873,16151.82
2020-11-13,523317,16175.17
2020-11-14,451608,15963.28
2020-11-15,412843,16054.78
2020-11-16,454063,16466.24
2020-11-17,547715,17316.76
2020-11-18,600533,17904.01
2020-11-19,503334,18095.0
2020-11-20,563418,18703.6
2020-11-21,517498,18821.82
2020-11-22,439517,18325.01
2020-11-23,460146,18299.64
2020-11-24,526883,19387.34
2020-11-25,579479,19157.5
2020-11-26,537138,16916.59
2020-11-27,501525,16468.98
2020-11-28,502959,17565.16
2020-11-29,438470,18142.36
2020-11-30,450963,19250.9
2020-12-01,552330,19296.55
2020-12-02,572001,18884.65
2020-12-03,540831,19534.66
2020-12-04,527139,18904.23
2020-12-05,486819,19108.38
2020-12-06,430415,19133.49
2020-12-07,478516,19230.07
2020-12-08,523154,18812.8
2020-12-09,534140,18358.7
2020-12-10,501791,18126.88
2020-12-11,535776,18097.95
2020-12-12,493791,18404.19
2020-12-13,451964,19214.26
2020-12-14,469605,19192.73
2020-12-15,522986,19423.35
2020-12-16,532409,20688.7
2020-12-17,523153,23376.6
2020-12-18,572632,22566.52
2020-12-19,564482,23574.94
2020-12-20,492460,23896.25
2020-12-21,461364,23115.89
2020-12-22,493310,23371.74
2020-12-23,533100,23425.99
2020-12-24,516914,23237.98
2020-12-25,443636,24017.93
2020-12-26,429963,25633.91
2020-12-27,501277,27370.38
2020-12-28,497450,26916.97
2020-12-29,544175,26582.84
2020-12-30,593757,28157.3
2020-12-31,548904,28825.3
2021-01-01,468173,29258.35
2021-01-02,458117,31721.24
2021-01-03,603538,33570.08
2021-01-04,610150,31708.62
2021-01-05,594038,32181.87
2021-01-06,641269,34746.85
2021-01-07,675285,38990.99
2021-01-08,654397,40825.43
2021-01-09,576651,40637.42
2021-01-10,562482,39770.87
2021-01-11,482647,31631.26
2021-01-12,582329,33872.79
2021-01-13,536004,34619.92
2021-01-14,569948,39513.48
2021-01-15,554554,35299.73
2021-01-16,552810,37492.28
2021-01-17,473530,35736.78
2021-01-18,504069,36455.0
2021-01-19,511899,37331.51
2021-01-20,573830,34131.62
2021-01-21,490006,31271.48
2021-01-22,576276,32508.14
2021-01-23,502218,31931.84
2021-01-24,460502,31954.37
2021-01-25,331119,34460.48
2021-01-26,401419,31763.82
2021-01-27,552186,30393.08
2021-01-28,548606,32039.77
2021-01-29,592212,37160.03
2021-01-30,567394,34279.85
2021-01-31,499477,32878.42
2021-02-01,503423,33170.49
