Time,BTC full node data size,Price
2020-07-21,289081.482723,9339.58
2020-07-22,289257.257156,9342.22
2020-07-23,289431.275837,9538.55
2020-07-24,289615.95108,9561.83
2020-07-25,289841.493075,9605.14
2020-07-26,290035.931917,9975.39
2020-07-27,290240.637751,10316.18
2020-07-28,290418.657798,11170.44
2020-07-29,290628.491437,11172.73
2020-07-30,290800.604314,11017.02
2020-07-31,290990.314292,11365.46
2020-08-01,291167.684825,11646.92
2020-08-02,291346.046376,11097.15
2020-08-03,291545.364149,11386.66
2020-08-04,291755.789145,11207.73
2020-08-05,291929.415575,11679.43
2020-08-06,292115.592052,11848.79
2020-08-07,292318.209592,11651.05
2020-08-08,292507.906003,11756.58
2020-08-09,292705.141312,11585.38
2020-08-10,292869.61794,11936.46
2020-08-11,293063.264608,11491.14
2020-08-12,293260.6271,11587.43
2020-08-13,293455.915426,11506.99
2020-08-14,293654.788567,11750.4
2020-08-15,293857.31889,11869.73
2020-08-16,294041.65167,11875.61
2020-08-17,294210.511436,12432.24
2020-08-18,294364.61221,11941.21
2020-08-19,294524.113424,11728.48
2020-08-20,294733.326547,11869.38
2020-08-21,294938.524186,11730.47
2020-08-22,295116.331631,11598.1
2020-08-23,295308.578796,11653.44
2020-08-24,295478.089242,11767.14
2020-08-25,295668.661705,11425.19
2020-08-26,295851.003689,11489.72
2020-08-27,296004.891089,11328.33
2020-08-28,296205.729069,11536.24
2020-08-29,296411.019837,11505.49
2020-08-30,296576.386871,11617.07
2020-08-31,296764.234338,11745.22
2020-09-01,296934.920495,12053.32
2020-09-02,297133.527145,11324.98
2020-09-03,297298.600266,10680.21
2020-09-04,297490.329848,10435.34
2020-09-05,297657.27377,10265.72
2020-09-06,297876.000343,10181.12
2020-09-07,298080.232429,10154.35
2020-09-08,298277.905549,10098.97
2020-09-09,298478.104563,10255.32
2020-09-10,298645.861908,10434.13
2020-09-11,298863.960861,10322.42
2020-09-12,299050.60376,10364.18
2020-09-13,299201.480778,10288.27
2020-09-14,299385.006551,10708.43
2020-09-15,299566.135886,10788.99
2020-09-16,299782.83768,11016.13
2020-09-17,299991.604377,10840.71
2020-09-18,300198.741389,10902.41
2020-09-19,300388.835981,11095.56
2020-09-20,300533.810731,10834.37
2020-09-21,300715.900326,10420.17
2020-09-22,300889.844861,10452.37
2020-09-23,301049.846149,10456.62
2020-09-24,301243.949921,10576.38
2020-09-25,301454.441716,10654.79
2020-09-26,301645.29747,10723.4
2020-09-27,301822.915619,10754.87
2020-09-28,301989.594386,10906.08
2020-09-29,302165.312323,10720.12
2020-09-30,302361.126398,10778.96
2020-10-01,302521.680652,10735.09
2020-10-02,302697.846633,10518.43
2020-10-03,302904.314769,10553.09
2020-10-04,303093.75913,10599.62
2020-10-05,303256.935307,10724.71
2020-10-06,303448.22146,10733.62
2020-10-07,303628.822389,10629.38
2020-10-08,303822.283872,10900.23
2020-10-09,303998.48233,11096.54
2020-10-10,304192.057895,11349.39
2020-10-11,304351.139026,11407.83
2020-10-12,304514.866005,11544.04
2020-10-13,304717.35813,11388.14
2020-10-14,304895.240866,11325.35
2020-10-15,305077.930137,11404.88
2020-10-16,305269.64786,11332.52
2020-10-17,305441.471424,11344.31
2020-10-18,305578.264335,11457.37
2020-10-19,305729.257686,11807.09
2020-10-20,305906.771395,11923.06
2020-10-21,306079.538465,12755.52
2020-10-22,306257.366487,12954.85
2020-10-23,306414.920297,12937.26
2020-10-24,306625.20427,13122.03
2020-10-25,306794.535834,12961.56
2020-10-26,306943.907391,12979.03
2020-10-27,307066.816383,13608.69
2020-10-28,307195.814542,13223.63
2020-10-29,307338.474267,13451.74
2020-10-30,307490.534012,13544.01
2020-10-31,307625.602839,13864.09
2020-11-01,307772.588818,13817.23
2020-11-02,307924.536747,13498.6
2020-11-03,308071.202321,13720.31
2020-11-04,308278.938311,13920.5
2020-11-05,308478.816841,15117.65
2020-11-06,308672.50435,15428.0
2020-11-07,308867.920594,15339.6
2020-11-08,309065.324415,15364.59
2020-11-09,309289.470857,15030.33
2020-11-10,309491.066382,15185.11
2020-11-11,309669.454074,15696.27
2020-11-12,309864.433955,16151.82
2020-11-13,310066.489123,16175.17
2020-11-14,310246.260897,15963.28
2020-11-15,310414.759563,16054.78
2020-11-16,310609.470528,16466.24
2020-11-17,310814.540889,17316.76
2020-11-18,311034.283113,17904.01
2020-11-19,311203.537708,18095.0
2020-11-20,311425.565174,18703.6
2020-11-21,311627.024659,18821.82
2020-11-22,311789.620227,18325.01
2020-11-23,311969.941483,18299.64
2020-11-24,312141.560125,19387.34
2020-11-25,312328.062179,19157.5
2020-11-26,312522.771047,16916.59
2020-11-27,312714.223411,16468.98
2020-11-28,312925.117575,17565.16
2020-11-29,313098.42849,18142.36
2020-11-30,313258.241789,19250.9
2020-12-01,313434.348764,19296.55
2020-12-02,313607.853812,18884.65
2020-12-03,313803.656468,19534.66
2020-12-04,313990.108428,18904.23
2020-12-05,314188.061133,19108.38
2020-12-06,314357.713905,19133.49
2020-12-07,314561.568403,19230.07
2020-12-08,314741.75744,18812.8
2020-12-09,314916.670281,18358.7
2020-12-10,315079.08926,18126.88
2020-12-11,315273.049314,18097.95
2020-12-12,315444.952716,18404.19
2020-12-13,315618.923725,19214.26
2020-12-14,315790.979751,19192.73
2020-12-15,315970.853908,19423.35
2020-12-16,316164.520109,20688.7
2020-12-17,316331.060423,23376.6
2020-12-18,316520.896732,22566.52
2020-12-19,316717.825752,23574.94
2020-12-20,316933.795701,23896.25
2020-12-21,317122.858072,23115.89
2020-12-22,317300.619589,23371.74
2020-12-23,317491.349598,23425.99
2020-12-24,317676.005452,23237.98
2020-12-25,317844.983967,24017.93
2020-12-26,318031.326184,25633.91
2020-12-27,318225.639453,27370.38
2020-12-28,318431.945501,26916.97
2020-12-29,318613.866193,26582.84
2020-12-30,318847.02858,28157.3
2020-12-31,319035.181532,28825.3
2021-01-01,319253.581276,29258.35
2021-01-02,319455.155852,31721.24
2021-01-03,319654.705024,33570.08
2021-01-04,319884.719691,31708.62
2021-01-05,320087.99382,32181.87
2021-01-06,320311.721626,34746.85
2021-01-07,320529.976892,38990.99
2021-01-08,320726.765343,40825.43
2021-01-09,320911.542474,40637.42
2021-01-10,321101.480093,39770.87
2021-01-11,321310.144245,31631.26
2021-01-12,321515.242479,33872.79
2021-01-13,321705.445138,34619.92
2021-01-14,321899.73905,39513.48
2021-01-15,322086.985247,35299.73
2021-01-16,322290.892895,37492.28
2021-01-17,322459.842476,35736.78
2021-01-18,322668.184586,36455.0
2021-01-19,322843.107809,37331.51
2021-01-20,323037.284257,34131.62
2021-01-21,323196.188959,31271.48
2021-01-22,323391.491706,32508.14
2021-01-23,323559.910283,31931.84
2021-01-24,323764.512184,31954.37
2021-01-25,323955.300836,34460.48
2021-01-26,324165.363765,31763.82
2021-01-27,324360.439171,30393.08
2021-01-28,324555.018592,32039.77
2021-01-29,324744.779741,37160.03
2021-01-30,324936.547944,34279.85
2021-01-31,325115.008972,32878.42
2021-02-01,325284.581158,33170.49
2021-02-02,325468.618935,34713.84
2021-02-03,325678.674441,36956.52
2021-02-04,325868.126228,36675.19
2021-02-05,326092.622657,38005.35
2021-02-06,326283.741753,40873.86
2021-02-07,326503.471579,37962.79
2021-02-08,326739.424134,44157.61
2021-02-09,326922.125934,46922.04
2021-02-10,327116.981153,44400.11
2021-02-11,327272.213245,48188.03
2021-02-12,327459.316558,47179.95
2021-02-13,327661.467029,47183.68
2021-02-14,327856.348431,48623.12
2021-02-15,328047.582916,48019.92
2021-02-16,328207.966893,49056.13
2021-02-17,328384.755474,51287.48
2021-02-18,328578.992807,51522.75
2021-02-19,328773.849783,53848.1
2021-02-20,328966.006196,56239.08
2021-02-21,329175.898881,57360.74
2021-02-22,329363.975207,53377.91
2021-02-23,329515.723511,48600.8
2021-02-24,329718.055143,49850.63
2021-02-25,329930.595222,50858.04
2021-02-26,330109.516042,47666.88
2021-02-27,330314.900587,46657.59
2021-02-28,330487.52669,43392.68
2021-03-01,330658.950265,49233.68
2021-03-02,330846.308367,48670.35
2021-03-03,331048.598053,50788.22
2021-03-04,331221.328472,49594.37
2021-03-05,331417.945532,48065.24
2021-03-06,331618.112999,47481.99
2021-03-07,331805.504476,50510.4
2021-03-08,332034.821628,51103.19
2021-03-09,332222.18157,53986.25
2021-03-10,332417.291276,56362.53
2021-03-11,332586.578945,56331.96
2021-03-12,332775.060156,56958.12
2021-03-13,332972.654422,59657.06
2021-03-14,333181.614299,59662.83
2021-03-15,333393.493715,56225.62
2021-03-16,333582.33033,55766.97
2021-03-17,333774.243275,55003.84
2021-03-18,333934.8793,59442.78
2021-03-19,334135.955735,59058.53
2021-03-20,334340.758216,59259.9
2021-03-21,334563.683973,57240.9
2021-03-22,334781.174404,57072.87
2021-03-23,334996.724057,55187.87
2021-03-24,335212.407991,56340.97
2021-03-25,335405.37698,51064.74
2021-03-26,335587.011179,53322.69
2021-03-27,335795.694491,54966.55
2021-03-28,335997.367217,56351.11
2021-03-29,336190.468193,57743.51
2021-03-30,336388.140248,58617.24
2021-03-31,336592.572628,59360.47
2021-04-01,336807.757998,59021.46
2021-04-02,336990.096758,59487.09
2021-04-03,337155.157462,58867.6
2021-04-04,337359.473761,57915.79
2021-04-05,337566.48983,59068.27
2021-04-06,337754.529441,57848.71
2021-04-07,337957.805611,56423.78
2021-04-08,338168.32529,57755.89
2021-04-09,338330.808281,58224.48
2021-04-10,338552.641094,60272.15
2021-04-11,338753.360631,59616.52
2021-04-12,338950.285327,59992.2
2021-04-13,339146.478349,63470.39
2021-04-14,339319.544832,63047.0
2021-04-15,339522.004995,62772.2
2021-04-16,339698.82423,61740.47
2021-04-17,339834.246504,60363.96
2021-04-18,339983.291673,55561.54
2021-04-19,340102.771372,54612.0
2021-04-20,340259.486673,55408.71
2021-04-21,340408.699658,56148.81
2021-04-22,340570.356837,54771.5
2021-04-23,340749.940715,49942.71
2021-04-24,340927.017178,50240.64
2021-04-25,341132.27416,50293.26
2021-04-26,341299.071598,53631.85
2021-04-27,341478.723286,55075.48
2021-04-28,341672.920204,54364.92
2021-04-29,341817.91175,53770.56
2021-04-30,342029.925235,57218.39
2021-05-01,342204.536503,57407.06
2021-05-02,342445.721113,56615.61
2021-05-03,342707.052365,57631.98
2021-05-04,342942.731901,54004.53
2021-05-05,343178.378502,57669.46
2021-05-06,343385.014327,57166.47
2021-05-07,343615.743619,57536.31
2021-05-08,343855.727411,57807.68
2021-05-09,344113.30124,57443.26
2021-05-10,344349.518004,58608.74
2021-05-11,344581.203377,56103.31
2021-05-12,344807.934476,55581.29
2021-05-13,345029.311462,49649.25
2021-05-14,345209.264237,51325.03
2021-05-15,345394.544412,49083.99
2021-05-16,345564.576617,47775.83
2021-05-17,345730.901257,43256.49
2021-05-18,345884.528569,43057.67
2021-05-19,346031.040343,37292.92
2021-05-20,346183.921779,41517.61
2021-05-21,346325.554755,36905.04
2021-05-22,346475.363896,38241.76
2021-05-23,346643.106834,33251.16
2021-05-24,346796.864618,37633.39
2021-05-25,346979.950398,38145.53
2021-05-26,347132.202493,38805.26
2021-05-27,347287.08674,39741.69
2021-05-28,347439.734072,36753.28
2021-05-29,347596.060701,34296.38
2021-05-30,347799.881777,35526.74
2021-05-31,347991.661428,37041.58
2021-06-01,348200.534381,36258.68
2021-06-02,348409.281892,38081.72
2021-06-03,348596.477259,38541.01
2021-06-04,348774.50509,36998.58
2021-06-05,348925.074333,36283.24
2021-06-06,349060.043586,36181.95
2021-06-07,349222.323022,36034.78
2021-06-08,349406.450493,31769.34
2021-06-09,349566.941991,36419.19
2021-06-10,349714.82631,36907.32
2021-06-11,349851.48534,36816.84
2021-06-12,350041.995144,35452.74
2021-06-13,350198.153427,36060.14
2021-06-14,350370.752077,40690.27
2021-06-15,350554.242824,40057.39
2021-06-16,350703.526679,38756.54
2021-06-17,350865.841331,39067.03
2021-06-18,351017.63715,36489.4
2021-06-19,351141.617443,36145.13
2021-06-20,351283.241333,34421.28
2021-06-21,351405.828837,32715.41
2021-06-22,351553.766879,31719.18
2021-06-23,351687.951069,33536.36
2021-06-24,351824.506632,33978.24
2021-06-25,351970.000183,32578.6
2021-06-26,352117.298704,31534.76
2021-06-27,352218.771208,33208.77
2021-06-28,352307.974398,34947.97
2021-06-29,352442.375475,36218.59
2021-06-30,352572.294018,34200.37
2021-07-01,352688.302096,33466.67
2021-07-02,352826.75699,33633.83
2021-07-03,352971.102185,34652.1
2021-07-04,353162.797023,35526.23
2021-07-05,353326.117429,33653.17
2021-07-06,353489.190909,34062.14
2021-07-07,353629.755282,34517.65
2021-07-08,353777.2819,32919.44
2021-07-09,353926.84104,33574.42
2021-07-10,354082.639473,33879.72
2021-07-11,354215.000991,33954.39
2021-07-12,354362.036506,33335.07
2021-07-13,354515.597512,32774.81
2021-07-14,354676.544381,32793.7
2021-07-15,354819.759106,31705.87
2021-07-16,354969.545262,32139.9
2021-07-17,355094.26991,31743.57
2021-07-18,355201.535139,31402.41
2021-07-19,355346.196492,30656.33
2021-07-20,355510.613747,30085.87
2021-07-21,355671.968462,31912.94
2021-07-22,355812.340419,32506.2
2021-07-23,355954.883427,32328.46
2021-07-24,356095.909406,33906.74
2021-07-25,356208.649397,34210.07
2021-07-26,356379.667162,38577.1
2021-07-27,356542.11283,38243.83
2021-07-28,356724.312604,39710.47
2021-07-29,356875.168865,39975.61
2021-07-30,357037.25957,39085.84
2021-07-31,357183.435763,41560.25
2021-08-01,357297.673516,41308.36
2021-08-02,357457.204839,39686.27
2021-08-03,357625.727004,38171.2
2021-08-04,357773.730311,39305.93
2021-08-05,357942.552396,38777.86
2021-08-06,358099.378841,42391.21
2021-08-07,358253.514113,43399.51
2021-08-08,358381.844779,43988.26
2021-08-09,358536.083461,45995.39
2021-08-10,358701.042069,45166.81
2021-08-11,358863.492632,46453.82
2021-08-12,359017.216035,44210.51
2021-08-13,359191.525608,46411.59
2021-08-14,359340.046764,46967.07
2021-08-15,359455.640632,46117.74
2021-08-16,359636.119769,46326.54
2021-08-17,359839.42605,45711.23
2021-08-18,360005.635795,45813.43
2021-08-19,360181.319671,45763.08
2021-08-20,360357.409392,48702.9
2021-08-21,360525.160217,49222.0
2021-08-22,360656.037307,48551.21
2021-08-23,360828.588689,49591.29
2021-08-24,361004.493227,48248.99
2021-08-25,361162.16368,48815.72
2021-08-26,361311.713461,46821.72
2021-08-27,361463.027106,48207.43
2021-08-28,361602.005862,48814.99
2021-08-29,361737.917655,48479.78
2021-08-30,361885.845109,48077.52
2021-08-31,362045.401739,47438.6
2021-09-01,362205.300229,47516.92
2021-09-02,362407.112812,49581.12
2021-09-03,362589.859156,50590.46
2021-09-04,362744.366697,49888.48
2021-09-05,362872.641797,50233.79
2021-09-06,363043.157537,51637.52
2021-09-07,363220.967937,46726.38
2021-09-08,363382.491113,46075.72
2021-09-09,363542.214615,46981.98
2021-09-10,363711.910075,45418.33
2021-09-11,363879.160186,45584.57
2021-09-12,364004.872019,45942.71
2021-09-13,364154.51606,44327.42
2021-09-14,364321.283554,46743.78
2021-09-15,364499.157457,48298.1
2021-09-16,364719.860622,48047.38
2021-09-17,364904.029761,47504.56
2021-09-18,365063.796597,48392.68
2021-09-19,365196.358855,47692.85
2021-09-20,365369.500991,43924.89
2021-09-21,365542.262593,43040.58
2021-09-22,365696.859606,43240.57
2021-09-23,365859.036025,43844.22
2021-09-24,366034.419394,41932.59
2021-09-25,366180.368609,42637.59
2021-09-26,366305.549886,43367.02
2021-09-27,366454.438573,43267.93
2021-09-28,366626.01325,41495.13
2021-09-29,366779.712421,41673.01
2021-09-30,366991.181386,43171.38
2021-10-01,367160.34527,47326.49
2021-10-02,367355.208121,47873.58
2021-10-03,367492.470532,47890.32
2021-10-04,367663.945523,47747.78
2021-10-05,367853.200303,49831.92
2021-10-06,368038.54089,55073.89
2021-10-07,368221.291201,53859.77
2021-10-08,368402.541193,54284.84
2021-10-09,368588.851077,54944.51
2021-10-10,368745.297378,55396.86
2021-10-11,368898.587181,57535.79
2021-10-12,369106.829345,56243.37
2021-10-13,369283.168547,56182.2
2021-10-14,369473.285081,57330.78
2021-10-15,369657.37577,60032.4
2021-10-16,369836.555059,60920.21
2021-10-17,369985.178561,60756.07
2021-10-18,370144.444138,61945.24
2021-10-19,370341.739219,62507.1
2021-10-20,370517.77653,66867.32
2021-10-21,370740.805309,63015.01
2021-10-22,370933.146894,60765.41
2021-10-23,371094.291598,61451.53
2021-10-24,371231.230957,59913.02
2021-10-25,371411.833131,63572.19
2021-10-26,371587.451523,62540.44
2021-10-27,371770.868626,58803.9
2021-10-28,371956.368857,61183.7
2021-10-29,372133.462279,62425.58
2021-10-30,372306.72998,61379.97
2021-10-31,372473.750987,60576.81
2021-11-01,372640.327584,61565.98
2021-11-02,372829.20201,64183.38
2021-11-03,373033.589364,62230.77
2021-11-04,373211.775659,61019.17
2021-11-05,373407.64956,61052.0
2021-11-06,373571.462901,60710.8
2021-11-07,373704.075263,62134.0
2021-11-08,373890.45618,66406.0
2021-11-09,374097.508368,66929.0
2021-11-10,374292.296132,68419.2
2021-11-11,374501.741564,65028.0
2021-11-12,374681.885083,63601.0
2021-11-13,374842.600788,64857.0
2021-11-14,374979.615109,64104.6
2021-11-15,375170.632209,64632.0
2021-11-16,375359.142049,60738.8
2021-11-17,375567.597688,59652.8
2021-11-18,375742.889463,58525.0
2021-11-19,375922.241696,58105.6
2021-11-20,376085.26268,57910.0
2021-11-21,376214.281399,59273.8
2021-11-22,376392.988509,58280.0
2021-11-23,376560.423857,56905.6
2021-11-24,376742.81812,57080.0
2021-11-25,376913.067805,59240.2
2021-11-26,377083.921902,54461.0
2021-11-27,377232.416773,55034.0
2021-11-28,377357.247819,54539.0
2021-11-29,377517.190946,57094.5
2021-11-30,377698.201034,57339.1
2021-12-01,377882.236113,58678.1
2021-12-02,378094.541067,56436.0
2021-12-03,378296.030791,55995.4
2021-12-04,378470.261995,48280.0
2021-12-05,378682.795327,48053.7
2021-12-06,378853.704407,48726.0
2021-12-07,379035.219929,51855.0
2021-12-08,379203.139058,50706.1
2021-12-09,379403.693836,48420.0
2021-12-10,379582.144178,47975.0
2021-12-11,379733.596395,48790.7
2021-12-12,379854.030149,49634.3
2021-12-13,379994.984851,47126.6
2021-12-14,380173.228761,47056.0
2021-12-15,380375.264295,46794.1
2021-12-16,380539.981086,48637.0
2021-12-17,380711.027739,46704.0
2021-12-18,380875.320649,46922.0
2021-12-19,380994.754192,47265.0
2021-12-20,381141.459053,46041.0
2021-12-21,381330.899966,48418.8
2021-12-22,381510.314927,49223.0
2021-12-23,381677.097476,48999.0
2021-12-24,381856.433717,50989.0
2021-12-25,382055.372533,50816.0
2021-12-26,382181.022922,50081.6
2021-12-27,382351.462932,51493.0
2021-12-28,382548.325676,48990.0
2021-12-29,382745.001473,48197.0
2021-12-30,382939.916784,47207.0
2021-12-31,383133.941473,47983.1
2022-01-01,383277.853909,47214.8
2022-01-02,383392.667019,47353.9
2022-01-03,383550.763751,46660.1
2022-01-04,383729.911672,47067.0
2022-01-05,383899.92196,46582.0
2022-01-06,384077.865504,43060.0
2022-01-07,384249.126607,41119.0
2022-01-08,384408.005479,41724.0
2022-01-09,384547.841214,41700.0
2022-01-10,384708.684331,40897.0
2022-01-11,384884.448408,41660.0
2022-01-12,385063.17992,43515.0
2022-01-13,385234.735147,42980.0
2022-01-14,385417.003087,43095.0
2022-01-15,385576.79349,43495.0
2022-01-16,385710.807984,43235.0
2022-01-17,385882.3907,42569.0
2022-01-18,386043.981301,41703.0
2022-01-19,386217.533172,42014.0
2022-01-20,386391.709448,43312.4
2022-01-21,386571.223508,39161.0
2022-01-22,386761.04374,34944.0
2022-01-23,386916.218201,35303.1
2022-01-24,387072.117625,34470.0
2022-01-25,387241.552602,36717.0
2022-01-26,387398.790063,38006.0
2022-01-27,387573.004464,36658.0
2022-01-28,387743.180973,37240.0
2022-01-29,387914.420492,37541.0
2022-01-30,388074.535512,38044.0
2022-01-31,388249.005751,37831.0
2022-02-01,388466.288568,38625.4
2022-02-02,388652.840442,37390.7
2022-02-03,388827.552138,36996.0
2022-02-04,388993.806874,39570.0
2022-02-05,389164.818474,41838.0
2022-02-06,389338.202903,41583.0
2022-02-07,389487.36468,43876.0
2022-02-08,389685.772502,43561.0
2022-02-09,389864.42906,43889.3
2022-02-10,390071.17015,45182.0
2022-02-11,390294.663579,43109.0
2022-02-12,390532.347936,42169.0
2022-02-13,390703.238404,42672.0
2022-02-14,390857.071478,42619.3
2022-02-15,391046.277342,44209.5
2022-02-16,391220.093653,43695.0
2022-02-17,391394.492141,41934.7
2022-02-18,391557.647465,39725.8
2022-02-19,391723.951887,40026.0
2022-02-20,391859.343543,38432.0
2022-02-21,392001.894304,38867.0
2022-02-22,392177.03411,37856.0
2022-02-23,392333.170795,38594.0
2022-02-24,392503.930463,35964.0
2022-02-25,392675.48823,39486.6
2022-02-26,392834.054014,39317.0
2022-02-27,392968.027247,39337.0
2022-02-28,393131.617988,40861.2
2022-03-01,393326.353557,43698.0
2022-03-02,393555.654614,44199.0
2022-03-03,393741.946365,42548.0
2022-03-04,393920.878814,40781.0
2022-03-05,394078.409299,39231.0
2022-03-06,394224.363959,38920.0
2022-03-07,394385.204918,39060.0
2022-03-08,394573.365393,38614.0
2022-03-09,394734.240834,42439.0
2022-03-10,394927.793251,39235.0
2022-03-11,395094.4257,39106.0
2022-03-12,395259.206063,39130.0
2022-03-13,395392.89239,38986.0
2022-03-14,395553.651681,38957.0
2022-03-15,395722.841757,39017.9
2022-03-16,395912.934393,40664.0
2022-03-17,396097.591597,40926.0
2022-03-18,396288.209196,40930.0
2022-03-19,396449.727513,41974.0
2022-03-20,396589.858108,41405.0
2022-03-21,396740.108787,41199.0
2022-03-22,396915.24668,42660.0
2022-03-23,397094.986588,42650.0
2022-03-24,397272.799019,44022.9
2022-03-25,397447.371351,44231.0
2022-03-26,397624.233552,44257.0
2022-03-27,397765.433342,44784.0
2022-03-28,397949.927462,47431.0
2022-03-29,398132.323564,47504.0
2022-03-30,398319.186986,47132.0
2022-03-31,398488.772368,46482.0
2022-04-01,398687.455304,46543.0
2022-04-02,398857.319586,46271.0
2022-04-03,399013.058072,46420.0
2022-04-04,399184.911685,45692.0
2022-04-05,399361.773647,45777.3
2022-04-06,399530.219285,44170.0
2022-04-07,399704.17571,43361.0
2022-04-08,399861.424755,43665.0
2022-04-09,400029.462402,42296.0
2022-04-10,400159.723982,42779.0
2022-04-11,400327.162086,40756.0
2022-04-12,400521.689624,40363.0
2022-04-13,400682.021223,41253.0
2022-04-14,400870.930929,40063.0
2022-04-15,401035.027642,40430.7
2022-04-16,401173.673044,40086.0
2022-04-17,401312.447734,40464.0
2022-04-18,401468.691187,39264.0
2022-04-19,401640.414713,41481.0
2022-04-20,401826.693446,41285.0
2022-04-21,402006.525657,42189.0
2022-04-22,402190.925388,39413.0
2022-04-23,402356.951402,39811.0
2022-04-24,402498.114515,39676.0
2022-04-25,402677.23727,39053.0
2022-04-26,402852.204881,38722.0
2022-04-27,403035.240684,38959.0
2022-04-28,403202.589977,39424.3
2022-04-29,403404.527261,39001.1
2022-04-30,403592.793338,38535.0
2022-05-01,403750.114682,38500.0
2022-05-02,403907.728866,38676.0
2022-05-03,404083.289831,38347.0
2022-05-04,404248.74052,39030.0
2022-05-05,404452.892607,36796.0
2022-05-06,404664.338815,36060.0
2022-05-07,404850.082605,36009.0
2022-05-08,405000.227708,34383.3
2022-05-09,405153.771023,32330.5
2022-05-10,405361.354586,31289.0
2022-05-11,405528.829652,31109.0
2022-05-12,405735.704556,29100.0
2022-05-13,405927.748181,30454.0
2022-05-14,406117.792192,28780.5
2022-05-15,406294.184786,30002.5
2022-05-16,406515.920532,29629.0
2022-05-17,406749.786806,30160.0
2022-05-18,406923.851268,29014.0
2022-05-19,407085.487624,30360.8
2022-05-20,407275.781202,29109.6
2022-05-21,407427.922946,29510.6
2022-05-22,407570.682393,29889.0
2022-05-23,407745.133992,30343.9
2022-05-24,407913.758995,29380.9
2022-05-25,408086.181579,29634.0
2022-05-26,408261.159096,29422.0
2022-05-27,408427.198404,28802.1
2022-05-28,408598.668494,28968.0
2022-05-29,408757.079278,29185.8
2022-05-30,408929.672528,30642.0
2022-05-31,409115.948375,32054.3
2022-06-01,409299.491745,30832.0
2022-06-02,409481.316567,30274.0
2022-06-03,409664.180529,29527.0
2022-06-04,409819.346735,29849.0
2022-06-05,409955.688501,29951.3
2022-06-06,410115.529136,31489.0
2022-06-07,410306.791021,29880.0
2022-06-08,410482.416254,30494.0
2022-06-09,410647.881565,30298.0
2022-06-10,410814.515762,29436.0
2022-06-11,410987.975717,28374.3
2022-06-12,411127.590943,28060.6
2022-06-13,411294.574521,23240.7
2022-06-14,411513.177846,22659.0
2022-06-15,411710.200391,21385.0
2022-06-16,411866.515484,20989.2
2022-06-17,412043.545731,20619.0
2022-06-18,412224.528581,19032.47
2022-06-19,412377.397857,19811.95
2022-06-20,412521.653376,20793.0
2022-06-21,412685.525625,21414.0
2022-06-22,412850.177108,20117.0
2022-06-23,413014.8783,20378.0
2022-06-24,413169.6361,20890.0
2022-06-25,413352.739093,20955.1
2022-06-26,413524.979667,21344.0
2022-06-27,413711.435904,20791.0
2022-06-28,413889.521962,20625.0
2022-06-29,414066.929834,20115.0
2022-06-30,414230.9428,19150.88
2022-07-01,414423.986033,19235.2
2022-07-02,414586.904997,19227.83
2022-07-03,414727.023027,19069.02
2022-07-04,414873.667853,19821.1
2022-07-05,415026.683339,19517.49
2022-07-06,415194.617106,20141.0
2022-07-07,415388.748984,20884.0
2022-07-08,415579.056085,21959.0
2022-07-09,415727.815723,21621.0
2022-07-10,415872.766002,20917.0
2022-07-11,416022.258445,20443.0
2022-07-12,416186.342544,19878.16
2022-07-13,416348.067853,19505.11
2022-07-14,416526.900231,20399.0
2022-07-15,416712.477994,20841.0
2022-07-16,416881.272695,20930.0
2022-07-17,417014.237913,21151.0
2022-07-18,417174.596968,22467.0
2022-07-19,417359.816867,23101.0
2022-07-20,417531.213811,24162.0
2022-07-21,417716.0294,22653.9
2022-07-22,417881.930596,23292.0
2022-07-23,418032.659552,22217.2
2022-07-24,418168.737457,22840.0
2022-07-25,418325.56531,21911.0
2022-07-26,418510.485671,20772.0
2022-07-27,418682.350003,21501.0
2022-07-28,418865.214955,23769.3
2022-07-29,419042.590879,24029.0
2022-07-30,419205.090954,24581.0
2022-07-31,419350.720966,23776.4
2022-08-01,419505.815751,23332.0
2022-08-02,419700.614292,23010.0
2022-08-03,419880.610022,23355.0
2022-08-04,420048.719962,22886.0
2022-08-05,420222.989489,23044.0
2022-08-06,420401.962426,23222.0
2022-08-07,420538.709458,23025.2
2022-08-08,420702.552701,23997.3
2022-08-09,420871.749167,23093.0
2022-08-10,421073.842762,24021.0
2022-08-11,421266.267307,24366.2
2022-08-12,421440.653275,23995.0
2022-08-13,421607.665665,24541.0
2022-08-14,421754.491406,24531.3
2022-08-15,421920.889574,24247.9
2022-08-16,422106.427436,23897.1
2022-08-17,422291.982261,23382.2
2022-08-18,422478.831236,23455.4
2022-08-19,422673.920568,21450.6
2022-08-20,422836.31266,21309.2
2022-08-21,422972.907698,21424.7
2022-08-22,423125.162281,21390.2
2022-08-23,423297.369403,21478.5
2022-08-24,423483.240801,21620.8
2022-08-25,423649.642052,21619.0
2022-08-26,423827.301757,20775.7
2022-08-27,423991.055544,19988.3
2022-08-28,424132.338294,20023.7
2022-08-29,424298.833283,20256.4
2022-08-30,424476.848385,19763.1
2022-08-31,424662.31972,20147.3
2022-09-01,424837.614757,19804.41
2022-09-02,425011.475625,20361.6
2022-09-03,425201.302493,19769.9
2022-09-04,425349.15197,19782.5
2022-09-05,425509.763203,19849.6
