Time,LTC average daily block size,Price
2020-03-23,0.01719802,38.76576717
2020-03-24,0.02124786,40.49064582
2020-03-25,0.01820829,39.15122284
2020-03-26,0.01747662,40.160597
2020-03-27,0.01882091,38.91847576
2020-03-28,0.01802240,38.873758
2020-03-29,0.01724567,37.33254256
2020-03-30,0.01862737,39.13828904
2020-03-31,0.02081077,39.29910172
2020-04-01,0.01850698,39.38081279
2020-04-02,0.01936972,39.87416665
2020-04-03,0.01952848,40.35913504
2020-04-04,0.01752491,40.67555711
2020-04-05,0.02400692,40.67013927
2020-04-06,0.01851733,44.39112198
2020-04-07,0.02371884,44.6679293
2020-04-08,0.01925776,46.31985866
2020-04-09,0.01902563,46.38497906
2020-04-10,0.02207183,42.26981235
2020-04-11,0.02012284,42.31909769
2020-04-12,0.01872869,42.4502857
2020-04-13,0.01904334,41.20434234
2020-04-14,0.02336639,41.05384226
2020-04-15,0.02151593,39.58906929
2020-04-16,0.02126038,42.6890194
2020-04-17,0.02020802,42.74503552
2020-04-18,0.01880500,44.36289744
2020-04-19,0.01912962,42.63475094
2020-04-20,0.03044154,40.82838424
2020-04-21,0.02331387,41.04014175
2020-04-22,0.02096872,41.8874131
2020-04-23,0.02142408,42.18554489
2020-04-24,0.04448736,44.01096465
2020-04-25,0.04870178,44.71826711
2020-04-26,0.05017297,45.07620544
2020-04-27,0.05060252,45.02045011
2020-04-28,0.05167819,44.25767109
2020-04-29,0.04956100,46.18187489
2020-04-30,0.05903553,49.7000663
2020-05-01,0.05051693,46.835
2020-05-02,0.04707533,47.442
2020-05-03,0.02704068,47.645
2020-05-04,0.03901649,47.299
2020-05-05,0.02778742,46.532
2020-05-06,0.02516288,46.974
2020-05-07,0.02921268,45.986
2020-05-08,0.03807071,47.185
2020-05-09,0.02807702,48.285
2020-05-10,0.02551944,41.65
2020-05-11,0.03240972,41.77
2020-05-12,0.03455072,42.501
2020-05-13,0.02829210,43.169
2020-05-14,0.02843784,43.946
2020-05-15,0.02985432,43.198
2020-05-16,0.02737357,43.154
2020-05-17,0.02359583,44.256
2020-05-18,0.02951186,45.104
2020-05-19,0.03717153,44.911
2020-05-20,0.03183931,43.697
2020-05-21,0.03172479,42.538
2020-05-22,0.02395949,43.974
2020-05-23,0.02554772,44.16
2020-05-24,0.02451896,43.426
2020-05-25,0.02582736,42.659
2020-05-26,0.02997538,41.835
2020-05-27,0.02442276,43.634
2020-05-28,0.02467712,44.489
2020-05-29,0.03073180,44.527
2020-05-30,0.02753944,46.719
2020-05-31,0.02728620,46.313
2020-06-01,0.07551284,46.783
2020-06-02,0.04854390,45.722
2020-06-03,0.04488597,46.844
2020-06-04,0.04393628,47.849
2020-06-05,0.17859906,46.944
2020-06-06,0.06936045,47.004
2020-06-07,0.03975854,45.807
2020-06-08,0.04711014,46.226
2020-06-09,0.04612549,46.163
2020-06-10,0.04962075,46.197
2020-06-11,0.04655386,45.097
2020-06-12,0.04923756,44.793
2020-06-13,0.04391466,44.762
2020-06-14,0.04315347,44.342
2020-06-15,0.04179795,43.272
2020-06-16,0.03345016,43.552
2020-06-17,0.02705005,44.293
2020-06-18,0.02595565,43.533
2020-06-19,0.02618362,43.519
2020-06-20,0.02455482,42.717
2020-06-21,0.02252399,43.343
2020-06-22,0.02544689,43.765
2020-06-23,0.02988107,44.292
2020-06-24,0.03010618,42.319
2020-06-25,0.03772653,42.511
2020-06-26,0.03314989,42.921
2020-06-27,0.03319229,42.404
2020-06-28,0.02697148,41.789
2020-06-29,0.02342064,41.466
2020-06-30,0.03151174,41.293
2020-07-01,0.02788640,41.842
2020-07-02,0.02830336,40.82
2020-07-03,0.02952436,41.413
2020-07-04,0.02727953,41.517
2020-07-05,0.02485627,41.399
2020-07-06,0.03889620,41.601256
2020-07-07,0.03525000,44.092
2020-07-08,0.03350891,45.09
2020-07-09,0.03567500,44.273
2020-07-10,0.03282455,44.451
2020-07-11,0.02866174,44.247
2020-07-12,0.02692462,44.197
2020-07-13,0.03384703,44.762
2020-07-14,0.03754949,43.77
2020-07-15,0.03487001,43.115
2020-07-16,0.03283382,42.024
2020-07-17,0.03572993,42.008
2020-07-18,0.03463973,42.638
2020-07-19,0.03186659,41.956
2020-07-20,0.03140444,42.287
2020-07-21,0.03504147,43.767
2020-07-22,0.03533767,43.671
2020-07-23,0.03631361,44.951
2020-07-24,0.03506565,44.504
2020-07-25,0.03851538,47.769
2020-07-26,0.04108546,48.425
2020-07-27,0.04306444,47.773
2020-07-28,0.05088846,55.435
2020-07-29,0.05023801,55.798
2020-07-30,0.04251020,57.539
2020-07-31,0.04656553,58.134
2020-08-01,0.03967606,59.704
2020-08-02,0.03958731,56.562
2020-08-03,0.04378064,58.849
2020-08-04,0.04389797,57.824
2020-08-05,0.04528961,58.865
2020-08-06,0.05247185,60.463
2020-08-07,0.04607252,58.821
2020-08-08,0.04825151,58.222
2020-08-09,0.03867912,56.643
2020-08-10,0.03465830,58.612
2020-08-11,0.04811208,55.108
2020-08-12,0.04260083,54.752
2020-08-13,0.04671690,54.486
2020-08-14,0.04363685,56.862
2020-08-15,0.04168057,59.686
2020-08-16,0.04240560,62.255
2020-08-17,0.04388867,64.718
2020-08-18,0.09090383,65.246
2020-08-19,0.05541897,61.638
2020-08-20,0.06404440,63.547
2020-08-21,0.04364614,60.791
2020-08-22,0.03857135,59.666
2020-08-23,0.03083444,59.602
2020-08-24,0.03943576,62.218
2020-08-25,0.04860278,59.108
2020-08-26,0.04018841,58.935
2020-08-27,0.03630774,56.448
2020-08-28,0.03702602,58.167
2020-08-29,0.03933630,57.751
2020-08-30,0.03774872,61.177
2020-08-31,0.03869606,61.551
2020-09-01,0.04637334,63.62
2020-09-02,0.04523956,57.78
2020-09-03,0.04067004,53.254
2020-09-04,0.04915470,49.338
2020-09-05,0.04145977,49.268
2020-09-06,0.03803269,47.745
2020-09-07,0.04289884,48.297
2020-09-08,0.04064474,47.452
2020-09-09,0.03755824,47.997
2020-09-10,0.04563745,48.852
2020-09-11,0.04138580,48.574
2020-09-12,0.04497098,48.882
2020-09-13,0.03935597,47.823
2020-09-14,0.03698741,49.572
2020-09-15,0.04371555,48.893
2020-09-16,0.04835246,48.575
2020-09-17,0.05498028,48.429
2020-09-18,0.06539040,48.226
2020-09-19,0.10397040,48.77
2020-09-20,0.06617607,46.71
2020-09-21,0.07589170,43.1
2020-09-22,0.09893376,43.982
2020-09-23,0.08881432,44.414
2020-09-24,0.08992336,44.736
2020-09-25,0.08437995,46.096
2020-09-26,0.09503592,45.833
2020-09-27,0.08254215,45.938
2020-09-28,0.08576389,46.517
2020-09-29,0.09092589,45.216
2020-09-30,0.08774374,46.222
2020-10-01,0.08382759,47.282
2020-10-02,0.08329335,44.833
2020-10-03,0.07884970,45.86
2020-10-04,0.07331993,45.926
2020-10-05,0.07412941,46.436
2020-10-06,0.07790941,47.945
2020-10-07,0.07937535,46.165
2020-10-08,0.06341778,47.199
2020-10-09,0.05788732,48.18
2020-10-10,0.06422722,49.505
2020-10-11,0.05695125,50.736
2020-10-12,0.06594018,51.034
2020-10-13,0.06687184,49.734
2020-10-14,0.06217074,49.5
2020-10-15,0.06955499,49.686
2020-10-16,0.07520608,47.102
2020-10-17,0.07913175,47.024
2020-10-18,0.06248480,47.542
2020-10-19,0.06738877,48.26
2020-10-20,0.06980348,47.224
2020-10-21,0.07786020,52.754
2020-10-22,0.07986050,54.764
2020-10-23,0.07635868,54.828
2020-10-24,0.07450896,58.663
2020-10-25,0.06880333,59.302
2020-10-26,0.11671669,56.2
2020-10-27,0.08748077,58.179
2020-10-28,0.09745277,56.496
2020-10-29,0.07999087,55.557
2020-10-30,0.07564591,53.854
2020-10-31,0.08171434,56.296
2020-11-01,0.07213956,54.974
2020-11-02,0.07221156,54.041
2020-11-03,0.10255943,52.989
2020-11-04,0.05979305,52.553
2020-11-05,0.06645532,59.617
2020-11-06,0.06931619,60.755
2020-11-07,0.06056327,61.276
2020-11-08,0.05263193,61.325
2020-11-09,0.05691192,58.335
2020-11-10,0.06382192,57.707
2020-11-11,0.05720244,59.769
2020-11-12,0.05886580,59.011
2020-11-13,0.06176960,65.34
2020-11-14,0.06481497,63.1
2020-11-15,0.04812993,62.936
2020-11-16,0.05932554,71.584
2020-11-17,0.06510620,72.998
2020-11-18,0.06208166,71.439
2020-11-19,0.05631585,80.913
2020-11-20,0.05969842,82.127
2020-11-21,0.05443496,86.569
2020-11-22,0.04731411,82.73
2020-11-23,0.04997466,86.158
2020-11-24,0.08908491,90.565
2020-11-25,0.05247716,87.712
2020-11-26,0.06503186,70.866
2020-11-27,0.05300931,65.995
2020-11-28,0.05218438,72.693
2020-11-29,0.04679875,75.527
2020-11-30,0.04868389,83.764
2020-12-01,0.12120192,91.65
2020-12-02,0.06539272,86.427
2020-12-03,0.04917282,90.213
2020-12-04,0.04652300,84.517
2020-12-05,0.04292556,83.079
2020-12-06,0.04205926,81.884
2020-12-07,0.06645070,84.58
2020-12-08,0.05255489,79.747
2020-12-09,0.04196718,76.346
2020-12-10,0.04593328,74.394
2020-12-11,0.04771376,72.97
2020-12-12,0.04273304,74.906
2020-12-13,0.04263659,80.658
2020-12-14,0.04305132,81.798
2020-12-15,0.05376586,81.653
2020-12-16,0.04793302,88.577
2020-12-17,0.07112050,106.282
2020-12-18,0.07103685,105.116
2020-12-19,0.05368877,118.547
2020-12-20,0.05977574,119.116
2020-12-21,0.05745652,107.778
2020-12-22,0.05945721,112.323
2020-12-23,0.06041102,105.249
2020-12-24,0.05324349,107.942
2020-12-25,0.05107801,118.715
2020-12-26,0.05836770,129.655
2020-12-27,0.07296665,135.848
2020-12-28,0.07371738,131.236
2020-12-29,0.06770349,124.61
2020-12-30,0.05836514,126.09
2020-12-31,0.06360257,124.983
2021-01-01,0.04542655,126.726
2021-01-02,0.05474458,131.013
2021-01-03,0.06727745,151.179
2021-01-04,0.06719121,152.534
2021-01-05,0.06516813,154.637
2021-01-06,0.08148439,164.84
2021-01-07,0.07624766,170.802
2021-01-08,0.08041632,172.231
2021-01-09,0.06888499,170.668
2021-01-10,0.07407316,173.822
2021-01-11,0.06669536,124.789
2021-01-12,0.07406038,136.384
2021-01-13,0.05978910,138.399
2021-01-14,0.05728849,153.414
2021-01-15,0.06174872,136.278
2021-01-16,0.05505776,149.985
2021-01-17,0.04935572,142.303
2021-01-18,0.05711567,151.849
2021-01-19,0.06188426,161.47
2021-01-20,0.07233312,140.585
2021-01-21,0.06259987,130.957
2021-01-22,0.05975052,140.23
2021-01-23,0.05663190,138.996
2021-01-24,0.05177079,137.898
2021-01-25,0.06166305,145.432
2021-01-26,0.06539187,131.12
2021-01-27,0.07138008,125.342
2021-01-28,0.07055165,130.827
2021-01-29,0.08299935,142.525
2021-01-30,0.07701182,133.132
2021-01-31,0.06323565,127.342
2021-02-01,0.07257094,128.945
2021-02-02,0.07460622,144.868
2021-02-03,0.08379797,153.44
2021-02-04,0.08761101,144.086
2021-02-05,0.09347660,155.173
2021-02-06,0.07537914,162.117
2021-02-07,0.07698054,148.741
2021-02-08,0.07239344,164.514
2021-02-09,0.09124119,168.714
2021-02-10,0.09404261,176.189
2021-02-11,0.09891563,189.074
2021-02-12,0.08162766,184.776
2021-02-13,0.08949221,215.103
2021-02-14,0.08634848,212.756
2021-02-15,0.08541649,211.7
2021-02-16,0.08354396,210.826
2021-02-17,0.08734930,228.947
2021-02-18,0.10884556,225.422
2021-02-19,0.10749581,231.931
2021-02-20,0.10212336,233.068
2021-02-21,0.09902866,230.531
2021-02-22,0.10105382,200.078
2021-02-23,0.10219999,176.885
2021-02-24,0.10304111,183.066
2021-02-25,0.11183358,202.943
2021-02-26,0.09662525,176.604
2021-02-27,0.09543809,172.437
2021-02-28,0.08314529,155.958
2021-03-01,0.10706514,175.072
2021-03-02,0.09270475,179.602
2021-03-03,0.10762643,193.777
2021-03-04,0.10245723,185.813
2021-03-05,0.10591182,176.602
2021-03-06,0.09103848,177.845
2021-03-07,0.08145107,185.729
2021-03-08,0.09428767,186.575
2021-03-09,0.10168002,198.101
2021-03-10,0.11164062,203.163
2021-03-11,0.10449162,197.891
2021-03-12,0.12460343,210.669
2021-03-13,0.14345192,227.625
2021-03-14,0.09801917,217.173
2021-03-15,0.10604312,201.982
2021-03-16,0.12162345,204.149
2021-03-17,0.11162649,197.544
2021-03-18,0.12826127,205.126
2021-03-19,0.12516208,203.726
2021-03-20,0.10252297,203.96
2021-03-21,0.09520758,195.874
2021-03-22,0.10829401,196.55
2021-03-23,0.13134711,186.622
2021-03-24,0.15646662,193.349
2021-03-25,0.12466848,170.622
2021-03-26,0.13865861,179.611
2021-03-27,0.11203500,181.2
2021-03-28,0.14279873,185.745
2021-03-29,0.11702580,193.646
2021-03-30,0.14280944,196.207
2021-03-31,0.11045011,193.501
2021-04-01,0.12876647,203.629
2021-04-02,0.10296863,207.9
2021-04-03,0.10727919,207.9
2021-04-04,0.08837832,201.362
2021-04-05,0.09153136,209.635
2021-04-06,0.11822238,235.047
2021-04-07,0.12374830,218.009
2021-04-08,0.10333969,224.882
2021-04-09,0.10062913,223.895
2021-04-10,0.09897434,235.452
2021-04-11,0.09782866,252.464
2021-04-12,0.10179219,244.295
2021-04-13,0.10992712,267.853
2021-04-14,0.17185372,265.727
2021-04-15,0.12551877,279.892
2021-04-16,0.15121320,300.004
2021-04-17,0.14656131,304.758
2021-04-18,0.11838567,266.055
2021-04-19,0.11891234,252.26
2021-04-20,0.17531414,254.553
2021-04-21,0.21904205,274.166
2021-04-22,0.29866327,286.258
2021-04-23,0.23527424,234.978
2021-04-24,0.18336984,231.961
2021-04-25,0.25405835,234.438
2021-04-26,0.11008530,243.577
2021-04-27,0.11373510,258.196
2021-04-28,0.10537466,252.199
2021-04-29,0.10485963,256.407
2021-04-30,0.12893078,269.034
2021-05-01,0.11046611,269.202
2021-05-02,0.11400043,268.404
2021-05-03,0.10213158,283.052
2021-05-04,0.13050315,299.499
2021-05-05,0.13035844,352.382
2021-05-06,0.12774919,343.385
2021-05-07,0.11394179,351.362
2021-05-08,0.14822595,335.384
2021-05-09,0.11128875,367.913
2021-05-10,0.14669174,400.902
2021-05-11,0.14788705,370.221
2021-05-12,0.14245210,360.33
2021-05-13,0.13545509,314.544
2021-05-14,0.13294432,336.903
2021-05-15,0.12080896,312.554
2021-05-16,0.10699287,302.337
2021-05-17,0.11164966,273.988
2021-05-18,0.12650648,299.511
2021-05-19,0.14615547,208.357
2021-05-20,0.11733040,215.458
2021-05-21,0.11606721,179.72
2021-05-22,0.11683191,180.951
2021-05-23,0.10177434,135.551
2021-05-24,0.12649596,166.921
2021-05-25,0.15539920,176.755
2021-05-26,0.12353034,193.703
2021-05-27,0.09552846,203.801
2021-05-28,0.09958944,179.077
2021-05-29,0.09705001,165.031
2021-05-30,0.10088689,174.113
2021-05-31,0.10736280,184.374
2021-06-01,0.10580509,179.02
2021-06-02,0.10098924,187.642
2021-06-03,0.11692594,188.575
2021-06-04,0.10146457,177.439
2021-06-05,0.09901764,174.14
2021-06-06,0.09099292,176.377
2021-06-07,0.08556714,177.178
2021-06-08,0.09759874,151.698
2021-06-09,0.12954803,168.834
2021-06-10,0.16742341,165.951
2021-06-11,0.12643443,166.597
2021-06-12,0.09181867,161.324
2021-06-13,0.08152404,160.527
2021-06-14,0.09713968,175.953
2021-06-15,0.10356636,174.001
2021-06-16,0.10846260,166.765
2021-06-17,0.09324363,169.638
2021-06-18,0.09711273,156.889
2021-06-19,0.09737210,158.517
2021-06-20,0.09388720,148.487
2021-06-21,0.10450388,134.76
2021-06-22,0.12068145,117.681
2021-06-23,0.14347797,127.359
2021-06-24,0.20389888,134.348
2021-06-25,0.25660367,127.866
2021-06-26,0.24124886,123.052
2021-06-27,0.22014813,127.607
2021-06-28,0.13545997,136.914
2021-06-29,0.12514071,147.183
2021-06-30,0.12492000,136.925
2021-07-01,0.14786929,136.636
2021-07-02,0.10031132,134.83
2021-07-03,0.07259842,140.659
2021-07-04,0.08108347,145.945
2021-07-05,0.08822967,137.135
2021-07-06,0.08793860,137.965
2021-07-07,0.07932737,139.877
2021-07-08,0.08937946,131.248
2021-07-09,0.09228519,134.598
2021-07-10,0.10291923,132.915
2021-07-11,0.13363704,135.14
2021-07-12,0.10181305,138.832
2021-07-13,0.10755130,133.281
2021-07-14,0.10705376,130.363
2021-07-15,0.14640038,125.282
2021-07-16,0.15590251,124.912
2021-07-17,0.18005815,119.994
2021-07-18,0.19325161,117.897
2021-07-19,0.20406009,112.809
2021-07-20,0.12272631,109.038
2021-07-21,0.11306247,116.787
2021-07-22,0.10600039,121.499
2021-07-23,0.11518804,118.715
2021-07-24,0.09800456,125.791
2021-07-25,0.09809071,124.818
2021-07-26,0.12077313,137.685
2021-07-27,0.12441161,133.504
2021-07-28,0.12059737,137.668
2021-07-29,0.12062903,140.124
2021-07-30,0.11203715,137.61
2021-07-31,0.11324991,143.703
2021-08-01,0.12045414,145.909
2021-08-02,0.12678269,143.899
2021-08-03,0.13691775,138.527
2021-08-04,0.12306512,142.537
2021-08-05,0.14791009,140.374
2021-08-06,0.13478504,149.466
2021-08-07,0.13895700,154.026
2021-08-08,0.14730527,150.893
2021-08-09,0.13792612,164.499
2021-08-10,0.17112830,162.613
2021-08-11,0.21435975,172.268
2021-08-12,0.14424928,163.493
2021-08-13,0.14565062,175.964
2021-08-14,0.14615770,181.711
2021-08-15,0.12795096,180.34
2021-08-16,0.13217278,182.174
2021-08-17,0.20881078,176.666
2021-08-18,0.15450940,172.932
2021-08-19,0.11032523,170.771
2021-08-20,0.13257984,182.855
2021-08-21,0.14621637,182.059
2021-08-22,0.12844102,182.355
2021-08-23,0.18391462,186.603
2021-08-24,0.17119743,176.752
2021-08-25,0.19324470,177.971
2021-08-26,0.16710128,168.214
2021-08-27,0.15503498,174.307
2021-08-28,0.15589215,173.042
2021-08-29,0.12477153,174.572
2021-08-30,0.15352179,171.492
2021-08-31,0.15495807,170.966
2021-09-01,0.14313299,176.898
2021-09-02,0.18178679,182.602
2021-09-03,0.18554058,206.769
2021-09-04,0.16042974,216.79
2021-09-05,0.15326908,224.986
2021-09-06,0.17183556,221.381
2021-09-07,0.19126755,180.238
2021-09-08,0.16871586,181.248
2021-09-09,0.22650251,186.52
2021-09-10,0.15858471,175.917
2021-09-11,0.14255187,184.513
2021-09-12,0.12490771,184.012
2021-09-13,0.14178818,180.063
2021-09-14,0.17036924,184.687
2021-09-15,0.17235892,184.376
2021-09-16,0.21441176,189.832
2021-09-17,0.16245555,181.329
2021-09-18,0.15079243,181.837
2021-09-19,0.12720766,178.225
2021-09-20,0.14006319,160.563
2021-09-21,0.13895851,159.698
2021-09-22,0.14513240,159.369
2021-09-23,0.13735686,159.462
2021-09-24,0.15547248,147.628
2021-09-25,0.13325496,152.11
2021-09-26,0.15375539,152.902
2021-09-27,0.15640926,150.033
2021-09-28,0.17436219,144.336
2021-09-29,0.17869824,147.084
2021-09-30,0.15626878,152.449
2021-10-01,0.17296201,165.002
2021-10-02,0.16276988,172.195
2021-10-03,0.16589711,169.312
2021-10-04,0.17327653,162.635
2021-10-05,0.14707612,168.561
2021-10-06,0.45875458,181.519
2021-10-07,0.49182153,179.194
2021-10-08,0.40000012,180.678
2021-10-09,0.15028779,179.803
2021-10-10,0.15462141,180.704
2021-10-11,0.15139332,182.62
2021-10-12,0.17290595,171.401
2021-10-13,0.23360979,174.896
2021-10-14,0.22718835,181.66
2021-10-15,0.23524710,185.372
2021-10-16,0.28210710,187.886
2021-10-17,0.21128547,183.661
2021-10-18,0.15172650,183.549
2021-10-19,0.16165074,185.26
2021-10-20,0.14033862,203.031
2021-10-21,0.20125893,199.135
2021-10-22,0.22268700,193.0
2021-10-23,0.19120493,195.967
2021-10-24,0.17679229,189.463
2021-10-25,0.16951069,196.374
2021-10-26,0.17559215,192.935
2021-10-27,0.18695919,182.279
2021-10-28,0.17076547,187.889
2021-10-29,0.20770354,194.962
2021-10-30,0.35506720,192.194
2021-10-31,0.15438426,189.662
2021-11-01,0.19094873,194.782
2021-11-02,0.22974295,202.858
2021-11-03,0.22874617,201.294
2021-11-04,0.18289533,199.623
2021-11-05,0.14062823,198.12
2021-11-06,0.18464072,195.42
2021-11-07,0.19674676,199.72
2021-11-08,0.20654222,219.61
2021-11-09,0.21309945,265.7
2021-11-10,0.21756896,287.45
2021-11-11,0.18945956,264.98
2021-11-12,0.18219291,251.61
2021-11-13,0.18051428,261.46
2021-11-14,0.17006570,257.62
2021-11-15,0.19343334,268.91
2021-11-16,0.16215395,235.87
2021-11-17,0.30451246,227.77
2021-11-18,0.13459868,214.79
2021-11-19,0.12828493,218.69
2021-11-20,0.12804551,214.82
2021-11-21,0.12144863,224.52
2021-11-22,0.12237908,216.0
2021-11-23,0.13866889,213.05
2021-11-24,0.16112329,210.48
2021-11-25,0.16477892,227.0
2021-11-26,0.15680332,196.16
2021-11-27,0.13556446,197.04
2021-11-28,0.11127285,190.38
2021-11-29,0.11405348,199.62
2021-11-30,0.14176121,210.36
2021-12-01,0.15469498,215.43
2021-12-02,0.14307040,204.83
2021-12-03,0.14039731,198.34
2021-12-04,0.14923607,159.12
2021-12-05,0.15072494,150.89
2021-12-06,0.13156031,151.92
2021-12-07,0.14502636,163.53
2021-12-08,0.12281297,166.17
2021-12-09,0.12891846,155.55
2021-12-10,0.12965102,151.09
2021-12-11,0.37452487,158.47
2021-12-12,0.10802423,156.93
2021-12-13,0.11858096,147.17
2021-12-14,0.13669057,148.77
2021-12-15,0.14062030,143.87
2021-12-16,0.14048690,154.84
2021-12-17,0.13350854,146.15
2021-12-18,0.13204453,148.74
2021-12-19,0.13440542,155.09
2021-12-20,0.13079391,148.34
2021-12-21,0.14184582,152.84
2021-12-22,0.13234569,157.94
2021-12-23,0.19101525,157.74
2021-12-24,0.13243119,162.76
2021-12-25,0.10779753,163.01
2021-12-26,0.09973587,155.12
2021-12-27,0.10023628,159.14
2021-12-28,0.10975498,151.12
2021-12-29,0.10349488,150.75
2021-12-30,0.14400785,148.36
2021-12-31,0.11042877,150.06
2022-01-01,0.10918382,149.37
2022-01-02,0.10587736,151.69
2022-01-03,0.11890855,148.88
2022-01-04,0.12757287,150.25
2022-01-05,0.12540744,148.98
2022-01-06,0.12517143,135.41
2022-01-07,0.11270289,131.36
2022-01-08,0.12576775,131.38
2022-01-09,0.12762372,129.02
2022-01-10,0.13585658,124.52
2022-01-11,0.13548570,128.95
2022-01-12,0.12497254,136.96
2022-01-13,0.12489227,136.78
2022-01-14,0.12945324,144.78
2022-01-15,0.12690944,149.49
2022-01-16,0.11134697,145.75
2022-01-17,0.10742325,148.81
2022-01-18,0.14376008,141.11
2022-01-19,0.13213411,136.5
2022-01-20,0.12967237,142.2
2022-01-21,0.12400228,124.6
2022-01-22,0.12282334,105.32
2022-01-23,0.10995404,107.36
2022-01-24,0.12344541,103.2
2022-01-25,0.12625338,107.52
2022-01-26,0.14822429,111.46
2022-01-27,0.12435823,107.58
2022-01-28,0.12296528,107.32
2022-01-29,0.13251486,108.44
2022-01-30,0.12461865,110.74
2022-01-31,0.14245330,108.37
2022-02-01,0.14215570,111.22
2022-02-02,0.15014797,110.06
2022-02-03,0.14489923,108.81
2022-02-04,0.14936556,114.67
2022-02-05,0.24331117,123.16
2022-02-06,0.24906458,122.79
2022-02-07,0.18717319,133.19
2022-02-08,0.13259311,133.7
2022-02-09,0.14886751,138.69
2022-02-10,0.13337362,140.65
2022-02-11,0.22899199,131.63
2022-02-12,0.31185426,123.6
2022-02-13,0.23595381,128.19
2022-02-14,0.26882959,125.79
2022-02-15,0.15159940,131.21
2022-02-16,0.15272434,127.65
2022-02-17,0.14795426,123.12
2022-02-18,0.14458503,115.76
2022-02-19,0.42195762,116.24
2022-02-20,0.29670714,110.66
2022-02-21,0.12888820,111.76
2022-02-22,0.13102740,105.97
2022-02-23,0.13183944,109.18
2022-02-24,0.13342548,98.05
2022-02-25,0.14135983,106.73
2022-02-26,0.13663209,110.43
2022-02-27,0.11513070,108.59
2022-02-28,0.12290669,109.59
2022-03-01,0.16701245,112.43
2022-03-02,0.12688134,110.72
2022-03-03,0.13375524,109.93
2022-03-04,0.12853018,104.91
2022-03-05,0.13048627,103.45
2022-03-06,0.12523945,102.93
2022-03-07,0.11720943,103.07
2022-03-08,0.13786693,100.1
2022-03-09,0.12465559,108.62
2022-03-10,0.12183778,102.42
2022-03-11,0.11220036,103.63
2022-03-12,0.11293091,105.72
2022-03-13,0.11558003,105.24
2022-03-14,0.10756915,104.15
2022-03-15,0.18765118,104.71
2022-03-16,0.13689012,108.48
2022-03-17,0.12515263,110.3
2022-03-18,0.12672424,110.98
2022-03-19,0.13353759,113.47
2022-03-20,0.11356827,112.73
2022-03-21,0.13104383,114.98
2022-03-22,0.12613117,120.67
2022-03-23,0.11991678,122.2
2022-03-24,0.11088272,124.79
2022-03-25,0.11239184,124.25
2022-03-26,0.12221768,123.07
2022-03-27,0.10985635,125.8
2022-03-28,0.12615120,131.42
2022-03-29,0.12923391,128.61
2022-03-30,0.12003349,131.73
2022-03-31,0.13296835,123.91
2022-04-01,0.11930215,124.98
2022-04-02,0.11709664,125.68
2022-04-03,0.09550598,127.46
2022-04-04,0.10029772,123.26
2022-04-05,0.13047339,124.21
2022-04-06,0.13590266,116.09
2022-04-07,0.12782680,113.35
2022-04-08,0.12338382,113.51
2022-04-09,0.11928042,110.91
2022-04-10,0.11849697,112.31
2022-04-11,0.12300879,103.83
2022-04-12,0.12848231,104.86
2022-04-13,0.14859128,110.31
2022-04-14,0.11650973,107.09
2022-04-15,0.13379174,112.37
2022-04-16,0.11233765,111.59
2022-04-17,0.10827822,113.49
2022-04-18,0.11724991,106.68
2022-04-19,0.12641453,113.04
2022-04-20,0.13057547,111.72
2022-04-21,0.12978318,112.98
2022-04-22,0.13423832,106.61
2022-04-23,0.12003147,106.29
2022-04-24,0.09741142,104.92
2022-04-25,0.11451236,102.06
2022-04-26,0.12260077,100.41
2022-04-27,0.13075239,100.61
2022-04-28,0.10930017,101.24
2022-04-29,0.13275914,101.21
2022-04-30,0.11882186,100.54
2022-05-01,0.11600157,98.98
2022-05-02,0.12470274,100.21
2022-05-03,0.11870220,101.01
2022-05-04,0.11715198,102.36
2022-05-05,0.12849386,98.21
2022-05-06,0.12041445,95.93
2022-05-07,0.11318927,96.4
2022-05-08,0.10753125,93.64
2022-05-09,0.10503101,84.42
2022-05-10,0.12168869,81.33
2022-05-11,0.13284078,74.79
2022-05-12,0.12732393,65.64
2022-05-13,0.13909716,71.23
2022-05-14,0.11694688,64.64
2022-05-15,0.09870845,67.95
2022-05-16,0.11114389,66.42
2022-05-17,0.11743523,71.3
2022-05-18,0.12082668,67.37
2022-05-19,0.10648201,72.0
2022-05-20,0.11450472,67.7
2022-05-23,0E-8,70.75
2022-05-27,0.12384933,62.36
2022-05-28,0.10887620,63.28
2022-05-29,0.09871779,63.52
2022-05-30,0.12016840,66.41
2022-05-31,0.12574523,68.84
2022-06-01,0.12994152,66.23
2022-06-02,0.10823072,63.85
2022-06-03,0.10641742,61.94
2022-06-04,0.09629528,63.27
2022-06-05,0.09363616,63.06
2022-06-06,0.09033190,64.97
2022-06-07,0.12260549,62.28
2022-06-08,0.11078672,62.53
2022-06-09,0.10579899,61.26
2022-06-10,0.10653285,57.54
2022-06-11,0.11169621,52.25
2022-06-12,0.10492876,51.29
2022-06-13,0.11514369,43.05
2022-06-14,0.12820937,45.54
2022-06-15,0.11497254,44.89
2022-06-16,0.12891744,45.48
2022-06-17,0.11203786,45.99
2022-06-18,0.09701772,45.15
2022-06-19,0.09279732,51.7
2022-06-20,0.15391823,52.64
2022-06-21,0.10184238,54.15
2022-06-22,0.09961048,51.84
2022-06-23,0.08590111,54.22
